strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,annual_turnover
hf_event_120D_agree_60D_carry_exhaust_30m_flip5_hold_state,full,1.0,704270,9.944558521560575,0.057963565109972026,-0.08664451327087754,-0.003049483211619991,0.08359503005925756,-0.00867491006976519,-0.008712756135229684,0.03132265983150189,-0.27816143910189495,-0.8771819337701892,-0.11916074227310613,0.49688893243839105,-0.012968043953802017,84.06107709861331
hf_event_120D_carry_tailwind_exhaust_30m_flip5_hold_state,full,1.0,704270,9.944558521560575,0.07648913058912064,-0.11477698742489559,-0.01833479503152,0.0964421923933756,-0.011475337796884108,-0.011541687564716942,0.033649704172749165,-0.3429952164056125,-1.0816352121703918,-0.11458431758949994,0.49755889286973953,-0.01402859217402006,96.97986309224432
hf_event_120D_agree_60D_carry_exhaust_60m_confirm15_hold_state,full,1.0,704270,9.944558521560575,0.055982790691070185,-0.1077451644862612,-0.029665264163946572,0.07807990032231465,-0.01077610227622553,-0.010834584989636424,0.031162769385100455,-0.34767721879098,-1.0963999039248404,-0.11841294846097328,0.4960052755725772,-0.019299459135039963,78.51520020022141
hf_event_120D_carry_tailwind_exhaust_60m_confirm15_hold_state,full,1.0,704270,9.944558521560575,0.07433086742300538,-0.13964673711749875,-0.050043919506609906,0.08960281761088887,-0.013944391168545196,-0.014042527560648749,0.03337782524233884,-0.4207142753817344,-1.3267222187072714,-0.1359585720227785,0.4968576286079963,-0.019693508980679602,90.10235840698509
hf_event_20D_agree_60D_carry_confirm_30m_momo_exit,full,1.0,704270,9.944558521560575,0.029715876013460745,-0.9600235178511577,-0.09741126912870364,0.862612248722454,-0.09202421600690949,-0.09653757034761797,0.023778714447227917,-4.059831348825174,-12.80267575851437,-0.6187344178521887,0.46636085626911317,-0.26009047797331725,867.4213609907807
hf_event_252D_pure_confirm_30m_momo_exit,full,1.0,704270,9.944558521560575,0.04159626279693868,-1.5380429005135339,-0.3715652637742412,1.1664776367392928,-0.1432950976827549,-0.1546617577018565,0.028925804449777624,-5.346843783390284,-16.861268710086467,-0.7857258033714304,0.46120498378562896,-0.32607711231047415,1172.9808158001972
hf_event_120D_agree_60D_carry_confirm_30m_momo_exit,full,1.0,704270,9.944558521560575,0.02882985218737132,-1.1073297814590868,-0.2843646659749627,0.822965115484124,-0.10537471180853875,-0.11135032078682124,0.020538842236746117,-5.421450708044486,-17.09654160287894,-0.6712805589479087,0.4563140267927502,-0.35820745423442835,827.5531927333642
hf_event_120D_carry_tailwind_confirm_30m_momo_exit,full,1.0,704270,9.944558521560575,0.03760489584960314,-1.3832766276203068,-0.3167082393457332,1.0665683882745736,-0.1298579870133144,-0.1390988473365867,0.022654774193443677,-6.139935280257267,-19.36228227661333,-0.7502067266656232,0.4571439359613351,-0.3344099500370793,1072.5145676021418
hf_event_60D_pure_confirm_30m_momo_exit,full,1.0,704270,9.944558521560575,0.07433654706291622,-2.4482705563001383,-0.43463966506847457,2.0136308912316636,-0.21822787438183525,-0.24619198036716236,0.02834072071013096,-8.686863784630434,-27.394019809514415,-0.9137372279492515,0.4623612782457548,-0.2833894291048293,2024.8569977902544
hf_event_60D_agree_120D_confirm_30m_momo_exit,full,1.0,704270,9.944558521560575,0.07355559657517713,-2.596083628043764,-0.541537576852722,2.054546051191042,-0.22976197934551165,-0.26105569416834873,0.029372672648326454,-8.88770651870601,-28.027377252691757,-0.9255231200427213,0.45779201976719497,-0.3229803296432217,2066.000262089691
hf_event_20D_agree_60D_carry_state_hold,full,2.0,704270,9.944558521560575,0.061254916438297814,0.1573934888681315,0.40648685385669825,0.2490933649885668,0.01595300854094766,0.01582709665058436,0.03241825389755543,0.48821558066018594,1.5395875449988645,-0.05145629772154359,0.5058182661103384,0.06347656349845524,125.24103732132151
hf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state,full,2.0,704270,9.944558521560575,0.058264586025246,0.10762050531785416,0.35015566029243383,0.24253515497457967,0.010880819766410593,0.010822049574601483,0.030845666988459555,0.3508450499271224,1.1063896575399734,-0.06869176865264381,0.5051177072671443,0.053984841107394675,121.9436511177166
hf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state,full,2.0,704270,9.944558521560575,0.05539068823036619,0.06961074709346765,0.2889518595184961,0.21934111242502852,0.00702443954177943,0.0069998830961219794,0.030182026950076088,0.23192223331124992,0.7313666256441125,-0.07022196420063553,0.5040502435273007,0.04423719872235485,110.28197579082067
hf_event_60D_agree_120D_state_hold,full,2.0,704270,9.944558521560575,0.1511011401877121,0.032258929579801,0.186212600384012,0.15395367080421096,0.003249144558693223,0.0032438774943966725,0.039664938957822735,0.08178198629893299,0.25789944544752846,-0.09345155338890165,0.5013061945572095,0.008946867882890166,77.40598563044676
hf_event_60D_agree_120D_exhaust_30m_flip5_hold_state,full,2.0,704270,9.944558521560575,0.14948670254305876,-0.0036345182222770715,0.14871702275392606,0.1523515409762031,-0.00036541130779421584,-0.0003654780867745063,0.04087963331830962,-0.008940346502834503,-0.02819337741152236,-0.10544961713022416,0.5009356091908168,0.005614100716434156,76.6004547340604
hf_event_60D_pure_state_hold,full,2.0,704270,9.944558521560575,0.15939909409743422,-0.006391839561082711,0.13499902854045404,0.14139086810153673,-0.000642540925069285,-0.0006427474429583482,0.03844243007011636,-0.016719740187756627,-0.05272569079806573,-0.11135443626927533,0.5019597363263851,0.004961414950832193,71.08956510989921
hf_event_252D_pure_state_hold,full,2.0,704270,9.944558521560575,0.09293026822099479,-0.017698120403328944,0.053642756377889365,0.07134087678121831,-0.0017780961535930854,-0.0017796788429529622,0.040898141735668615,-0.04351490721645296,-0.13722423418285562,-0.10990892000310637,0.48467485637452634,0.0023991381855321898,35.8693031101108
hf_event_60D_pure_exhaust_30m_flip5_hold_state,full,2.0,704270,9.944558521560575,0.1577874962727363,-0.018194574851361563,0.1226000219015683,0.14079459675292985,-0.00182792836418338,-0.0018296010639300188,0.03814727226748931,-0.04796151743434827,-0.15124661687633484,-0.12136802111314882,0.5017592800899887,0.003977974874724142,70.78976731228252
hf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state,full,2.0,704270,9.944558521560575,0.14740795433569512,-0.01981816421190944,0.12333195955167531,0.14315012376358477,-0.00199088072295658,-0.0019928651602725373,0.04078589210177126,-0.048861629783647435,-0.15408512063774027,-0.107219996263897,0.5005346048258922,0.003793462966632042,71.9740969160291
hf_event_252D_pure_exhaust_30m_flip5_hold_state,full,2.0,704270,9.944558521560575,0.09219191503258693,-0.023465013597040903,0.04627414736195143,0.06973916095899235,-0.002356801609755151,-0.0023595832380257937,0.04075436968607075,-0.0578976746837595,-0.18258028288850442,-0.11546856927183691,0.4844751108920651,0.0014069409812344589,35.06398037066826
hf_event_60D_pure_exhaust_60m_confirm15_hold_state,full,2.0,704270,9.944558521560575,0.15572578698510514,-0.02202659346749796,0.11046757784758063,0.1324941713150786,-0.0022124881296987113,-0.0022149392976815005,0.037612101684356615,-0.05888900642323649,-0.18570644694291044,-0.11600832914631853,0.5012263729450275,0.003316532467654027,66.6164169217874
hf_event_252D_pure_exhaust_60m_confirm15_hold_state,full,2.0,704270,9.944558521560575,0.09121359705794653,-0.02549873951479489,0.03941276390438897,0.06491150341918388,-0.0025608051735232884,-0.0025640896435484436,0.04051703919239581,-0.06328423040422136,-0.19956678316867005,-0.1176574104840794,0.4842852472796899,0.0007318389895865678,32.636694368307396
hf_event_120D_agree_60D_carry_state_hold,full,2.0,704270,9.944558521560575,0.05997699745836114,-0.1310088600324771,0.04247443954708664,0.17348329957956377,-0.013087527856428693,-0.01317392418662324,0.03212124799507934,-0.4101311439904625,-1.293348320121209,-0.13826890202695297,0.4968039772727273,-0.014687942484968802,87.22523941280978
hf_event_120D_carry_tailwind_state_hold,full,2.0,704270,9.944558521560575,0.07897539296008634,-0.1545883390729371,0.04665209542266917,0.20124043449560625,-0.015424817638967428,-0.015545017784125616,0.03457015672469295,-0.44966581748303275,-1.4180208896087516,-0.1494831686811211,0.4975188781014024,-0.01328047141898881,101.18118067247597
hf_event_120D_agree_60D_carry_exhaust_30m_flip5_hold_state,full,2.0,704270,9.944558521560575,0.057963565109972026,-0.17023954333013508,-0.003049483211619991,0.16719006011851512,-0.01697316865876954,-0.017118863845091016,0.031339670353656056,-0.5462362447310791,-1.7225556748469886,-0.17214746585387397,0.4952721571701533,-0.02518906835647475,84.06107709861331
hf_event_120D_agree_60D_carry_exhaust_60m_confirm15_hold_state,full,2.0,704270,9.944558521560575,0.055982790691070185,-0.18582506480857586,-0.029665264163946572,0.1561598006446293,-0.01851260212786836,-0.018686105009658567,0.031175812440942537,-0.5993782854915595,-1.8901390689697686,-0.18258498367099762,0.4944581124610039,-0.03107481951441843,78.51520020022141
hf_event_120D_carry_tailwind_exhaust_30m_flip5_hold_state,full,2.0,704270,9.944558521560575,0.07648913058912064,-0.2112191798182712,-0.01833479503152,0.1928843847867512,-0.0210157005105479,-0.021239673873941375,0.033671485600307575,-0.6307911128740741,-1.9891994015505532,-0.19582432940838335,0.4962037535502794,-0.02465359507934755,96.97986309224432
hf_event_120D_carry_tailwind_exhaust_60m_confirm15_hold_state,full,2.0,704270,9.944558521560575,0.07433086742300538,-0.22924955472838765,-0.050043919506609906,0.17920563522177774,-0.0227890785590619,-0.02305276340134726,0.03339504136084981,-0.6903049812770358,-2.1768763503771336,-0.20985173885821762,0.49555865441555713,-0.029827347383772247,90.10235840698509
hf_event_20D_agree_60D_carry_confirm_30m_momo_exit,full,2.0,704270,9.944558521560575,0.029715876013460745,-1.8226357665736117,-0.09741126912870364,1.725224497444908,-0.16746474231161063,-0.18327970644669603,0.02482793841457588,-7.3819945654084975,-23.27911549808322,-0.8388417093907529,0.45728211009174313,-0.4736350513553197,867.4213609907807
hf_event_120D_agree_60D_carry_confirm_30m_momo_exit,full,2.0,704270,9.944558521560575,0.02882985218737132,-1.9302948969432105,-0.2843646659749627,1.645930230968248,-0.17642910240620333,-0.19410564006015765,0.02160582575103629,-8.983949157825993,-28.330878358261923,-0.8555346347792926,0.44680851063829785,-0.5763613889776417,827.5531927333642
hf_event_252D_pure_confirm_30m_momo_exit,full,2.0,704270,9.944558521560575,0.04159626279693868,-2.7045205372528267,-0.3715652637742412,2.3329552734785857,-0.2381151416815322,-0.2719598392818762,0.030174706037819212,-9.01284138248166,-28.42198997163367,-0.9331481489070069,0.4535927632701826,-0.5253184970994459,1172.9808158001972
hf_event_120D_carry_tailwind_confirm_30m_momo_exit,full,2.0,704270,9.944558521560575,0.03760489584960314,-2.449845015894881,-0.3167082393457332,2.133136776549147,-0.21835163766289997,-0.24635030409680095,0.023896884032724414,-10.308888127818197,-32.50907261688274,-0.9139898527261608,0.4481951366863012,-0.5492351548144798,1072.5145676021418
hf_event_60D_pure_confirm_30m_momo_exit,full,2.0,704270,9.944558521560575,0.07433654706291622,-4.461901447531802,-0.43463966506847457,4.027261782463327,-0.36152814231228386,-0.4486776801461878,0.030203235740981098,-14.85528517520399,-46.84613301817034,-0.9884627817534991,0.4543006131453785,-0.4837578918718222,2024.8569977902544
hf_event_60D_agree_120D_confirm_30m_momo_exit,full,2.0,704270,9.944558521560575,0.07355559657517713,-4.650629679234806,-0.541537576852722,4.109092102382084,-0.3735308328969238,-0.46765572037731784,0.031171337154718905,-15.002748135446005,-47.311157376119475,-0.9904518951489246,0.4469046194235855,-0.5414227798484338,2066.000262089691
