,rpc1,rpc2,rpc3
13242,4.381293611507345,-2.0964646823938997,-0.32476764224856963
13288,0.4861561937591955,-0.8822197544377332,0.06352982765926946
13334,-2.1077237685404393,-0.1458866109898863,-1.0623650388204615
13381,-1.5952089657869897,0.18901065853298507,-0.8767592497440719
13427,-0.6800191773839651,0.49912627357369743,-1.0487827005537878
13473,0.16049797128183685,0.2716407908206821,-0.6150125499600295
13520,-0.7349520326688902,-0.09518450044645826,-0.20897895665655936
13566,0.9816784753628675,-1.3664167588835143,-2.337114424018746
13612,0.6851233819603396,-0.1558871975300577,-0.3975432968578208
13658,-1.9115685849913944,-0.13911216222031442,-1.1707294917520867
13705,0.3742741963104409,1.3366693861580272,0.42292226500212654
13751,0.843106392383555,0.840342414130139,-0.6605152271319658
13797,-0.4451471474511459,-0.05013859041282326,-0.28963314330999024
13844,-0.5782376653901717,0.6794119674409932,-0.4142944304144082
13890,-0.9806718067415263,0.34380797348900094,-0.27544441045058926
13936,1.4301297812441778,-0.409552580026769,0.6321745976648967
13983,2.6835201667718858,-0.9314273119981155,-1.752635707946339
14029,0.760422408842245,-0.7099788207961122,-0.03643177649480457
14075,-0.9612500091870733,0.03006687950761046,0.09564358495334732
14121,1.041390061754167,1.9095636924031612,-1.068070370126436
14168,-1.061168106616095,0.27349191918623345,-0.7279301728885147
14214,1.564588267406684,0.23664037541106878,-1.0972013026039469
14260,-0.05472024018653299,-0.7927189179680709,-0.3783374362435793
14307,-0.4938657932817121,2.1522599222571204,-1.0354082809699727
14353,-0.031085867090519415,0.8891581484097059,-0.5389127459280884
14399,-1.16592083718854,0.14461283025043548,0.637057548145669
14446,-1.8024438093429729,-0.13226626887348414,-0.7110321090263892
14492,-0.14226953581865542,-0.9503659219831242,-0.11680549742369659
14538,-2.008602695421552,-0.1954896756646117,-0.8887800023051292
14584,-0.7970562832623193,-0.05846826230820618,0.8075709831146022
14631,-0.06708867988919176,-0.9621943404872864,-0.9599436507381753
14677,-0.6594203818920047,-0.8157222884223424,-1.0427940506104436
14723,-0.7240801416578041,0.12981111181338795,0.4201347795161676
14770,-1.9825010039576072,-0.0752547773394928,-0.8254885183432129
14816,0.9503498499187523,-0.3213820238926444,1.133401318871114
14862,-0.5907002793574988,-0.5533862009563089,-0.004111956125324258
14909,0.5823087080496779,-1.3264409521285436,0.20633073804081933
14955,-1.054433986874454,-0.055576144028133136,0.6597048818786831
15001,-1.5852085454518854,0.06091793388014894,-0.519132502232226
15047,1.8141482025636937,2.066174625859079,-1.0743050463940254
15094,2.659025834252524,2.688682341859321,-0.8009893256367884
15140,-1.2664048932660457,-0.15360935644345636,-0.6730671663132948
15186,-1.5442057678063046,0.24239039244592894,0.1506739798625443
15233,-0.011002821282697361,-0.3043242619667135,-0.9420512682355419
15279,-1.1999979738212725,0.10350080628306778,-0.5089082098349188
15325,-1.5809047445453737,-0.15092352907099427,-0.884818669195198
15372,-1.7704368611154577,-0.16443218126029943,-0.8402097968578813
15418,0.3889535245710133,-1.2937300059523298,0.3621360627994923
15464,0.46844475062224256,0.3894196268028943,-0.7342327675365673
15510,-1.7698410553410402,-0.377282454360218,-0.7731196011439302
15557,-2.3534530434063234,-0.05423109307835948,-1.1995575285936118
15603,-2.023727474268135,-0.009889758834257537,-0.7252672392034025
15649,-0.8516449189000896,-0.8102185813873519,-0.6123633192606062
15696,0.2545124260023719,-0.5986570909304169,-0.39393714269070046
15742,-0.07547316024600403,-1.1992727377682189,-0.5102356425015627
15788,-1.9122570629103657,-0.3089168475010057,-0.9771038962799089
15835,-0.649737926642093,-0.179621890723947,-0.6566721557934375
15881,0.25482058346929437,-1.2303625690159514,-0.1759836739821435
15927,-0.4146671903145329,-0.43768825627906016,1.1442075488874632
15973,-1.1363648916664797,0.47881157864819074,-0.5142343092170112
16020,-0.5751973659683816,1.093551609777279,-0.7795249728008343
16066,1.936310646372518,1.432081329514718,-0.2269367851743908
16112,1.1847168953636196,-1.6491245374104946,-0.7215344923303952
16159,-0.6640751107323465,-0.3774907592462725,-0.476676769221002
16205,0.2848375127144095,-1.0126815567676954,0.0058134752132321735
16251,-0.9018952560207061,-0.21539472104925886,-0.4832267470371717
16298,-0.214555252483229,0.45902495146601596,-0.761855211009257
16344,-1.6677105336520939,0.007304837962736581,-0.24395200773225317
16390,-1.688037046309939,0.27121030223200887,-0.7424136349403875
16436,-1.5811196020770382,-0.1653416598552934,-0.2808999096231298
16483,1.5354697272994948,-0.6766981235074425,0.2390164548495818
16529,-1.4749933487607365,-0.49607406168250023,-0.9168066117200685
16575,-0.20529779235703183,-0.8092241585842272,-0.7903138992614276
16622,-1.3009264856224878,-0.46307426784980066,-0.7438802119515202
16668,-0.5378389743466472,-0.21216929855063554,2.8404105235226766
16714,-1.1785169018111397,-0.21520996484642624,-0.1303232986672757
16760,-1.2201435025937588,-0.5204681824782685,-1.3061855892893155
16807,-1.5336338147711128,-0.028752095735072022,-0.9520599292209639
