signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
HG_abs_signed_notional_share,PL,20,mean_reversion,-0.0019249488088729507,-1.0574183933223082,-0.0036855231521116328,0.5042092348060594,82319
HG_abs_signed_notional_share,PL,50,mean_reversion,-0.0047886374331236265,-1.5177391365157846,-0.005823763339876922,0.49951411996819695,67918
HG_abs_signed_notional_share,PA,1,mean_reversion,-0.00027424871843326936,-0.6432689742233537,-0.002066164103907892,0.37747469849686893,96931
HG_abs_signed_notional_share,PA,2,mean_reversion,-0.0005230692407439569,-0.8758926047192309,-0.0028271113542025625,0.4448218024982029,95989
HG_abs_signed_notional_share,PA,5,mean_reversion,-0.00079262977053736,-0.8489374387607519,-0.0027799561485286044,0.4793849255283786,93257
HG_abs_signed_notional_share,PA,10,mean_reversion,-0.0007305221476759161,-0.5545472017475493,-0.0018572891905184095,0.48693789189128556,89151
HG_abs_signed_notional_share,PA,20,mean_reversion,-0.0012540832923580473,-0.6630077451371439,-0.002310854890861918,0.48835627254947217,82319
HG_abs_signed_notional_share,PA,50,mean_reversion,-0.0003302311453099355,-0.10099809912697393,-0.0003875494435090384,0.491092199416944,67918
HG_abs_signed_notional_share,ALI,1,momentum,9.84374196933198e-05,0.5524428711449231,0.0017744521983414513,0.1096163170980821,96929
HG_abs_signed_notional_share,ALI,2,mean_reversion,-5.587786904627551e-05,-0.22158832411016616,-0.000715228937346539,0.17563836769562544,95987
HG_abs_signed_notional_share,ALI,5,momentum,0.00016704120756821025,0.4109742087732369,0.0013458069557777997,0.29018283201973083,93255
HG_abs_signed_notional_share,ALI,10,mean_reversion,-9.360625470179962e-05,-0.15948616701306986,-0.0005341578218365221,0.383672278993595,89149
HG_abs_signed_notional_share,ALI,20,mean_reversion,-0.001455642323564922,-1.694783575197405,-0.005907002820009597,0.4511218824787104,82317
HG_abs_signed_notional_share,ALI,50,mean_reversion,-0.004887006832210869,-3.24455864664581,-0.012449041737414072,0.49487617421007685,67918
PL_signed_notional_share,GC,1,momentum,0.00010343062606487193,0.31254028195837735,0.0010038733259128427,0.4301410281540477,96931
PL_signed_notional_share,GC,2,momentum,0.00047784529786750515,1.0212299633816708,0.0032962108169096913,0.4757211763847941,95989
PL_signed_notional_share,GC,5,momentum,0.0015942888274621705,2.1265128703840683,0.006963401277706025,0.49552312426949185,93257
PL_signed_notional_share,GC,10,momentum,0.00045157294416866997,0.415552752473994,0.0013917701081249108,0.5005103700463259,89151
PL_signed_notional_share,GC,20,mean_reversion,-0.00015674021722726102,-0.09779892469532186,-0.000340870397679125,0.4978923456310208,82319
PL_signed_notional_share,GC,50,momentum,1.9152062464398785e-05,0.006970961656383302,2.6748944147692542e-05,0.4947878323861127,67918
PL_signed_notional_share,SI,1,mean_reversion,-0.00016904717280453744,-0.22693154339833102,-0.0007288998911450897,0.42336301080149796,96931
PL_signed_notional_share,SI,2,momentum,0.001632835681784368,1.5537661733218664,0.005015035269716917,0.4724499682255258,95989
PL_signed_notional_share,SI,5,momentum,0.005909624386591226,3.523941582032346,0.01153888175488918,0.4926922375800208,93257
PL_signed_notional_share,SI,10,momentum,0.00536872952816187,2.214763860267341,0.007417494665287749,0.4980426467454095,89151
PL_signed_notional_share,SI,20,momentum,0.007084938706108517,1.9661393359273733,0.00685266225824851,0.49909498414703773,82319
PL_signed_notional_share,SI,50,momentum,0.012779461920661088,2.0367470566021426,0.007815158393453436,0.49839512353131715,67918
PL_signed_notional_share,HG,1,mean_reversion,-8.061195607766644e-05,-0.20016639478634846,-0.0006429307701751138,0.4114370015784424,96931
PL_signed_notional_share,HG,2,momentum,0.0005745562317308039,1.0092402692927331,0.0032575122486091504,0.4627509402118993,95989
PL_signed_notional_share,HG,5,momentum,0.0009808847901835742,1.078326182742916,0.0035311110801251647,0.48661226503104327,93257
PL_signed_notional_share,HG,10,momentum,0.00046587035009291517,0.35316516191407127,0.0011828217834355353,0.4940269879193728,89151
PL_signed_notional_share,HG,20,momentum,0.0017395481595779128,0.9097645107593173,0.0031708963113131193,0.49667755925120566,82319
PL_signed_notional_share,HG,50,momentum,0.006908596341132226,2.102349708794491,0.008066864796308268,0.4970847198091817,67918
PL_signed_notional_share,PL,1,mean_reversion,-0.0002210017492403308,-0.3139321195450626,-0.0010083438767200061,0.4261381807677626,96931
PL_signed_notional_share,PL,2,momentum,0.00026331145873891807,0.26715195911695644,0.0008622873059344631,0.47190823948577443,95989
PL_signed_notional_share,PL,5,momentum,0.0025064356461489217,1.6140342359993143,0.005285311803252592,0.49450443398350796,93257
PL_signed_notional_share,PL,10,mean_reversion,-0.000956759737080183,-0.4303690031517158,-0.0014413926231494527,0.4972911128310395,89151
PL_signed_notional_share,PL,20,mean_reversion,-0.0038858119843610036,-1.2062701630799073,-0.004204322095145864,0.4970419951651502,82319
