feature,root,horizon,spearman_ic,pvalue,observations
contribution_velocity_l2,HG,10,-0.005797484881599286,0.08344947093817699,89151
contribution_velocity_l2,HG,20,-0.006670158324992653,0.05565254763354053,82319
contribution_velocity_l2,HG,50,-0.012322312715805719,0.0013209414537249415,67918
contribution_velocity_l2,PL,1,0.006314658676114093,0.04930047080712256,96931
contribution_velocity_l2,PL,2,0.004166875894293927,0.1967126591695956,95989
contribution_velocity_l2,PL,5,0.0013822282628145202,0.6729523662487813,93257
contribution_velocity_l2,PL,10,0.0042446576644543585,0.20502487454683474,89151
contribution_velocity_l2,PL,20,-0.0018535448881281532,0.5948657134135951,82319
contribution_velocity_l2,PL,50,-0.021682437866610678,1.592961374731735e-08,67918
contribution_velocity_l2,PA,1,0.0009039312183078047,0.778385168260689,96931
contribution_velocity_l2,PA,2,0.0010630396868170178,0.7418928684890276,95989
contribution_velocity_l2,PA,5,-0.0032555405311154805,0.3201417793635862,93257
contribution_velocity_l2,PA,10,-0.0004396004498033566,0.8955737528065165,89151
contribution_velocity_l2,PA,20,-0.00036417866958471823,0.9167837037938391,82319
contribution_velocity_l2,PA,50,-0.015219116983393798,7.295924966594858e-05,67918
contribution_velocity_l2,ALI,1,-0.0018850701517114767,0.5572844314371865,96929
contribution_velocity_l2,ALI,2,-0.0029193649523183516,0.36575097910304116,95987
contribution_velocity_l2,ALI,5,-0.004511327998613937,0.16831337568418156,93255
contribution_velocity_l2,ALI,10,-0.0036650440522444797,0.2738273949697139,89149
contribution_velocity_l2,ALI,20,-0.005605572908790229,0.10777392702148529,82317
contribution_velocity_l2,ALI,50,-0.012951289402142817,0.0007372840755840708,67918
contribution_acceleration_l2,GC,1,-0.0026083159517101963,0.4167587453921036,96931
contribution_acceleration_l2,GC,2,-0.0059841971094166035,0.06373602909621263,95989
contribution_acceleration_l2,GC,5,-0.0063444992556834215,0.052687027068056176,93257
contribution_acceleration_l2,GC,10,0.00018264082514503894,0.9565109682430406,89151
contribution_acceleration_l2,GC,20,0.003565452036658756,0.30632589568310475,82319
contribution_acceleration_l2,GC,50,-0.011105647701366413,0.003800194996193031,67918
contribution_acceleration_l2,SI,1,0.0009451087580786339,0.7685714531724023,96931
contribution_acceleration_l2,SI,2,0.0005760294671329024,0.8583588519392145,95989
contribution_acceleration_l2,SI,5,7.785242098740928e-05,0.9810326711734481,93257
contribution_acceleration_l2,SI,10,0.0063247393139443326,0.058966437628651204,89151
contribution_acceleration_l2,SI,20,0.009764035033429621,0.005087326658925214,82319
contribution_acceleration_l2,SI,50,-0.00851009115348789,0.026567027465491295,67918
contribution_acceleration_l2,HG,1,-0.007043981786592351,0.028303477030214578,96931
contribution_acceleration_l2,HG,2,-0.010705854548446051,0.0009100605925326893,95989
contribution_acceleration_l2,HG,5,-0.014185651295122776,1.4764326030016743e-05,93257
contribution_acceleration_l2,HG,10,-0.007619283626188065,0.022907167110178716,89151
contribution_acceleration_l2,HG,20,-0.009800849373811416,0.004923224740032254,82319
contribution_acceleration_l2,HG,50,-0.01715752072999757,7.760662988549567e-06,67918
contribution_acceleration_l2,PL,1,0.002563495720087943,0.42481060030234563,96931
contribution_acceleration_l2,PL,2,0.002406043621650857,0.4560093900749317,95989
contribution_acceleration_l2,PL,5,-0.002570074443957549,0.4325471828403234,93257
contribution_acceleration_l2,PL,10,0.0010819542561758036,0.7466594593321634,89151
contribution_acceleration_l2,PL,20,-0.004024873190320618,0.24818253833935705,82319
contribution_acceleration_l2,PL,50,-0.02566160131378067,2.2520905791649304e-11,67918
contribution_acceleration_l2,PA,1,-0.0008284969380176735,0.7964541153489133,96931
contribution_acceleration_l2,PA,2,0.0007052038523042898,0.8270519567977411,95989
contribution_acceleration_l2,PA,5,-0.00507223579382917,0.12139397345928904,93257
contribution_acceleration_l2,PA,10,-0.003209433984954032,0.33792808074587527,89151
contribution_acceleration_l2,PA,20,-0.001484249009717366,0.6702215781048844,82319
contribution_acceleration_l2,PA,50,-0.020122996891861648,1.5653238468113435e-07,67918
contribution_acceleration_l2,ALI,1,-0.00453235170349453,0.15822537323685856,96929
contribution_acceleration_l2,ALI,2,-0.003984623744109789,0.2170182328604596,95987
contribution_acceleration_l2,ALI,5,-0.006325069443158392,0.05341840804147772,93255
contribution_acceleration_l2,ALI,10,-0.005783862224896523,0.08418096018800457,89149
contribution_acceleration_l2,ALI,20,-0.004873173327383713,0.1620691469458465,82317
contribution_acceleration_l2,ALI,50,-0.01303830955782572,0.0006787882207207898,67918
rank_turnover_l1,GC,1,-1.3497750139468592e-05,0.9966470589818236,96931
rank_turnover_l1,GC,2,0.00014237928443372856,0.9648155211694438,95989
rank_turnover_l1,GC,5,-0.0040984854177791115,0.21072136756118554,93257
rank_turnover_l1,GC,10,-0.006467299247416898,0.0534818184490293,89151
rank_turnover_l1,GC,20,-0.004154228633946591,0.23330487395223767,82319
rank_turnover_l1,GC,50,-0.011981389440014891,0.0017930118853467833,67918
rank_turnover_l1,SI,1,-0.00015238712035141067,0.9621599959492937,96931
rank_turnover_l1,SI,2,0.003104134104513249,0.3361925520667121,95989
rank_turnover_l1,SI,5,-0.0021027300024801104,0.5207926855441878,93257
rank_turnover_l1,SI,10,-0.001085253058552485,0.7459136578905128,89151
rank_turnover_l1,SI,20,-0.004802481742555758,0.1682400679839425,82319
rank_turnover_l1,SI,50,-0.012677751324608355,0.0009530524572779154,67918
rank_turnover_l1,HG,1,-0.0035169187154489648,0.2735439196372666,96931
rank_turnover_l1,HG,2,-0.0036105654477236607,0.2633032380226915,95989
rank_turnover_l1,HG,5,-0.0069032196286631054,0.035022107191024304,93257
rank_turnover_l1,HG,10,-0.010364952636581822,0.001969294757095028,89151
rank_turnover_l1,HG,20,-0.009011487334978793,0.009723082016205257,82319
rank_turnover_l1,HG,50,-0.014822484503593072,0.00011198422359560198,67918
rank_turnover_l1,PL,1,0.001991990311364393,0.535143384191774,96931
rank_turnover_l1,PL,2,0.005408455990820609,0.09380809732183021,95989
rank_turnover_l1,PL,5,0.0012920638596754389,0.6931636121503681,93257
