index,root,relative_bar,mean,median,count
354,PL,50,2.4364037600422544e-06,0.00022736315677995833,5761
355,SI,-20,-1.4632547811688205e-05,-0.00022033711667823752,5761
356,SI,-19,2.1159152903324373e-06,-0.00022033711667823752,5761
357,SI,-18,9.518234095728678e-06,-0.00022650056722017808,5761
358,SI,-17,1.8970659719735546e-05,-0.0001664216573891153,5761
359,SI,-16,4.550043389938856e-05,-0.0001201417674296934,5761
360,SI,-15,3.096154782038343e-05,-6.931207765781267e-05,5761
361,SI,-14,5.4489884925688485e-05,-6.537443208287641e-05,5761
362,SI,-13,4.673990880547483e-05,-9.696969704631186e-05,5761
363,SI,-12,3.0300373724013058e-05,-5.2702311008623326e-05,5761
364,SI,-11,4.200050751255446e-05,-0.0,5761
365,SI,-10,3.967563580289296e-05,-0.0,5761
366,SI,-9,5.297640237128197e-05,-0.0,5761
367,SI,-8,4.5100186581488966e-05,-0.0,5761
368,SI,-7,2.9454082737749953e-05,-0.0,5761
369,SI,-6,5.6832812001513104e-06,-0.0,5761
370,SI,-5,1.5314158478307844e-06,-0.0,5761
371,SI,-4,-8.14357080603976e-06,-0.0,5761
372,SI,-3,-2.997744251645194e-06,-0.0,5761
373,SI,-2,1.838312455325419e-05,-0.0,5761
374,SI,-1,-9.717042175023233e-06,-0.0,5761
375,SI,0,0.0,0.0,5761
376,SI,1,-8.11800681182686e-06,0.0,5761
377,SI,2,9.068701780301406e-06,0.0,5761
378,SI,3,-1.2820614275938727e-05,0.0,5761
379,SI,4,-2.1531678216847515e-05,0.0,5761
380,SI,5,2.4364601911936995e-06,0.0,5761
381,SI,6,3.611882102044338e-05,0.0,5761
382,SI,7,4.735481681876797e-05,0.0,5761
383,SI,8,6.334038675923812e-05,0.0,5761
384,SI,9,6.439579928512028e-05,0.0,5761
385,SI,10,6.976490065735943e-05,0.0,5761
386,SI,11,0.00010399804421908245,0.0,5761
387,SI,12,0.00015550239986779455,0.0,5761
388,SI,13,0.00019695991017756588,0.0,5761
389,SI,14,0.00021919122590816743,0.00010478336049768444,5761
390,SI,15,0.00022480481110087675,0.00010221290957979079,5761
391,SI,16,0.00026204695059798763,0.00012957563996085497,5761
392,SI,17,0.00023313802551689418,0.00013237143443767252,5761
393,SI,18,0.0002193683351188345,0.00016773363937439,5761
394,SI,19,0.00018004213587220235,0.00017505470504275422,5761
395,SI,20,0.00015662174313623732,0.00019868207621964729,5761
396,SI,21,0.00015779078765686212,0.0001315529831540374,5761
397,SI,22,0.00015422669758929187,0.0001126316383457393,5761
398,SI,23,0.0001466063617155463,5.500096253019393e-05,5761
399,SI,24,0.00011354408389311562,0.00010046717243561432,5761
400,SI,25,9.21001614603568e-05,6.039194373297363e-05,5761
401,SI,26,0.00010537715737383196,9.146620330202637e-05,5761
402,SI,27,0.0001110220037701682,0.00012642937514506514,5761
403,SI,28,0.00012872179993311507,0.00013307385677574501,5761
404,SI,29,9.893879291924182e-05,0.00013904831180777677,5761
405,SI,30,0.00010811320706776212,0.00018299857241643736,5761
406,SI,31,7.12332701999812e-05,0.00013150108507353764,5761
407,SI,32,7.603306959049562e-05,0.00012019953136643835,5761
408,SI,33,7.61199543572753e-05,0.0001141096595063118,5761
409,SI,34,8.730660506165172e-05,0.00013183005530059688,5761
410,SI,35,0.00010902589296315048,0.0001704774757103067,5761
411,SI,36,0.00011598937066160654,0.00012904058344265223,5761
412,SI,37,0.00012778449348806482,0.00020766275643158139,5761
413,SI,38,0.00013621896908357287,0.0002290212218403198,5761
414,SI,39,9.855310039090897e-05,0.0002214431316795995,5761
415,SI,40,4.850388769162851e-05,0.00022964749211062951,5761
416,SI,41,1.8670350535404586e-05,0.0002115059229543803,5761
417,SI,42,-1.994739657364223e-05,0.00021108166982219956,5761
418,SI,43,-3.986556198338451e-05,0.00021522202191004425,5761
419,SI,44,-4.8463210459779067e-05,0.00019905840222644855,5761
420,SI,45,-7.17026679494372e-05,0.00013526208082037527,5761
421,SI,46,-5.898567894463231e-05,0.00013133584537250442,5761
422,SI,47,-5.691646236546819e-05,0.0001306591757277431,5761
423,SI,48,-4.8343534605014155e-05,0.00023129362674545462,5761
424,SI,49,-3.2192381309637964e-05,0.00025068939715211513,5761
425,SI,50,-6.485663926236364e-05,0.0002443494208854702,5761
