,pc1,pc2,pc3
11019,1.7161396609887156,-0.14356244530026338,-0.040721422268528144
11066,0.5273785328879184,-0.7088244160632224,-0.0571687349268838
11112,1.959343212969524,0.22024609727205077,-0.04037223272047922
11158,0.8417655631775751,-0.11787911448345223,-0.07522183719696286
11205,-0.8234857970393314,-2.047967246475579,-0.04303615563903279
11251,0.30036083507716643,0.02416383024579016,-0.0014513372955436774
11297,1.2697616002140202,0.6140949735118743,0.010543820195098965
11343,0.16466510236486784,-0.08423546160549046,0.018550966438939775
11390,1.7241581288406371,0.4123525987517098,-0.026508546088151598
11436,1.401057115139669,-0.1261287515729577,-0.04785470562315758
11482,2.1883759850911755,-0.17975391076779576,-0.026257502341675946
11529,1.711019129290379,-0.2463802787399329,-0.038504927469343635
11575,-2.57243653881351,2.9807976983593187,0.16324401740270403
11621,1.1334918994336585,1.3619960278557877,-0.04446017918514669
11668,0.5843097330538998,0.5443742328452938,-0.04928926437474473
11714,1.3908342697164502,0.36068342862060493,-0.036178137228495756
11760,1.5743386758316305,-0.04227625775474118,-0.04905058481707586
11806,-0.1139097953601345,1.4288252417597656,-0.00887605533636491
11853,1.0616210282312353,0.9398379293140127,-0.032482650345511226
11899,1.5381135423309664,0.40308743669259933,-0.027938004022347786
11945,2.3079896104012474,-0.25725004740861235,-0.018158580404165715
11992,1.9174603428114343,0.1952853477280849,0.03766447058380371
12038,-0.11767128624900822,0.29794491046839766,-0.021202451284883867
12084,0.7550108614278594,0.32054844741948846,-0.032409147792852984
12131,1.8875846485373315,0.20392969592072702,-0.029005675980149727
12177,-0.5602964418251135,-0.2564376528397479,0.44812516110891365
12223,1.3160562208182691,0.606709883963113,-0.03396342426637649
12269,0.19707829199254928,0.19988342481363716,-0.06556183162445282
12316,-0.7481878327939409,-0.09519863715365917,-0.0395288989401542
12362,-0.003284660215499522,0.3677101909191506,-0.002178197801868808
12408,1.6680977387275195,-0.07809973874056964,-0.005516514285606345
12455,1.6588957419177488,0.1535316121135046,0.12530156576182444
12501,-0.6906148195320768,-0.17700008033518316,-0.04623180780902617
12547,-0.6888119153829114,1.1249278765793584,-0.0513288569697174
12594,0.9439507791612523,0.4892695799456099,-0.03051884624523673
12640,1.5011769372369708,-0.5446433915532154,0.042258911070175945
12686,1.6884043322317523,-0.08049211394476434,-0.023717693716262332
12732,0.922860029521782,0.6305691604865118,-0.09585221362292817
12779,0.29964083924460405,1.1804431015392076,0.3752935204560454
12825,0.2709757230514271,0.632392677779098,-0.07656063865636166
12871,1.7461206925191133,0.18105607292933293,-0.003024085348241217
12918,-1.4535586864708052,0.5470558775569855,-0.13853968057956695
12964,1.350509877269451,-0.16443294785146545,-0.021962217549295192
