variant,base_variant,detector,target_months,min_volume,cost_multiplier,net_return,net_return_baseline,net_delta,sharpe,sharpe_baseline,sharpe_delta,tstat,tstat_baseline,tstat_delta,cost_return,cost_return_baseline,cost_delta,event_count,event_count_baseline,hazard_exit_count,hazard_exit_fraction,event_tstat,event_tstat_baseline,active_fraction,active_fraction_baseline
mad_z_target3m_minv500_lb126_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb126_entry1p5_both_costx3p0,mad_z,3,500.0,3.0,-0.017906868851273933,-0.0138693680733488,-0.0040375007779251335,-0.8289712168235948,-0.642293857190688,-0.18667735963290677,-1.4340173970899266,-1.1110887164269798,-0.3229286806629468,0.04611913494301499,0.042163773893481,0.0039553610495339925,81,69,12,0.14814814814814814,-0.4224059253697383,-0.4928032990975471,0.6977660972404731,0.7306176084099869
mad_z_target3m_minv10_lb126_entry1p5_both_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb126_entry1p5_both_costx1p0,mad_z,3,10.0,1.0,0.061797062780502635,0.0658559351884559,-0.0040588724079532595,2.371200905447979,2.5284887656579014,-0.15728786020992258,4.105634644605105,4.377971959663467,-0.2723373150583628,0.053661393727899145,0.0514345955531154,0.002226798174783745,262,230,27,0.10305343511450382,6.809109304728967,6.725036051658073,0.8365591397849462,0.8419354838709677
rank_pct_target6m_minv10_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb252_entry0p05_both_costx1p0,rank_pct,6,10.0,1.0,0.025724763804285608,0.0298066617661651,-0.00408189796187949,1.0837125059500878,1.2468869143464525,-0.16317440839636466,1.874688234569972,2.1569597244014918,-0.28227148983151973,0.022185929223187042,0.0213786732315707,0.0008072559916163409,147,135,17,0.11564625850340136,2.6777901494627616,2.6984653378572108,0.7033603707995365,0.7137891077636153
mad_z_target1m_minv500_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry1p5_contango_only_costx3p0,mad_z,1,500.0,3.0,-0.01914662414395299,-0.0150184792736885,-0.004128144870264489,-1.9762164826923876,-1.544933877946006,-0.4312826047463816,-3.418609427062663,-2.6725440080021845,-0.7460654190604785,0.034659607395724795,0.0303534608842161,0.004306146511508697,59,52,9,0.15254237288135594,-0.8952666283162531,-0.6756975844106239,0.4491315136476427,0.4553349875930521
quantile_band_target3m_minv10_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p05_contango_only_costx3p0,quantile_band,3,10.0,3.0,-0.01742841574456345,-0.0132895851220455,-0.004138830622517948,-1.0394310245320662,-0.7980441473923625,-0.24138687713970364,-1.7997311046867992,-1.3817798786811015,-0.4179512260056977,0.07069220904224724,0.0691510144745463,0.0015411945677009375,98,92,13,0.1326530612244898,1.0294488200012424,1.3707718754704272,0.5376344086021505,0.5548387096774193
quantile_band_target1m_minv500_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p05_both_costx3p0,quantile_band,1,500.0,3.0,-0.03249936668038954,-0.0283506740069525,-0.004148692673437038,-1.7454725916268803,-1.490771978471849,-0.25470061315503134,-3.0194511120996306,-2.5788506390056285,-0.4406004730940021,0.0664708978574256,0.0621780281069669,0.004292869750458707,145,102,37,0.25517241379310346,-1.247524040466261,-1.0371881708804302,0.7866004962779156,0.8238213399503722
mad_z_target3m_minv500_lb252_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb252_entry1p5_both_costx3p0,mad_z,3,500.0,3.0,-0.018381175164819265,-0.014230654050923,-0.004150521113896265,-0.8539634589534657,-0.6608373086075329,-0.19312615034593283,-1.4772508764667447,-1.1431665876415436,-0.33408428882520114,0.040948510442795266,0.0368344561355445,0.004114054307250765,60,50,10,0.16666666666666666,-0.7512227928537287,-0.8680105271613968,0.6754270696452037,0.6898817345597897
mad_z_target3m_minv500_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb252_entry1p5_contango_only_costx3p0,mad_z,3,500.0,3.0,-0.0161759495852658,-0.0120254284713695,-0.004150521113896299,-1.3896275140797643,-1.0334553032161309,-0.3561722108636334,-2.403883259422343,-1.7877495066781612,-0.6161337527441819,0.024757650318271568,0.0206435960110208,0.004114054307250769,37,30,10,0.2702702702702703,-0.9396891138772522,-0.7197126323146633,0.36136662286465177,0.38107752956636
rank_pct_target1m_minv10_lb252_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p05_backwardation_only_costx3p0,rank_pct,1,10.0,3.0,-0.017565033933749245,-0.0134076249580696,-0.004157408975679646,-1.130462008685567,-0.8634136116458403,-0.2670483970397267,-1.9573474253513288,-1.494964356859111,-0.46238306849221766,0.07756695490468198,0.0741809756164057,0.003385979288276275,149,129,30,0.20134228187919462,1.0045183861800717,1.1879994872482802,0.5182012847965739,0.5931477516059958
quantile_band_target6m_minv10_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb252_entry0p05_both_costx1p0,quantile_band,6,10.0,1.0,0.026806524723541173,0.030988839980859,-0.004182315257317826,1.1218089524845027,1.2887808568452492,-0.1669719043607465,1.9405903623989564,2.2294310492879665,-0.2888406868890101,0.02237135990325316,0.0220623392116703,0.00030902069158286055,148,138,15,0.10135135135135136,2.7618169279804574,2.791960575946065,0.6906141367323291,0.7242178447276941
mad_z_target6m_minv10_lb252_entry1p5_both_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb252_entry1p5_both_costx1p0,mad_z,6,10.0,1.0,0.019963750176226303,0.0241658613263717,-0.0042021111501453975,0.8334962768691503,1.0076899744732473,-0.17419369760409698,1.4418451897762241,1.7431786833381049,-0.30133349356188077,0.024337947471082214,0.0233770031207343,0.0009609443503479122,152,139,17,0.1118421052631579,2.07796615922102,2.130464377950648,0.7508690614136733,0.7624565469293163
mad_z_target1m_minv500_lb126_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb126_entry1p5_both_costx3p0,mad_z,1,500.0,3.0,-0.030019027011437053,-0.0258122348622164,-0.004206792149220654,-1.5580744657351204,-1.334621267604758,-0.22345319813036246,-2.6952755951974336,-2.308729274829219,-0.3865463203682147,0.07616986111597612,0.0722867861875679,0.0038830749284082255,168,133,13,0.07738095238095238,-0.6422281180559463,0.0969986893316268,0.8027295285359801,0.8052109181141439
rank_pct_target1m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p05_both_costx3p0,rank_pct,1,10.0,3.0,-0.059988797849323955,-0.0557772154511102,-0.004211582398213752,-2.6911487189983734,-2.4933432911235403,-0.19780542787483313,-4.659610828048736,-4.317119048584599,-0.34249177946413667,0.187962822932302,0.1841148848863407,0.0038479380459612855,302,245,44,0.1456953642384106,-0.7875122277021149,-0.7669991901953584,0.7569593147751607,0.8211991434689507
rank_pct_target3m_minv10_lb252_entry0p1_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p1_both_costx1p0,rank_pct,3,10.0,1.0,0.04917196650005169,0.0534280067142343,-0.004256040214182605,1.8076373900455631,1.964997144667775,-0.15735975462221186,3.1298481189018057,3.402309916111458,-0.27246179720965236,0.0630540352210747,0.0589817456842158,0.004072289536858897,289,247,33,0.11418685121107267,5.543554384575009,5.813658977204051,0.8666666666666667,0.8709677419354839
quantile_band_target3m_minv10_lb252_entry0p1_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p1_both_costx1p0,quantile_band,3,10.0,1.0,0.04926462524664801,0.0535288141926413,-0.004264188945993293,1.8079859889788765,1.9654886896068529,-0.15750270062797633,3.130451703294168,3.4031610055010666,-0.2727093022068985,0.06267055523421629,0.0585982656973574,0.0040722895368588904,289,247,33,0.11418685121107267,5.543428160047309,5.815132897271255,0.8698924731182796,0.8741935483870967
curve_md_target3m_minv10_lb252_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target3m_minv10_lb252_md2p5_comp1p25_both_costx1p0,curve_md,3,10.0,1.0,0.04010949243747004,0.0443972325254576,-0.00428774008798756,1.679636612822458,1.8605674939847625,-0.1809308811623045,2.9082201563381376,3.2214943678451315,-0.31327421150699397,0.04779237302132819,0.0461040434014521,0.0016883296198760903,224,196,27,0.12053571428571429,5.0747148062145415,5.04438242064869,0.7247311827956989,0.7408602150537634
quantile_band_target1m_minv500_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p05_contango_only_costx3p0,quantile_band,1,500.0,3.0,-0.0243586160927502,-0.020059797840084,-0.0042988182526662,-2.6211341690378926,-2.0698333332455423,-0.5513008357923503,-4.534237042523335,-3.5805549682702287,-0.9536820742531065,0.041130164547315565,0.0370549974146493,0.0040751671326662645,86,75,18,0.20930232558139536,-1.1661860131084303,-0.953967573653558,0.456575682382134,0.4962779156327543
rank_pct_target1m_minv10_lb252_entry0p1_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p1_both_costx1p0,rank_pct,1,10.0,1.0,0.05633699620936795,0.0606364763826686,-0.004299480173300653,2.3980678850934676,2.5803693655033304,-0.18230148040986283,4.152153689944107,4.467801036406354,-0.3156473464622467,0.09152279255233747,0.0899117374768807,0.0016110550754567798,446,340,58,0.13004484304932734,7.677491904324724,6.462873437391784,0.8447537473233405,0.8811563169164882
quantile_band_target1m_minv10_lb252_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p05_backwardation_only_costx3p0,quantile_band,1,10.0,3.0,-0.018627333397683195,-0.0142897890808957,-0.004337544316787494,-1.187792798830814,-0.9116893424863892,-0.2761034563444247,-2.0566132773852543,-1.5785517545263466,-0.4780615228589078,0.07879638879790826,0.0752782203469402,0.0035181684509680566,153,132,31,0.20261437908496732,0.9019174609253733,1.0956569629207054,0.5310492505353319,0.6006423982869379
quantile_band_target1m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p05_both_costx3p0,quantile_band,1,10.0,3.0,-0.06146625920071799,-0.0570745414613964,-0.004391717739321593,-2.7255448090839725,-2.522341169042355,-0.20320364004161728,-4.719166211470671,-4.367327654666851,-0.3518385568038198,0.1899995128171446,0.1860193856084915,0.0039801272086531225,308,249,45,0.1461038961038961,-0.8808211746179347,-0.8420344031000266,0.7623126338329764,0.8233404710920771
mad_z_target1m_minv10_lb126_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry1p5_contango_only_costx3p0,mad_z,1,10.0,3.0,-0.06551533925643306,-0.0610969073953656,-0.004418431861067461,-3.7023852076627084,-3.417993249937368,-0.2843919577253402,-6.4105242796293975,-5.918111565210483,-0.4924127144189141,0.1525470654849544,0.1502140049516597,0.002333060533294684,223,212,19,0.08520179372197309,-2.0517108317934514,-1.7297516517335632,0.550321199143469,0.563169164882227
rank_pct_target1m_minv500_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p05_both_costx3p0,rank_pct,1,500.0,3.0,-0.029264708733976515,-0.0248247867020584,-0.004439922031918116,-1.5553770622989351,-1.3112080884590556,-0.24416897383987957,-2.6906094217815686,-2.268227378581517,-0.4223820432000518,0.06657955191829526,0.0621801034186793,0.00439944849961596,153,119,23,0.1503267973856209,-0.8050954752672103,-0.255772626435069,0.7431761786600496,0.7630272952853598
mad_z_target3m_minv10_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb252_entry1p5_contango_only_costx3p0,mad_z,3,10.0,3.0,-0.022581756193916235,-0.01807346749559,-0.004508288698326236,-1.2874783919203174,-1.0187125751319457,-0.26876581678837175,-2.229214689444412,-1.7638579808851855,-0.4653567085592265,0.07749713931102875,0.0759559447433278,0.0015411945677009514,103,94,16,0.1553398058252427,0.45918851588725085,0.7107093991254673,0.5225806451612903,0.553763440860215
rank_pct_target3m_minv500_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p1_contango_only_costx3p0,rank_pct,3,500.0,3.0,-0.019359687611116363,-0.0147407848523672,-0.004618902758749164,-1.520291089912184,-1.1730946876279809,-0.3471964022842031,-2.6299150408726537,-2.0293083238018848,-0.600606717070769,0.03370017645118928,0.0287788661523222,0.004921310298867079,62,54,13,0.20967741935483872,-0.8384884126545347,-0.6100832808965756,0.5085413929040736,0.5269382391590013
quantile_band_target3m_minv500_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p1_contango_only_costx3p0,quantile_band,3,500.0,3.0,-0.019530180486857382,-0.0149112777281082,-0.004618902758749183,-1.5342661670081248,-1.1864218716024315,-0.3478442954056933,-2.6540901910763512,-2.052362699256331,-0.6017274918200202,0.03370017645118928,0.0287788661523222,0.004921310298867079,62,54,13,0.20967741935483872,-0.8571695415573259,-0.6284297477491512,0.5085413929040736,0.5269382391590013
quantile_band_target1m_minv500_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p05_both_costx3p0,quantile_band,1,500.0,3.0,-0.03142381302242648,-0.0266278259874138,-0.004795987035012678,-1.6696416138281545,-1.4000971266419504,-0.26954448718620405,-2.8882729249746446,-2.4219943907261468,-0.46627853424849786,0.06938601118026902,0.065178654884911,0.004207356295358025,159,123,26,0.16352201257861634,-0.9258885060021584,-0.3814516748727827,0.7419354838709677,0.7655086848635235
rank_pct_target3m_minv500_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p1_both_costx3p0,rank_pct,3,500.0,3.0,-0.02158553075635888,-0.0167768483973259,-0.004808682359032982,-0.977427801463793,-0.7616885259483345,-0.21573927551545857,-1.6908288771101074,-1.3176266861942565,-0.37320219091585094,0.05483157537858066,0.0496458867543299,0.005185688624250763,105,88,16,0.1523809523809524,-0.42942643157243243,-0.4982846579452176,0.7700394218134035,0.7884362680683311
quantile_band_target3m_minv500_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p1_both_costx3p0,quantile_band,3,500.0,3.0,-0.021756023632099896,-0.0169473412730669,-0.004808682359032996,-0.9852762279131314,-0.76938041969691,-0.21589580821622145,-1.7044056815150388,-1.3309327084398657,-0.37347297307517313,0.05483157537858066,0.0496458867543299,0.005185688624250763,105,88,16,0.1523809523809524,-0.4453354912957584,-0.5145639421800443,0.7700394218134035,0.7884362680683311
quantile_band_target6m_minv10_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p1_contango_only_costx3p0,quantile_band,6,10.0,3.0,-0.017890905922626894,-0.0128515705927198,-0.005039335329907094,-1.2261866249672424,-0.8629672453207395,-0.36321937964650286,-2.12115079100049,-1.4928263102433543,-0.6283244807571358,0.051068824695371995,0.0463254855852974,0.0047433391100745945,116,105,19,0.16379310344827586,-0.7921810456201428,-0.6408928005725951,0.5237543453070683,0.5480880648899189
quantile_band_target1m_minv10_lb252_entry0p1_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p1_both_costx1p0,quantile_band,1,10.0,1.0,0.055304787873266675,0.0603472301050027,-0.005042442231736027,2.3475733380707933,2.5664938218785216,-0.21892048380772833,4.064724505372011,4.443776116169585,-0.3790516107975739,0.0917585875703323,0.089891409555865,0.0018671780144672995,441,340,50,0.11337868480725624,7.545114753694787,6.437535277894146,0.854389721627409,0.8811563169164882
rank_pct_target1m_minv10_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p1_both_costx3p0,rank_pct,1,10.0,3.0,-0.1092497063546544,-0.1040872431537159,-0.005162463200938508,-4.278034567351331,-4.056573078175877,-0.2214614891754545,-7.407236936432238,-7.023785681704918,-0.3834512547273201,0.27955114545856363,0.274425359875879,0.005125785582684617,470,358,60,0.1276595744680851,-2.620414285357583,-1.8990450408460864,0.8297644539614561,0.8533190578158458
mad_z_target1m_minv500_lb252_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry1p5_both_costx3p0,mad_z,1,500.0,3.0,-0.03329794384633247,-0.0280323993451586,-0.005265544501173874,-1.7550971801322988,-1.4600480250928074,-0.29504915503949136,-3.036100456584095,-2.525702010007692,-0.5103984465764033,0.07284288512440232,0.0675351456025045,0.005307739521897822,147,107,31,0.2108843537414966,-1.053609352695531,-0.8056110784871571,0.8039702233250621,0.8411910669975186
quantile_band_target6m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb252_entry0p1_contango_only_costx3p0,quantile_band,6,10.0,3.0,-0.022916871657226785,-0.0175318441903884,-0.0053850274668383845,-1.6604641191625755,-1.1828890516639152,-0.4775750674986603,-2.872396997385061,-2.046251358898784,-0.8261456384862771,0.04456023068698532,0.0392936231541869,0.005266607532798423,101,84,31,0.3069306930693069,-2.033585298747728,-1.6625944560520411,0.4380069524913094,0.4913093858632676
rank_pct_target6m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb252_entry0p1_contango_only_costx3p0,rank_pct,6,10.0,3.0,-0.021585373466982544,-0.0160354079920718,-0.005549965474910743,-1.5693727662563761,-1.0865019673489988,-0.4828707989073773,-2.714820253897542,-1.8795136568444348,-0.8353065970531073,0.04394506689962693,0.0386784593668285,0.00526660753279843,101,84,30,0.297029702970297,-1.897968167984061,-1.4580125752345714,0.43684820393974505,0.4866743916570104
rank_pct_target6m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb252_entry0p05_both_costx3p0,rank_pct,6,10.0,3.0,-0.008631116490935049,-0.0030572151343417,-0.0055739013565933495,-0.36372885260841525,-0.1286237754795089,-0.23510507712890635,-0.6292058057970188,-0.2225031798133653,-0.4067026259836535,0.06655778766956114,0.0641360196947121,0.00242176797484904,149,135,19,0.12751677852348994,0.2094547290968828,0.3143124803362139,0.697566628041715,0.7137891077636153
rank_pct_target3m_minv500_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb252_entry0p1_contango_only_costx3p0,rank_pct,3,500.0,3.0,-0.019341175745381016,-0.0137596837515337,-0.005581491993847316,-1.5633211795155464,-1.1096368097035658,-0.45368436981198057,-2.704351759346428,-1.9195340649624677,-0.7848176943839602,0.03285952151303184,0.0275151396310643,0.005344381881967543,59,48,16,0.2711864406779661,-0.8685119310877103,-0.5890867637520444,0.4783180026281209,0.5164257555847569
quantile_band_target3m_minv500_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb252_entry0p1_contango_only_costx3p0,quantile_band,3,500.0,3.0,-0.019341175745381016,-0.0137596837515337,-0.005581491993847316,-1.5633211795155464,-1.1096368097035658,-0.45368436981198057,-2.704351759346428,-1.9195340649624677,-0.7848176943839602,0.03285952151303184,0.0275151396310643,0.005344381881967543,59,48,16,0.2711864406779661,-0.8685119310877103,-0.5890867637520444,0.4783180026281209,0.5164257555847569
rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx3p0,rank_pct,1,500.0,3.0,-0.029752627434283474,-0.0241484755742846,-0.005604151859998872,-2.8726324658595295,-2.311180112260606,-0.5614523535989235,-4.969297905507991,-3.998054964428561,-0.9712429410794305,0.05293266501086599,0.0472383913484141,0.005694273662451892,112,99,20,0.17857142857142858,-1.203389185011653,-0.9267593197614304,0.5781637717121588,0.598014888337469
curve_md_target3m_minv10_lb126_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target3m_minv10_lb126_md2p5_comp1p25_both_costx1p0,curve_md,3,10.0,1.0,0.04684447097209472,0.0524816176631715,-0.005637146691076775,1.9743806268402255,2.1825548785020272,-0.2081742516618017,3.4185570208615164,3.779001982641743,-0.3604449617802268,0.04844727159507184,0.0464284220875732,0.0020188495074986365,267,239,28,0.10486891385767791,6.014980743118303,6.1593729796827335,0.6913978494623656,0.7010752688172043
quantile_band_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0,quantile_band,1,10.0,3.0,-0.038397491952829835,-0.0326326732986797,-0.005764818654150135,-2.206428265305798,-1.8889898451997744,-0.31743842010602363,-3.820337747873792,-3.270706473644088,-0.549631274229704,0.1130398952993529,0.107363443517429,0.0056764517819239,211,188,31,0.14691943127962084,0.2356863355835003,0.3244069249595954,0.5910064239828694,0.6156316916488223
mad_z_target1m_minv10_lb252_entry1p5_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry1p5_backwardation_only_costx3p0,mad_z,1,10.0,3.0,-0.03041464470576244,-0.0246129752227711,-0.00580166948299134,-1.813623393295851,-1.45183594596772,-0.36178744732813106,-3.1402126317824455,-2.5137928820594686,-0.6264197497229769,0.09593685496502127,0.0919535337699146,0.003983321195106679,197,170,36,0.18274111675126903,0.4460207703607424,0.6064494032436633,0.5920770877944326,0.6338329764453962
rank_pct_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0,rank_pct,1,10.0,3.0,-0.03718762242148566,-0.0312437191289776,-0.005943903292508063,-2.1589968256472494,-1.8281719937810037,-0.33082483186624567,-3.738212204880697,-3.1654029216668347,-0.5728092832138625,0.11278438622845699,0.1068435561211495,0.00594083010730749,209,186,31,0.14832535885167464,0.42705382492700816,0.5064410266377324,0.5813704496788008,0.607066381156317
quantile_band_target6m_minv10_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb252_entry0p05_contango_only_costx3p0,quantile_band,6,10.0,3.0,-0.010092393929526492,-0.0041269154613728,-0.005965478468153692,-0.8413110714612397,-0.3279993356712232,-0.5133117357900165,-1.4553638152390975,-0.5673981726274636,-0.8879656426116339,0.0323667710391303,0.0299450030642813,0.0024217679748489984,72,64,16,0.2222222222222222,-0.7111913239491311,-0.0976447740854868,0.354577056778679,0.3847045191193511
quantile_band_target6m_minv10_lb126_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p05_backwardation_only_costx3p0,quantile_band,6,10.0,3.0,-0.010806963695501357,-0.0048321126550368,-0.005974851040464557,-0.5885415929223162,-0.2584160638112751,-0.33012552911104115,-1.0181039655339659,-0.4470277419435747,-0.5710762235903912,0.04374332865062856,0.0392185858398369,0.004524742810791661,96,86,17,0.17708333333333334,-0.24313129277253903,0.0332920821875355,0.41367323290845887,0.4600231749710313
rank_pct_target6m_minv10_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb252_entry0p05_contango_only_costx3p0,rank_pct,6,10.0,3.0,-0.010524312716082571,-0.0045299756350193,-0.005994337081063271,-0.9017982279447337,-0.3691873661701101,-0.5326108617746237,-1.5599990944110274,-0.6386483573004536,-0.9213507371105738,0.030447962261523374,0.0280261942866744,0.002421767974848974,69,61,14,0.2028985507246377,-0.8476594680267296,-0.1295143278663437,0.3429895712630359,0.3684820393974508
mad_z_target6m_minv10_lb126_entry1p5_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry1p5_backwardation_only_costx3p0,mad_z,6,10.0,3.0,-0.010765683375638217,-0.0047056601428017,-0.006060023232836517,-0.531098009797908,-0.2294156669470844,-0.3016823428508236,-0.9187336908129414,-0.3968606519629206,-0.5218730388500208,0.05430911962992829,0.0472664502455333,0.007042669384394996,124,99,29,0.23387096774193547,-0.08238948208426179,0.0741871436547506,0.4982618771726535,0.5422943221320974
rank_pct_target6m_minv10_lb126_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb126_entry0p05_backwardation_only_costx3p0,rank_pct,6,10.0,3.0,-0.010955360489512572,-0.0048314651620375,-0.006123895327475072,-0.598507645163649,-0.258943590535476,-0.33956405462817296,-1.0353439999336398,-0.4479402977532115,-0.5874037021804284,0.04355902497937719,0.0387699038432019,0.004789121136175294,95,85,16,0.16842105263157894,-0.2588355937350419,0.0333277040828746,0.4206257242178447,0.4519119351100811
rank_pct_target1m_minv500_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb252_entry0p1_contango_only_costx3p0,rank_pct,1,500.0,3.0,-0.02396940797385001,-0.0177986130666158,-0.006170794907234208,-2.389764131239108,-1.7368641630995627,-0.6528999681395453,-4.133995571365699,-3.0045595983543403,-1.129435973011359,0.0451051348403584,0.0391199787574979,0.005985156082860502,89,79,14,0.15730337078651685,-0.8903074861114139,-0.543388848863317,0.5508684863523573,0.5632754342431762
quantile_band_target1m_minv500_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p1_contango_only_costx3p0,quantile_band,1,500.0,3.0,-0.02465349892230343,-0.0184827040150692,-0.0061707949072342325,-2.447941803516731,-1.796304201794215,-0.6516376017225161,-4.23463572928093,-3.1073834936138645,-1.1272522356670653,0.04555381683699339,0.0395686607541329,0.005985156082860488,90,80,14,0.15555555555555556,-0.9387188963000874,-0.5911860664108087,0.5508684863523573,0.5632754342431762
quantile_band_target3m_minv10_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb126_entry0p05_contango_only_costx3p0,quantile_band,3,10.0,3.0,-0.013518374345942781,-0.0072625460824034,-0.006255828263539381,-0.7911770578677866,-0.4288799951436339,-0.3622970627241527,-1.3698898019714785,-0.742587674622665,-0.6273021273488135,0.08073566073540328,0.0758143504365362,0.004921310298867082,120,111,13,0.10833333333333334,2.2865907926992226,2.9026526989363552,0.553763440860215,0.5698924731182796
rank_pct_target3m_minv10_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p05_contango_only_costx3p0,rank_pct,3,10.0,3.0,-0.012533629587402775,-0.0062778013238633,-0.006255828263539475,-0.7351444671963094,-0.371576726086422,-0.36356774110988743,-1.2728717277293335,-0.6433694741952454,-0.6295022535340882,0.07990279433025241,0.0749814840313853,0.00492131029886711,119,110,13,0.1092436974789916,2.4148577871050096,3.0403678981348605,0.5419354838709678,0.5580645161290323
mad_z_target6m_minv10_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb252_entry1p5_contango_only_costx3p0,mad_z,6,10.0,3.0,-0.01107291731823206,-0.0046422267623421,-0.00643069055588996,-0.9622859328092072,-0.3856233718207895,-0.5766625609884177,-1.6646353222140418,-0.6670806087024441,-0.9975547135115976,0.029937263958349815,0.0270924244004004,0.002844839557949414,63,56,13,0.20634920634920634,-1.177552325542748,-0.2909323460432408,0.31517960602549244,0.3534183082271147
