variant,base_variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,hazard_exit,hazard_min_history_events,hazard_min_tail_events,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,hazard_exit_count,hazard_exit_fraction,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
mad_z_target1m_minv10_lb126_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry2p0_backwardation_only_costx1p0,mad_z,1,10.0,126,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.052039538557706516,0.021687924812991706,0.03142191035352184,0.010481144069976122,0.005154280414862341,2.0334834790427383,3.5208911238217917,-0.005669655995035493,0.13961456102783726,0.2792291220556745,0.04967880085653105,0.538543897216274,116,1,0.008620689655172414,0.8706896551724138,0.00032523810357134724,6.954237799059975,934,311.54657534246576
mad_z_target3m_minv10_lb126_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb126_entry1p5_contango_only_costx1p0,mad_z,3,10.0,126,contango_only,1.0,1.5,0.25,,1.25,True,8,4,0.05945264702351915,0.030980983650607294,0.03140848680703509,0.010476666489743899,0.005375965718379465,1.9487971163815365,3.374260248441903,-0.002814551952552891,0.15225806451612905,0.3045161290322581,0.05763440860215055,0.5,134,13,0.09701492537313433,0.753731343283582,0.0003161283686132192,6.344450771483619,930,310.2123287671233
quantile_band_target3m_minv10_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,3,10.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.04794744234354814,0.019092320108165306,0.030720061524061166,0.010247034220697117,0.006425254270424557,1.594806024699164,2.761339560636179,-0.008903211671164335,0.14666666666666667,0.29333333333333333,0.04430107526881721,0.5376344086021505,103,6,0.05825242718446602,0.7572815533980582,0.0003551700647992544,3.962206083710693,930,310.2123287671233
rank_pct_target1m_minv10_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,1,10.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.05514264191269227,0.02587771749181564,0.030697787458014332,0.01023960444661163,0.00501853440282804,2.040357527656165,3.532793249901089,-0.005760064303195761,0.13940042826552465,0.2788008565310493,0.059957173447537475,0.5149892933618844,140,12,0.08571428571428572,0.8357142857142857,0.00027787691747611644,6.707617485677568,934,311.54657534246576
mad_z_target3m_minv10_lb126_entry1p5_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb126_entry1p5_backwardation_only_costx1p0,mad_z,3,10.0,126,backwardation_only,1.0,1.5,0.25,,1.25,True,8,4,0.05045688237830445,0.02268041007729185,0.03038857597346755,0.010136463355533355,0.006901903896981571,1.4686474206003306,2.5429012433627913,-0.008903211671164334,0.1670967741935484,0.3341935483870968,0.055053763440860215,0.5849462365591398,128,14,0.109375,0.7109375,0.0002872186447672539,3.906201123918422,930,310.2123287671233
rank_pct_target3m_minv10_lb252_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p05_backwardation_only_costx1p0,rank_pct,3,10.0,252,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.04777031780119979,0.019772511100034567,0.029832614348813617,0.009951015882104269,0.006529905389398318,1.52391425123254,2.638593436301733,-0.008903211671164337,0.1509677419354839,0.3019354838709678,0.04430107526881721,0.5645161290322581,103,11,0.10679611650485436,0.6893203883495146,0.0003440080176017045,3.643614883395967,930,310.2123287671233
quantile_band_target3m_minv10_lb252_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,3,10.0,252,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.04709866887084781,0.019686981169242217,0.029246495349254,0.009755509065127876,0.0065949109678416,1.4792480312013496,2.5612557547993875,-0.008903211671164335,0.1531182795698925,0.306236559139785,0.04430107526881721,0.5709677419354838,103,12,0.11650485436893204,0.6893203883495146,0.0003378054175510558,3.5800171746205405,930,310.2123287671233
quantile_band_target1m_minv10_lb126_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p1_contango_only_costx1p0,quantile_band,1,10.0,126,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.08125965327619308,0.05765507014139908,0.02894304926212149,0.00965429108948847,0.0051937119943026,1.858842211520207,3.218507113816199,-0.0034994582827466373,0.18072805139186296,0.3614561027837259,0.10792291220556745,0.6145610278372591,252,10,0.03968253968253968,0.75,0.00018204754864778664,5.742821967761321,934,311.54657534246576
mad_z_target6m_minv10_lb126_entry1p5_both_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry1p5_both_costx1p0,mad_z,6,10.0,126,both,1.0,1.5,0.25,,1.25,True,8,4,0.052110973010091995,0.029269215652500714,0.028719890277557607,0.009597383278936795,0.007983447708546228,1.2021602231655955,2.0795880956091417,-0.0072470179491801396,0.23221320973348789,0.46442641946697577,0.08574739281575898,0.7415990730011588,185,26,0.14054054054054055,0.6054054054054054,0.0001837734289984265,3.111757182256609,863,288.39043915828
rank_pct_target1m_minv10_lb126_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p1_contango_only_costx1p0,rank_pct,1,10.0,126,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.0791882958627414,0.056142648973643475,0.028486640314318485,0.009502050570598015,0.005119147529451012,1.856178302330942,3.213894667088298,-0.00351129679648309,0.17858672376873663,0.35717344753747327,0.10535331905781585,0.6113490364025695,246,8,0.032520325203252036,0.7601626016260162,0.00018194881638085525,5.761989315839407,934,311.54657534246576
mad_z_target1m_minv10_lb252_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry2p0_backwardation_only_costx1p0,mad_z,1,10.0,252,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.04729402882056349,0.02048109480319877,0.0279160117513069,0.009311710769100316,0.005109046652333085,1.8225926288709955,3.155742485970815,-0.005511376174058346,0.13961456102783723,0.27922912205567446,0.04668094218415417,0.5353319057815846,109,0,0.0,0.8532110091743119,0.00031381526549056806,5.960668060886646,934,311.54657534246576
quantile_band_target6m_minv10_lb126_entry0p1_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p1_both_costx1p0,quantile_band,6,10.0,126,both,1.0,0.1,0.25,,1.25,True,8,4,0.054984432384889946,0.033859548305362266,0.027905404388565383,0.00932520489745975,0.008299644727559204,1.1235667553931732,1.9436311434303504,-0.006996675587497813,0.28203939745075324,0.5640787949015065,0.10660486674391657,0.7891077636152954,230,27,0.11739130434782609,0.6086956521739131,0.0001481692004723795,2.8295193614931105,863,288.39043915828
mad_z_target1m_minv10_lb126_entry2p0_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry2p0_contango_only_costx1p0,mad_z,1,10.0,126,contango_only,1.0,2.0,0.25,,1.25,True,8,4,0.06120389865273793,0.03547105168781428,0.0277610779912987,0.009260030809426348,0.004603841135354887,2.011370622308091,3.4826036423636126,-0.003549793000698344,0.1145610278372591,0.2291220556745182,0.06381156316916488,0.44325481798715205,149,8,0.053691275167785234,0.7919463087248322,0.00025932875308767823,5.648158198296238,934,311.54657534246576
mad_z_target1m_minv10_lb126_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry1p5_contango_only_costx1p0,mad_z,1,10.0,126,contango_only,1.0,1.5,0.25,,1.25,True,8,4,0.07422906143308516,0.0510966079628172,0.027508184446696077,0.009175675222973282,0.0050920301039807415,1.8019679843998002,3.120031781458578,-0.003927312721096915,0.15867237687366167,0.31734475374732335,0.09379014989293362,0.5588865096359743,219,11,0.0502283105022831,0.7442922374429224,0.00019406354748219577,5.489742162633478,934,311.54657534246576
quantile_band_target6m_minv10_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb252_entry0p05_both_costx1p0,quantile_band,6,10.0,252,both,1.0,0.05,0.25,,1.25,True,8,4,0.044202465240196616,0.02237135990325316,0.026806524723541173,0.008957990078017763,0.007985308067098454,1.1218089524845027,1.9405903623989564,-0.00696434673731012,0.20000000000000004,0.4000000000000001,0.06859791425260718,0.6906141367323291,148,15,0.10135135135135136,0.5878378378378378,0.0002044070680368013,2.7618169279804574,863,288.39043915828
quantile_band_target6m_minv10_lb126_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p05_both_costx1p0,quantile_band,6,10.0,126,both,1.0,0.05,0.25,,1.25,True,8,4,0.04776270006073939,0.027163152214847525,0.026441312516457958,0.008835946383015802,0.007560921867333451,1.1686334732793664,2.021590976253228,-0.0072470179491801396,0.2196987253765933,0.4393974507531866,0.08157589803012746,0.7056778679026651,176,16,0.09090909090909091,0.6022727272727273,0.00017772927476182959,2.957355301333528,863,288.39043915828
curve_md_target6m_minv10_lb126_md3p0_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target6m_minv10_lb126_md3p0_comp1p25_both_costx1p0,curve_md,6,10.0,126,both,1.0,1.25,0.25,3.0,1.25,True,8,4,0.044489484589022674,0.022617724234427934,0.026374165813120097,0.008813507834622248,0.007287193114997792,1.2094516634234855,2.092201382979626,-0.007462960858838248,0.16152954808806488,0.32305909617612977,0.06998841251448436,0.5851680185399768,151,4,0.026490066225165563,0.6291390728476821,0.0002043973476262345,3.469893541897994,863,288.39043915828
rank_pct_target3m_minv10_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,3,10.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.042447219338061636,0.018193531212250424,0.02611862741448954,0.008712172295107127,0.006277532184030162,1.3878339512572486,2.4029761198849027,-0.008903211671164335,0.14172043010752688,0.28344086021505377,0.04172043010752688,0.524731182795699,97,4,0.041237113402061855,0.7628865979381443,0.0003250689496576715,3.5989429798521484,930,310.2123287671233
rank_pct_target6m_minv10_lb126_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb126_entry0p05_both_costx1p0,rank_pct,6,10.0,126,both,1.0,0.05,0.25,,1.25,True,8,4,0.046551707549962934,0.026361026231905362,0.025733910295045657,0.008599552365293164,0.007528222046141644,1.142308544113759,1.9760521135828313,-0.0072470179491801396,0.2148319814600232,0.4296639629200464,0.08018539976825027,0.6906141367323291,173,16,0.09248554913294797,0.5953757225433526,0.00017612961178483608,2.881872141431404,863,288.39043915828
rank_pct_target6m_minv10_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb252_entry0p05_both_costx1p0,rank_pct,6,10.0,252,both,1.0,0.05,0.25,,1.25,True,8,4,0.043169012841941475,0.022185929223187042,0.025724763804285608,0.008596495864149423,0.007932450550261852,1.0837125059500878,1.874688234569972,-0.00696434673731012,0.20417149478563154,0.4083429895712631,0.06813441483198146,0.7033603707995365,147,17,0.11564625850340136,0.5850340136054422,0.00019946593776520768,2.6777901494627616,863,288.39043915828
rank_pct_target6m_minv10_lb126_entry0p1_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb126_entry0p1_both_costx1p0,rank_pct,6,10.0,126,both,1.0,0.1,0.25,,1.25,True,8,4,0.05208192830941173,0.03330611696891783,0.025604812052933044,0.008556411347057452,0.008294540144247343,1.0315715155097214,1.7844907875711622,-0.006996675587497813,0.27879490150637315,0.5575898030127463,0.10336037079953649,0.7925840092699884,223,23,0.1031390134529148,0.5964125560538116,0.000141747542124556,2.6535242494432096,863,288.39043915828
quantile_band_target3m_minv10_lb252_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p1_contango_only_costx1p0,quantile_band,3,10.0,252,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.0590710521979322,0.037732274486588835,0.0252860507338277,0.008434456648886365,0.0055476975043739895,1.5203526584202465,2.6324266881335237,-0.002868378931500292,0.17698924731182794,0.3539784946236559,0.06666666666666668,0.6387096774193548,155,23,0.14838709677419354,0.7354838709677419,0.00024341844111419069,5.446252731725208,930,310.2123287671233
quantile_band_target3m_minv10_lb252_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p05_contango_only_costx1p0,quantile_band,3,10.0,252,contango_only,1.0,0.05,0.25,,1.25,True,8,4,0.04736638414808654,0.024075611137112762,0.02525514518499719,0.008424147743214818,0.005351217446528186,1.5742488185899293,2.72574562281149,-0.0028641948424369193,0.13548387096774195,0.2709677419354839,0.042150537634408604,0.5451612903225806,98,11,0.11224489795918367,0.7448979591836735,0.0003398797789451485,5.457189521765304,930,310.2123287671233
rank_pct_target3m_minv10_lb252_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p1_contango_only_costx1p0,rank_pct,3,10.0,252,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.05881248706772566,0.03758271382104384,0.02517704626916616,0.008398096940468438,0.005541234800969284,1.5155641733498508,2.624135627618566,-0.0028683789315002914,0.17612903225806453,0.35225806451612907,0.06623655913978496,0.6376344086021506,154,23,0.14935064935064934,0.7337662337662337,0.00024380567256665928,5.419601286136364,930,310.2123287671233
rank_pct_target1m_minv10_lb252_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p1_contango_only_costx1p0,rank_pct,1,10.0,252,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.07422095515037647,0.05575280918102841,0.02496388546384355,0.008326994671843705,0.005383111816752131,1.5468738074379715,2.678346942284799,-0.004267205504055216,0.1740899357601713,0.3481798715203426,0.10278372591006424,0.6006423982869379,240,25,0.10416666666666667,0.725,0.00016909907579513086,4.933944883834462,934,311.54657534246576
mad_z_target3m_minv10_lb252_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb252_entry1p5_contango_only_costx1p0,mad_z,3,10.0,252,contango_only,1.0,1.5,0.25,,1.25,True,8,4,0.048531882132096,0.026343921226706597,0.02493057498222505,0.008315883572838082,0.005494539222141874,1.5134815198564358,2.620529600682752,-0.0024798874801142358,0.14150537634408605,0.2830107526881721,0.04258064516129032,0.5344086021505376,99,8,0.08080808080808081,0.7676767676767676,0.0003353724058272679,5.233066344508246,930,310.2123287671233
rank_pct_target3m_minv10_lb252_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p05_contango_only_costx1p0,rank_pct,3,10.0,252,contango_only,1.0,0.05,0.25,,1.25,True,8,4,0.04591110934336283,0.023141295991478787,0.02451043016510194,0.008175739376989483,0.005284414147280909,1.5471420575914363,2.6788114061440003,-0.0038848365996851826,0.130752688172043,0.261505376344086,0.04,0.5333333333333333,93,11,0.11827956989247312,0.7419354838709677,0.0003477648670089584,5.302806916792903,930,310.2123287671233
quantile_band_target1m_minv10_lb126_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p05_contango_only_costx1p0,quantile_band,1,10.0,126,contango_only,1.0,0.05,0.25,,1.25,True,8,4,0.05956059553405209,0.038653367498842434,0.02437736809064269,0.008131354972700679,0.00435920884723249,1.8653281495937029,3.2297372428179743,-0.003689950825609318,0.12034261241970022,0.24068522483940044,0.07109207708779444,0.480728051391863,166,7,0.04216867469879518,0.7951807228915663,0.00021226587680039957,4.9875984581821164,934,311.54657534246576
mad_z_target1m_minv10_lb252_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry1p5_contango_only_costx1p0,mad_z,1,10.0,252,contango_only,1.0,1.5,0.25,,1.25,True,8,4,0.06898567092220065,0.04959320012327398,0.024350255162235202,0.008122311139731879,0.005268144568380281,1.5417783309293516,2.6695243390053824,-0.0032714637519100868,0.1665952890792291,0.3331905781584582,0.0860813704496788,0.5835117773019272,201,16,0.07960199004975124,0.7313432835820896,0.00019042872050572502,4.816370404804413,934,311.54657534246576
quantile_band_target1m_minv10_lb252_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p1_contango_only_costx1p0,quantile_band,1,10.0,252,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.07387408410033532,0.056136993589544285,0.024232830005286532,0.008083142611352425,0.005408273866701429,1.494588256915035,2.5878167104744065,-0.004274449701478722,0.17944325481798717,0.35888650963597435,0.10021413276231263,0.6124197002141327,234,17,0.07264957264957266,0.7307692307692307,0.00016948987405135236,4.807986441056103,934,311.54657534246576
rank_pct_target3m_minv10_lb252_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p1_backwardation_only_costx1p0,rank_pct,3,10.0,252,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,0.047117243042799045,0.025471321400030847,0.023994920230885522,0.008003785035918665,0.007096673658457376,1.1278220503179328,1.9527764484638064,-0.008903211671164335,0.1873118279569893,0.3746236559139786,0.05806451612903227,0.6505376344086021,135,10,0.07407407407407407,0.6962962962962963,0.00022850442406958577,3.1089702769057657,930,310.2123287671233
quantile_band_target3m_minv10_lb252_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p1_backwardation_only_costx1p0,quantile_band,3,10.0,252,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,0.046567856672330446,0.024938280747627453,0.02397857451282031,0.00799833273133116,0.007112599430150737,1.1245301819508833,1.9470767168290108,-0.008903211671164335,0.1881720430107527,0.3763440860215054,0.057634408602150536,0.6548387096774193,134,10,0.07462686567164178,0.6940298507462687,0.00022809874033676993,3.087047667659127,930,310.2123287671233
