root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
PA,1260,21:00,5,120,1909,-0.12561206096510896,-5.529173776675123,3.217425097473198e-08,-0.00028060516509985524,-4.594849610955865,4.3306148383116526e-06,-0.0006000664075240837,-5.298738988367898,1.1660518094955084e-07,2024-03-22 00:00:00+00:00,534,-0.0007658942279121056,-6.708586036392687,230,-0.00021505746801450267,-0.8094869301265343,2.657445767531298e-07,0.00048809638073470915,5.2615377927796205e-05
PA,1200,20:00,5,30,2181,-0.14709330447951968,-6.9417886251013305,3.871662320319757e-12,-0.0001960606610802999,-4.432214247149036,9.327026928302894e-06,-0.00046186942516011215,-5.298579692179803,1.167069381023206e-07,2024-02-06 00:00:00+00:00,611,-0.0005296852507214723,-5.339243963174134,263,-0.0003043201117837201,-1.7349388235829502,5.6154673332251715e-11,0.0008852493979319062,5.2615377927796205e-05
PA,1260,21:00,5,15,1909,-0.15894258790289842,-7.030267401364838,2.0613809565306107e-12,-0.00011215191387388418,-4.781795994404511,1.737359474891696e-06,-0.0002589469295274261,-5.1883256648799625,2.1219328095160532e-07,2024-03-22 00:00:00+00:00,534,-0.00032336319011569235,-6.077679408032338,230,-0.0001093891766833644,-0.9931290096188271,3.1064264553845694e-11,0.0002866431415572303,8.309407255666514e-05
HG,270,04:30,60,60,2460,-0.1373906262677565,-6.8767958781390615,6.1213722107908274e-12,-0.00021649351059912323,-5.526931652351768,3.258798405977227e-08,-0.0003913669079962374,-5.17576174872077,2.269829612496975e-07,2024-04-15 00:00:00+00:00,688,-0.00040082720929222686,-4.579219105530395,296,-0.0003693780995785321,-2.4982250307682197,8.579436181445176e-11,1.9588999307040887e-05,8.309407255666514e-05
PA,1050,17:30,60,60,2428,-0.17089514159696248,-8.543019202164455,1.3075966109498126e-17,-0.0004340173368003198,-4.609454121221768,4.0372761007877275e-06,-0.0009623680421109253,-5.1729795645002214,2.3039021965803643e-07,2023-08-17 00:00:00+00:00,680,-0.0012172406740420018,-5.488769907775397,292,-0.0003688290362440349,-1.0854913436649665,3.6277423924299927e-16,0.0004864442968954743,8.309407255666514e-05
PA,1260,21:00,15,120,1909,-0.15044349637554383,-6.645382500575058,3.024306430496409e-11,-0.000340299130013807,-5.47614408638241,4.346937793999854e-08,-0.0006392462875334185,-5.0911456815918905,3.5590643681732904e-07,2024-05-13 00:00:00+00:00,534,-0.0008128863491728812,-6.714636805687543,230,-0.00023609936181397034,-0.7689622377537929,3.83173250327531e-10,2.1789002026463386e-05,0.00011556441000024307
PA,1050,17:30,60,120,2428,-0.16175367810523136,-8.073404396185603,6.836470983562329e-16,-0.0004293585992593935,-3.8549376509240605,0.0001157591271058412,-0.0010661063647610085,-5.087329083707725,3.631413992613923e-07,2023-08-17 00:00:00+00:00,680,-0.0013449937613538422,-5.476032250856586,292,-0.00041664256447632695,-1.0484629237983856,1.6080568704814e-14,0.004638939834389637,0.00011556441000024307
PL,1380,23:00,5,5,1590,-0.24583596183913634,-10.106652217034071,5.1618045823030046e-24,-9.291433564813477e-05,-5.023059862467308,5.085468515094264e-07,-0.00019456872225185245,-5.01975258299215,5.173807458709038e-07,2023-08-10 00:00:00+00:00,445,-0.00018880777688432123,-4.687842825493219,191,-0.00020799082009767124,-2.3420944485389525,2.820743716187804e-22,0.0001146349361110832,0.0001555016575089772
PA,1200,20:00,15,5,2181,-0.16882338402312813,-7.995398463742415,1.2915547820405826e-15,-0.00010644078319696631,-4.28601256996332,1.819086992571683e-05,-0.00024356819557974985,-4.991953812175222,5.977155054563488e-07,2024-02-13 00:00:00+00:00,611,-0.00034485228347157253,-5.868204785089359,263,-8.265618766427947e-06,-0.09621967730309383,2.986030500358783e-14,0.0013481178944949048,0.00017019162550099194
PA,1140,19:00,15,15,2118,-0.12450304410759111,-5.772051054993007,7.831237846877052e-09,-0.00017029170566595111,-4.44757778732982,8.684401450462454e-06,-0.00038766890495485875,-4.971693072840098,6.637072163900557e-07,2023-12-15 00:00:00+00:00,593,-0.0004596093944420077,-5.086021953711908,255,-0.00022037200195141053,-1.4529065477177736,7.16869657387561e-08,0.000838975211553605,0.00017953280203351007
