root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
GC,930,15:30,15,15,2487,0.06325006760558008,3.159327486194752,0.0015813368903594544,2.7232376397795103e-06,0.10544031956561227,0.9160264239717666,2.4237496439935034e-05,0.47335953571820916,0.6359566935524992,2023-12-27 00:00:00+00:00,697,3.0567026782402766e-05,0.527907166384088,299,9.482704972710913e-06,0.09080486717141657,0.0049536957596089445,0.9747645463586264,0.8644536965123167
SI,810,13:30,5,120,2481,0.0016656805702869502,0.082933612977382,0.9339043268024635,0.0004014264202114119,2.183499915419785,0.028999015181307448,0.0001534761184388129,0.47227373111798937,0.636731417975557,2024-01-11 00:00:00+00:00,695,0.00021299207307788102,0.6213987497987487,299,1.513635765569468e-05,0.02071703005303915,0.9563547999245366,0.1868368598576822,0.8652893673066474
HG,330,05:30,60,15,2478,-0.02509399687741012,-1.24905609334119,0.21164455815457453,3.8155715340614554e-06,0.10285486455613853,0.9180781605030327,3.304960382831166e-05,0.4718531017107704,0.6370316449845648,2024-04-24 00:00:00+00:00,694,9.943748752821618e-05,1.1910554997494793,298,-0.00012155842062717066,-0.946288486166859,0.31430059281258527,0.9754129709979196,0.8654799596600943
GC,330,05:30,15,5,2403,-0.03779441392548343,-1.8532503631856592,0.06384648207183753,-5.2730691109328665e-06,-0.45672980795997425,0.647865263037072,-1.0730377059744163e-05,-0.4709586659826105,0.6376702524151022,2024-07-24 00:00:00+00:00,673,-2.9030727470275342e-05,-1.286554297140134,289,3.1886009882427056e-05,0.5830985386011199,0.11833143816671499,0.8635534130472434,0.8658918499959478
SI,120,02:00,60,15,2452,0.06447561889999472,3.1980345202770852,0.0013836771576780703,1.1019041887520192e-05,0.2605417692178092,0.7944459002939305,4.372942285092393e-05,0.4707468741665393,0.6378215065255245,2024-05-24 00:00:00+00:00,687,-2.9790435544531e-06,-0.04386259238182116,295,0.00015250473275090366,0.5734512424844275,0.004411256013096275,0.9302937312669985,0.8658918499959478
SI,1200,20:00,60,60,2381,-0.01787886226384308,-0.8721808014281716,0.3831097513298184,-2.042744777422281e-05,-0.39049513229182303,0.696170454059521,5.181086237970169e-05,0.47054951553143975,0.6379624665507075,2024-04-09 00:00:00+00:00,667,-7.890934548572198e-06,-0.07984859167785113,287,0.00019056033468339045,0.6681839474736351,0.49454157830930984,0.8841037925967157,0.8658918499959478
GC,900,15:00,30,60,2488,0.0320740513091853,1.6000291166645053,0.10959212426011292,1.8712286576404307e-05,0.3218929941621523,0.7475337608087114,5.532841891177225e-05,0.4705319258291953,0.6379750303297316,2024-01-16 00:00:00+00:00,697,2.1858010617766567e-05,0.18887398937702932,299,0.00013335141082121025,0.46901803571580103,0.18441474097891472,0.9093259936845695,0.8658918499959478
PL,120,02:00,5,60,2533,0.17135295146578391,8.750018674417845,2.1331744415152007e-18,-3.454156448944322e-05,-0.4720816985876454,0.6368684750629743,7.430034240963196e-05,0.46985609362957814,0.6384578350417507,2024-03-22 00:00:00+00:00,709,-0.00016291454293805907,-1.331003194723987,305,0.0006257277316277072,1.4188503218334707,6.594556416341278e-17,0.857932880998678,0.8663297937235694
PA,180,03:00,60,30,1275,-0.1746288878932232,-6.32783751841774,2.48620727206299e-10,-0.00023933968788741872,-2.468388606566466,0.013572288725237688,-9.377681745623483e-05,-0.4693917019465608,0.6387896786101097,2025-06-04 00:00:00+00:00,357,0.00010462591571768978,0.44453331727596357,153,-0.0005567165281953922,-1.4837416265391647,2.7847580417931214e-09,0.11681319321028438,0.8664299428690321
GC,60,01:00,60,30,2409,-0.06837514023119105,-3.362434660219344,0.0007725840755080354,6.6477818756399915e-06,0.17910560296174596,0.857854782620177,-3.523416652424201e-05,-0.46930457072065185,0.6388519486330072,2024-03-11 00:00:00+00:00,674,-3.906776067722195e-05,-0.6390628868469053,290,-2.632436494110931e-05,-0.12813375739657326,0.0026270772146439166,0.9580913241071755,0.8664299428690321
SI,540,09:00,5,60,2441,0.03365597435469595,1.6630839628875858,0.09629562960703386,3.844071249545774e-05,0.5776018235673972,0.5635329754962397,5.9673786454681004e-05,0.46878354651360105,0.6392243618281219,2024-02-14 00:00:00+00:00,684,8.509577387110068e-05,0.6151879512118459,294,5.287545062760688e-07,0.0019185792399472113,0.16562380811046437,0.8106649807397283,0.8667177437318645
HG,810,13:30,15,60,2505,0.010307630667739895,0.5157180671349177,0.6060513341015022,5.103329903883816e-05,0.5703285079402346,0.568454908896664,7.662121982119124e-05,0.4684854597448611,0.6394374666380546,2023-09-14 00:00:00+00:00,701,0.00018852059977618387,0.985285492811125,301,-0.0001839816550906022,-0.5881629220499833,0.7011842851773155,0.8140129849473139,0.8667894498902218
PL,570,09:30,15,30,2533,0.0052110851487887225,0.2621682764603405,0.7931917099245197,-2.194249987387298e-05,-0.44198697972487405,0.6584986278320187,-4.355433089332162e-05,-0.46781748286035146,0.6399151171419716,2024-03-18 00:00:00+00:00,709,-4.10689288914838e-05,-0.39366398678048664,305,-4.933187194021675e-05,-0.2561107774640314,0.8539871041884788,0.8693118188035298,0.8670098492374881
PL,330,05:30,5,15,2518,0.07282362207521835,3.662538944776528,0.00024972777179410247,1.792179849917971e-05,0.4607523790872143,0.6449762708946378,3.823045623943489e-05,0.46780984699101047,0.6399205781895175,2024-04-29 00:00:00+00:00,705,-0.00010644923073119675,-1.626980049592426,303,0.00037486141107209264,1.6709522761829259,0.0009494218168700592,0.8613482166230537,0.8670098492374881
PL,1230,20:30,60,rest,2449,0.10470496917521692,5.208084682452791,1.907998497612813e-07,3.7440292644226886e-05,0.5028088392377219,0.6150986784152424,7.630473064872683e-05,0.4672633491930638,0.6403114750262848,2024-03-04 00:00:00+00:00,686,-0.00017634147983030038,-1.244858675683127,294,0.0006658125550997904,1.5444228890775766,1.387402133344801e-06,0.8455842985703618,0.8670952666751787
PA,930,15:30,30,rest,2521,-0.028974579024102155,-1.4548345150492898,0.14571508040406167,-0.00018436364394351423,-0.8820326478494941,0.3777591524072188,-0.00018360716553977093,-0.4672362986648193,0.6403308262175544,2024-01-22 00:00:00+00:00,707,-0.0003971189840064063,-0.9214204345209669,303,0.00031458707754904495,0.3745670424565895,0.2322682925709999,0.6867194269230691,0.8670952666751787
PA,90,01:30,60,5,1379,-0.10220629061198801,-3.812631880815013,0.00013749482128705282,2.7488331637866327e-05,0.5156564644107792,0.6060943662752151,-5.413670128491673e-05,-0.4670495158991017,0.6404644520580433,2025-04-17 00:00:00+00:00,386,-5.861309723492948e-05,-0.5060528400565096,166,-4.372773238910394e-05,-0.15819328978576705,0.0005613939495569477,0.8414089098149636,0.8670952666751787
SI,690,11:30,60,30,2459,-0.09425047260188435,-4.692709663050678,2.6960999225528832e-06,-4.4806238461781914e-05,-0.7599308674477206,0.4472959095852062,-5.728612460071875e-05,-0.4658645383416698,0.6413124656271908,2023-11-10 00:00:00+00:00,688,-3.0587928165296436e-05,-0.2196382243857791,296,-0.00011934139199115978,-0.477369443252371,1.5802709188527733e-05,0.746114265550346,0.8680261293577939
HG,900,15:00,30,60,2505,0.01910835283728222,0.9561652984249362,0.33898872885353476,7.26845688100909e-05,0.94228768835036,0.34604536972261235,-6.553459304219081e-05,-0.4654960370369544,0.6415762742244949,2023-07-03 00:00:00+00:00,701,-1.8541867338024343e-06,-0.012177355071611336,301,-0.0002138401240128893,-0.6972489506279261,0.4511510511925272,0.6631282143834758,0.8680703957389133
SI,1230,20:30,60,30,2362,0.06897364368078322,3.3587268346567285,0.0007830242776635629,4.448035718450885e-05,1.2241744772314505,0.22088641514105073,3.654105288480787e-05,0.46529110349871244,0.6417230049020981,2024-05-17 00:00:00+00:00,662,-3.868786465706011e-05,-0.5184885121381452,284,0.0002118986001126832,1.0851197205107277,0.002655900527999922,0.5418003988451608,0.8680703957389133
HG,780,13:00,60,120,2495,-0.00058481877201831,-0.029199977583951812,0.9767050991126398,-5.2429783524808845e-05,-0.4118330326896786,0.6804618078959711,-0.00010273792349326064,-0.46514651105304994,0.6418265402875515,2023-10-19 00:00:00+00:00,698,-9.24697362807861e-05,-0.35522203976083766,300,-0.00012662857240761807,-0.30390754521632474,0.9852617585923151,0.8771853445571786,0.8680703957389133
GC,330,05:30,30,15,2403,0.07575160873468816,3.7225246873993068,0.0001972406165309807,1.3978447580684897e-05,0.672841369615066,0.5010482155918194,2.0372236642360673e-05,0.46356691660851757,0.6429580617119068,2024-08-05 00:00:00+00:00,673,3.3849914636423587e-06,0.09077541893750983,289,5.9930769532593976e-05,0.5085417207850125,0.0007665745225808948,0.7823003885575017,0.8693718934778955
SI,630,10:30,15,120,2440,-0.014860155439191084,-0.7338176604879298,0.4630598755599068,8.048327432099856e-06,0.06930644481167597,0.9447456958576611,0.00010555824823164849,0.46335458610469477,0.6431102250829089,2024-02-15 00:00:00+00:00,683,0.00031565993958787526,1.3211053301075044,293,-0.00038420098452023846,-0.7459920713041479,0.5732617681416695,0.9833314570042448,0.8693718934778955
SI,60,01:00,15,5,2440,-0.02988764183256268,-1.4763949763437676,0.13983789054363446,-2.5552620962087484e-06,-0.06025566563623897,0.9519520114466364,-3.9298617637220965e-05,-0.4625966599961288,0.6436535031666349,2023-11-21 00:00:00+00:00,683,-1.9037378202551363e-05,-0.2262973423016033,293,-8.652874232622894e-05,-0.4235900793711904,0.22422139532930127,0.9854889601364056,0.8696083881351824
PL,630,10:30,60,120,2534,-0.26760848864407555,-13.975505180820134,2.1994735542822333e-44,-3.31033090231606e-05,-0.24957298087545454,0.8029175956129783,-0.00011999822148620661,-0.46223594905505627,0.6439121260997172,2024-02-01 00:00:00+00:00,709,0.00010315927824000984,0.32752781506768935,305,-0.0006387479503579688,-1.399593198003251,3.315412089496647e-42,0.9337572245100451,0.8696083881351824
GC,1170,19:30,15,120,2352,-0.06461427855908304,-3.138852582677663,0.00169610751489574,1.1469742123691455e-05,0.3014807437434913,0.7630479316238982,-3.555737072290018e-05,-0.462146763070275,0.6439760774171144,2024-02-09 00:00:00+00:00,659,-3.6634250495360486e-05,-0.44461366849624384,283,-3.3049724892330055e-05,-0.19453366933674746,0.005267475118017195,0.9156169046369698,0.8696083881351824
SI,960,16:00,60,5,2472,-0.11976111462118494,-5.995167756635872,2.0327548847654862e-09,-3.211809652208957e-05,-1.0792052299838522,0.2804962487257843,-2.848760959339119e-05,-0.4619008451635742,0.6441524279035846,2024-04-09 00:00:00+00:00,693,1.1330591774236268e-05,0.18699218750522054,297,-0.00012139674611785526,-0.8130443532756619,2.006789037697314e-08,0.6014604461381265,0.8696083881351824
SI,1050,17:30,30,rest,2461,0.058646459436941877,2.9131926650563913,0.003577537992191354,5.7968280754183985e-05,0.36656155771673615,0.7139460875252664,0.000158364358072342,0.4618848238787609,0.6441639176416064,2023-12-07 00:00:00+00:00,690,9.332909641424725e-06,0.030348295724640813,296,0.0005057687479957639,0.5683030170037202,0.010043840445124663,0.8947253427583967,0.8696083881351824
HG,570,09:30,60,30,2492,-0.0027303090145281324,-0.1362426540639483,0.8916294564513496,9.864321524251099e-06,0.2556404610485868,0.798228472832913,3.141153801458891e-05,0.4616310614296572,0.6443459158851375,2023-10-02 00:00:00+00:00,698,7.28868084909844e-06,0.09000784540563513,300,8.753738568629673e-05,0.6968797522084285,0.9278159952686674,0.931496125544879,0.8696083881351824
GC,930,15:30,15,60,2487,-0.04413675729845642,-2.202353587525522,0.027640341632478013,-1.994557907502297e-05,-0.41880241778883964,0.6753605377040263,4.13518481487552e-05,0.46130612008580857,0.6445789947097332,2023-12-27 00:00:00+00:00,697,-2.4067075572095614e-05,-0.2502869481809729,299,0.00019385014190605626,0.982604786525487,0.05919803968001031,0.874974532681572,0.8696083881351824
PL,660,11:00,5,60,2534,-0.055480176332175335,-2.7960124715133188,0.0051737403891176335,9.729680939148068e-06,0.12347243598679368,0.9017330001465518,6.986475631619817e-05,0.46122576526665965,0.6446366382148372,2024-02-29 00:00:00+00:00,709,-0.00012760206065614565,-0.7421612458889015,305,0.0005288941767535482,1.7327963032444742,0.013808552296559643,0.9714009420137086,0.8696083881351824
GC,480,08:00,5,rest,2423,0.04183223809248206,2.060102466382918,0.039388746153453565,0.0002141191627116658,1.2278266835804328,0.21951203657153046,0.00014876199607422505,0.461093063344047,0.6447318382273968,2023-12-18 00:00:00+00:00,679,0.00021929308710498708,0.6624552583915887,291,-1.5810549664219664e-05,-0.021100950149715123,0.07904047354977144,0.5400455288094497,0.8696083881351824
GC,570,09:30,60,rest,2416,0.07667987771222917,3.7785971791269106,0.00015771430520840712,0.00028929445828710244,1.7302141967680065,0.0835920127987337,0.00013557399278844184,0.4608206321574071,0.6449272979026179,2024-04-23 00:00:00+00:00,677,0.0001251519586147338,0.3900531670872047,291,0.0001598204434262437,0.2521459197336638,0.0006306630638995844,0.3312117521451833,0.8696552047988941
GC,1230,20:30,5,15,2317,-0.015201018460915277,-0.7314731114662049,0.46449022242668014,2.072407637473641e-06,0.15460938800939433,0.8771292684382288,-1.278221480727587e-05,-0.46039695207934295,0.6452313220253455,2024-03-05 00:00:00+00:00,649,-1.1423867577521855e-05,-0.4248073258050874,279,-1.594195442057463e-05,-0.23433881896308076,0.5743753379036205,0.962581152070218,0.8698483558826611
HG,960,16:00,15,5,2510,0.06837857189283603,3.4324282936988437,0.0005982020466492842,1.3175753861808456e-05,0.6684096918952237,0.5038721105588797,1.7717869816740973e-05,0.4599999830689087,0.645516232653504,2023-07-13 00:00:00+00:00,702,4.950228205911975e-05,1.2208664467472412,302,-5.616510168706664e-05,-0.648154203977693,0.0020892660247725163,0.7842972845804553,0.8700156498892517
HG,510,08:30,15,30,2496,0.004149166058908394,0.20721098706862753,0.8358450870840001,5.169804765991758e-05,1.144252258397985,0.2525190362934949,3.811987674538264e-05,0.45948047712772944,0.645889168475451,2023-11-15 00:00:00+00:00,700,6.049621990356286e-05,0.62289551320099,300,-1.4091590623704539e-05,-0.08878727572908128,0.8871732236853915,0.5727520321884456,0.8702027900228934
HG,1170,19:30,60,120,2413,-0.012677857609421318,-0.6225573708330027,0.533575431950752,2.4943660259096693e-05,0.5826221528386256,0.560147689085206,3.912792621700686e-05,0.45935844435693846,0.6459767846084916,2023-11-29 00:00:00+00:00,676,-0.00015569179064371295,-1.691268553463524,291,0.0004916988148694006,2.6871993023242715,0.6349852808740801,0.8105501172237919,0.8702027900228934
GC,630,10:30,15,rest,2413,-0.03400789661334094,-1.6708199839220896,0.09475724006223908,-6.848832952701792e-05,-0.418657258122166,0.675466637019523,-0.00013201272459390428,-0.45889340011557295,0.6463107184445742,2024-02-05 00:00:00+00:00,676,0.00015421118593224274,0.4986274639092983,290,-0.0007992105298203711,-1.2675858418817814,0.16367709729780122,0.874974532681572,0.8704358941461654
PL,90,01:30,30,60,2534,-0.07975321536896468,-4.025924671809274,5.6751856060744156e-05,-2.3221564596620487e-05,-0.2946988958761992,0.7682239067032213,-7.79261291245489e-05,-0.4583283528530811,0.6467165572488304,2024-06-04 00:00:00+00:00,709,-5.509302754326013e-05,-0.38415226481020187,305,-0.00013100373247252838,-0.28663597004928526,0.00025500626352875904,0.9172569709257178,0.8706623101948816
PA,840,14:00,30,60,2523,-0.05473452476447535,-2.752322341313463,0.005917424380551319,-0.000262986206980146,-1.4740425023591235,0.14047014792922485,-0.00014192389309728635,-0.45821120996201475,0.6468007069636283,2024-02-12 00:00:00+00:00,707,-8.92638384054957e-06,-0.023740239084585314,303,-0.0004522514146963388,-0.8301526837936767,0.015555522788524118,0.4345017154357384,0.8706623101948816
GC,210,03:30,5,120,2404,0.08893158171310367,4.375893314223712,1.209361580224844e-05,2.4900207640107093e-06,0.07548228888489593,0.9398309887539745,2.9636390496529673e-05,0.4579708460419945,0.646973386771623,2024-06-06 00:00:00+00:00,673,6.0802180579952065e-05,0.9858808546098667,289,-4.2939999559329394e-05,-0.26722658576756614,6.27893104512131e-05,0.9825093041853145,0.8706781150334527
HG,570,09:30,60,120,2492,0.013495564414209599,0.6734886461302939,0.5006364695904659,4.723986415188392e-05,0.6433090867243649,0.5200235613007843,6.0695039148154046e-05,0.4568803552304045,0.6477570447537286,2023-10-02 00:00:00+00:00,698,-0.00011370989460651164,-0.7932137557621617,300,0.0004664771850173429,1.6141243168514177,0.6072742826198253,0.7941490722095857,0.8715159443217289
GC,1110,18:30,15,rest,2401,-0.04740294126689663,-2.324389478974524,0.020104628939738006,1.1587676974254063e-06,0.017394125109566668,0.9861221959311276,-5.9998654813497496e-05,-0.4565195638965826,0.6480164057722638,2023-12-01 00:00:00+00:00,673,-0.0001610133702534428,-1.304832400743412,289,0.000175236305363261,0.5311621014618679,0.045075027999992794,0.9949498470696382,0.8716481241243031
HG,690,11:30,15,120,2496,-0.016588312463025112,-0.8285337290370188,0.40736830144107433,-0.0001731575126894618,-1.6406515412546157,0.10086976942370844,-8.642967806584267e-05,-0.4559697180774845,0.6484117539981993,2023-10-10 00:00:00+00:00,700,-9.240420214986722e-05,-0.41912263846162445,300,-7.24891218697854e-05,-0.19728496317796326,0.5196563335996728,0.36432545045971043,0.8718504862082012
PA,690,11:30,15,120,2192,0.03738420606431922,1.7507087887850703,0.07999608476676463,-0.00012724624966115687,-0.5578287509971174,0.576961327923237,-0.00020027380519896444,-0.4558620785991012,0.6484891601666916,2024-04-05 00:00:00+00:00,614,-0.00061642284426122,-1.1660582989481525,264,0.0007675879750443118,0.9744432064293683,0.14231463945682232,0.821674193177476,0.8718504862082012
SI,210,03:30,15,5,2438,-0.08080996982592784,-4.001531711037093,6.293375873404987e-05,-2.1183313433559255e-05,-1.0658562582859696,0.2864886248803262,-2.0566743928768864e-05,-0.45536522705763677,0.6488465074213121,2024-08-20 00:00:00+00:00,683,-2.5836911987590946e-05,-0.6647133015067058,293,-8.28167640598565e-06,-0.0688642836309928,0.0002806856016085819,0.6062545237022778,0.8719146716530196
PA,480,08:00,60,120,2219,0.0031014245756328354,0.14603136986384221,0.8838966243020826,-0.0001917852336084605,-1.1726394335604362,0.24094042890863532,-0.00014056848948955006,-0.4552134578922103,0.6489556794815482,2024-05-14 00:00:00+00:00,621,-0.0003842108885679727,-1.0196080045314495,267,0.0004261054049962194,0.7967415364654302,0.921812109364216,0.5606398797400934,0.8719146716530196
SI,720,12:00,60,120,2460,-0.011936198971919049,-0.5918176713034043,0.5539726885545949,-3.015808014655525e-05,-0.17245903159914625,0.863076666791519,-0.0001510338742787213,-0.45499946425503807,0.6491096242639256,2023-08-04 00:00:00+00:00,688,-0.00015214027576098018,-0.41710373049833177,296,-0.0001484622384010385,-0.20987272707255203,0.6537002175744466,0.9595962485927546,0.8719146716530196
PL,720,12:00,15,120,2533,-0.029305146953671764,-1.4749474265499496,0.14022667831176036,3.2435056090530804e-05,0.18183824170903043,0.8557096722505302,0.00014268693051379348,0.4548810736439037,0.6491947996711179,2023-12-29 00:00:00+00:00,709,0.00010121329375184734,0.28069633171268893,305,0.0002390961385932027,0.3847829908451075,0.22471159054106146,0.9569922201521518,0.8719146716530196
HG,900,15:00,60,60,2505,-0.011899314103257775,-0.5953647289888219,0.551599696829819,-8.427238488846322e-05,-1.0914076576109768,0.2750935443946225,6.487664641906889e-05,0.4546754602106998,0.64934273790943,2023-08-02 00:00:00+00:00,701,4.08782108900984e-05,0.26558795864375934,301,0.00012076669062441213,0.3869695120236839,0.652274177016245,0.5957790533126133,0.8719146716530196
GC,990,16:30,5,30,2468,-0.047119753572923764,-2.342514071718976,0.019154311664448764,-1.68649713175903e-05,-0.6526274228622826,0.5139965020484006,-2.298130850372231e-05,-0.45406968980669027,0.649778668249355,2024-02-13 00:00:00+00:00,691,-2.944945517686365e-05,-0.51289929288765,297,-7.932522809645988e-06,-0.07729321771382355,0.04314105999361691,0.791904609922484,0.8721210097273769
GC,120,02:00,5,15,2424,0.06788154488774349,3.3484336151061926,0.0008126974805824494,6.765438819063297e-06,0.35674951884294903,0.7212793308051947,-1.8669565991712056e-05,-0.454013909843474,0.6498188151961287,2024-05-09 00:00:00+00:00,679,-9.7493609127003e-06,-0.2925044123693491,291,-3.9483377842739486e-05,-0.3493803620443515,0.002747933356219407,0.8986921187600422,0.8721210097273769
HG,330,05:30,15,15,2478,0.00047109482606615496,0.02344140848526125,0.9812981748761571,3.131077488966994e-06,0.08479774598068317,0.9324221855344084,3.116207631639923e-05,0.4537811903652954,0.649986323164832,2023-10-06 00:00:00+00:00,694,4.318709565530925e-05,0.528381358780127,298,3.15750107746112e-06,0.024904050894751745,0.9886076584878977,0.9825093041853145,0.8721294663496382
HG,450,07:30,15,30,2490,0.01572950259881116,0.7846823971141064,0.43263980607042807,-4.828683495584321e-05,-0.9699837867829153,0.3320545737546743,-3.941245947284889e-05,-0.45331186607556695,0.6503241895111729,2023-08-15 00:00:00+00:00,697,-8.556965710983958e-05,-0.8328667787756031,300,6.782609637042618e-05,0.41633492792963733,0.544242608420366,0.6494632118629023,0.8723051267082191
HG,90,01:30,15,rest,2492,0.006794900303188312,0.3390726719732769,0.734554984857379,0.00016951396993025822,0.5929323897407663,0.5532264005022562,0.0002411825602135005,0.45315140862764813,0.6504397192497146,2023-10-20 00:00:00+00:00,698,0.0001259891508537609,0.23478231648140727,300,0.0005091992259904947,0.40508838233415423,0.8065643328756689,0.8073792356938782,0.8723051267082191
HG,660,11:00,60,5,2488,-0.012198733040009182,-0.6082716915665987,0.5430072929642565,2.6928821528555098e-06,0.16612787744827257,0.8680563159480161,-1.321655281276329e-05,-0.45252922042930016,0.6508877756311736,2023-12-20 00:00:00+00:00,697,1.597081135798002e-05,0.4856448556775267,299,-8.125532480944585e-05,-1.3586099431601153,0.6442257576615412,0.9601686095438086,0.8726449205717886
HG,330,05:30,30,5,2478,0.013162710992281838,0.6550256269749927,0.5124512545066836,1.315330541977062e-05,0.5806501449431422,0.561476268809606,1.824198711963171e-05,0.45199646893574036,0.6512715262348789,2024-03-07 00:00:00+00:00,694,-6.799471080168006e-06,-0.14010387754313408,298,7.656001393393038e-05,1.0539398022798927,0.6174524024234206,0.8105501172237919,0.8726449205717886
SI,630,10:30,30,rest,2440,0.002080790071282637,0.10274153683588395,0.9181681064330623,0.00013416809403129595,0.41255532820869484,0.6799324361230457,0.0002758446408820906,0.4519672059934619,0.6512926075435624,2023-12-27 00:00:00+00:00,683,0.00019219569129729346,0.30106909844354324,293,0.0004708351957162765,0.33943391515965643,0.9463812286993829,0.8771853445571786,0.8726449205717886
PA,720,12:00,60,120,2299,-0.02029355426601942,-0.9728100768032052,0.3306477035365235,4.62960178852454e-05,0.18309983372874505,0.8547196862338291,-0.00021946956943752675,-0.4516824472395992,0.6514977650794622,2024-03-06 00:00:00+00:00,644,-0.000694576652654218,-1.160506941304295,276,0.0008891136247347528,1.086870993573956,0.44288291065426894,0.9569922201521518,0.8726449205717886
PA,810,13:30,5,5,2520,-0.03561090172349005,-1.7880776746953166,0.07376347693845597,-5.266545824462696e-05,-0.8567513037147204,0.3915823432687551,-5.383403991804017e-05,-0.45167990099882066,0.6514995996653334,2024-01-05 00:00:00+00:00,705,-6.950477054867859e-05,-0.48385217052410745,303,-1.7372438945762674e-05,-0.08131061497293861,0.13306449157620767,0.7005490995648033,0.8726449205717886
SI,720,12:00,30,15,2460,-0.028285668708032147,-1.40291446858656,0.16064234581561176,-2.874637978235218e-05,-0.5921282124922373,0.5537647361543372,-4.394595962006324e-05,-0.45101803423795395,0.65197655123548,2023-07-27 00:00:00+00:00,688,-0.00011365306322333908,-0.976681008122695,296,0.00011807595686322656,0.6627238811485634,0.25168696520777867,0.8075113807533596,0.8728017403255577
HG,930,15:30,30,120,2508,0.004915797372237498,0.2460876130769471,0.8056144116199735,4.39018953420579e-05,0.45003704677204553,0.6526837280781203,8.63112652846198e-05,0.45095579543723613,0.652021408818958,2023-06-30 00:00:00+00:00,702,-4.455611157047694e-05,-0.24199538742894117,302,0.0003905129161199771,0.8290864701874011,0.8640709688469581,0.866933211122669,0.8728017403255577
SI,150,02:30,30,60,2440,0.04906234621964175,2.4254285853147994,0.015290323742568907,-7.523565926578104e-05,-0.8908099053741647,0.37303116023821037,-8.62162239140363e-05,-0.45058568350916717,0.6522881868534631,2024-09-06 00:00:00+00:00,683,-7.058156239512626e-05,-0.44047870640984355,293,-0.0001226615270451474,-0.23719906462436235,0.035532925879423444,0.6826312830919471,0.8728017403255577
SI,690,11:30,5,120,2459,-0.07814855550587207,-3.8855612579689263,0.00010209374433776249,2.4019167278482822e-05,0.1638827277815715,0.8698234644890137,0.0001276993778533905,0.4504670057757515,0.6523737396210416,2023-12-05 00:00:00+00:00,688,5.6785522657118254e-05,0.18609705886674036,296,0.0002925261764176989,0.47079527111735264,0.00043218087391807126,0.9611407154586529,0.8728017403255577
PL,660,11:00,5,5,2534,-0.18611242902151998,-9.531518417660722,1.5499928886968565e-21,-2.697608383468396e-05,-0.9883706434934171,0.32297115935121895,-2.5889556600162257e-05,-0.4503876461976085,0.6524309511484598,2024-02-29 00:00:00+00:00,709,-5.402474142824143e-05,-0.8166670434661779,305,3.95132173116677e-05,0.34797913764055693,7.167061134914524e-20,0.6395585549378091,0.8728017403255577
PA,930,15:30,30,120,2521,-0.03151898978899769,-1.5827131281204254,0.113486864693365,0.000133263229460841,0.7876980968016553,0.4308733190811663,0.00014321680069712448,0.4497460578636702,0.652893557010497,2024-01-22 00:00:00+00:00,707,2.1084509330838065e-05,0.05328035412388879,303,0.0004281921472184594,0.8169488267332139,0.1896120870880496,0.7342568183042347,0.8728017403255577
GC,450,07:30,60,30,2425,-0.050809454183392944,-2.504278061564083,0.012270155955669973,1.2752023796245226e-07,0.004511164981071165,0.9964006233186244,2.307092163689413e-05,0.449743048186643,0.6528957273993337,2024-04-12 00:00:00+00:00,679,5.5903628253194114e-05,1.092096566239202,291,-5.35387271344725e-05,-0.43734635951080736,0.02926875825404522,0.9976915365822243,0.8728017403255577
SI,1140,19:00,30,30,2405,-0.01406203536334511,-0.6893948175041921,0.49057484386627465,7.143957479161937e-06,0.14175425921261225,0.8872741149773125,-4.846349306278012e-05,-0.449724440203327,0.6529091463659615,2024-01-02 00:00:00+00:00,673,-7.107503679990242e-05,-0.6412748427024746,289,4.192454809480483e-06,0.01680688937176495,0.5976153806162003,0.9655959584798649,0.8728017403255577
HG,150,02:30,60,120,2477,-0.05729727967924703,-2.8551942964299872,0.004301050735823387,5.1257783901527926e-05,0.7884282891002066,0.43044622908152186,-5.2999589560175465e-05,-0.4491755846184448,0.6533049987349656,2024-01-15 00:00:00+00:00,694,0.00014630024466919807,1.0442232796888236,298,-0.0005171408142420051,-2.3869397276889317,0.011799535740773085,0.7342568183042347,0.8728017403255577
PL,510,08:30,15,15,2533,0.03780202909729011,1.903144256060721,0.05702172454278654,6.494944980415228e-05,1.2660856373983203,0.2054824241045822,4.9740199048201066e-05,0.44880262241123126,0.6535740468227325,2024-01-25 00:00:00+00:00,709,5.484640159592736e-05,0.38531780168741914,305,3.787037083069962e-05,0.23314216558223289,0.10763696084315254,0.5261863777604103,0.8728017403255577
PL,870,14:30,15,60,2538,0.00973064442460596,0.4900459329543531,0.6241013959056407,8.75366252840182e-05,0.700933339087351,0.4833446172947475,0.00010204059807758055,0.4485723257897227,0.653740201070053,2024-02-06 00:00:00+00:00,711,-5.211472994381945e-06,-0.022281503859346463,305,0.00035206099982238495,0.6684519385821676,0.7169714593643021,0.7677317614693434,0.8728017403255577
