root,time_bin,time_utc,horizon,n,mean,tstat,p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,q_value
GC,810,13:30,120,2485,-4.105197155551176e-05,-0.4223060575633516,0.6728016372485716,2023-07-07 00:00:00+00:00,1739,3.303267165709164e-05,0.304406120181152,746,-0.0002137506237629076,-1.0574646031412531,0.9153447715203006
PA,630,10:30,60,2236,-4.529447461707962e-05,-0.4206823985349438,0.6739870157412635,2023-10-11 00:00:00+00:00,1565,-0.0001672006331978646,-1.3723563043281388,671,0.00023903210985226243,1.0924332341096443,0.9153447715203006
SI,210,03:30,5,2438,8.503564588332937e-06,0.4198660236538215,0.6745833295664678,2023-08-01 00:00:00+00:00,1706,-1.1577943272165547e-05,-0.6652841802173611,732,5.5305548755013835e-05,1.026313725526008,0.9153447715203006
GC,540,09:00,120,2416,2.1443246930506524e-05,0.4187994421020442,0.6753627126121157,2023-08-08 00:00:00+00:00,1691,2.954932589029185e-05,0.4881542921910579,725,2.536516556717586e-06,0.026458241019594722,0.9153447715203006
PL,900,15:00,30,2537,3.684263601651146e-05,0.41624549603301336,0.6772303712068644,2023-06-23 00:00:00+00:00,1775,5.841361637027586e-05,0.6260559017698479,762,-1.340472635610245e-05,-0.06732332461280435,0.9153447715203006
PA,360,06:00,30,1512,-3.922685723953752e-05,-0.41551044755587707,0.6777682686077758,2024-07-08 00:00:00+00:00,1058,1.8047054250567836e-05,0.18319628952032452,454,-0.00017269777872969494,-0.80362965604392,0.9153447715203006
PL,690,11:30,rest,2531,0.00011781846127929059,0.41311022634824035,0.67952585732706,2023-06-26 00:00:00+00:00,1771,1.923990796365328e-05,0.061313417590907276,760,0.0003475324322292823,0.5730998243785326,0.9153447715203006
GC,540,09:00,60,2416,1.3878904231786857e-05,0.41264617104703977,0.6798658683934133,2023-08-08 00:00:00+00:00,1691,3.581070582774891e-05,0.9631189787691499,725,-3.727513231824325e-05,-0.5249279894689817,0.9153447715203006
SI,1020,17:00,5,2471,9.730391834342823e-06,0.41100906898601003,0.6810658847691508,2023-07-19 00:00:00+00:00,1729,1.6008231413732313e-05,0.6385744879094614,742,-4.898158883668536e-06,-0.09246224551590328,0.9153447715203006
HG,360,06:00,rest,2499,0.00010770702307361351,0.4098663891881326,0.681903962220365,2023-07-10 00:00:00+00:00,1749,6.293716034372695e-05,0.22011934810712178,750,0.00021211034295970895,0.3735343501355548,0.9153447715203006
HG,930,15:30,30,2508,-2.1070123602290112e-05,-0.40979288720560764,0.6819578843444976,2023-07-06 00:00:00+00:00,1755,-3.565089575118097e-05,-0.582688951054403,753,1.2912950927993362e-05,0.1360960481168075,0.9153447715203006
SI,1020,17:00,60,2471,-3.3633104532451896e-05,-0.40959131253363523,0.6821057707917295,2023-07-19 00:00:00+00:00,1729,-5.397047287403708e-05,-0.6331598512979294,742,1.3756800942751314e-05,0.07315652026113714,0.9153447715203006
SI,870,14:30,120,2484,-6.390219078416661e-05,-0.4089222832393942,0.6825966955703996,2023-07-13 00:00:00+00:00,1738,-0.00011377256672349529,-0.7087519301948512,746,5.228375208788869e-05,0.1444485665870223,0.9153447715203006
SI,810,13:30,120,2481,-7.652690310744457e-05,-0.40799125233685357,0.6832800971296329,2023-07-13 00:00:00+00:00,1736,0.00012262231600445152,0.6123637244842265,745,-0.0005405846807963729,-1.3025411681976273,0.9153447715203006
PA,1410,23:30,rest,884,4.512620199575814e-05,0.4077814083202459,0.6834341641173874,2024-12-01 00:00:00+00:00,618,0.00010984241536635356,0.9758736236987704,266,-0.00010522951177502369,-0.4066767991007426,0.9153447715203006
PA,120,02:00,15,1453,-2.6544081963607683e-05,-0.4074364243560271,0.6836874791910349,2024-08-14 00:00:00+00:00,1017,-7.206446396626223e-05,-1.169583533705263,436,7.963534119396037e-05,0.4892525480706528,0.9153447715203006
PL,540,09:00,rest,2534,0.00012545585992222429,0.40643793033109693,0.6844208546905273,2023-06-23 00:00:00+00:00,1773,-5.229209538901548e-05,-0.15129720056520507,761,0.0005395782314949288,0.8445750448560428,0.9153447715203006
GC,1050,17:30,60,2448,1.650803281075924e-05,0.4059833070340257,0.684754865803338,2023-07-21 00:00:00+00:00,1713,3.052091515434909e-05,0.7010100991657526,735,-1.6150562365525688e-05,-0.17998536139480012,0.9153447715203006
PA,1350,22:30,5,680,1.866947372433484e-05,0.40503048117819695,0.6854551056045345,2024-08-12 00:00:00+00:00,475,-2.7799751067205434e-05,-0.5671838410867397,205,0.0001263420677535135,1.2363589861815554,0.9153447715203006
SI,180,03:00,30,2448,1.975017270850393e-05,0.4044537563666433,0.6858790769058807,2023-07-28 00:00:00+00:00,1713,1.4836541633755755e-05,0.29478490814615904,735,3.120194145822315e-05,0.27680032343706107,0.9153447715203006
HG,480,08:00,60,2493,-2.7735045110774685e-05,-0.40294402979495114,0.6869893996414249,2023-07-12 00:00:00+00:00,1745,-5.610477567706972e-05,-0.6855280576862423,748,3.8448350394820006e-05,0.3022011601848414,0.9153447715203006
PA,1230,20:30,5,1540,1.092339924985531e-05,0.40284702697072255,0.6870607631273887,2024-04-26 00:00:00+00:00,1078,4.994487086316624e-06,0.15946038507874244,462,2.475752763144558e-05,0.4650949776501143,0.9153447715203006
PL,60,01:00,120,2535,4.710003648551598e-05,0.4026827489972001,0.6871816262663433,2023-06-26 00:00:00+00:00,1774,2.7678437899939574e-05,0.28090439982296284,761,9.237456459433665e-05,0.29336743907162727,0.9153447715203006
SI,510,08:30,5,2447,9.901242828096398e-06,0.40019019344714307,0.6890164369737877,2023-07-27 00:00:00+00:00,1712,-1.1906898413975095e-05,-0.41615638379860087,735,6.069789290486701e-05,1.254382781442195,0.9168907576167821
GC,1350,22:30,5,1579,-5.598798564820822e-06,-0.3904738138469697,0.6961862151179131,2023-08-01 00:00:00+00:00,1105,-7.762437517514823e-06,-0.4731421846952681,474,-5.548723143421929e-07,-0.019374504206435973,0.9247489548251042
HG,990,16:30,120,2504,4.381685691553555e-05,0.38963134320306214,0.6968091717673931,2023-07-07 00:00:00+00:00,1752,5.9694434218818475e-05,0.7240051654896617,752,6.825480006823197e-06,0.02122417592075136,0.9247489548251042
PL,330,05:30,120,2518,3.9075990767718296e-05,0.38942534202140117,0.696961528452744,2023-06-30 00:00:00+00:00,1762,6.0600804634471684e-05,0.605330156150034,756,-1.109163096934449e-05,-0.0463313983348508,0.9247489548251042
SI,60,01:00,120,2440,5.481240114002146e-05,0.3858597100377747,0.6996005709102905,2023-08-02 00:00:00+00:00,1708,9.97414217592981e-05,0.8634644269921526,732,-5.00219803049574e-05,-0.12843029534291409,0.9273457860019445
HG,1020,17:00,120,2505,-3.863984847445102e-05,-0.38449322313972856,0.7006129177754399,2023-07-07 00:00:00+00:00,1753,3.761256946638577e-05,0.5016421420719586,752,-0.00021639315784983252,-0.7578189192653455,0.9273834020910545
GC,1290,21:30,15,775,7.718983397658286e-06,0.38286991391651587,0.7018162199345603,2023-11-21 00:00:00+00:00,542,1.1666667728146624e-05,0.6435342270330892,233,-1.4640419548081497e-06,-0.028035189927397623,0.9273834020910545
PA,450,07:30,rest,2220,-0.00017953288956640558,-0.3808035647151489,0.703349013954732,2023-10-12 00:00:00+00:00,1554,-0.0004117187560090603,-0.7784593581383878,666,0.00036223413213312206,0.37215085598030617,0.9273834020910545
SI,540,09:00,60,2441,2.6257522794042604e-05,0.380181703385192,0.7038105399762391,2023-07-31 00:00:00+00:00,1708,1.829545454964702e-05,0.2536366168063084,733,4.481033665683613e-05,0.285255747741917,0.9273834020910545
SI,1140,19:00,60,2405,2.7185325074287748e-05,0.37982745042290555,0.7040735042401602,2023-08-01 00:00:00+00:00,1683,5.2804037343267e-05,0.7382369223936259,722,-3.2532531918360554e-05,-0.19081941834100263,0.9273834020910545
HG,810,13:30,5,2505,1.1448018737866411e-05,0.3795943041501601,0.7042465895350203,2023-07-06 00:00:00+00:00,1753,1.589134238827928e-05,0.4358093589246237,752,1.0901113453481165e-06,0.02034499955325586,0.9273834020910545
GC,360,06:00,5,2424,-4.394657825103677e-06,-0.37938465236822055,0.7044022458529848,2023-08-03 00:00:00+00:00,1696,3.6411818888286666e-06,0.2914544956073876,728,-2.311551518063837e-05,-0.9132885012201996,0.9273834020910545
GC,870,14:30,60,2484,-2.4711205793208776e-05,-0.376909962391131,0.7062405175994867,2023-07-10 00:00:00+00:00,1738,3.123910028034662e-05,0.4387977680227556,746,-0.0001550619188707413,-1.0926527302902374,0.9277796745562332
HG,390,06:30,15,2492,-1.1866433516312893e-05,-0.3768854895865832,0.706258705292949,2023-07-12 00:00:00+00:00,1744,-3.7914722068145655e-05,-1.038515198345339,748,4.88664745510619e-05,0.7974433226924069,0.9277796745562332
SI,1080,18:00,5,2440,9.788740245889549e-06,0.37622475814673817,0.7067498109119541,2023-07-31 00:00:00+00:00,1708,3.6157736488729716e-05,1.3080948112856452,732,-5.1738917654070846e-05,-0.8927924614462367,0.9277796745562332
SI,780,13:00,30,2474,3.4669918034062374e-05,0.3729653201450878,0.7091742551877716,2023-07-17 00:00:00+00:00,1731,4.843851028391984e-05,0.4754820781460722,743,2.5926189970458636e-06,0.01304127774210825,0.9297513862889193
HG,870,14:30,60,2509,-3.2282543382576314e-05,-0.37236773557860514,0.7096190727705134,2023-07-06 00:00:00+00:00,1756,4.983206848282088e-06,0.04960128950396644,753,-0.00011918647087977068,-0.7050432702571624,0.9297513862889193
HG,1110,18:30,60,2453,-1.5421059360840374e-05,-0.3713425629865572,0.7103823999480456,2023-07-26 00:00:00+00:00,1717,-4.251225184229233e-05,-0.9020076185400657,736,4.77794535340686e-05,0.5682952269614552,0.9298556919435439
PA,450,07:30,60,2220,-4.852269846551185e-05,-0.36853351481081886,0.7124754596878533,2023-10-12 00:00:00+00:00,1554,-0.00015498304389570595,-0.9880867936992237,666,0.0001998847742049411,0.8255407361369385,0.9313067281697296
PA,750,12:30,rest,2436,0.00013528176642816866,0.36356818052221485,0.7161804912238299,2023-07-28 00:00:00+00:00,1705,0.0002731932916640306,0.6576883355468698,731,-0.00018638601815068858,-0.24074252638421814,0.9313067281697296
GC,450,07:30,120,2425,2.0946441386537277e-05,0.36350932284775783,0.7162244499286993,2023-08-03 00:00:00+00:00,1697,-6.810931881980335e-06,-0.11551175557755075,728,8.565009857977132e-05,0.639042949814297,0.9313067281697296
PA,870,14:30,30,2526,4.567539080624438e-05,0.3634551768435498,0.7162648904851443,2023-06-27 00:00:00+00:00,1768,-9.491343055487972e-07,-0.006331408389200816,758,0.00015442494278203637,0.6696866975822332,0.9313067281697296
PA,1410,23:30,5,884,1.7719877583479493e-05,0.36342252779285966,0.7162892757860186,2024-12-01 00:00:00+00:00,618,8.460966321101016e-05,1.9522607002283954,266,-0.00013768571458875343,-1.0873076309756537,0.9313067281697296
HG,1350,22:30,rest,1608,1.5375767354065687e-05,0.36182903246206194,0.7174797952687477,2023-07-19 00:00:00+00:00,1125,-1.9997752075349102e-05,-0.39885671018081365,483,9.776750515549765e-05,1.225004337845778,0.9313067281697296
GC,1140,19:00,30,2374,-9.88827992662075e-06,-0.36125179187629586,0.7179112281883488,2023-08-09 00:00:00+00:00,1661,-1.4054216328294113e-05,-0.4874882716451942,713,-1.8334253085713767e-07,-0.002974258199279996,0.9313067281697296
GC,570,09:30,60,2416,1.2037634238363141e-05,0.3612368831936111,0.7179223722156397,2023-08-08 00:00:00+00:00,1691,-9.950583958798275e-06,-0.26113358642341816,725,6.332325764719067e-05,0.9510951926629138,0.9313067281697296
PA,210,03:30,60,1195,3.476219214949101e-05,0.35967325023150776,0.7190914983391766,2024-11-13 00:00:00+00:00,836,-4.079986234887113e-05,-0.376921107497942,359,0.00021072285387826746,1.054412068533092,0.9313067281697296
PL,30,00:30,60,2536,3.213326484130775e-05,0.35950894695453806,0.7192143858925677,2023-06-26 00:00:00+00:00,1775,-3.6001646572083727e-07,-0.005076522609058671,761,0.00010792245580054,0.43550962013738836,0.9313067281697296
PL,150,02:30,30,2527,-1.8207393645290836e-05,-0.3577068811436783,0.7205626829954893,2023-06-28 00:00:00+00:00,1768,7.49182216332394e-05,1.740980450911103,759,-0.00023513241052597786,-1.724010249218663,0.9313067281697296
GC,300,05:00,15,2394,-4.952558975653433e-06,-0.3573673758495268,0.7208167966904653,2023-08-16 00:00:00+00:00,1675,-5.862036179916271e-06,-0.4303333484411943,719,-2.8338186180174767e-06,-0.08454773656313885,0.9313067281697296
SI,240,04:00,30,2428,1.1983349845644543e-05,0.3554186660992303,0.7222759670153821,2023-08-04 00:00:00+00:00,1699,-4.395307268538862e-05,-1.3066571873451926,729,0.00014234820839190702,1.7740778550510927,0.9313067281697296
PL,570,09:30,5,2533,-8.30185502820311e-06,-0.3541747475688904,0.7232079271320385,2023-06-26 00:00:00+00:00,1773,-1.6840104425544646e-05,-0.6613098494050197,760,1.1616982052700237e-05,0.2288738665871799,0.9313067281697296
PL,30,00:30,120,2536,3.96263203132543e-05,0.3539395673420093,0.723384173450458,2023-06-26 00:00:00+00:00,1775,-3.991388722923762e-05,-0.40040998798241184,761,0.00022515045748529522,0.7715162376615116,0.9313067281697296
GC,1410,23:30,5,2393,3.669026960580967e-06,0.35307562427367584,0.7240317465508084,2023-08-21 00:00:00+00:00,1675,1.4451919262982354e-05,1.3696719727186872,718,-2.1486049093071294e-05,-0.8822982268564856,0.9313067281697296
PL,870,14:30,120,2538,-5.418615715763488e-05,-0.3528941010367689,0.7241678333840982,2023-06-23 00:00:00+00:00,1776,-0.00012398669535203407,-0.7098952434740688,762,0.00010849856178364195,0.3503334257971133,0.9313067281697296
GC,1080,18:00,60,2417,1.395941498978599e-05,0.35244602703246714,0.7245037889678276,2023-08-04 00:00:00+00:00,1691,2.2152276785031652e-05,0.4932573985432421,726,-5.123407731647089e-06,-0.06378171876658438,0.9313067281697296
PA,90,01:30,30,1379,-3.708618285484106e-05,-0.351963382302971,0.7248657242419834,2024-09-13 00:00:00+00:00,965,-8.800090322717308e-05,-0.9093757091781848,414,8.159184893090868e-05,0.3032439544591024,0.9313067281697296
PL,540,09:00,60,2534,2.7018191729331157e-05,0.35153551129038607,0.7251866361262821,2023-06-23 00:00:00+00:00,1773,1.3696874106891929e-05,0.17056373238370012,761,5.805458613745829e-05,0.3322851227907346,0.9313067281697296
HG,1110,18:30,30,2453,1.0993826929062842e-05,0.350316810286443,0.7261009508305107,2023-07-26 00:00:00+00:00,1717,1.1732479781242186e-05,0.3122390823976138,736,9.27063814211728e-06,0.16235966147428282,0.9316012199334854
PL,360,06:00,rest,2533,0.00012025842116538222,0.3489393500299296,0.7271348425912558,2023-06-26 00:00:00+00:00,1773,-0.000135108454844282,-0.3570734192209144,760,0.0007160024621721383,0.9742016501728467,0.931664371407147
GC,1140,19:00,5,2374,-4.554220321368058e-06,-0.34575397435570254,0.7295276172960135,2023-08-09 00:00:00+00:00,1661,-2.1330599873938352e-05,-1.4570790729772338,713,3.45279205437361e-05,1.2538907726148933,0.931664371407147
HG,240,04:00,rest,2464,9.620496388614022e-05,0.3447699480682747,0.7302673273662512,2023-07-24 00:00:00+00:00,1724,0.00011896869318829431,0.3914593634844829,740,4.317162697139203e-05,0.0717137295547664,0.931664371407147
GC,1140,19:00,15,2374,6.872200978232224e-06,0.34384667435745936,0.7309615968878499,2023-08-09 00:00:00+00:00,1661,-7.207954688031797e-06,-0.33804246531276866,713,3.967323682909413e-05,0.8958582077378379,0.931664371407147
PL,510,08:30,60,2533,-2.866413570929115e-05,-0.34234560219372445,0.732090820935184,2023-06-26 00:00:00+00:00,1773,-6.159559927860113e-05,-0.7040881219835334,760,4.816150232805963e-05,0.2529524865926664,0.931664371407147
PL,900,15:00,60,2537,-3.773933980796565e-05,-0.3414140690325892,0.732791885154292,2023-06-23 00:00:00+00:00,1775,-3.979040494375041e-05,-0.3210084882786923,762,-3.296159621739091e-05,-0.14435904175607356,0.931664371407147
PA,690,11:30,30,2192,2.9145464745143512e-05,0.34063772042654095,0.7333763291430073,2023-11-07 00:00:00+00:00,1534,-6.0391486190990765e-05,-0.5913946776737273,658,0.00023788358440476355,1.519473686139832,0.931664371407147
PA,660,11:00,rest,2184,0.0001431795470929432,0.34019722697194077,0.7337080063401781,2023-11-02 00:00:00+00:00,1528,0.00010430258205477783,0.21948715835185031,656,0.00023373442907208443,0.27186657222954486,0.931664371407147
HG,60,01:00,60,2472,2.659866481646588e-05,0.3384326897316849,0.7350371431033502,2023-07-21 00:00:00+00:00,1730,-5.846801672529106e-06,-0.06501048920340775,742,0.0001022464505657399,0.6517802658523844,0.931664371407147
HG,870,14:30,30,2509,-2.0845170709492218e-05,-0.3366642291602512,0.7363700317277928,2023-07-06 00:00:00+00:00,1756,-2.0752550115536068e-05,-0.27582799582450823,753,-2.1061162426606423e-05,-0.19392621193146428,0.931664371407147
PL,600,10:00,rest,2534,0.00010031114507632558,0.3355735560767466,0.7371924679521421,2023-06-23 00:00:00+00:00,1773,-6.331136632466215e-05,-0.1902134783496724,761,0.00048152364535747046,0.771459362101152,0.931664371407147
PA,1380,23:00,15,441,2.976538308296866e-05,0.3350050744710277,0.7376212583128394,2025-03-18 00:00:00+00:00,308,0.00018818674454099018,1.9735549490143853,133,-0.0003371051381882391,-1.7567407024229968,0.931664371407147
PA,690,11:30,5,2192,1.406606818654636e-05,0.33465446106644936,0.7378857572838904,2023-11-07 00:00:00+00:00,1534,-4.821596288786484e-06,-0.09198898196097167,658,5.8099012419313205e-05,0.849482574696715,0.931664371407147
SI,600,10:00,15,2438,-1.1126536421887253e-05,-0.3343428678074041,0.7381208459265696,2023-08-01 00:00:00+00:00,1706,-6.863792560987378e-05,-1.836621346066364,732,0.0001229095700736114,1.7986332596106938,0.931664371407147
HG,360,06:00,5,2499,6.302039614235241e-06,0.3338077911440083,0.7385246038530815,2023-07-10 00:00:00+00:00,1749,-8.3387094018189e-06,-0.3841295641458581,750,4.0444266319673496e-05,1.0832689019989563,0.931664371407147
HG,90,01:30,15,2492,1.2135375674814577e-05,0.33110235415358535,0.7405671734811774,2023-07-13 00:00:00+00:00,1744,-3.0195540531926495e-05,-0.7267853145574902,748,0.00011083205731192209,1.4924792973286105,0.931664371407147
HG,1380,23:00,5,1598,3.969211991311235e-06,0.3301797531100937,0.7412641444545123,2023-07-24 00:00:00+00:00,1118,9.863212442914321e-06,0.7367130016112842,480,-9.758897393880953e-06,-0.38882905744731067,0.931664371407147
PL,450,07:30,30,2536,1.838330166954162e-05,0.32983954613711564,0.7415212044839218,2023-06-23 00:00:00+00:00,1775,-7.4337787305127256e-06,-0.12046415070443116,761,7.860053913353172e-05,0.6693749979751152,0.931664371407147
PL,990,16:30,120,2536,3.288333751812056e-05,0.32978807887834116,0.7415600956030821,2023-06-26 00:00:00+00:00,1775,3.332594494242363e-05,0.29924633567746234,761,3.18509746033532e-05,0.15362062775713226,0.931664371407147
GC,1050,17:30,120,2448,1.7891026743909284e-05,0.32910590905337467,0.7420756380318991,2023-07-21 00:00:00+00:00,1713,2.422818810756466e-05,0.40553315577303434,735,3.1215608718798126e-06,0.026955303145639764,0.931664371407147
PL,150,02:30,60,2527,2.0990219627987567e-05,0.32831584984615686,0.7426728613385952,2023-06-28 00:00:00+00:00,1768,9.330606954467936e-05,1.6292656621329469,759,-0.00014746093011207972,-0.8894269805987555,0.931664371407147
PL,360,06:00,15,2533,-1.3288879683263782e-05,-0.32826946872452545,0.7427079266768081,2023-06-26 00:00:00+00:00,1773,-2.066244153574037e-06,-0.05086218094915623,760,-3.9470107043974196e-05,-0.4108216331385904,0.931664371407147
GC,150,02:30,15,2410,-6.103350554537584e-06,-0.32758637670017093,0.7432244238702597,2023-08-11 00:00:00+00:00,1687,-7.759077795730594e-08,-0.004480332143110715,723,-2.0163456699891565e-05,-0.4273573092864499,0.931664371407147
GC,990,16:30,60,2468,-1.2727850661809016e-05,-0.3269548586502593,0.7437020279613149,2023-07-17 00:00:00+00:00,1727,-2.5949445030495103e-05,-0.6141078046299165,741,1.8086850383698235e-05,0.21437012326120183,0.931664371407147
PL,1290,21:30,15,829,-1.1878104192128804e-05,-0.3268729899640791,0.7437639507871913,2023-11-06 00:00:00+00:00,580,-8.595436215881555e-06,-0.3002797200663208,249,-1.9524479397845285e-05,-0.1931146213317805,0.931664371407147
HG,1080,18:00,rest,2480,3.3299456953305334e-05,0.326128362568639,0.7443272388948889,2023-07-17 00:00:00+00:00,1736,8.84009237688454e-05,1.1614402657047609,744,-9.527063228295484e-05,-0.32802988077067047,0.931664371407147
GC,330,05:30,15,2403,-6.8003574315552136e-06,-0.32394368345678815,0.7459806710467735,2023-08-14 00:00:00+00:00,1682,2.4857658233386355e-05,1.286563153904489,721,-8.065442448901946e-05,-1.5092566707018866,0.931664371407147
SI,870,14:30,30,2484,-3.0068534823157153e-05,-0.32393759232129815,0.7459852826445896,2023-07-13 00:00:00+00:00,1738,-5.427122783830518e-05,-0.5483398622322861,746,2.6317900110257412e-05,0.12780985159999322,0.931664371407147
GC,810,13:30,5,2485,-7.661921945397902e-06,-0.3238963011061492,0.7460165444576345,2023-07-07 00:00:00+00:00,1739,2.9318941416388764e-06,0.11066486915999416,746,-3.2357158105393824e-05,-0.6609250648118041,0.931664371407147
HG,1110,18:30,120,2453,-1.715370350912491e-05,-0.32147999675716576,0.7478466686936541,2023-07-26 00:00:00+00:00,1717,-2.4287175483273688e-05,-0.408597892314555,736,-5.121663085631532e-07,-0.004597109962100273,0.9324394417822233
SI,960,16:00,120,2472,4.199080080538804e-05,0.32102885770212247,0.748188522115556,2023-07-19 00:00:00+00:00,1730,-8.455567495640313e-05,-0.6961075782720517,742,0.0003370385138349011,1.0179000266340197,0.9324394417822233
PA,60,01:00,rest,1186,0.00024154625490189368,0.3189971132943726,0.7497287017813853,2024-10-09 00:00:00+00:00,830,0.0002147471334350404,0.2597149326148416,356,0.00030402735270382693,0.18663217170468277,0.9324394417822233
PL,1230,20:30,15,2449,-7.5288868126457636e-06,-0.3184749534301672,0.7501246906502497,2023-06-27 00:00:00+00:00,1714,-2.555932919314937e-05,-1.0712057909416142,735,3.451761419440619e-05,0.6190892233772586,0.9324394417822233
SI,720,12:00,120,2460,-5.6371137019136827e-05,-0.31760591519624776,0.7507838866314157,2023-07-24 00:00:00+00:00,1722,6.301056242236769e-05,0.31423097982302256,738,-0.00033492843571598067,-0.9249670243513104,0.9324394417822233
HG,900,15:00,30,2505,-1.8591184127716318e-05,-0.3172861726146995,0.7510264684106618,2023-07-07 00:00:00+00:00,1753,1.4053482784137625e-05,0.2122750450951469,752,-9.468972281984392e-05,-0.7922278089865437,0.9324394417822233
GC,1080,18:00,120,2417,1.7024375293739833e-05,0.3167458026833889,0.7514364913186152,2023-08-04 00:00:00+00:00,1691,1.977586228721116e-05,0.33557760862170244,726,1.0615608756604827e-05,0.09241912334086749,0.9324394417822233
GC,1110,18:30,30,2401,1.0050924366183352e-05,0.31453407652745824,0.7531154393991897,2023-08-10 00:00:00+00:00,1680,7.107400300695613e-06,0.2111494742400927,721,1.6909621217805272e-05,0.23498811062372166,0.9336709184894237
PL,720,12:00,15,2533,1.770994790334912e-05,0.3125794311979758,0.7546002071224414,2023-06-26 00:00:00+00:00,1773,6.393969834852271e-05,0.949715829630262,760,-9.013919359572035e-05,-0.8601536811894803,0.934659637237268
PL,930,15:30,120,2538,3.786494329232667e-05,0.30933704419430397,0.757065154666463,2023-06-23 00:00:00+00:00,1776,-8.936582271927e-05,-0.6386208255558409,762,0.00033440279163431575,1.3679909206490855,0.9360279254739278
SI,1320,22:00,rest,794,4.188056628319626e-05,0.30931567238180047,0.7570814103097945,2023-11-13 00:00:00+00:00,555,5.629731912680121e-05,0.653380994888459,239,8.40233269239814e-06,0.020825031028002997,0.9360279254739278
HG,840,14:00,120,2506,-3.5937013168484286e-05,-0.3075370343237302,0.7584346385892048,2023-07-07 00:00:00+00:00,1754,-8.743511215351903e-06,-0.06399091558503253,752,-9.936441001129573e-05,-0.44380060227425416,0.9364162825880381
PL,390,06:30,rest,2531,0.00010530205480510218,0.307092973980353,0.7587726054500133,2023-06-23 00:00:00+00:00,1771,-0.0001773138384485108,-0.47126543050726366,760,0.0007638714586895082,1.0442117313082537,0.9364162825880381
HG,870,14:30,120,2509,-3.338958254234856e-05,-0.30445933523791724,0.7607779688660818,2023-07-06 00:00:00+00:00,1756,-1.9749005043448447e-05,-0.15493013005868247,753,-6.519948172969067e-05,-0.3066064573406252,0.9369845895731
HG,870,14:30,5,2509,-8.388540196142833e-06,-0.3036949124948992,0.7613603342984304,2023-07-06 00:00:00+00:00,1756,-5.843951946985233e-06,-0.18198402021964952,753,-1.4322533510247407e-05,-0.2675316758512529,0.9369845895731
PA,630,10:30,rest,2236,0.00012886143110515613,0.303341725453199,0.7616294508969512,2023-10-11 00:00:00+00:00,1565,0.00011833777223673153,0.24526899930014467,671,0.00015340617943464125,0.17849919535367847,0.9369845895731
PA,900,15:00,30,2525,3.565630446897456e-05,0.3028223080028804,0.762025281828062,2023-06-27 00:00:00+00:00,1767,8.808779188747634e-05,0.6614983014160173,758,-8.656854812798144e-05,-0.3609437747178384,0.9369845895731
PL,30,00:30,15,2536,1.017393998429643e-05,0.3018807588049151,0.7627429641269917,2023-06-26 00:00:00+00:00,1775,5.462318792924162e-06,0.16094821281367905,761,2.1163595194133194e-05,0.26550208337591913,0.9369845895731
PA,90,01:30,60,1379,-4.204066318138184e-05,-0.3010624724851382,0.7633668567992609,2024-09-13 00:00:00+00:00,965,-0.0001460775831782281,-1.0719299370973494,414,0.00020046085323638786,0.5899156768758606,0.9369845895731
GC,240,04:00,15,2383,-3.5467373515988374e-06,-0.29738137516962865,0.7661753613258888,2023-08-22 00:00:00+00:00,1668,-2.017863934476943e-05,-1.5327254952250295,715,3.52532801653362e-05,1.3994814251559824,0.9388754328312812
SI,1410,23:30,15,2421,8.442733648523488e-06,0.29723377580567517,0.7662880370902369,2023-08-06 00:00:00+00:00,1694,-9.11158226154351e-06,-0.3244984551841501,727,4.934646288050904e-05,0.7222178843586818,0.9388754328312812
PL,390,06:30,5,2531,6.4860461110479475e-06,0.29531603328157136,0.7677524696315546,2023-06-23 00:00:00+00:00,1771,5.507955806924062e-06,0.261001360718322,760,8.765253911841896e-06,0.16180155838494545,0.9398230051295358
PA,270,04:30,30,955,2.54213796900839e-05,0.29394375571601333,0.7688008820152963,2024-11-22 00:00:00+00:00,668,1.2944381511080641e-05,0.13789566492891958,287,5.446191900567338e-05,0.29035584285915916,0.9400600756356648
PL,90,01:30,5,2534,-8.13153440464061e-06,-0.29325326046162364,0.7693285766047758,2023-06-26 00:00:00+00:00,1773,-1.8460407564196736e-05,-0.7580811077514449,761,1.5932975597846926e-05,0.21863616889446608,0.9400600756356648
PL,150,02:30,15,2527,-1.1112206169704306e-05,-0.29067177399106503,0.7713023610182673,2023-06-28 00:00:00+00:00,1768,3.3830141776451717e-05,1.1140147197468446,759,-0.00011580004697181741,-1.0948483423717563,0.9412626033148763
PA,360,06:00,120,1512,-5.3470681154123016e-05,-0.2901559764823059,0.7716969137471228,2024-07-08 00:00:00+00:00,1058,-0.0002833631988105937,-1.430336527046034,454,0.0004822700317986215,1.1947681793975917,0.9412626033148763
PA,210,03:30,30,1195,-2.4234568200747922e-05,-0.2890973810218629,0.7725068577145086,2024-11-13 00:00:00+00:00,836,-0.00014133964080420824,-1.4579405202572895,359,0.0002484669379176165,1.5214009524852716,0.9414062065338098
PL,840,14:00,15,2538,1.982027438572748e-05,0.2868569075017276,0.7742218872017231,2023-06-23 00:00:00+00:00,1776,-1.2547063307027177e-06,-0.01517609259635237,762,6.893991448071439e-05,0.5476475162971983,0.9419167171902035
