window,root,side,start_ts,end_ts,observations,max_abs_z,max_abs_deviation_bp,end_z,end_deviation_bp,duration_hours
60D,GC,cheap,2024-05-26 22:30:00+00:00,2024-05-28 16:00:00+00:00,39,2.8181176408119852,118.21140304450098,-2.5253763649425642,-113.70448646529432,41.5
60D,GC,cheap,2024-05-30 08:00:00+00:00,2024-05-30 22:00:00+00:00,14,2.6998900584386196,134.36631685193447,-2.5013920012998465,-127.62236213483366,14.0
60D,GC,cheap,2024-05-31 02:00:00+00:00,2024-05-31 02:00:00+00:00,1,2.5032903520019385,129.64917464757988,-2.5032903520019385,-129.64917464757988,0.0
60D,GC,cheap,2024-05-31 14:00:00+00:00,2024-05-31 14:00:00+00:00,1,2.544804060338873,135.6336632433254,-2.544804060338873,-135.6336632433254,0.0
60D,GC,rich,2024-07-31 11:00:00+00:00,2024-08-01 00:00:00+00:00,13,2.8471668484357315,84.88200074350291,2.5658683482457607,76.62014583136396,13.0
60D,GC,rich,2024-08-01 02:00:00+00:00,2024-08-02 14:00:00+00:00,36,3.513213130289433,106.00199880544912,2.5981670378658914,79.01061963725573,36.0
60D,GC,rich,2024-08-13 13:00:00+00:00,2024-08-14 12:00:00+00:00,23,2.8857093371577602,75.34291262800474,2.6185315344444033,68.95927143374058,23.0
60D,GC,rich,2024-08-16 03:00:00+00:00,2024-08-16 03:00:00+00:00,1,2.5143550130725916,72.76153058142901,2.5143550130725916,72.76153058142901,0.0
60D,GC,rich,2024-08-16 10:00:00+00:00,2024-08-16 20:00:00+00:00,11,2.914416562429342,85.53870436769729,2.614130262100826,77.42237502349315,10.0
60D,GC,rich,2024-08-19 01:00:00+00:00,2024-08-19 02:00:00+00:00,2,2.5860956620097117,76.2444308334631,2.505754963416437,73.87579036629386,1.0
60D,GC,rich,2024-09-16 13:30:00+00:00,2024-09-19 05:30:00+00:00,62,3.2841555380886756,64.89740220666853,2.583277134138513,52.24085852911113,64.0
60D,GC,rich,2024-10-28 03:30:00+00:00,2024-10-28 04:30:00+00:00,2,2.544438957707498,36.89332565291414,2.544438957707498,36.89332565291414,1.0
60D,GC,rich,2024-10-28 06:30:00+00:00,2024-10-29 12:30:00+00:00,30,3.460879241362588,49.55579788780112,2.7257416114989694,38.96832170696654,30.0
60D,GC,rich,2024-10-29 14:30:00+00:00,2024-10-29 14:30:00+00:00,1,2.5061521801255826,35.81181392701423,2.5061521801255826,35.81181392701423,0.0
60D,GC,rich,2024-10-30 05:30:00+00:00,2024-11-01 20:30:00+00:00,62,3.5109693999117133,52.43787887039636,3.3626448553429285,50.65355958224216,63.0
60D,GC,rich,2024-11-03 23:30:00+00:00,2024-11-07 04:30:00+00:00,75,3.938606962011686,55.04895988262384,2.682551544911424,39.40521223385125,77.0
60D,GC,cheap,2024-11-14 13:30:00+00:00,2024-11-14 14:30:00+00:00,2,2.7406432062087753,39.4076181982695,-2.7406432062087753,-39.4076181982695,1.0
60D,GC,cheap,2024-11-14 21:30:00+00:00,2024-11-15 00:30:00+00:00,3,2.722708400609582,39.37539799407641,-2.6934450472018967,-38.95219579335196,3.0
60D,GC,cheap,2024-11-15 05:30:00+00:00,2024-11-15 21:30:00+00:00,17,3.1619914054299922,48.52856225862817,-2.7241167765645224,-43.07889136932183,16.0
60D,GC,cheap,2024-11-18 04:30:00+00:00,2024-11-19 12:30:00+00:00,32,3.1316133333731613,60.95865683659836,-2.6783280992808804,-52.84342795011755,32.0
60D,HG,rich,2023-01-09 14:45:00+00:00,2023-01-09 21:45:00+00:00,8,2.7223213607671606,140.64397169181646,2.538990584875601,130.8451120140497,7.0
60D,HG,rich,2023-01-10 01:45:00+00:00,2023-01-13 21:45:00+00:00,90,3.719417273617584,196.63565702703002,3.3267781352777206,173.89736615048446,92.0
60D,HG,rich,2023-01-15 23:45:00+00:00,2023-01-20 21:15:00+00:00,112,5.567350636688157,300.72837554653177,5.275763215535155,293.89995248066265,117.5
60D,HG,rich,2023-01-22 23:15:00+00:00,2023-01-27 21:15:00+00:00,115,5.894354682132743,320.43216024006114,3.7164962798643377,240.58398302333723,118.0
60D,HG,rich,2023-01-29 23:15:00+00:00,2023-01-31 08:15:00+00:00,33,3.6871538684129406,234.98100106183446,2.6518877515612687,184.06434630780677,33.0
60D,HG,rich,2023-01-31 14:15:00+00:00,2023-02-01 02:15:00+00:00,12,2.8131889628075415,201.93858198561205,2.5372375676582206,190.70427343215346,12.0
60D,HG,rich,2023-02-02 01:15:00+00:00,2023-02-02 01:15:00+00:00,1,2.5237654874169198,209.06645981332795,2.5237654874169198,209.06645981332795,0.0
60D,HG,rich,2023-02-02 04:15:00+00:00,2023-02-02 05:15:00+00:00,2,2.57468953595822,216.63486471873745,2.57468953595822,216.63486471873745,1.0
60D,HG,cheap,2023-03-16 13:45:00+00:00,2023-03-16 13:45:00+00:00,1,2.5239341982841603,119.49084245123059,-2.5239341982841603,-119.49084245123059,0.0
60D,HG,cheap,2023-04-04 18:45:00+00:00,2023-04-05 06:45:00+00:00,12,3.1513163388469407,92.33245277517982,-2.9383029757702896,-86.14528302555713,12.0
60D,HG,cheap,2023-04-05 08:45:00+00:00,2023-04-05 11:45:00+00:00,4,2.773011262758741,81.45521505482256,-2.69765032140412,-79.74452900290807,3.0
60D,HG,cheap,2023-04-05 13:45:00+00:00,2023-04-05 13:45:00+00:00,1,2.5554863850118563,75.8111535707165,-2.5554863850118563,-75.8111535707165,0.0
60D,HG,cheap,2023-04-06 05:45:00+00:00,2023-04-06 05:45:00+00:00,1,2.543960586014731,77.1615063117309,-2.543960586014731,-77.1615063117309,0.0
60D,HG,cheap,2023-04-06 08:45:00+00:00,2023-04-06 09:45:00+00:00,2,2.59351032233264,79.14609551579326,-2.5278991561264927,-77.05604359209723,1.0
60D,HG,rich,2023-04-28 01:45:00+00:00,2023-04-28 01:45:00+00:00,1,2.5571627846174123,95.16922227321312,2.5571627846174123,95.16922227321312,0.0
60D,HG,rich,2023-04-28 05:45:00+00:00,2023-04-28 20:45:00+00:00,16,3.951086345947665,150.86383403000585,3.8709787793098935,149.410161786028,15.0
60D,HG,rich,2023-04-30 22:45:00+00:00,2023-05-05 20:45:00+00:00,115,5.487652481257196,210.929674795077,4.128653176945905,188.13150286156767,118.0
60D,HG,rich,2023-05-07 22:45:00+00:00,2023-05-10 12:45:00+00:00,61,4.075971960441719,194.50347978374305,2.6094879633527253,148.56288453285293,62.0
60D,HG,cheap,2023-06-21 16:45:00+00:00,2023-06-21 16:45:00+00:00,1,2.603761899782285,88.19942292638217,-2.603761899782285,-88.19942292638217,0.0
60D,HG,cheap,2023-06-21 23:45:00+00:00,2023-06-22 10:45:00+00:00,12,2.8697038614340884,99.33073426596661,-2.6746938301083576,-92.91715570434039,11.0
60D,HG,cheap,2023-06-23 09:45:00+00:00,2023-06-23 09:45:00+00:00,1,2.575520313659232,90.23375261300897,-2.575520313659232,-90.23375261300897,0.0
60D,HG,cheap,2023-06-23 11:45:00+00:00,2023-06-23 20:45:00+00:00,10,3.018126438182566,105.74052665529882,-2.7231979114907983,-95.40766009824425,9.0
60D,HG,cheap,2023-06-25 22:45:00+00:00,2023-06-26 13:45:00+00:00,16,3.4382485761759196,113.51503258931555,-2.601076013383404,-85.87547464497136,15.0
60D,HG,cheap,2023-06-29 10:45:00+00:00,2023-06-29 11:45:00+00:00,2,2.6647318228709795,95.66067641397474,-2.6647318228709795,-95.66067641397474,1.0
60D,HG,cheap,2023-06-29 13:45:00+00:00,2023-06-30 20:45:00+00:00,31,3.191340877107537,115.1880052567239,-2.807541193711276,-103.34627557572334,31.0
60D,HG,cheap,2023-07-02 22:45:00+00:00,2023-07-07 20:15:00+00:00,112,3.933839730095843,167.84856604503906,-3.8671102465391796,-165.65773795855247,117.5
60D,HG,cheap,2023-07-09 22:15:00+00:00,2023-07-14 20:15:00+00:00,115,4.385963776244789,222.36200040162106,-3.681068303578863,-204.60456165819178,118.0
60D,HG,cheap,2023-07-16 22:15:00+00:00,2023-07-19 04:15:00+00:00,53,3.4291313145994278,212.7683802445529,-2.523809044100655,-183.68718481191536,54.0
60D,HG,cheap,2023-07-19 07:15:00+00:00,2023-07-19 10:15:00+00:00,4,2.6070108722652936,190.71568938068438,-2.530687423255647,-187.0098618982971,3.0
60D,HG,cheap,2023-07-19 13:15:00+00:00,2023-07-19 13:15:00+00:00,1,2.5038108295711967,186.89663014249209,-2.5038108295711967,-186.89663014249209,0.0
60D,HG,rich,2023-09-11 04:45:00+00:00,2023-09-11 04:45:00+00:00,1,2.5063818748443882,111.16164247742199,2.5063818748443882,111.16164247742199,0.0
60D,HG,rich,2023-09-12 15:45:00+00:00,2023-09-15 20:45:00+00:00,75,3.2986513112836313,156.88711265262612,2.9969265029604775,151.38093442445378,77.0
60D,HG,rich,2023-09-17 22:45:00+00:00,2023-09-19 01:45:00+00:00,27,3.0646941847073492,147.46197929135923,2.7675890565914183,142.4123111731937,27.0
60D,HG,rich,2023-09-20 09:45:00+00:00,2023-09-20 09:45:00+00:00,1,2.5188497826541494,135.87714890125642,2.5188497826541494,135.87714890125642,0.0
60D,HG,rich,2023-09-25 10:45:00+00:00,2023-09-25 10:45:00+00:00,1,2.5234977224801702,158.53315646892906,2.5234977224801702,158.53315646892906,0.0
60D,HG,rich,2023-09-25 12:45:00+00:00,2023-09-26 05:45:00+00:00,17,2.679105480140319,170.14205917956022,2.5453264246754186,161.66648047446526,17.0
60D,HG,cheap,2023-12-04 13:30:00+00:00,2023-12-05 08:30:00+00:00,19,2.7973446067559466,89.54027027829243,-2.7973446067559466,-89.54027027829243,19.0
60D,HG,cheap,2023-12-05 18:30:00+00:00,2023-12-05 21:30:00+00:00,4,2.5353359458930362,82.68026984033061,-2.5353359458930362,-82.68026984033061,3.0
60D,HG,cheap,2023-12-15 00:30:00+00:00,2023-12-15 21:30:00+00:00,22,3.6293009835411696,148.7053082250972,-3.51478167077221,-145.48725979354805,21.0
60D,HG,cheap,2023-12-17 23:30:00+00:00,2023-12-22 21:30:00+00:00,115,4.983772263206393,211.77211057191252,-3.4115951219715996,-160.77315734117968,118.0
60D,HG,cheap,2023-12-25 23:30:00+00:00,2023-12-29 21:30:00+00:00,92,3.7348098366262232,202.18844611614716,-3.1895778624480764,-199.02040855517805,94.0
60D,HG,cheap,2024-01-01 23:30:00+00:00,2024-01-03 07:30:00+00:00,32,3.0902401098210768,204.40534212478906,-2.644810192447688,-188.7502679481598,32.0
60D,HG,cheap,2024-02-18 23:00:00+00:00,2024-02-19 04:00:00+00:00,6,2.585789352687299,184.0163414787796,-2.55563970795071,-182.0068662342822,5.0
60D,HG,cheap,2024-02-19 08:00:00+00:00,2024-02-19 08:00:00+00:00,1,2.555449549054111,182.41060057941212,-2.555449549054111,-182.41060057941212,0.0
60D,HG,rich,2024-04-07 22:30:00+00:00,2024-04-08 04:30:00+00:00,7,3.4530780297237755,85.59530507191882,2.9787861691062893,73.83850254581742,6.0
60D,HG,rich,2024-04-08 08:30:00+00:00,2024-04-08 09:30:00+00:00,2,2.7371686133191817,67.84925810352394,2.7371686133191817,67.84925810352394,1.0
60D,HG,rich,2024-04-08 11:30:00+00:00,2024-04-09 04:30:00+00:00,17,3.218817775753313,79.78843429395643,2.578899302219344,63.926059771340086,17.0
60D,HG,rich,2024-04-09 06:30:00+00:00,2024-04-09 07:30:00+00:00,2,2.7929069333230085,69.23090614734339,2.534941337608826,62.836424565071994,1.0
60D,HG,rich,2024-04-19 04:30:00+00:00,2024-04-19 04:30:00+00:00,1,2.5221278511438703,62.219202492379274,2.5221278511438703,62.219202492379274,0.0
60D,HG,rich,2024-04-19 06:30:00+00:00,2024-04-19 20:30:00+00:00,15,3.6193654308346566,91.26626004510724,3.4076627006680407,86.13753623205767,14.0
60D,HG,rich,2024-04-21 22:30:00+00:00,2024-04-26 20:30:00+00:00,115,5.542596387860727,150.89853695460147,5.406104942349397,148.0377702084379,118.0
60D,HG,rich,2024-04-28 22:30:00+00:00,2024-05-03 03:30:00+00:00,98,5.8029159984635905,202.11361403022542,2.6573072399743696,111.77509185667955,101.0
60D,HG,rich,2024-05-03 05:30:00+00:00,2024-05-03 20:30:00+00:00,16,3.743740315169198,169.61207424139008,3.545716054213669,159.9912914181209,15.0
60D,HG,rich,2024-05-05 22:30:00+00:00,2024-05-10 20:30:00+00:00,115,4.043564664208598,196.47059348840645,3.1185839750577085,190.06869362807183,118.0
60D,HG,rich,2024-05-12 22:30:00+00:00,2024-05-15 00:30:00+00:00,49,3.046466373330692,256.2497819809098,2.5478847914443574,225.98996475800493,50.0
60D,HG,rich,2024-05-16 04:30:00+00:00,2024-05-16 04:30:00+00:00,1,2.556514689813825,237.43691253296174,2.556514689813825,237.43691253296174,0.0
60D,HG,cheap,2024-07-31 07:00:00+00:00,2024-08-02 20:00:00+00:00,60,7.7096522782713395,225.213379092474,-5.019461158074629,-146.99046548442507,61.0
60D,HG,cheap,2024-08-04 22:00:00+00:00,2024-08-05 22:00:00+00:00,24,5.219443258680076,154.06694041385643,-2.632722730577002,-78.6632464669118,24.0
60D,HG,cheap,2024-08-07 13:00:00+00:00,2024-08-07 13:00:00+00:00,1,2.5191717441784003,77.59550347007094,-2.5191717441784003,-77.59550347007094,0.0
60D,HG,rich,2024-08-12 01:00:00+00:00,2024-08-12 16:00:00+00:00,16,3.37802161961428,103.94254775620449,2.6916818002592975,82.8237043965116,15.0
60D,HG,rich,2024-08-12 18:00:00+00:00,2024-08-12 19:00:00+00:00,2,2.5074399454842715,77.15453766369728,2.5074399454842715,77.15453766369728,1.0
60D,HG,rich,2024-08-12 22:00:00+00:00,2024-08-13 01:00:00+00:00,4,2.6263554178421553,80.8135957030956,2.595446333303783,79.86251564574026,3.0
60D,HG,rich,2024-08-13 04:00:00+00:00,2024-08-13 07:00:00+00:00,4,3.142941371354833,96.70907127714095,3.142941371354833,96.70907127714095,3.0
60D,HG,rich,2024-08-14 13:00:00+00:00,2024-08-14 14:00:00+00:00,2,2.794074889985371,89.47395358541138,2.605101104385859,83.36083257194232,1.0
60D,HG,rich,2024-08-19 13:00:00+00:00,2024-08-19 13:00:00+00:00,1,2.6812366612195127,96.76662731496616,2.6812366612195127,96.76662731496616,0.0
60D,HG,rich,2024-08-19 16:00:00+00:00,2024-08-19 17:00:00+00:00,2,2.522450561568687,93.31579182834699,2.5006452146359157,92.84955693212888,1.0
60D,HG,rich,2024-08-21 08:00:00+00:00,2024-08-23 00:00:00+00:00,39,3.6396407463882827,143.1295050092596,2.5802166725791396,103.63300636606232,40.0
60D,HG,rich,2024-08-23 02:00:00+00:00,2024-08-23 04:00:00+00:00,3,2.5642674123164775,103.95930954895356,2.5216997110264776,102.4877611631847,2.0
60D,HG,rich,2024-08-23 06:00:00+00:00,2024-08-23 20:00:00+00:00,15,3.3056409683390466,137.33104562273806,3.1283855659739803,132.2696540649787,14.0
60D,HG,rich,2024-08-25 22:00:00+00:00,2024-08-30 20:00:00+00:00,115,3.7407870770803062,190.8938893837253,3.205920225172745,190.8938893837253,118.0
60D,HG,rich,2024-09-01 22:00:00+00:00,2024-09-03 01:30:00+00:00,25,2.833768140742215,180.69390392823126,2.5535565336829547,165.969622556075,27.5
60D,HG,rich,2024-09-04 19:30:00+00:00,2024-09-04 23:30:00+00:00,4,2.5408708644683116,182.0248663547186,2.5221417873721066,181.35745515054646,4.0
60D,HG,rich,2024-09-05 02:30:00+00:00,2024-09-05 04:30:00+00:00,3,2.6184330448682567,189.85156188236317,2.538685147123377,185.28572162859524,2.0
60D,HG,rich,2024-09-05 07:30:00+00:00,2024-09-05 07:30:00+00:00,1,2.5090109450791,183.62287928984395,2.5090109450791,183.62287928984395,0.0
60D,HG,rich,2024-09-05 12:30:00+00:00,2024-09-05 12:30:00+00:00,1,2.5080542779841326,184.57954133793115,2.5080542779841326,184.57954133793115,0.0
60D,HG,cheap,2024-10-23 12:30:00+00:00,2024-10-23 12:30:00+00:00,1,2.77441690900556,67.63941833199615,-2.77441690900556,-67.63941833199615,0.0
60D,HG,cheap,2024-10-23 14:30:00+00:00,2024-10-23 14:30:00+00:00,1,2.711035419297435,66.13938287196363,-2.711035419297435,-66.13938287196363,0.0
60D,HG,cheap,2024-10-23 16:30:00+00:00,2024-10-25 20:30:00+00:00,51,4.5397178906860285,112.56180960828755,-2.634104626835469,-67.42354538113726,52.0
60D,HG,cheap,2024-10-27 22:30:00+00:00,2024-10-29 08:30:00+00:00,34,4.157731854372264,106.70762397809536,-2.600683272465498,-67.6586284753214,34.0
60D,HG,cheap,2024-10-29 12:30:00+00:00,2024-10-29 15:30:00+00:00,4,2.7643748340675853,73.8630600819462,-2.6635820632553298,-71.69733585603578,3.0
60D,HG,cheap,2024-10-29 17:30:00+00:00,2024-10-29 17:30:00+00:00,1,2.5084854744998157,67.83989407755791,-2.5084854744998157,-67.83989407755791,0.0
60D,HG,cheap,2024-10-30 05:30:00+00:00,2024-10-31 00:30:00+00:00,19,3.1384064425398073,87.35490280481595,-2.6398578905085937,-77.06058079418405,19.0
60D,HG,rich,2024-11-14 20:30:00+00:00,2024-11-15 14:30:00+00:00,18,2.9327153554415695,120.06565772231053,2.530781013794563,103.0607610553172,18.0
60D,PA,cheap,2023-01-02 23:45:00+00:00,2023-01-03 13:45:00+00:00,15,2.9772267326417983,75.65579121992711,-2.652198404691409,-67.88874141868739,14.0
60D,PA,rich,2023-01-13 21:45:00+00:00,2023-01-13 21:45:00+00:00,1,2.5122289586297724,59.865054336338815,2.5122289586297724,59.865054336338815,0.0
60D,PA,rich,2023-01-15 23:45:00+00:00,2023-01-15 23:45:00+00:00,1,2.5257751091069434,60.545865455959856,2.5257751091069434,60.545865455959856,0.0
60D,PA,rich,2023-01-16 06:45:00+00:00,2023-01-17 08:15:00+00:00,23,3.0963906195695783,74.22420514621442,3.0213791800738403,72.66887998664262,25.5
60D,PA,rich,2023-01-17 14:15:00+00:00,2023-01-20 21:15:00+00:00,77,6.2309961117650765,172.99769394683113,5.795765881898503,171.26610604069919,79.0
60D,PA,rich,2023-01-22 23:15:00+00:00,2023-01-27 21:15:00+00:00,115,5.516457045906519,167.65383315769432,3.712396802661772,134.9012595526819,118.0
60D,PA,rich,2023-01-29 23:15:00+00:00,2023-01-31 07:15:00+00:00,32,3.538062365136649,141.984193229249,2.5783786834123092,111.5417166084165,32.0
60D,PA,rich,2023-01-31 16:15:00+00:00,2023-01-31 17:15:00+00:00,2,2.619465519503737,120.24694356497639,2.619465519503737,120.24694356497639,1.0
60D,PA,rich,2023-02-01 00:15:00+00:00,2023-02-01 01:15:00+00:00,2,2.523684151329584,118.21296123019548,2.523684151329584,118.147768060676,1.0
60D,PA,rich,2023-02-01 13:15:00+00:00,2023-02-01 13:15:00+00:00,1,2.535885252691626,125.86392292311122,2.535885252691626,125.86392292311122,0.0
60D,PA,rich,2023-02-01 17:15:00+00:00,2023-02-02 05:15:00+00:00,12,2.696758700256918,135.747689865878,2.531994694852095,133.88621699180314,12.0
60D,PA,cheap,2023-03-20 16:45:00+00:00,2023-03-24 20:45:00+00:00,97,10.04356469025307,232.68372327648694,-8.415455462591227,-203.3483425775165,100.0
60D,PA,cheap,2023-03-26 22:45:00+00:00,2023-03-31 20:45:00+00:00,115,9.369562688532497,227.86726015198377,-5.137858579952753,-156.7362026456573,118.0
60D,PA,cheap,2023-04-02 22:45:00+00:00,2023-04-04 12:45:00+00:00,38,4.800370455812106,156.12447904368997,-2.5680855577471178,-94.87238514082425,38.0
60D,PA,cheap,2023-04-06 11:45:00+00:00,2023-04-06 11:45:00+00:00,1,2.856894233556076,120.79628895334704,-2.856894233556076,-120.79628895334704,0.0
60D,PA,cheap,2023-04-06 13:45:00+00:00,2023-04-06 20:45:00+00:00,8,3.8462728650548796,163.37961044685545,-3.625589560604,-154.32234562423125,7.0
60D,PA,cheap,2023-04-09 22:45:00+00:00,2023-04-14 20:45:00+00:00,115,4.754875897354143,336.734577313626,-3.927919380773734,-295.3317005953354,118.0
60D,PA,cheap,2023-04-16 22:45:00+00:00,2023-04-18 15:45:00+00:00,41,3.5672791758309583,301.10392248825946,-2.6326826678897475,-272.71971265895064,41.0
60D,PA,cheap,2023-06-05 12:15:00+00:00,2023-06-08 10:15:00+00:00,68,3.8513267382108514,235.62901465980667,-2.562356986089043,-163.54626850673708,70.0
60D,PA,cheap,2023-06-09 14:15:00+00:00,2023-06-09 15:15:00+00:00,2,2.6277218836035194,170.09708802690565,-2.5369103844535865,-164.21869897015412,1.0
60D,PA,cheap,2023-08-23 06:15:00+00:00,2023-08-23 06:15:00+00:00,1,2.504409805859282,130.62979508438903,-2.504409805859282,-130.62979508438903,0.0
60D,PA,cheap,2023-08-23 10:15:00+00:00,2023-08-25 20:15:00+00:00,57,3.5404287335431666,190.89503241654927,-3.2160709063802337,-173.40610590767886,58.0
60D,PA,cheap,2023-08-27 22:15:00+00:00,2023-08-30 11:15:00+00:00,60,3.566164565499401,194.03924155950963,-2.6101544682717255,-154.35661152497144,61.0
60D,PA,rich,2023-11-06 10:45:00+00:00,2023-11-06 11:45:00+00:00,2,2.5837886166489374,112.75156273808429,2.583767030365074,112.75062075419923,1.0
60D,PA,rich,2023-11-07 13:45:00+00:00,2023-11-07 13:45:00+00:00,1,2.510629849229592,109.55905492170514,2.510629849229592,109.55905492170514,0.0
60D,PA,rich,2023-12-13 15:30:00+00:00,2023-12-13 16:30:00+00:00,2,2.6458970152635963,91.31623543201461,2.5457880901269134,88.14523514046657,1.0
60D,PA,rich,2023-12-14 05:30:00+00:00,2023-12-15 21:30:00+00:00,40,6.641792008384865,247.51687083401836,6.189041011994863,235.57353275363678,40.0
60D,PA,rich,2023-12-17 23:30:00+00:00,2023-12-22 21:30:00+00:00,115,9.314747667866792,447.52681949004557,6.849704160094888,369.2270957092145,118.0
60D,PA,rich,2023-12-25 23:30:00+00:00,2023-12-29 21:30:00+00:00,92,6.24674247448449,368.6176028026072,3.3208215383067543,247.14538267117948,94.0
60D,PA,rich,2024-01-01 23:30:00+00:00,2024-01-05 21:30:00+00:00,92,3.4889791158532595,310.5470700600052,2.992269542759626,281.28239838708794,94.0
60D,PA,rich,2024-01-07 23:30:00+00:00,2024-01-09 08:30:00+00:00,33,3.3583220578566384,300.4009819419137,2.7578417466925966,278.3008551219862,33.0
60D,PA,rich,2024-01-09 10:30:00+00:00,2024-01-09 11:30:00+00:00,2,2.5449604492681175,260.61886166306476,2.525717660054662,260.61886166306476,1.0
60D,PA,rich,2024-01-09 13:30:00+00:00,2024-01-12 09:30:00+00:00,66,3.1906339723266925,398.8029517311165,2.5336863266695606,378.2072682437312,68.0
60D,PA,rich,2024-02-23 09:30:00+00:00,2024-02-23 21:30:00+00:00,13,3.0622269711516394,248.23613656754006,2.949586360441073,241.64825410323914,12.0
60D,PA,rich,2024-02-25 23:30:00+00:00,2024-02-27 18:30:00+00:00,43,3.114102932790634,234.0292250846354,2.503101883409197,187.95502298967926,43.0
60D,PA,cheap,2024-04-18 14:30:00+00:00,2024-04-18 14:30:00+00:00,1,2.551658529965969,135.06607107205747,-2.551658529965969,-135.06607107205747,0.0
60D,PA,cheap,2024-05-10 13:30:00+00:00,2024-05-10 13:30:00+00:00,1,2.597107035638505,164.4655951625154,-2.597107035638505,-164.4655951625154,0.0
60D,PA,cheap,2024-05-10 15:30:00+00:00,2024-05-10 18:30:00+00:00,4,2.5611017063257724,162.18550511109208,-2.5611017063257724,-162.18550511109208,3.0
60D,PA,cheap,2024-05-13 01:30:00+00:00,2024-05-17 20:30:00+00:00,112,4.442619765631386,306.30035654055337,-4.234875896277045,-291.9772713770169,115.0
60D,PA,cheap,2024-05-19 22:30:00+00:00,2024-05-24 20:30:00+00:00,115,4.87937300361034,429.23597761381245,-3.7471168681849827,-370.1096765747275,118.0
60D,PA,cheap,2024-05-26 22:30:00+00:00,2024-05-28 20:00:00+00:00,43,3.5684126616672245,370.3234168021879,-2.598949657346381,-314.7925651594555,45.5
60D,PA,cheap,2024-05-28 23:00:00+00:00,2024-05-29 00:00:00+00:00,2,2.5345131190322183,307.9430431627331,-2.5245024691626385,-307.6986655081007,1.0
60D,PA,cheap,2024-05-30 08:00:00+00:00,2024-05-30 11:00:00+00:00,4,2.6243656301916483,339.0986936321583,-2.5269630591347325,-333.07398229297456,3.0
60D,PA,cheap,2024-05-30 13:00:00+00:00,2024-05-30 14:00:00+00:00,2,2.5219293760595844,336.98665440989595,-2.503146849430162,-335.1931601762997,1.0
60D,PA,rich,2024-07-02 15:30:00+00:00,2024-07-03 14:30:00+00:00,23,2.6771380367671216,415.69987917442705,2.5494725332184562,405.1465886495645,23.0
60D,PA,rich,2024-07-03 16:30:00+00:00,2024-07-03 22:30:00+00:00,6,2.5282566477947053,403.51606894094226,2.5213530065891177,403.2181036293106,6.0
60D,PA,rich,2024-07-04 03:30:00+00:00,2024-07-04 05:30:00+00:00,3,2.5508620878016903,410.47899469440927,2.542372925998543,410.47899469440927,2.0
60D,PA,rich,2024-11-04 08:30:00+00:00,2024-11-04 09:30:00+00:00,2,2.5240705718024916,174.50910012649535,2.5240705718024916,174.50910012649535,1.0
60D,PA,rich,2024-11-04 14:30:00+00:00,2024-11-04 14:30:00+00:00,1,2.569669992787482,179.02883994773134,2.569669992787482,179.02883994773134,0.0
60D,PA,rich,2024-11-05 05:30:00+00:00,2024-11-05 05:30:00+00:00,1,2.54379511285061,181.8555250529319,2.54379511285061,181.8555250529319,0.0
60D,PA,rich,2024-11-29 17:00:00+00:00,2024-11-29 17:00:00+00:00,1,2.5442295214720168,199.9326930003087,2.5442295214720168,199.9326930003087,0.0
60D,PL,rich,2023-01-02 23:45:00+00:00,2023-01-03 15:45:00+00:00,17,3.0806939449211352,280.5936197370484,2.5564582302389507,233.4506851588175,16.0
60D,PL,rich,2023-01-09 03:45:00+00:00,2023-01-09 11:45:00+00:00,9,2.7171181286566193,232.39569217929633,2.540872997031068,216.1454658768691,8.0
60D,PL,cheap,2023-03-15 13:45:00+00:00,2023-03-15 13:45:00+00:00,1,2.540458794612757,132.73133199914798,-2.540458794612757,-132.73133199914798,0.0
60D,PL,cheap,2023-03-15 15:45:00+00:00,2023-03-15 15:45:00+00:00,1,2.5655156090023614,133.6057330142648,-2.5655156090023614,-133.6057330142648,0.0
60D,PL,cheap,2023-03-17 14:45:00+00:00,2023-03-17 14:45:00+00:00,1,2.6578929237274473,144.2410795885718,-2.6578929237274473,-144.2410795885718,0.0
60D,PL,rich,2023-04-10 08:45:00+00:00,2023-04-10 08:45:00+00:00,1,2.564273102889459,174.23551377962977,2.564273102889459,174.23551377962977,0.0
60D,PL,rich,2023-04-10 10:45:00+00:00,2023-04-10 10:45:00+00:00,1,2.605659112263652,177.04758266514574,2.605659112263652,177.04758266514574,0.0
60D,PL,rich,2023-04-10 12:45:00+00:00,2023-04-11 01:45:00+00:00,13,2.6559913557249857,183.92148922808937,2.5181952815082584,174.37941781844546,13.0
60D,PL,rich,2023-04-11 07:45:00+00:00,2023-04-11 07:45:00+00:00,1,2.5805115546613533,178.69468102017117,2.5805115546613533,178.69468102017117,0.0
60D,PL,rich,2023-04-11 12:45:00+00:00,2023-04-14 20:45:00+00:00,78,3.4552953434291873,260.83481898310947,3.4127713370252626,260.0237871666267,80.0
60D,PL,rich,2023-04-16 22:45:00+00:00,2023-04-19 12:45:00+00:00,61,3.6463609086562854,273.79816959737235,2.577586275376461,238.93701484281883,62.0
60D,PL,rich,2023-04-19 17:45:00+00:00,2023-04-19 17:45:00+00:00,1,2.5207886397955037,237.51160205443546,2.5207886397955037,237.51160205443546,0.0
60D,PL,rich,2023-04-19 19:45:00+00:00,2023-04-19 19:45:00+00:00,1,2.508625775561872,236.75012814732722,2.508625775561872,236.75012814732722,0.0
