date,root_a,root_b
2019-08-09,ZF,ZN
2019-08-09,HG,PL
2019-08-09,CL,ZT
2019-08-09,ZB,ZN
2019-08-09,CL,HG
2019-08-09,ZF,ZT
2019-08-11,GC,SI
2019-08-11,PL,SI
2019-08-11,HG,PA
2019-08-11,ZF,ZN
2019-08-11,HG,PL
2019-08-11,CL,ZT
2019-08-11,ZB,ZN
2019-08-11,CL,HG
2019-08-11,ZF,ZT
2019-08-12,GC,SI
2019-08-12,PL,SI
2019-08-12,HG,PA
2019-08-12,ZF,ZN
2019-08-12,HG,PL
2019-08-12,CL,ZT
2019-08-12,ZB,ZN
2019-08-12,CL,HG
2019-08-12,ZF,ZT
2019-08-13,GC,SI
2019-08-13,PL,SI
2019-08-13,HG,PA
2019-08-13,ZF,ZN
2019-08-13,HG,PL
2019-08-13,CL,ZT
2019-08-13,ZB,ZN
2019-08-13,CL,HG
2019-08-13,ZF,ZT
2019-08-14,GC,SI
2019-08-14,PL,SI
2019-08-14,HG,PA
2019-08-14,ZF,ZN
2019-08-14,HG,PL
2019-08-14,CL,ZT
2019-08-14,ZB,ZN
2019-08-14,CL,HG
2019-08-14,ZF,ZT
2019-08-15,GC,SI
2019-08-15,PL,SI
2019-08-15,HG,PA
2019-08-15,ZF,ZN
2019-08-15,HG,PL
2019-08-15,CL,ZT
2019-08-15,ZB,ZN
2019-08-15,CL,HG
2019-08-15,ZF,ZT
2019-08-16,GC,SI
2019-08-16,PL,SI
2019-08-16,HG,PA
2019-08-16,ZF,ZN
2019-08-16,HG,PL
2019-08-16,CL,ZT
2019-08-16,ZB,ZN
2019-08-16,CL,HG
2019-08-16,ZF,ZT
2019-08-18,GC,SI
2019-08-18,PL,SI
2019-08-18,HG,PA
2019-08-18,ZF,ZN
2019-08-18,HG,PL
2019-08-18,CL,ZT
2019-08-18,ZB,ZN
2019-08-18,CL,HG
2019-08-18,ZF,ZT
2019-08-19,GC,SI
2019-08-19,PL,SI
2019-08-19,HG,PA
2019-08-19,ZF,ZN
2019-08-19,HG,PL
2019-08-19,CL,ZT
2019-08-19,ZB,ZN
2019-08-19,CL,HG
2019-08-19,ZF,ZT
2019-08-20,GC,SI
2019-08-20,PL,SI
2019-08-20,HG,PA
2019-08-20,ZF,ZN
2019-08-20,HG,PL
2019-08-20,CL,ZT
2019-08-20,ZB,ZN
2019-08-20,CL,HG
2019-08-20,ZF,ZT
2019-08-21,GC,SI
2019-08-21,PL,SI
2019-08-21,HG,PA
2019-08-21,ZF,ZN
2019-08-21,HG,PL
2019-08-21,CL,ZT
2019-08-21,ZB,ZN
2019-08-21,CL,HG
2019-08-21,ZF,ZT
2019-08-22,GC,SI
2019-08-22,PL,SI
2019-08-22,HG,PA
2019-08-22,ZF,ZN
2019-08-22,HG,PL
2019-08-22,CL,ZT
2019-08-22,ZB,ZN
2019-08-22,CL,HG
2019-08-22,ZF,ZT
2019-08-23,GC,SI
2019-08-23,PL,SI
2019-08-23,HG,PA
2019-08-23,ZF,ZN
2019-08-23,HG,PL
2019-08-23,CL,ZT
2019-08-23,ZB,ZN
2019-08-23,CL,HG
2019-08-23,ZF,ZT
2019-08-25,GC,SI
2019-08-25,PL,SI
2019-08-25,HG,PA
2019-08-25,ZF,ZN
2019-08-25,HG,PL
2019-08-25,CL,ZT
2019-08-25,ZB,ZN
2019-08-25,CL,HG
2019-08-25,ZF,ZT
2019-08-26,GC,SI
2019-08-26,PL,SI
2019-08-26,HG,PA
2019-08-26,ZF,ZN
2019-08-26,HG,PL
2019-08-26,CL,ZT
2019-08-26,ZB,ZN
2019-08-26,CL,HG
2019-08-26,ZF,ZT
2019-08-27,GC,SI
2019-08-27,PL,SI
2019-08-27,HG,PA
2019-08-27,ZF,ZN
2019-08-27,HG,PL
2019-08-27,CL,ZT
2019-08-27,ZB,ZN
2019-08-27,CL,HG
2019-08-27,ZF,ZT
2019-08-28,GC,SI
2019-08-28,PL,SI
2019-08-28,HG,PA
2019-08-28,ZF,ZN
2019-08-28,HG,PL
2019-08-28,CL,ZT
2019-08-28,ZB,ZN
2019-08-28,CL,HG
2019-08-28,ZF,ZT
2019-08-29,GC,SI
2019-08-29,PL,SI
2019-08-29,HG,PA
2019-08-29,ZF,ZN
2019-08-29,HG,PL
2019-08-29,CL,ZT
2019-08-29,ZB,ZN
2019-08-29,CL,HG
2019-08-29,ZF,ZT
2019-08-30,GC,SI
2019-08-30,PL,SI
2019-08-30,HG,PA
2019-08-30,ZF,ZN
2019-08-30,HG,PL
2019-08-30,CL,ZT
2019-08-30,ZB,ZN
2019-08-30,CL,HG
2019-08-30,ZF,ZT
2019-09-01,GC,SI
2019-09-01,PL,SI
2019-09-01,HG,PA
2019-09-01,ZF,ZN
2019-09-01,HG,PL
2019-09-01,CL,ZT
2019-09-01,ZB,ZN
2019-09-01,CL,HG
2019-09-01,ZF,ZT
2019-09-02,GC,SI
2019-09-02,PL,SI
2019-09-02,HG,PA
2019-09-02,ZF,ZN
2019-09-02,HG,PL
2019-09-02,CL,ZT
2019-09-02,ZB,ZN
2019-09-02,CL,HG
2019-09-02,ZF,ZT
2019-09-03,GC,SI
2019-09-03,PL,SI
2019-09-03,HG,PA
2019-09-03,ZF,ZN
2019-09-03,HG,PL
2019-09-03,CL,ZT
2019-09-03,ZB,ZN
2019-09-03,CL,HG
2019-09-03,ZF,ZT
2019-09-04,GC,SI
2019-09-04,PL,SI
2019-09-04,HG,PA
2019-09-04,ZF,ZN
2019-09-04,HG,PL
2019-09-04,CL,ZT
2019-09-04,ZB,ZN
2019-09-04,CL,HG
2019-09-04,ZF,ZT
2019-09-05,GC,SI
2019-09-05,PL,SI
2019-09-05,HG,PA
2019-09-05,ZF,ZN
2019-09-05,HG,PL
2019-09-05,CL,ZT
2019-09-05,ZB,ZN
2019-09-05,CL,HG
2019-09-05,ZF,ZT
2019-09-06,GC,SI
2019-09-06,PL,SI
2019-09-06,HG,PA
2019-09-06,ZF,ZN
2019-09-06,HG,PL
2019-09-06,CL,ZT
2019-09-06,ZB,ZN
2019-09-06,CL,HG
2019-09-06,ZF,ZT
2019-09-08,GC,SI
2019-09-08,PL,SI
2019-09-08,HG,PA
2019-09-08,ZF,ZN
2019-09-08,HG,PL
2019-09-08,CL,ZT
2019-09-08,ZB,ZN
2019-09-08,CL,HG
2019-09-08,ZF,ZT
2019-09-09,GC,SI
2019-09-09,PL,SI
2019-09-09,HG,PA
2019-09-09,ZF,ZN
2019-09-09,HG,PL
2019-09-09,CL,ZT
2019-09-09,ZB,ZN
2019-09-09,CL,HG
2019-09-09,ZF,ZT
2019-09-10,GC,SI
2019-09-10,PL,SI
2019-09-10,HG,PA
2019-09-10,ZF,ZN
2019-09-10,HG,PL
2019-09-10,CL,ZT
2019-09-10,ZB,ZN
2019-09-10,CL,HG
2019-09-10,ZF,ZT
2019-09-11,GC,SI
2019-09-11,PL,SI
2019-09-11,HG,PA
2019-09-11,ZF,ZN
2019-09-11,HG,PL
2019-09-11,CL,ZT
2019-09-11,ZB,ZN
2019-09-11,CL,HG
2019-09-11,ZF,ZT
2019-09-12,GC,SI
2019-09-12,PL,SI
2019-09-12,HG,PA
2019-09-12,ZF,ZN
2019-09-12,HG,PL
2019-09-12,CL,ZT
2019-09-12,ZB,ZN
2019-09-12,CL,HG
2019-09-12,ZF,ZT
2019-09-13,GC,SI
2019-09-13,PL,SI
2019-09-13,HG,PA
2019-09-13,ZF,ZN
2019-09-13,HG,PL
2019-09-13,CL,ZT
2019-09-13,ZB,ZN
2019-09-13,CL,HG
2019-09-13,ZF,ZT
2019-09-15,GC,SI
2019-09-15,PL,SI
2019-09-15,HG,PA
2019-09-15,ZF,ZN
2019-09-15,HG,PL
2019-09-15,CL,ZT
2019-09-15,ZB,ZN
2019-09-15,CL,HG
2019-09-15,ZF,ZT
2019-09-16,GC,SI
2019-09-16,PL,SI
2019-09-16,HG,ZN
2019-09-16,ZF,ZN
2019-09-16,HG,PL
2019-09-16,CL,ZT
2019-09-16,ZB,ZN
2019-09-16,PA,PL
2019-09-16,ZF,ZT
2019-09-17,GC,SI
2019-09-17,PL,SI
2019-09-17,ZF,ZN
2019-09-17,HG,PL
2019-09-17,CL,ZT
2019-09-17,ZB,ZN
2019-09-17,HG,ZB
2019-09-17,PA,PL
2019-09-17,ZF,ZT
2019-09-18,GC,SI
2019-09-18,PL,SI
2019-09-18,HG,PA
2019-09-18,ZF,ZN
2019-09-18,HG,PL
2019-09-18,CL,ZT
2019-09-18,ZB,ZN
2019-09-18,HG,ZB
2019-09-18,ZF,ZT
2019-09-19,GC,SI
2019-09-19,PL,SI
2019-09-19,HG,PA
2019-09-19,ZF,ZN
2019-09-19,HG,PL
2019-09-19,CL,ZT
2019-09-19,ZB,ZN
2019-09-19,HG,ZB
2019-09-19,ZF,ZT
2019-09-20,GC,SI
2019-09-20,PL,SI
2019-09-20,HG,ZN
2019-09-20,ZF,ZN
2019-09-20,HG,PL
2019-09-20,ZB,ZN
2019-09-20,PA,PL
2019-09-20,CL,HG
2019-09-20,ZF,ZT
2019-09-22,GC,SI
2019-09-22,PL,SI
2019-09-22,HG,ZN
2019-09-22,ZF,ZN
2019-09-22,HG,PL
2019-09-22,ZB,ZN
2019-09-22,PA,PL
2019-09-22,CL,HG
2019-09-22,ZF,ZT
2019-09-23,GC,SI
2019-09-23,PL,SI
2019-09-23,HG,ZN
2019-09-23,ZF,ZN
2019-09-23,HG,PL
2019-09-23,ZB,ZN
2019-09-23,PA,PL
2019-09-23,CL,HG
2019-09-23,ZF,ZT
2019-09-24,GC,SI
2019-09-24,PL,SI
2019-09-24,ZF,ZN
2019-09-24,HG,PL
2019-09-24,ZB,ZN
2019-09-24,PA,PL
2019-09-24,HG,ZB
2019-09-24,CL,HG
2019-09-24,ZF,ZT
2019-09-25,GC,SI
2019-09-25,PL,SI
2019-09-25,HG,ZN
2019-09-25,ZF,ZN
2019-09-25,HG,PL
2019-09-25,ZB,ZN
2019-09-25,PA,PL
2019-09-25,CL,HG
2019-09-25,ZF,ZT
2019-09-26,GC,SI
2019-09-26,PL,SI
2019-09-26,HG,ZN
2019-09-26,ZF,ZN
2019-09-26,HG,PL
2019-09-26,ZB,ZN
2019-09-26,PA,PL
2019-09-26,CL,HG
2019-09-26,ZF,ZT
2019-09-27,GC,SI
2019-09-27,PL,SI
2019-09-27,HG,ZN
2019-09-27,ZF,ZN
2019-09-27,HG,PL
2019-09-27,ZB,ZN
2019-09-27,PA,PL
2019-09-27,CL,HG
2019-09-27,ZF,ZT
2019-09-29,GC,SI
2019-09-29,PL,SI
2019-09-29,HG,ZN
2019-09-29,ZF,ZN
2019-09-29,HG,PL
2019-09-29,ZB,ZN
2019-09-29,PA,PL
2019-09-29,CL,HG
2019-09-29,ZF,ZT
2019-09-30,GC,SI
2019-09-30,PL,SI
2019-09-30,HG,ZN
2019-09-30,ZF,ZN
2019-09-30,HG,PL
2019-09-30,ZB,ZN
2019-09-30,PA,PL
2019-09-30,CL,HG
2019-09-30,ZF,ZT
2019-10-01,GC,SI
2019-10-01,PL,SI
2019-10-01,HG,ZN
2019-10-01,ZF,ZN
2019-10-01,HG,PL
2019-10-01,ZB,ZN
2019-10-01,PA,PL
2019-10-01,CL,HG
2019-10-01,ZF,ZT
2019-10-02,GC,SI
2019-10-02,PL,SI
2019-10-02,HG,ZN
2019-10-02,ZF,ZN
2019-10-02,HG,PL
2019-10-02,ZB,ZN
2019-10-02,PA,PL
2019-10-02,CL,HG
2019-10-02,ZF,ZT
2019-10-03,GC,SI
2019-10-03,PL,SI
2019-10-03,ZF,ZN
2019-10-03,HG,PL
2019-10-03,CL,ZT
2019-10-03,ZB,ZN
2019-10-03,PA,PL
2019-10-03,CL,HG
2019-10-03,ZF,ZT
2019-10-04,GC,SI
2019-10-04,PL,SI
2019-10-04,ZF,ZN
2019-10-04,HG,PL
2019-10-04,CL,ZT
2019-10-04,ZB,ZN
2019-10-04,PA,PL
2019-10-04,CL,HG
2019-10-04,ZF,ZT
2019-10-06,GC,SI
2019-10-06,PL,SI
2019-10-06,ZF,ZN
2019-10-06,HG,PL
2019-10-06,CL,ZT
2019-10-06,ZB,ZN
2019-10-06,PA,PL
2019-10-06,CL,HG
2019-10-06,ZF,ZT
2019-10-07,GC,SI
2019-10-07,PL,SI
2019-10-07,ZF,ZN
2019-10-07,HG,PL
2019-10-07,CL,ZT
2019-10-07,ZB,ZN
2019-10-07,PA,PL
2019-10-07,CL,HG
2019-10-07,ZF,ZT
2019-10-08,GC,SI
2019-10-08,PL,SI
