date,spd_velocity,top_eigen_share,effective_rank,average_correlation,edge_persistence,stable,transition,spd_velocity_q40,spd_velocity_q80,edge_persistence_q60
2021-03-02,0.10107974414199379,0.33913887382364927,6.039803233745876,0.2305234248648301,1.0,False,True,0.014717910663154915,0.0434289316829964,1.0
2021-03-03,0.059340625669870535,0.3381079081811465,6.039703917472144,0.22939879126845153,1.0,False,True,0.014717910663154915,0.04509126474068557,1.0
2021-03-04,0.05352687903739154,0.33865892837149575,6.023182029934342,0.2257397073666504,1.0,False,True,0.014717910663154915,0.045758180901369024,1.0
2021-03-05,0.08860685771444206,0.3385962225301581,6.034871102614381,0.2203953372303527,1.0,False,True,0.014859977940171153,0.0466432588356337,1.0
2021-03-07,0.03705528651588752,0.3382750549897905,6.03824176370798,0.2204218313897141,1.0,False,False,0.014859977940171153,0.04695829559396027,1.0
2021-03-08,0.03405321951828801,0.33876224809998795,6.0318379547302525,0.22206286152922086,1.0,False,False,0.015202044904083643,0.04695829559396027,1.0
2021-03-09,0.07974143669694235,0.337854632356443,6.039687242295843,0.22054194660623977,1.0,False,True,0.015202044904083643,0.04695829559396027,1.0
2021-03-10,0.03757170331499346,0.33977170479860297,6.035123402866329,0.2189780120029753,1.0,False,False,0.015202044904083643,0.04695829559396027,1.0
2021-03-11,0.1144722853145418,0.33646958302990626,6.0696870765448505,0.21151447463219455,1.0,False,True,0.01528543528510444,0.04695829559396027,1.0
2021-03-12,0.04454404899858711,0.3347341690825089,6.077684717677758,0.21224852456157756,1.0,False,False,0.01528543528510444,0.04695829559396027,1.0
2021-03-14,0.05324784664247483,0.334790310699998,6.080103548091944,0.2128582182061036,1.0,False,True,0.01528543528510444,0.04695829559396027,1.0
2021-03-15,0.029404046097240934,0.33507003816598113,6.086985384265357,0.21211043527734874,1.0,False,False,0.01528543528510444,0.04726544529718731,1.0
2021-03-16,0.05096427306977406,0.33472631984025925,6.075613282929094,0.21267733119619409,1.0,False,True,0.01528543528510444,0.04726544529718731,1.0
2021-03-17,0.04507112748545738,0.33467567998292386,6.0898274151612615,0.2116766693476882,1.0,False,False,0.01528543528510444,0.04842823033604047,1.0
2021-03-18,0.07747858807614269,0.3333869454209183,6.109284151723151,0.21054375582895174,1.0,False,True,0.01528543528510444,0.04842823033604047,1.0
2021-03-19,0.08420197307709062,0.3329795169993447,6.111665381724572,0.207671880451169,1.0,False,True,0.01528543528510444,0.048760856413180356,1.0
2021-03-21,0.03203430998912108,0.33282181739667777,6.11460181113194,0.20824695991820527,1.0,False,False,0.01528543528510444,0.04942453050482574,1.0
2021-03-22,0.041380567119501104,0.33294102870006065,6.103830041974633,0.21003165586947445,1.0,False,False,0.015360958008332157,0.04942453050482574,1.0
2021-03-23,0.024858815345436568,0.3329337406725376,6.103991447398275,0.21076351345403396,1.0,False,False,0.015360958008332157,0.04942453050482574,1.0
2021-03-24,0.04313826699196805,0.33234279534546796,6.087206506123574,0.21612438857747393,1.0,False,False,0.015360958008332157,0.04942453050482574,1.0
2021-03-25,0.021806177879680318,0.33230999287822105,6.089332307038585,0.21546989777146525,1.0,False,False,0.015360958008332157,0.04942453050482574,1.0
2021-03-26,0.05008959149210095,0.3304693616060214,6.09924147492399,0.21692691263458358,1.0,False,True,0.015420334261212705,0.04942453050482574,1.0
2021-03-28,0.038976186690772095,0.32992742579666795,6.104655918811248,0.22200825882301709,1.0,False,False,0.015420334261212705,0.049989021108908696,1.0
2021-03-29,0.03129045155714321,0.3305993046018774,6.094089933071119,0.22218515579418643,1.0,False,False,0.015447067922179706,0.049989021108908696,1.0
2021-03-30,0.08130849445530011,0.3279979452972667,6.105033192328394,0.2212585935554273,0.8,False,True,0.015447067922179706,0.049989021108908696,1.0
2021-03-31,0.03401052067049162,0.32769458266772045,6.108618533486994,0.22062398329107505,1.0,False,False,0.015447067922179706,0.050789336754239446,1.0
2021-04-01,0.06836181257299755,0.32833853626867404,6.099082055262394,0.22322063779644585,1.0,False,True,0.015447067922179706,0.050789336754239446,1.0
2021-04-04,0.07360182706986308,0.32576477059765496,6.115411955949,0.21999272903436132,1.0,False,True,0.015447067922179706,0.05102194985405314,1.0
2021-04-05,0.0748989330051464,0.3230588162953044,6.1385808160450175,0.22227134967730416,1.0,False,True,0.015447067922179706,0.05280555112400447,1.0
2021-04-06,0.1499038900981855,0.3279271507372141,6.126540437701727,0.22457966994919437,1.0,False,True,0.015447067922179706,0.0534710725584082,1.0
2021-04-07,0.04226175201022957,0.32893012715039416,6.1194698198329975,0.2240790102436266,1.0,False,False,0.015447067922179706,0.0534710725584082,1.0
2021-04-08,0.023341838357640463,0.3281872151880518,6.127637586820088,0.22337308087527208,1.0,False,False,0.015447067922179706,0.0534710725584082,1.0
2021-04-09,0.03212520942796674,0.32654725671432877,6.143788121683618,0.2209076248736373,1.0,False,False,0.015482221939136882,0.0534710725584082,1.0
2021-04-11,0.02484468799298662,0.3267249126377714,6.139343402275431,0.22066759225613267,1.0,False,False,0.015486745961375475,0.0534710725584082,1.0
2021-04-12,0.007387015401439797,0.3266733141840197,6.138974130954211,0.2204739391804581,1.0,True,False,0.015486745961375475,0.0534710725584082,1.0
2021-04-13,0.04109768929291148,0.32691667234584204,6.138959715093372,0.22035367921039048,1.0,False,False,0.015486745961375475,0.0534710725584082,1.0
2021-04-14,0.024544775863415413,0.3273137715192507,6.13444551488665,0.21974394097120944,1.0,False,False,0.015486745961375475,0.0534710725584082,1.0
2021-04-15,0.017769837742525437,0.32761683282136755,6.131517745898705,0.22028824621709062,1.0,False,False,0.015500598972523877,0.0534710725584082,1.0
2021-04-16,0.04412719375588197,0.3280542456440782,6.131955191920244,0.21645178925784722,1.0,False,False,0.015500598972523877,0.0534710725584082,1.0
2021-04-18,0.018707016733051224,0.32792196008206964,6.132306798334376,0.21643568649143327,1.0,False,False,0.015500598972523877,0.0534710725584082,1.0
2021-04-19,0.053340062103707855,0.32888527740891654,6.146549317204034,0.2123552878809627,1.0,False,False,0.015500598972523877,0.0534710725584082,1.0
2021-04-20,0.014827797120655475,0.32880369058433484,6.148683090968072,0.2121850891711953,1.0,True,False,0.015500598972523877,0.05348951565065481,1.0
2021-04-21,0.024614422018189454,0.3283944037632132,6.145160168657283,0.2134762398086132,1.0,False,False,0.015500598972523877,0.05348951565065481,1.0
2021-04-22,0.02467821912543288,0.3286685850820407,6.140886523314092,0.21278969110801502,1.0,False,False,0.015500598972523877,0.05348951565065481,1.0
2021-04-23,0.022686000877555932,0.3287904994350963,6.138532138688756,0.21346819966816466,1.0,False,False,0.015540517649378544,0.05348951565065481,1.0
2021-04-25,0.014817100867971998,0.3286802639047924,6.140942107967382,0.2137039831302375,1.0,True,False,0.015540517649378544,0.05348951565065481,1.0
2021-04-26,0.009272690311569805,0.3283158646363987,6.145657621117487,0.21337002225733775,1.0,True,False,0.015540517649378544,0.05348951565065481,1.0
2021-04-27,0.021215857157581678,0.32810639419124404,6.144451082863245,0.2141096639645928,1.0,False,False,0.015540517649378544,0.05348951565065481,1.0
2021-04-28,0.012199683701418374,0.32843098794580905,6.14307992840281,0.21420265605704059,1.0,True,False,0.015648035832261473,0.05348951565065481,1.0
2021-04-29,0.01128196716621596,0.32833743586608727,6.1453865462069,0.21401970751565405,1.0,True,False,0.015540517649378544,0.05348951565065481,1.0
2021-04-30,0.012162910677897966,0.32847472912933673,6.150714088542719,0.2131727369353186,1.0,True,False,0.015540517649378544,0.05348951565065481,1.0
2021-05-02,0.01766923958662188,0.3282859293204762,6.145294368410982,0.21434030484484173,1.0,False,False,0.015540517649378544,0.05348951565065481,1.0
2021-05-03,0.008414143522727907,0.3284443826539905,6.146318640080714,0.21382416121843406,1.0,True,False,0.015540517649378544,0.05348951565065481,1.0
2021-05-04,0.05322353098602886,0.3292787706067256,6.132153392573582,0.2123944951266113,0.8,False,False,0.015500598972523877,0.05348951565065481,1.0
2021-05-05,0.02289577522318963,0.3290069546675366,6.131976590847798,0.21205996331212304,1.0,False,False,0.015500598972523877,0.05348951565065481,1.0
2021-05-06,0.008415196381872615,0.3288546220224605,6.13208275033462,0.21237164482294374,1.0,True,False,0.015500598972523877,0.05348951565065481,1.0
2021-05-07,0.027342676991675714,0.32935193526001477,6.128841803793301,0.2121892417233409,1.0,False,False,0.015500598972523877,0.05348951565065481,1.0
2021-05-09,0.03395833657881919,0.3290597317541058,6.135328140306668,0.21128446598230285,0.8,False,False,0.015540517649378544,0.05348951565065481,1.0
2021-05-10,0.013468310602547414,0.3290816157215776,6.131336837080328,0.21152082039812392,0.8,False,False,0.015648035832261473,0.05348951565065481,1.0
2021-05-11,0.015815879490037415,0.3294261687822022,6.130571013463628,0.21091620079000514,1.0,False,False,0.015648035832261473,0.05348951565065481,1.0
2021-05-12,0.015138930167826076,0.3296976499064682,6.132239777872827,0.21078321516258824,1.0,True,False,0.015648035832261473,0.05348951565065481,1.0
2021-05-13,0.02903025513878826,0.33088906934902745,6.128565896905928,0.20866117863496156,1.0,False,False,0.015648035832261473,0.05348951565065481,1.0
2021-05-14,0.015828866375236103,0.3307348285609851,6.12623470673387,0.20978851629861886,1.0,False,False,0.015648035832261473,0.05348951565065481,1.0
2021-05-16,0.09020532136002188,0.33007708983597733,6.1470890623205525,0.2092784911502089,1.0,False,True,0.01578495272796653,0.05348951565065481,1.0
2021-05-17,0.03916049497747765,0.330626279212536,6.1341089154035195,0.20993869896509537,1.0,False,False,0.01578495272796653,0.05348951565065481,1.0
2021-05-18,0.0245281529817308,0.3305554995091077,6.126402142672096,0.21073545825017648,1.0,False,False,0.01578495272796653,0.05348951565065481,1.0
2021-05-19,0.02032271662240639,0.33054098960425726,6.12294745368592,0.21130339005150686,1.0,False,False,0.01578495272796653,0.05348951565065481,1.0
2021-05-20,0.03289863246991923,0.33096525706696506,6.117630489659211,0.2101825943203718,1.0,False,False,0.01578495272796653,0.05348951565065481,1.0
2021-05-21,0.03642434249307425,0.3327912556352852,6.128642121352447,0.20700770105635327,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-23,0.04819364916251712,0.33348463492500596,6.138581019528984,0.20398117374605687,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-24,0.042997221177108476,0.33396485340368764,6.128093515956505,0.2043045460050514,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-25,0.03944291155501428,0.33498871418301535,6.140355539315572,0.20055389922431507,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-26,0.03905549486687294,0.33581549346439415,6.126940442232228,0.200539916401966,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-27,0.00612611606834663,0.3359608312048949,6.125574492569872,0.20046248876273184,1.0,True,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-28,0.04067836439506412,0.33588669059169257,6.125572355023903,0.20079346108123666,0.8,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-30,0.043540368399348335,0.3342388446564609,6.129380945454915,0.203009465109395,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-05-31,0.017569906482147297,0.33506685577929723,6.132919367650115,0.20110464432111863,1.0,False,False,0.01581578284235907,0.05348951565065481,1.0
2021-06-01,0.05104764755805853,0.33437530733390003,6.128741534433364,0.20235334769215021,1.0,False,False,0.01582107424411689,0.05348951565065481,1.0
2021-06-02,0.05194105226098269,0.3322230327801243,6.162382439867319,0.20286789048355683,1.0,False,False,0.01582107424411689,0.05348951565065481,1.0
2021-06-03,0.010276230185862682,0.33235501764341524,6.1627440831033855,0.20267814625197156,1.0,True,False,0.01582107424411689,0.05348951565065481,1.0
2021-06-04,0.04312688867194162,0.33520128310125086,6.148536410201592,0.19896110279563986,0.8,False,False,0.01582107424411689,0.05348951565065481,1.0
2021-06-06,0.16965695265312325,0.3295576964518917,6.219960674174655,0.20338058482174778,1.0,False,True,0.01582107424411689,0.05348951565065481,1.0
2021-06-07,0.01926750601663246,0.33003660162377146,6.225415894768966,0.20103078521407655,1.0,False,False,0.01582107424411689,0.05348951565065481,1.0
2021-06-08,0.08802895436407099,0.33149185025626327,6.201705994919236,0.20119785440602667,1.0,False,True,0.01607728314971255,0.05348951565065481,1.0
2021-06-09,0.04966923252911819,0.3321599851924042,6.193943643604959,0.20079997987030004,1.0,False,False,0.01607728314971255,0.05348951565065481,1.0
2021-06-10,0.017851721896710658,0.33175645576521495,6.196424494595593,0.2013034347133593,1.0,False,False,0.01607728314971255,0.05348951565065481,1.0
2021-06-11,0.04511663420462035,0.3322332143577194,6.192042657682719,0.20156636489761504,0.8,False,False,0.016588788400378442,0.05348951565065481,1.0
2021-06-13,0.027500831249775797,0.3316882391490873,6.1998000914893625,0.20203104317057965,1.0,False,False,0.016588788400378442,0.05348951565065481,1.0
2021-06-14,0.044834329958466645,0.33184574025346325,6.203037342757699,0.20182220936881162,1.0,False,False,0.017106227713142096,0.05348951565065481,1.0
2021-06-15,0.02891270078444065,0.3317853795076243,6.200581164773093,0.20217832604128422,1.0,False,False,0.017609639723937132,0.05348951565065481,1.0
2021-06-16,0.04020520167072839,0.33223755074757055,6.213008518409498,0.19993654334257258,0.8,False,False,0.017709478848983305,0.05348951565065481,1.0
2021-06-17,0.11431861197842631,0.3360309755356179,6.199904666961972,0.19392392823869756,1.0,False,True,0.017802591404199528,0.05348951565065481,1.0
2021-06-18,0.1318320470037114,0.3320665321351235,6.159826891464138,0.20216005248049965,0.8,False,True,0.01819383983124689,0.054317077899830216,1.0
2021-06-20,0.1455437129502292,0.3267450412024296,6.220130948211359,0.19951290118211876,1.0,False,True,0.018767792352264303,0.05527462306413196,1.0
2021-06-21,0.015223595537115674,0.326380833910355,6.224510983920858,0.19967242133268778,1.0,True,False,0.01899871216433382,0.05648175707436622,1.0
2021-06-22,0.05804254339300271,0.32389187971711275,6.230269458539519,0.2021485814095561,1.0,False,True,0.01899871216433382,0.05648175707436622,1.0
2021-06-23,0.06971169644752066,0.32176487079130395,6.241570800132592,0.20453209838652914,1.0,False,True,0.019232010450178184,0.057781242886678484,1.0
2021-06-24,0.02893607273800787,0.3211354875700536,6.2460377834914125,0.20568540474450267,1.0,False,False,0.01941096697575382,0.05805964515672619,1.0
2021-06-25,0.015112311970405716,0.32112486110238136,6.242270489995214,0.20598272173756327,1.0,True,False,0.0197058913817901,0.05805964515672619,1.0
2021-06-27,0.02513718057733791,0.3210039893998824,6.242646902859764,0.2065118156914184,1.0,False,False,0.01941096697575382,0.05805964515672619,1.0
2021-06-28,0.03642473330902349,0.32200794362922097,6.245648231990035,0.2044095371243457,1.0,False,False,0.0197058913817901,0.05805964515672619,1.0
2021-06-29,0.048552743627867656,0.3225016189104335,6.241024892484919,0.2043299397737388,1.0,False,False,0.020024381148655436,0.05805964515672619,1.0
2021-06-30,0.07764394436664901,0.32377264651799215,6.234228533989982,0.20339817046329836,1.0,False,True,0.020024381148655436,0.05805964515672619,1.0
2021-07-01,0.017163340361007334,0.32379761046115174,6.238069436340875,0.20298392821897748,1.0,True,False,0.020024381148655436,0.059063293940995215,1.0
2021-07-02,0.021746016807008668,0.32360595266779324,6.244298481348353,0.20268198240093258,1.0,False,False,0.020024381148655436,0.059063293940995215,1.0
2021-07-04,0.03622892344350208,0.32516439432459643,6.248985063795386,0.19886249285210245,1.0,False,False,0.020545504335975392,0.059063293940995215,1.0
2021-07-05,0.015444722159697048,0.32586977688977026,6.256115687129672,0.19663138860667403,1.0,True,False,0.021014154406830004,0.059063293940995215,1.0
2021-07-06,0.022467056508971146,0.3260306020790067,6.252490721377696,0.1962532180327245,1.0,False,False,0.021014154406830004,0.059063293940995215,1.0
2021-07-07,0.03977049200208038,0.32542621314207204,6.230990242597537,0.20152642599141932,1.0,False,False,0.021427921017352476,0.059063293940995215,1.0
2021-07-08,0.024845022901726892,0.3258069768772657,6.234164222329887,0.20066701493020261,1.0,False,False,0.02174916970376338,0.059063293940995215,1.0
2021-07-09,0.028224051265268044,0.3255071904717255,6.232600654751454,0.2012566566714756,1.0,False,False,0.02177481058120939,0.059063293940995215,1.0
2021-07-11,0.03435030413392585,0.3250814761789771,6.219089097357051,0.2039843433457949,1.0,False,False,0.02192645719842151,0.059063293940995215,1.0
2021-07-12,0.01351850013805808,0.3250847327825686,6.217207439378322,0.20396960586722587,1.0,True,False,0.022250948309508432,0.059063293940995215,1.0
2021-07-13,0.02798438809434064,0.3247872802243214,6.2169613878143934,0.2042195650601303,1.0,False,False,0.022250948309508432,0.059063293940995215,1.0
2021-07-14,0.026283820104114796,0.3258016218311037,6.209600479985859,0.2033721621704894,1.0,False,False,0.022490221502221592,0.059063293940995215,1.0
2021-07-15,0.04303046632482823,0.3283842841089839,6.196677633906699,0.2028434188680353,1.0,False,False,0.022589381746280734,0.059063293940995215,1.0
2021-07-16,0.051513931352637474,0.32965922095289135,6.232966492361138,0.19747249639605743,1.0,False,False,0.02276991061580941,0.059063293940995215,1.0
2021-07-18,0.016672356323869212,0.3295330488394111,6.2239242317147845,0.19841901041996787,1.0,True,False,0.02296461359341052,0.059063293940995215,1.0
2021-07-19,0.06834075532787451,0.3297009308209959,6.253495441665249,0.19579635394629985,1.0,False,True,0.02296461359341052,0.059063293940995215,1.0
2021-07-20,0.047017865162556044,0.32863565229463554,6.233179691108313,0.2005475590422076,1.0,False,False,0.02296461359341052,0.05933512799126238,1.0
2021-07-21,0.03741608655867183,0.32761872890653604,6.247866424347234,0.1992788262329203,1.0,False,False,0.0231774580323013,0.05933512799126238,1.0
2021-07-22,0.024827937868885992,0.3281099956933294,6.238503724087756,0.20131740000044987,1.0,False,False,0.02345922919344985,0.05933512799126238,1.0
2021-07-23,0.022368948169174938,0.3282613659607083,6.2458777282874625,0.20036350242168544,0.8,False,False,0.023808254270773987,0.05933512799126238,1.0
2021-07-25,0.04390011550615966,0.3280774528245544,6.257057864823531,0.20026531513142592,1.0,False,False,0.023808254270773987,0.05933512799126238,1.0
2021-07-26,0.04093889016602811,0.32778273431217847,6.24544430595907,0.20116517196621123,0.8,False,False,0.024251858696405768,0.05933512799126238,1.0
2021-07-27,0.061057969007271666,0.3279354405023591,6.23505479683892,0.20234478933406339,1.0,False,True,0.024534802134404645,0.05933512799126238,1.0
2021-07-28,0.06323404178926925,0.32790991704705236,6.212671699397474,0.20485798569244681,1.0,False,True,0.024534802134404645,0.060714500339791456,1.0
2021-07-29,0.01933921068537638,0.32786595927552303,6.2198084414002865,0.20435327092641553,1.0,True,False,0.024534802134404645,0.0623860338404473,1.0
2021-07-30,0.04368692934987364,0.32765165197742147,6.236306141214587,0.20116987408932932,1.0,False,False,0.024534802134404645,0.0623860338404473,1.0
2021-08-01,0.05074555624558557,0.328327923478344,6.24476387879347,0.20055207982128684,1.0,False,False,0.024534802134404645,0.0623860338404473,1.0
2021-08-02,0.018827387849588033,0.32890763340133494,6.245313140143912,0.1992832805123085,1.0,True,False,0.024534802134404645,0.0623860338404473,1.0
2021-08-03,0.02604589515975939,0.3289957323923757,6.23966938414003,0.2007172555548333,0.8,False,False,0.024534802134404645,0.0623860338404473,1.0
2021-08-04,0.04017244414065263,0.32986312600648393,6.24986711446758,0.1995359892443561,1.0,False,False,0.02457263432532503,0.0623860338404473,1.0
2021-08-05,0.025507287343810598,0.32979967970631213,6.25136694974752,0.19852025466034623,1.0,False,False,0.024639940861086826,0.0623860338404473,1.0
2021-08-06,0.017915147103349235,0.33069132503927834,6.248683930786575,0.1976660318032285,1.0,True,False,0.024738106622814126,0.0623860338404473,1.0
2021-08-08,0.052836268553637926,0.3346316765776221,6.2437526297653445,0.19235800736535388,1.0,False,False,0.024738106622814126,0.0623860338404473,1.0
2021-08-09,0.024350680136465262,0.3348776378621541,6.234450232701458,0.19273069889588526,1.0,True,False,0.024834637918526244,0.0623860338404473,1.0
2021-08-10,0.023181921940859836,0.33472085748893876,6.239769083657864,0.19259089278409924,1.0,True,False,0.024834637918526244,0.0623860338404473,1.0
2021-08-11,0.024216984626312645,0.3343675780195401,6.237647551676085,0.1943159004016045,1.0,True,False,0.024834637918526244,0.0623860338404473,1.0
2021-08-12,0.02353372442332971,0.3352865194021842,6.235555435951479,0.19309637876719665,1.0,True,False,0.024834637918526244,0.0623860338404473,1.0
2021-08-13,0.012544810392096338,0.3353482940192016,6.23585980479868,0.1929549770779467,1.0,True,False,0.024834637918526244,0.0623860338404473,1.0
2021-08-15,0.028025978223945043,0.3379768286052388,6.232364164041728,0.18991304994263514,1.0,False,False,0.024834637918526244,0.0623860338404473,1.0
2021-08-16,0.02138346798014962,0.33816369124618895,6.226703251607659,0.19042939926808908,1.0,True,False,0.02484482195648273,0.0623860338404473,1.0
2021-08-17,0.014526732967252454,0.33745583472492935,6.230131394886168,0.1910902279660499,1.0,True,False,0.02484482195648273,0.0623860338404473,1.0
2021-08-18,0.04377376478733105,0.3376345542464263,6.211310935856171,0.19214301104075543,1.0,False,False,0.02484482195648273,0.0623860338404473,1.0
2021-08-19,0.02862266048503335,0.33765921953675887,6.2137949783573045,0.19161905523614517,1.0,False,False,0.02485053987921076,0.0623860338404473,1.0
2021-08-20,0.022330227151827534,0.3376869772515875,6.2031669613306155,0.1923765206883364,1.0,True,False,0.024970161438197105,0.0623860338404473,1.0
2021-08-22,0.058608186934124167,0.337244559529326,6.222647576640464,0.19147216231601535,1.0,False,False,0.024970161438197105,0.0623860338404473,1.0
2021-08-23,0.04039923314955642,0.3372190339057373,6.223178854039142,0.1911402730374955,1.0,False,False,0.02514489779529569,0.0623860338404473,1.0
2021-08-24,0.039216271392980936,0.3370644873003806,6.20297912227238,0.19390128580650354,1.0,False,False,0.025296799110863657,0.0623860338404473,1.0
2021-08-25,0.025275074658649786,0.33749951015415003,6.19709577133191,0.19475787805364414,1.0,True,False,0.025603934299274978,0.0623860338404473,1.0
2021-08-26,0.021828909141750525,0.3374184705087975,6.204536537511452,0.19364160173034337,1.0,True,False,0.025603934299274978,0.0623860338404473,1.0
2021-08-27,0.045032081954779056,0.33803444113632497,6.208559810266942,0.19220441166165209,1.0,False,False,0.02536795973271411,0.0623860338404473,1.0
2021-08-29,0.046485535102968344,0.34187453253459116,6.204899689219825,0.18495177627370463,1.0,False,False,0.025603934299274978,0.0623860338404473,1.0
2021-08-30,0.07998640569047025,0.3448098842905086,6.199205937080642,0.18200558436823747,1.0,False,True,0.025867700903386682,0.0623860338404473,1.0
2021-08-31,0.05218149896518746,0.345153652026466,6.209806772184395,0.18115986976448584,1.0,False,False,0.025867700903386682,0.06313084344116364,1.0
2021-09-01,0.05266582138316555,0.3461606682294074,6.209972295945284,0.1800529811104617,1.0,False,False,0.02608847228900229,0.06313084344116364,1.0
2021-09-02,0.017303532150425266,0.3459650259043018,6.214053862226287,0.17980126042669226,1.0,True,False,0.026204930831365898,0.06313084344116364,1.0
2021-09-03,0.11105692211696122,0.33727455051980976,6.260785040607197,0.18759360580508735,1.0,False,True,0.026204930831365898,0.06313084344116364,1.0
2021-09-05,0.039507846079098484,0.3364387053510371,6.262520374621201,0.1874539578535405,1.0,False,False,0.026204930831365898,0.06731941262015352,1.0
2021-09-06,0.03410772016339883,0.3369309032210371,6.2604449231807635,0.18689710699454215,1.0,False,False,0.026707362859139168,0.06731941262015352,1.0
2021-09-07,0.02154738346933117,0.3361361206662963,6.262759066972916,0.18769421167830677,1.0,True,False,0.027405938694915748,0.06731941262015352,1.0
2021-09-08,0.0299912555192388,0.338351154394812,6.245688679560962,0.18632943896924725,1.0,False,False,0.027405938694915748,0.06731941262015352,1.0
2021-09-09,0.026227091697786867,0.3377418388314318,6.243566760297058,0.1870930384416517,1.0,True,False,0.027694253987601735,0.06731941262015352,1.0
2021-09-10,0.026001350980143067,0.33819353820677805,6.241205591516884,0.18713626932111857,1.0,True,False,0.027694253987601735,0.06731941262015352,1.0
2021-09-12,0.055744775862587,0.3388399935578583,6.2525126132587925,0.18504383011441888,1.0,False,False,0.027694253987601735,0.06731941262015352,1.0
2021-09-13,0.011262758445444547,0.33900945841836166,6.248352096484851,0.1851705283767317,1.0,True,False,0.0280010241461824,0.06731941262015352,1.0
2021-09-14,0.023889402558267388,0.33930753567022254,6.24583095208146,0.18485873513247317,1.0,True,False,0.0280010241461824,0.06731941262015352,1.0
2021-09-15,0.041223888874907126,0.33883993009261343,6.246504647588028,0.18529438669578455,1.0,False,False,0.0280010241461824,0.06731941262015352,1.0
2021-09-16,0.018686219960277733,0.33859807809311193,6.24402505224662,0.1860034230563048,1.0,True,False,0.028105207440474244,0.06731941262015352,1.0
2021-09-17,0.03540515753677037,0.34018625371330374,6.225627291464528,0.18554396142583254,1.0,False,False,0.028105207440474244,0.06731941262015352,1.0
2021-09-19,0.06325151651018708,0.34113093547607604,6.21399917939124,0.1859371052329258,1.0,False,False,0.02838349495317417,0.06731941262015352,1.0
2021-09-20,0.005751885519415046,0.3411224205773855,6.213344316172029,0.18608182400708612,1.0,True,False,0.02838349495317417,0.06732290756433708,1.0
2021-09-21,0.047035515293566414,0.34037507957659985,6.197532440225474,0.18915471480681,1.0,False,False,0.02838349495317417,0.06732290756433708,1.0
2021-09-22,0.03999857909475636,0.3410560730075467,6.192938792564565,0.1893070669576743,1.0,False,False,0.028738676604796273,0.06732290756433708,1.0
2021-09-23,0.11898475940292888,0.33836386654274914,6.211546329727171,0.19137985663316617,1.0,False,True,0.028738676604796273,0.06732290756433708,1.0
2021-09-24,0.04814019326312731,0.3419170342402408,6.184800130870335,0.18979366040895257,1.0,False,False,0.02892204956586754,0.06835760112397293,1.0
2021-09-26,0.09326580964995343,0.34753905460051665,6.178673817649465,0.18385695147600245,1.0,False,True,0.028973745698320025,0.06835760112397293,1.0
2021-09-27,0.013996592069014682,0.34784702672752793,6.1754460678090695,0.1838266817652547,1.0,True,False,0.029179771522169332,0.06944171967261606,1.0
2021-09-28,0.03230939970964417,0.34743330985007514,6.171266707050926,0.18465618780861023,1.0,False,False,0.029179771522169332,0.06944171967261606,1.0
2021-09-29,0.04588538022373006,0.3494153965181795,6.173811063143416,0.18160447193073187,1.0,False,False,0.029434778530028696,0.06944171967261606,1.0
2021-09-30,0.03863325646190922,0.3472540877372679,6.175424397104835,0.18481970069656883,1.0,False,False,0.029685028515221725,0.06944171967261606,1.0
2021-10-01,0.054215805751699625,0.3470849232597641,6.180733055834704,0.1844979876297679,1.0,False,False,0.030369364845231138,0.06944171967261606,1.0
2021-10-03,0.02236011529772356,0.3489413869419207,6.1699858044696825,0.18308614774295504,1.0,True,False,0.031078097923389062,0.06944171967261606,1.0
2021-10-04,0.021814377749229993,0.34968658469414005,6.172364859034151,0.1820126456761672,1.0,True,False,0.031078097923389062,0.06944171967261606,1.0
2021-10-05,0.043201031604193904,0.34897814546461614,6.179993175100448,0.18298918316424065,1.0,False,False,0.031078097923389062,0.06944171967261606,1.0
2021-10-06,0.023944208064649433,0.35018659965573234,6.176352888728311,0.18173637259830894,1.0,True,False,0.03158799492993436,0.06944171967261606,1.0
2021-10-07,0.024703323169299466,0.34988630834148354,6.1845397035474425,0.18116615875248446,1.0,True,False,0.03158799492993436,0.06944171967261606,1.0
2021-10-08,0.02425910478322299,0.3502214353175727,6.175311257655584,0.18239311777593734,1.0,True,False,0.03158799492993436,0.06944171967261606,1.0
2021-10-10,0.04767184087595846,0.34964694182791634,6.178459155728094,0.1831358486152811,1.0,False,False,0.03158799492993436,0.06944171967261606,1.0
2021-10-11,0.019490565304603805,0.35000629365233915,6.174722470707893,0.18293020234921264,1.0,True,False,0.032070669764659346,0.06944171967261606,1.0
2021-10-12,0.046436065542821287,0.349731543413277,6.191246470877748,0.18182141593053774,1.0,False,False,0.032070669764659346,0.06944171967261606,1.0
2021-10-13,0.016733759532855153,0.3497220689223136,6.188897030118678,0.18232754929959666,1.0,True,False,0.03219888554063771,0.06944171967261606,1.0
