feature,root,horizon,spearman_ic,pvalue,observations,bh_qvalue
md_ewma,HG,1,0.0016392160271305218,0.42103839448723746,240943,0.6193909831335893
md_ewma,HG,2,0.002084518716637851,0.3064716837066658,240685,0.5118016189137162
md_ewma,HG,5,0.002171000390547013,0.2875984155173546,239928,0.48720617659479337
md_ewma,HG,10,0.002468635506225862,0.22778762620889337,238693,0.4299811371134167
md_ewma,HG,20,-0.0018030038511417622,0.3808112730458009,236275,0.5902895361311687
md_ewma,HG,50,0.004992263066579041,0.016840814847112768,229224,0.055475625378724414
md_ewma,PL,1,0.002982505840975777,0.14319754455480518,240943,0.3100153026444236
md_ewma,PL,2,0.003274787120549688,0.10814317186731871,240685,0.2475211563175687
md_ewma,PL,5,0.004434121130946507,0.029860163096343074,239928,0.08709214236433398
md_ewma,PL,10,0.0022957194657050152,0.262033699230888,238693,0.4622213265383793
md_ewma,PL,20,-0.0009668792302204654,0.6383696591983954,236275,0.8015403792625593
md_ewma,PL,50,-0.001822182774887741,0.3829854728470083,229224,0.5902895361311687
md_ewma,PA,1,0.00458456406049856,0.024425039947609622,240943,0.07543027042644147
md_ewma,PA,2,0.004436283764592538,0.029523493993950427,240685,0.08701661387690651
md_ewma,PA,5,0.005939602796571308,0.0036215423220435413,239928,0.014718167171652767
md_ewma,PA,10,0.006427732185239805,0.0016873871547432569,238693,0.008007939039459525
md_ewma,PA,20,0.0025337276636218163,0.21810115008354894,236275,0.423106157205961
md_ewma,PA,50,0.0017476127232048384,0.4027574977520683,229224,0.6041362466281025
GC_large_minus_small_share,GC,1,0.0007438845755727341,0.7147292251108354,241433,0.8655404104236362
GC_large_minus_small_share,GC,2,0.0037763378014607552,0.06366354764975478,241172,0.15728641184057063
GC_large_minus_small_share,GC,5,0.004323217004836644,0.03402778173676938,240410,0.09731280522483056
GC_large_minus_small_share,GC,10,0.0024828753376841105,0.2246538160852988,239170,0.4279120306386644
GC_large_minus_small_share,GC,20,0.003510969165109973,0.08758100074585527,236742,0.20840804710061878
GC_large_minus_small_share,GC,50,0.004310076133754693,0.03887648262832861,229656,0.10849250966045192
GC_large_minus_small_share,SI,1,-0.003997853432435168,0.049486477267034534,241433,0.1303092191357649
GC_large_minus_small_share,SI,2,3.804642619568393e-05,0.9850930136576137,241172,0.9881361920972229
GC_large_minus_small_share,SI,5,-4.2501415863245436e-05,0.9833740667083619,240410,0.9881361920972229
GC_large_minus_small_share,SI,10,-0.0008130835676899047,0.690898086874967,239170,0.8482999595911821
GC_large_minus_small_share,SI,20,0.0007686137495230034,0.7084222718118378,236742,0.861179027962292
GC_large_minus_small_share,SI,50,0.0016140624491699487,0.439229865672212,229656,0.6333942067741071
GC_large_minus_small_share,HG,1,-0.002091976193440116,0.3039941817060651,241433,0.5107102252661894
GC_large_minus_small_share,HG,2,0.0005175741767821546,0.7993599167337563,241172,0.912312948446135
GC_large_minus_small_share,HG,5,0.0014265236083904503,0.48427435541597136,240410,0.6836814429401948
GC_large_minus_small_share,HG,10,-0.0013643787753664044,0.5046147578162268,239170,0.7017821135192558
GC_large_minus_small_share,HG,20,-0.0028016475100650145,0.1728292472666021,236742,0.35934793986125185
GC_large_minus_small_share,HG,50,-0.006078602518467188,0.0035794532860611494,229656,0.014718167171652767
GC_large_minus_small_share,PL,1,-0.002326564284575851,0.25296703999518133,241433,0.4589466816327264
GC_large_minus_small_share,PL,2,-0.00022579782719952306,0.9117058894174311,241172,0.9584892955076874
GC_large_minus_small_share,PL,5,-4.03261243252794e-05,0.9842248951187711,240410,0.9881361920972229
GC_large_minus_small_share,PL,10,-0.0009792680140647398,0.6320035588849156,239170,0.7993995459640715
GC_large_minus_small_share,PL,20,0.0004247422510338753,0.8362737549186573,236742,0.9158942506550651
GC_large_minus_small_share,PL,50,0.00010676671525720608,0.9591940939475546,229656,0.9838107869996687
GC_large_minus_small_share,PA,1,0.0010192523093031924,0.6165008768542921,241433,0.7870223959842026
GC_large_minus_small_share,PA,2,0.00032703644973472814,0.872405011517704,241172,0.9335289295221291
GC_large_minus_small_share,PA,5,8.272879479380928e-06,0.9967635449907369,240410,0.9967635449907369
GC_large_minus_small_share,PA,10,0.0003708969355541328,0.8560644174187895,239170,0.9230989866903506
GC_large_minus_small_share,PA,20,-0.0004457745621075567,0.8282897359635,236742,0.9158942506550651
GC_large_minus_small_share,PA,50,-0.003617318789004521,0.08300620437483752,229656,0.19921489049961005
SI_large_minus_small_share,GC,1,-0.0007191626343767247,0.7238150005760892,241433,0.8698206015506652
SI_large_minus_small_share,GC,2,-0.001764270759174437,0.38626174262320806,241172,0.5928546453656509
SI_large_minus_small_share,GC,5,-5.89965776453152e-05,0.9769229482600311,240410,0.9881361920972229
SI_large_minus_small_share,GC,10,0.0022014389851448893,0.28165469899302076,239170,0.483824022810097
SI_large_minus_small_share,GC,20,0.002297722016074735,0.26357620882367105,236742,0.4622213265383793
SI_large_minus_small_share,GC,50,0.00260962698643101,0.21108330530876085,229656,0.4171999446102568
SI_large_minus_small_share,SI,1,0.002278338444794392,0.2629370343172794,241433,0.4622213265383793
SI_large_minus_small_share,SI,2,-0.0008072983996969466,0.6917684194285235,241172,0.8482999595911821
SI_large_minus_small_share,SI,5,0.0011652396673075228,0.5677738430730124,240410,0.7475392291243423
