window,root,side,start_ts,end_ts,observations,max_abs_z,max_abs_deviation_bp,latest_z,latest_deviation_bp,duration_hours
20D,SI,rich,2018-01-15 06:05:00+00:00,2018-01-15 14:05:00+00:00,9,3.134885767620324,47.0405905440505,2.554351076390189,40.94554455241531,8.0
20D,SI,rich,2018-01-16 01:05:00+00:00,2018-01-17 09:05:00+00:00,32,3.522473954761969,58.934344097352096,2.524975168904793,44.87437990986784,32.0
20D,SI,rich,2018-01-17 11:05:00+00:00,2018-01-17 12:05:00+00:00,2,2.5475565888068923,45.759132606079824,2.5297258682096824,45.759132606079824,1.0
20D,SI,rich,2018-01-30 07:05:00+00:00,2018-01-31 05:05:00+00:00,22,3.1251385751535268,74.48657372495565,2.55229528478481,60.15510544428822,22.0
20D,SI,rich,2018-01-31 15:05:00+00:00,2018-01-31 19:05:00+00:00,5,2.796325233639768,69.30474628836956,2.746747858326511,68.902607658645,4.0
20D,SI,rich,2018-01-31 23:05:00+00:00,2018-02-01 03:05:00+00:00,5,2.848646735650506,72.01978276911652,2.546273268101593,67.07176069957613,4.0
20D,SI,rich,2018-02-05 20:05:00+00:00,2018-02-05 21:05:00+00:00,2,2.6213204467414846,98.59105294234608,2.5426726486317235,98.25997437010255,1.0
20D,SI,rich,2018-02-22 15:05:00+00:00,2018-02-22 16:05:00+00:00,2,2.8472501445887346,40.76365026656356,2.8472501445887346,40.76365026656356,1.0
20D,SI,cheap,2018-03-12 09:05:00+00:00,2018-03-15 19:05:00+00:00,80,6.0257297614481535,57.829500244348274,-2.570385794463779,-39.07078278871845,82.0
20D,SI,rich,2018-03-27 06:05:00+00:00,2018-03-28 10:05:00+00:00,28,3.1098787059380277,60.23552460743122,2.5556679935221434,49.50096671561155,28.0
20D,SI,rich,2018-03-28 23:05:00+00:00,2018-03-28 23:05:00+00:00,1,2.5524321192553203,49.43829077148113,2.5524321192553203,49.43829077148113,0.0
20D,SI,rich,2018-03-29 02:05:00+00:00,2018-03-29 02:05:00+00:00,1,2.537480181009751,49.14868531439366,2.537480181009751,49.14868531439366,0.0
20D,SI,cheap,2018-05-08 13:40:00+00:00,2018-05-08 13:40:00+00:00,1,2.5424338025937065,46.76524179567937,-2.5424338025937065,-46.76524179567937,0.0
20D,SI,cheap,2018-05-08 15:40:00+00:00,2018-05-08 17:40:00+00:00,3,2.6790995449468826,50.81857890530116,-2.577701864428952,-49.01995213530655,2.0
20D,SI,rich,2018-05-25 07:30:00+00:00,2018-05-25 20:30:00+00:00,14,4.1305842876949,45.68440501664635,3.3616566241063777,38.49865277590951,13.0
20D,SI,rich,2018-05-27 22:30:00+00:00,2018-05-29 19:30:00+00:00,41,4.703314540739619,54.60211381706081,2.860303963688409,40.3920597750667,45.0
20D,SI,rich,2018-05-29 22:25:00+00:00,2018-05-30 01:25:00+00:00,4,2.738840636663065,40.03015870602338,2.508889955514332,37.558964656354945,3.0
20D,SI,cheap,2018-07-22 22:25:00+00:00,2018-07-23 00:25:00+00:00,3,2.7168020486336815,66.96896715079308,-2.634458488136076,-66.88195370352084,2.0
20D,SI,cheap,2018-08-03 12:50:00+00:00,2018-08-03 14:50:00+00:00,3,2.8839727254407745,56.59132756637141,-2.738392629572956,-53.965285272335684,2.0
20D,SI,cheap,2018-08-06 01:45:00+00:00,2018-08-06 23:45:00+00:00,22,3.0899532201635567,50.195662698312184,-2.588930505001286,-40.13762475408351,22.0
20D,SI,cheap,2018-08-07 03:45:00+00:00,2018-08-07 06:45:00+00:00,4,2.65996892136565,39.21144727257437,-2.513267459352296,-38.18883259637277,3.0
20D,SI,rich,2018-08-15 14:40:00+00:00,2018-08-15 14:40:00+00:00,1,2.7607745447329988,32.45243709912209,2.7607745447329988,32.45243709912209,0.0
20D,SI,rich,2018-08-15 23:40:00+00:00,2018-08-16 07:40:00+00:00,9,4.288025683938646,50.42953423652078,2.863139104126097,34.36530208294015,8.0
20D,SI,rich,2018-08-16 12:40:00+00:00,2018-08-17 01:40:00+00:00,13,3.8792063308011357,47.632414632218584,2.8422444473559096,36.261481983707235,13.0
20D,SI,rich,2018-08-17 06:40:00+00:00,2018-08-17 06:40:00+00:00,1,2.5596018357723875,34.074777732550665,2.5596018357723875,34.074777732550665,0.0
20D,SI,rich,2018-08-17 09:40:00+00:00,2018-08-17 09:40:00+00:00,1,2.519140005159407,33.6734271822064,2.519140005159407,33.6734271822064,0.0
20D,SI,rich,2018-08-17 13:40:00+00:00,2018-08-17 13:40:00+00:00,1,2.5749974109269456,35.8802831121002,2.5749974109269456,35.8802831121002,0.0
20D,SI,rich,2018-09-21 20:40:00+00:00,2018-09-21 20:40:00+00:00,1,2.6365173499700347,31.815305096029338,2.6365173499700347,31.815305096029338,0.0
20D,SI,rich,2018-09-23 22:40:00+00:00,2018-09-23 23:40:00+00:00,2,2.763689810408805,31.46164916006484,2.6232631153391135,30.153274958017143,1.0
20D,SI,rich,2018-09-24 01:40:00+00:00,2018-09-24 08:40:00+00:00,8,2.7911298611169175,32.22699180302095,2.7714642644503575,32.19023212008057,7.0
20D,SI,rich,2018-09-24 10:40:00+00:00,2018-09-24 10:40:00+00:00,1,2.680759195290904,31.358443364105604,2.680759195290904,31.358443364105604,0.0
20D,SI,rich,2018-09-24 12:40:00+00:00,2018-09-24 12:40:00+00:00,1,2.8106610288157072,33.13417715262042,2.8106610288157072,33.13417715262042,0.0
20D,SI,rich,2018-09-24 14:40:00+00:00,2018-09-24 19:40:00+00:00,6,3.329434094911541,39.427948793419425,2.807865431455298,33.59739668228767,5.0
20D,SI,rich,2018-09-24 22:40:00+00:00,2018-09-24 22:40:00+00:00,1,2.6533876929859734,31.82187578579604,2.6533876929859734,31.82187578579604,0.0
20D,SI,rich,2018-09-25 06:40:00+00:00,2018-09-25 07:40:00+00:00,2,2.6116418879389838,32.49578310667884,2.5608207858235357,32.145291017448145,1.0
20D,SI,rich,2018-09-25 11:40:00+00:00,2018-09-25 11:40:00+00:00,1,2.527861163702357,32.334191172739054,2.527861163702357,32.334191172739054,0.0
20D,SI,cheap,2018-10-29 16:40:00+00:00,2018-10-29 17:40:00+00:00,2,2.7039272053141996,29.062233125727293,-2.7039272053141996,-29.062233125727293,1.0
20D,SI,cheap,2018-10-29 19:40:00+00:00,2018-10-30 00:40:00+00:00,5,2.7370013560084145,29.41771927787724,-2.502971994443888,-26.902335043166286,5.0
20D,SI,cheap,2018-10-30 08:40:00+00:00,2018-10-30 11:40:00+00:00,4,2.848923877928016,30.620680074179006,-2.543120852480223,-27.61263602658595,3.0
20D,SI,cheap,2018-11-01 17:40:00+00:00,2018-11-02 20:40:00+00:00,27,4.9470221441815,81.05243567278627,-4.811168278146444,-79.1779667947198,27.0
20D,SI,cheap,2018-11-04 23:40:00+00:00,2018-11-08 18:40:00+00:00,89,4.877319665522661,104.17754650243172,-2.596977345007849,-95.45168506739303,91.0
20D,SI,cheap,2018-11-08 20:40:00+00:00,2018-11-08 20:40:00+00:00,1,2.520808256796065,95.56889195722346,-2.520808256796065,-95.56889195722346,0.0
20D,SI,rich,2018-11-21 19:40:00+00:00,2018-11-21 19:40:00+00:00,1,2.537516792676871,21.989999341471062,2.537516792676871,21.989999341471062,0.0
20D,SI,rich,2018-11-21 21:40:00+00:00,2018-11-21 21:40:00+00:00,1,2.5589058319694846,22.171222527216614,2.5589058319694846,22.171222527216614,0.0
20D,SI,rich,2018-11-22 04:40:00+00:00,2018-11-22 05:40:00+00:00,2,2.873208558094853,24.899088148994352,2.873208558094853,24.899088148994352,1.0
20D,SI,rich,2018-11-22 09:40:00+00:00,2018-11-22 14:40:00+00:00,6,2.8564611158211344,24.753955614055773,2.665674159833864,23.10060496485848,5.0
20D,SI,rich,2018-11-22 17:40:00+00:00,2018-11-23 18:40:00+00:00,21,3.558006743391606,31.40317578604215,3.0648634828461754,27.336332570905878,25.0
20D,SI,rich,2018-11-25 23:55:00+00:00,2018-11-26 00:55:00+00:00,2,2.710357178860422,27.64197126521928,2.5211573689195266,25.728529561135282,1.0
20D,SI,rich,2018-11-26 02:55:00+00:00,2018-11-26 11:55:00+00:00,10,3.038125160213332,34.75402507726542,2.805483999767217,33.302597945683765,9.0
20D,SI,cheap,2018-12-03 16:00:00+00:00,2018-12-03 21:00:00+00:00,6,3.379667091258117,52.893197207963155,-3.378319283533056,-52.87210345586418,5.0
20D,SI,cheap,2018-12-05 07:15:00+00:00,2018-12-05 10:15:00+00:00,4,2.594995644321662,44.12576020356603,-2.5080509336449723,-43.798922387387215,3.0
20D,SI,cheap,2018-12-18 02:15:00+00:00,2018-12-20 05:15:00+00:00,50,3.260058494018435,118.11090879949325,-2.509428126711723,-87.12315021424773,51.0
20D,SI,rich,2018-12-31 14:30:00+00:00,2019-01-04 21:30:00+00:00,77,4.521456681879113,103.2104364441371,2.7778636602171716,68.89800470284115,103.0
20D,SI,rich,2019-01-06 23:30:00+00:00,2019-01-07 02:30:00+00:00,4,2.821077894813784,71.70269046117826,2.601057920227073,68.07215774821543,3.0
20D,SI,cheap,2019-01-18 10:30:00+00:00,2019-01-18 10:30:00+00:00,1,2.512072932923105,41.00263697514095,-2.512072932923105,-41.00263697514095,0.0
20D,SI,cheap,2019-01-18 13:30:00+00:00,2019-01-18 21:30:00+00:00,9,2.813951174538247,47.298408919443176,-2.764844745004697,-47.298408919443176,8.0
20D,SI,cheap,2019-01-20 23:30:00+00:00,2019-01-21 13:30:00+00:00,15,2.83727910090023,49.84671339399404,-2.513289239480891,-45.52181570179836,14.0
20D,SI,cheap,2019-03-04 17:30:00+00:00,2019-03-04 17:30:00+00:00,1,2.5066698648294214,40.89134788202154,-2.5066698648294214,-40.89134788202154,0.0
20D,SI,cheap,2019-03-18 01:30:00+00:00,2019-03-18 02:30:00+00:00,2,2.6861979788744312,20.84060817298755,-2.6861979788744312,-20.84060817298755,1.0
20D,SI,cheap,2019-03-18 04:30:00+00:00,2019-03-18 04:30:00+00:00,1,2.5415439763487706,20.08552662434245,-2.5415439763487706,-20.08552662434245,0.0
20D,SI,cheap,2019-03-18 17:30:00+00:00,2019-03-19 03:30:00+00:00,10,3.0395490732897277,26.12306095739557,-2.613765203852831,-24.018609879479236,10.0
20D,SI,cheap,2019-03-19 05:30:00+00:00,2019-03-20 09:30:00+00:00,28,4.394318133448883,45.57438347310268,-2.774982512704227,-35.03907873995042,28.0
20D,SI,cheap,2019-04-02 12:30:00+00:00,2019-04-02 14:30:00+00:00,3,3.252933832861488,42.29661380052298,-2.646421168030427,-33.932778548359764,2.0
20D,SI,cheap,2019-04-02 18:30:00+00:00,2019-04-02 19:30:00+00:00,2,2.5243857131635035,29.92129823405732,-2.5243857131635035,-29.92129823405732,1.0
20D,SI,cheap,2019-04-02 22:30:00+00:00,2019-04-03 05:30:00+00:00,8,2.8316251572435718,34.731560829806895,-2.630356558712142,-33.1617911401166,7.0
20D,SI,cheap,2019-04-04 09:30:00+00:00,2019-04-04 09:30:00+00:00,1,2.5040805708596277,34.12421233276789,-2.5040805708596277,-34.12421233276789,0.0
20D,SI,rich,2019-05-01 10:30:00+00:00,2019-05-02 12:30:00+00:00,26,5.102125514323289,37.60571524817431,2.8793750457683003,22.087645513781396,26.0
20D,SI,rich,2019-05-02 14:30:00+00:00,2019-05-02 14:30:00+00:00,1,2.811679037250865,22.00323312346448,2.811679037250865,22.00323312346448,0.0
20D,SI,rich,2019-05-03 13:30:00+00:00,2019-05-03 20:30:00+00:00,8,3.3643029002248834,29.379146989588456,2.770526229295936,24.76144136354823,7.0
20D,SI,rich,2019-05-05 22:30:00+00:00,2019-05-08 04:30:00+00:00,53,3.9986874598953386,45.857958678832205,2.5789274671101414,32.9041027556576,54.0
20D,SI,rich,2019-05-08 13:30:00+00:00,2019-05-09 03:30:00+00:00,14,2.9264794513364354,47.28520411668269,2.535092324572162,41.760243678649175,14.0
20D,SI,cheap,2019-05-28 13:30:00+00:00,2019-05-28 14:30:00+00:00,2,2.5711938360234696,34.83531703078091,-2.5711938360234696,-34.83531703078091,1.0
20D,SI,cheap,2019-05-28 19:30:00+00:00,2019-05-29 04:30:00+00:00,9,2.820739110049508,36.39923027665644,-2.519889851142599,-30.204736758235768,9.0
20D,SI,cheap,2019-05-29 06:30:00+00:00,2019-05-29 11:30:00+00:00,6,2.967275801376811,33.54406582719495,-2.8514447424954947,-32.16116358059882,5.0
20D,SI,cheap,2019-05-29 15:30:00+00:00,2019-05-29 15:30:00+00:00,1,2.5832786162730494,27.89081154076143,-2.5832786162730494,-27.89081154076143,0.0
20D,SI,cheap,2019-05-29 17:30:00+00:00,2019-05-29 18:30:00+00:00,2,2.5686310440717857,27.114031110859298,-2.5573037072865845,-26.92044539071396,1.0
20D,SI,cheap,2019-05-29 20:30:00+00:00,2019-05-30 16:30:00+00:00,20,3.3000086576375667,33.68554590450181,-2.628601868088579,-25.739260892023164,20.0
20D,SI,cheap,2019-06-03 17:30:00+00:00,2019-06-04 03:30:00+00:00,10,3.315496980370644,30.548239228684256,-2.5759507382667954,-23.2491025221164,10.0
20D,SI,cheap,2019-06-04 06:30:00+00:00,2019-06-04 11:30:00+00:00,6,3.709386829086212,35.03762618295693,-2.8699953533672864,-27.53308076654321,5.0
20D,SI,cheap,2019-06-04 14:30:00+00:00,2019-06-04 15:30:00+00:00,2,2.664220937418338,26.240747164386416,-2.5050023377870705,-25.103099790563554,1.0
20D,SI,rich,2019-06-27 03:30:00+00:00,2019-06-27 10:30:00+00:00,8,3.1986463639594693,44.36063676634676,2.583757051461025,35.83300403063937,7.0
20D,SI,rich,2019-06-27 12:30:00+00:00,2019-06-27 12:30:00+00:00,1,2.585982880229011,35.86387308280884,2.585982880229011,35.86387308280884,0.0
20D,SI,rich,2019-06-27 15:30:00+00:00,2019-06-28 15:30:00+00:00,24,3.308209869083047,47.50017669606286,2.5531070118800363,37.99181266395793,24.0
20D,SI,rich,2019-06-28 17:30:00+00:00,2019-06-28 17:30:00+00:00,1,2.6894104917360684,39.86598874364544,2.6894104917360684,39.86598874364544,0.0
20D,SI,rich,2019-07-01 13:30:00+00:00,2019-07-01 17:30:00+00:00,5,2.841416630413943,49.095116741684066,2.5440449439237747,44.38194598151333,4.0
20D,SI,rich,2019-07-01 19:30:00+00:00,2019-07-01 19:30:00+00:00,1,2.5477786591612954,44.137984841120975,2.5477786591612954,44.137984841120975,0.0
20D,SI,cheap,2019-07-11 15:30:00+00:00,2019-07-11 16:30:00+00:00,2,2.6409972486139472,49.78353132733669,-2.6409972486139472,-49.78353132733669,1.0
20D,SI,cheap,2019-07-11 18:30:00+00:00,2019-07-11 19:30:00+00:00,2,2.714112460069619,51.16177336144657,-2.714112460069619,-51.16177336144657,1.0
20D,SI,cheap,2019-07-12 13:30:00+00:00,2019-07-12 15:30:00+00:00,3,2.5746582327905676,58.402698544720955,-2.5746582327905676,-58.402698544720955,2.0
20D,SI,cheap,2019-07-14 22:30:00+00:00,2019-07-15 18:30:00+00:00,21,3.3478953216049754,63.10875625153995,-2.5357254404279224,-50.30945858467809,20.0
20D,SI,cheap,2019-08-02 02:30:00+00:00,2019-08-02 02:30:00+00:00,1,2.777471021037097,33.98725614573921,-2.777471021037097,-33.98725614573921,0.0
20D,SI,cheap,2019-08-02 05:30:00+00:00,2019-08-02 20:30:00+00:00,16,3.8863252565644526,48.98884315996343,-2.8363809149162473,-38.20841552693945,15.0
20D,SI,cheap,2019-08-04 22:30:00+00:00,2019-08-05 04:30:00+00:00,7,3.72485797928848,44.76600495597061,-3.1698396889522034,-38.095696537770415,6.0
20D,SI,cheap,2019-08-05 06:30:00+00:00,2019-08-05 08:30:00+00:00,3,2.803409564722701,33.691874204547325,-2.688744438287425,-32.38588049430093,2.0
20D,SI,cheap,2019-08-06 06:30:00+00:00,2019-08-06 07:30:00+00:00,2,2.5144292724467587,36.85395927229118,-2.5144292724467587,-36.85395927229118,1.0
20D,SI,cheap,2019-08-06 12:30:00+00:00,2019-08-07 04:30:00+00:00,16,3.377263326937346,59.43175351213935,-2.5640260421791043,-49.80848413632503,16.0
20D,SI,cheap,2019-08-07 07:30:00+00:00,2019-08-07 07:30:00+00:00,1,2.5045694086222485,50.79378758078932,-2.5045694086222485,-50.79378758078932,0.0
20D,SI,cheap,2019-08-22 12:30:00+00:00,2019-08-23 00:30:00+00:00,12,3.3324605832700094,37.317290690990355,-2.512219122371032,-29.75661857975733,12.0
20D,SI,cheap,2019-08-23 05:30:00+00:00,2019-08-23 12:30:00+00:00,8,2.9451758649701048,38.23311815270642,-2.9451758649701048,-38.23311815270642,7.0
20D,SI,rich,2019-09-03 06:30:00+00:00,2019-09-03 07:30:00+00:00,2,2.8291493485230674,29.126700053910895,2.8291493485230674,29.126700053910895,1.0
20D,SI,cheap,2019-09-04 15:30:00+00:00,2019-09-06 20:30:00+00:00,52,13.39014814986195,137.66248231974413,-9.564765565392568,-107.6042362950639,53.0
20D,SI,cheap,2019-09-08 22:30:00+00:00,2019-09-13 20:30:00+00:00,115,8.760558652401555,203.0476833877512,-2.984102620274169,-148.43677624567957,118.0
20D,SI,rich,2019-10-14 20:30:00+00:00,2019-10-15 10:30:00+00:00,14,2.850763458981993,64.51357827632131,2.7041856495259107,61.65707855622465,14.0
20D,SI,rich,2019-11-05 12:30:00+00:00,2019-11-05 12:30:00+00:00,1,2.6129953665745767,41.90613771720381,2.6129953665745767,41.90613771720381,0.0
20D,SI,rich,2019-11-14 10:30:00+00:00,2019-11-14 11:30:00+00:00,2,2.5871349888594724,44.66083203136486,2.5871349888594724,44.66083203136486,1.0
20D,SI,rich,2019-11-29 05:30:00+00:00,2019-11-29 07:30:00+00:00,3,2.7216183131421974,44.78434097546797,2.6082844626077653,43.24753952363631,2.0
20D,SI,cheap,2019-12-05 17:45:00+00:00,2019-12-05 17:45:00+00:00,1,2.506271345869882,31.23461670009712,-2.506271345869882,-31.23461670009712,0.0
20D,SI,cheap,2019-12-12 12:45:00+00:00,2019-12-12 13:45:00+00:00,2,2.5706598317340394,38.06560182170647,-2.5706598317340394,-38.06560182170647,1.0
20D,SI,rich,2019-12-23 12:45:00+00:00,2019-12-23 23:45:00+00:00,11,2.947194821566643,31.426809380036975,2.868304677699203,30.92747929287022,11.0
20D,SI,rich,2019-12-24 01:45:00+00:00,2019-12-24 10:45:00+00:00,10,3.487476317202163,37.45099923274709,2.6242853601669003,29.35191191734958,9.0
20D,SI,rich,2019-12-25 23:00:00+00:00,2019-12-26 02:00:00+00:00,4,2.810795480638933,30.80199007356737,2.7478583671396204,30.80199007356737,3.0
20D,SI,rich,2019-12-26 06:00:00+00:00,2019-12-26 06:00:00+00:00,1,2.5025232162366335,27.435038706992483,2.5025232162366335,27.435038706992483,0.0
20D,SI,rich,2019-12-26 15:00:00+00:00,2019-12-26 15:00:00+00:00,1,2.565019858737612,29.506267971306684,2.565019858737612,29.506267971306684,0.0
20D,SI,rich,2019-12-26 17:00:00+00:00,2019-12-27 02:00:00+00:00,9,3.697970852901019,46.03763472204257,2.7013128291118647,34.61522202639351,9.0
20D,SI,rich,2019-12-27 15:00:00+00:00,2019-12-27 21:00:00+00:00,7,3.158335155174661,45.56314705606426,2.6826607626045518,39.56317659988481,6.0
20D,SI,rich,2019-12-29 23:00:00+00:00,2020-01-02 17:00:00+00:00,65,3.8534554046876432,84.34889679041893,2.6586498881856033,81.28151901710073,90.0
20D,SI,rich,2020-01-03 02:00:00+00:00,2020-01-03 02:00:00+00:00,1,2.5305536434303915,82.56437185291693,2.5305536434303915,82.56437185291693,0.0
20D,SI,rich,2020-01-06 10:00:00+00:00,2020-01-06 20:00:00+00:00,11,2.946892923357864,140.3065103312456,2.5600239761463017,126.05692595857721,10.0
20D,SI,rich,2020-01-06 23:00:00+00:00,2020-01-07 00:00:00+00:00,2,2.6108864749033462,129.4943384399667,2.6108864749033462,129.4943384399667,1.0
20D,SI,rich,2020-01-08 01:00:00+00:00,2020-01-08 02:00:00+00:00,2,2.58695025581748,138.14155337447332,2.512672752834529,135.0791935977556,1.0
20D,SI,rich,2020-01-08 12:00:00+00:00,2020-01-08 12:00:00+00:00,1,2.506830874294489,143.54766927287432,2.506830874294489,143.54766927287432,0.0
20D,SI,cheap,2020-01-29 14:00:00+00:00,2020-01-30 07:00:00+00:00,17,2.8254134851732116,96.90425014430797,-2.5077384534309393,-80.22567074956825,17.0
20D,SI,cheap,2020-02-25 12:00:00+00:00,2020-02-25 16:00:00+00:00,5,2.820953205284732,50.12196634574423,-2.8201327473056406,-50.10738866074786,4.0
20D,SI,cheap,2020-02-25 19:00:00+00:00,2020-02-26 00:00:00+00:00,5,3.464332980803485,61.55337165784635,-3.464332980803485,-61.55337165784635,5.0
20D,SI,cheap,2020-02-26 09:00:00+00:00,2020-02-27 01:00:00+00:00,16,3.337636260136523,65.85052346964737,-2.541402980604181,-51.1489945998789,16.0
20D,SI,rich,2020-03-12 22:35:00+00:00,2020-03-13 01:35:00+00:00,4,3.086532421126642,100.88042056651189,2.6526006264641016,87.19741278214823,3.0
20D,SI,rich,2020-03-13 03:35:00+00:00,2020-03-13 03:35:00+00:00,1,2.8251230251539092,93.79542062977539,2.8251230251539092,93.79542062977539,0.0
20D,SI,rich,2020-03-13 08:35:00+00:00,2020-03-13 11:35:00+00:00,4,2.87506528474298,94.96413304928593,2.5284420884085548,84.50272470514531,3.0
20D,SI,rich,2020-03-16 09:35:00+00:00,2020-03-17 11:35:00+00:00,26,7.252936253835592,268.56564743265034,2.6120700362307225,99.41640973588903,26.0
20D,SI,cheap,2020-03-18 22:35:00+00:00,2020-03-20 03:35:00+00:00,29,5.261433665029925,201.15824462002618,-3.257130006587861,-126.19450988502811,29.0
20D,SI,cheap,2020-03-24 06:35:00+00:00,2020-03-24 06:35:00+00:00,1,2.603378852588961,105.4763978120067,-2.603378852588961,-105.4763978120067,0.0
20D,SI,cheap,2020-03-24 11:35:00+00:00,2020-03-26 12:35:00+00:00,48,4.438086929331522,221.02465012246054,-2.5312567890006483,-159.11683888920453,49.0
20D,SI,cheap,2020-03-27 16:35:00+00:00,2020-03-27 16:35:00+00:00,1,2.6001379145113317,208.10139087216479,-2.6001379145113317,-208.10139087216479,0.0
20D,SI,cheap,2020-04-13 01:35:00+00:00,2020-04-13 01:35:00+00:00,1,2.590559002600906,71.92239129867797,-2.590559002600906,-71.92239129867797,0.0
20D,SI,cheap,2020-04-13 03:35:00+00:00,2020-04-17 20:35:00+00:00,110,4.486240482086279,174.5269865174959,-2.792985982159782,-152.3812466327302,113.0
20D,SI,cheap,2020-04-19 22:35:00+00:00,2020-04-20 08:35:00+00:00,11,2.8514966021949233,164.76543691582327,-2.561342022377669,-157.85522233966364,10.0
20D,SI,cheap,2020-04-20 10:35:00+00:00,2020-04-20 11:35:00+00:00,2,2.5549931230208225,161.55359643433283,-2.501081385634143,-158.70159743942503,1.0
20D,SI,cheap,2020-05-17 22:35:00+00:00,2020-05-18 00:35:00+00:00,3,3.159136322020024,53.17800148726182,-3.028928511877638,-51.23000932159317,2.0
20D,SI,cheap,2020-05-18 02:35:00+00:00,2020-05-18 06:35:00+00:00,5,3.2209752046789473,56.87964944189411,-2.5539153722403007,-45.7532850688943,4.0
20D,SI,cheap,2020-05-18 08:35:00+00:00,2020-05-18 12:35:00+00:00,5,3.0107928865712434,56.45829889897279,-2.5283174824723305,-47.601770197261416,4.0
20D,SI,rich,2020-07-15 04:20:00+00:00,2020-07-15 06:20:00+00:00,3,2.9270312887389878,14.635156443694939,2.6197648178403474,13.098824089201738,2.0
20D,SI,rich,2020-07-15 08:20:00+00:00,2020-07-15 12:20:00+00:00,5,3.779055792180824,18.895278960904122,2.801281638127817,14.006408190639085,4.0
20D,SI,rich,2020-07-15 14:20:00+00:00,2020-07-15 14:20:00+00:00,1,3.0050076521965505,15.025038260982754,3.0050076521965505,15.025038260982754,0.0
