config,horizon,root,decile,n,signal_mean,forward_excess_mean_bp,forward_excess_median_bp,forward_price_mean_bp,forward_funding_paid_mean_bp,positive_excess_fraction
full_best_6m_3d_pressure_vol_scaled_filt0,1h,GC,8,5780,0.7776750153610574,0.6993215501656234,0.4959437152443501,0.7532784108758229,0.0539568607101995,0.5046712802768166
full_best_6m_3d_pressure_vol_scaled_filt0,1h,GC,9,5780,1.1551202966330825,0.09178706334533444,-0.018504449758025933,0.14602639491447808,0.0542393315691436,0.49567474048442905
full_best_6m_3d_pressure_vol_scaled_filt0,1h,GC,10,5780,1.8327214633287554,0.3211786300721589,0.4942908886674532,0.3756624015574733,0.05448377148531443,0.5065743944636678
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,1,5629,-1.5842020017613907,0.38184758073855396,0.021245635841759803,0.4210248020228552,0.039177221284301136,0.5018653402025226
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,2,5628,-0.9329565119384019,0.559779312422336,-0.010363326111279032,0.5949819147281207,0.035202602305784744,0.4966240227434257
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,3,5628,-0.5911518555444677,0.17775152240668343,-0.014507716120502537,0.2156167391892773,0.037865216782593934,0.49307036247334757
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,4,5629,-0.31045463690687364,-0.06814034015915674,-0.022236311834324674,-0.03315704584885604,0.03498329431030066,0.48605436134304497
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,5,5628,-0.052326283808447824,-0.13471680029862745,-0.029164866066848375,-0.09970442788674289,0.03501237241188458,0.47974413646055436
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,6,5628,0.1900325988950626,-0.2316700268703342,-0.02593339089418038,-0.1967650771537748,0.03490494971655944,0.482409381663113
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,7,5629,0.43838487360691397,0.5024250753349142,-0.014241132225258217,0.5324896300058218,0.030064554670907642,0.4910286018831053
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,8,5628,0.7123928184036502,0.029093864791036223,-0.027387945404381112,0.06348124169514789,0.03438737690411163,0.48134328358208955
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,9,5628,1.0688598282840915,-0.009678594639656883,-0.025325372155382504,0.02482323941663029,0.03450183405628703,0.4822316986496091
full_best_6m_3d_pressure_vol_scaled_filt0,1h,HG,10,5629,1.7388900561274645,0.2528021489735817,-0.023306514013885102,0.2771187414316845,0.02431659245810278,0.48605436134304497
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,1,340,-1.3085585855547661,5.570578089400424,3.24792443831136,5.56887742454526,-0.0017006648551629135,0.5294117647058824
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,2,339,-0.7796576734717184,2.7702710455748774,3.3978629238469087,2.8104432369934464,0.04017219141856949,0.5398230088495575
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,3,339,-0.4395105934560071,-3.069988186136837,0.5049444121004052,-3.054298301591885,0.015689884544952768,0.5073746312684366
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,4,339,-0.1660857228737462,0.05171591499863941,0.0424303856989364,0.07319601385203413,0.02148009885339469,0.5073746312684366
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,5,339,0.0615990695421379,0.1337724633306076,-1.5831596252420042,0.14230424839667574,0.008531785066067752,0.45427728613569324
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,6,339,0.29834394332513614,3.1902266221944022,3.663539137975044,3.1875961305154576,-0.002630491678944609,0.5427728613569321
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,7,339,0.5651366716414871,-4.203746637431858,-1.364334099487933,-4.200226709129717,0.003519928302140667,0.4778761061946903
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,8,339,0.9696327564985642,0.8807291460281373,1.5257855583412587,0.9000274936391592,0.01929834761102198,0.5132743362831859
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,9,339,1.3969708216614751,0.5949779387495933,-0.003086946147442177,0.60093340018093,0.005955461431336983,0.49852507374631266
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PA,10,340,2.162857830304916,4.868457182073045,1.115097303940639,4.8622986166414925,-0.006158565431552067,0.5323529411764706
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,1,3683,-1.8299664713078312,-0.5924834656000627,-0.03658257956807082,-0.5521574501183719,0.040326015481690944,0.48710290524029326
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,2,3683,-1.1098294223921779,-0.44345090252631414,-0.039831516140649136,-0.40177186337667853,0.04167903914963568,0.48954656530002716
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,3,3682,-0.7505811674856219,0.09293048875348366,-0.01954930543813465,0.13113324067502888,0.03820275192154521,0.4932102118413905
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,4,3683,-0.4517178682222986,0.18977129438103008,-0.03283749879773297,0.2279018555213454,0.03813056114031552,0.48683138745587834
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,5,3683,-0.19153804988740633,-0.5467969204769828,-0.028028607374187556,-0.5058986099042431,0.040898310572739634,0.4914471897909313
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,6,3682,0.06405706006979488,-0.6096518915278001,-0.033677611909507986,-0.5712586579736532,0.03839323355414702,0.48777838131450296
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,7,3683,0.34970586084436933,-1.0311477813735594,-0.03135365749695796,-0.9930717399861169,0.03807604138744255,0.4865598696714635
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,8,3682,0.654893119317414,-0.35072591818859855,-0.016117052148671825,-0.30898233905943956,0.04174357912915876,0.4972840847365562
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,9,3683,1.0446581261894003,0.5013472499642517,0.9872695251233484,0.5343638497563074,0.03301659979205534,0.5107249524843878
full_best_6m_3d_pressure_vol_scaled_filt0,1h,PL,10,3683,1.7636263049313434,0.7211818345039219,0.9989432106895372,0.7562050326923787,0.03502319818845676,0.5061091501493348
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,1,4807,-1.6596490634021388,0.16189169931578823,-0.03153206246508779,0.22241298239487287,0.06052128307908472,0.48554191803619723
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,2,4806,-1.0109396516756197,-0.8056211781136223,-0.03778576617671864,-0.7526933247501277,0.05292785336349455,0.4729504785684561
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,3,4806,-0.6447039223668399,0.27142070503137716,-0.03009715200573529,0.32255230715881283,0.05113160212743568,0.4818976279650437
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,4,4806,-0.3362735662700979,0.3715068200838135,-0.028473520393882686,0.42993943705463616,0.05843261697082267,0.4848106533499792
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,5,4806,-0.06381823260982815,0.07251259381237958,-0.03283878265877354,0.12656837341319563,0.05405577960081601,0.4781523096129838
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,6,4806,0.19566564202386783,0.6974666404831795,-0.02479855199398758,0.754901222347408,0.05743458186422852,0.4868913857677903
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,7,4806,0.44803332082929814,-0.013868784971275703,-0.03395339005476567,0.0471728703654547,0.06104165533673041,0.47149396587598835
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,8,4806,0.7318193402642587,-0.11210612600763126,-0.026036473137684188,-0.05882916891988847,0.053276957087742736,0.48813982521847693
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,9,4806,1.0791062600847008,-0.053966296477082384,-0.033839861686356686,0.006018941873934458,0.059985238351016844,0.47856845609654597
full_best_6m_3d_pressure_vol_scaled_filt0,1h,SI,10,4806,1.7809553998907606,0.814699006268792,-0.015121938507823117,0.8716053966062351,0.05690639033744315,0.4964627548897212
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,1,5780,-1.6676722962356418,1.0607435330799453,1.2682989086781407,1.2581828220764426,0.1974392889962342,0.5155709342560554
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,2,5780,-0.984720689984498,-2.3703503037431246,-0.8492408871319173,-2.1552201041246715,0.21513019961818425,0.4844290657439446
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,3,5780,-0.6387668593439604,-0.7960200624117155,-0.07540389954623766,-0.5832436602320628,0.2127764021793847,0.49740484429065746
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,4,5779,-0.3451150188902084,1.7317271485111043,0.6924231937767172,1.9424858008011234,0.21075865228975021,0.5113341408548192
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,5,5780,-0.07870266845956886,1.030424417966936,0.6177485413294173,1.2449032763006378,0.21447885833342692,0.5083044982698962
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,6,5780,0.170691665405786,-0.09489567514722481,-0.2543780120484724,0.12081965957489776,0.21571533472184973,0.49186851211072663
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,7,5779,0.45535264043037305,-0.641908749824977,0.5387875376288223,-0.42728176613914737,0.21462698368555622,0.5047586087558401
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,8,5780,0.7776750153610574,1.7858906102870709,1.2324805964662153,1.9962257124048002,0.2103351021174487,0.5219723183391003
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,9,5780,1.1551202966330825,0.4238997371395692,0.06908378744281077,0.6379178278625344,0.21401809072268377,0.5003460207612457
full_best_6m_3d_pressure_vol_scaled_filt0,4h,GC,10,5780,1.8327214633287554,1.3342712090858693,1.2124353266181584,1.556032699613038,0.2217614905268844,0.5115916955017301
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,1,5629,-1.5842020017613907,1.120176151117658,3.4470852210507488,1.2688993257020162,0.14872317458414253,0.5294013146207142
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,2,5628,-0.9328752897389316,2.1496338909086057,2.932179141536626,2.2930518725412146,0.14341798163238545,0.521499644633973
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,3,5628,-0.5909927287358212,0.9626609225501641,1.6429152231725206,1.111825128021856,0.14916420547147655,0.5127931769722814
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,4,5628,-0.31033551734516934,-0.3991390637635217,-0.04636036312130834,-0.2605116589567624,0.13862740480654206,0.4985785358919687
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,5,5628,-0.05223868074162294,-0.12214410060698051,0.06547897020279213,0.0238724028321308,0.1460165034388961,0.501954513148543
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,6,5628,0.19011823702727249,-0.10846748651279316,-0.06438077296899372,0.028544475502879477,0.13701196201545263,0.4943141435678749
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,7,5628,0.43845335263237634,0.29215803639752796,-0.10482886575338207,0.41938918076823173,0.12723114437048297,0.49289267945984366
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,8,5628,0.7124469988591391,0.7042732582871368,-1.1896508889896595,0.8408826919363506,0.13660943364899722,0.48560767590618337
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,9,5628,1.0689342137223499,-0.0637262843838118,-1.0886166679418212,0.06777388762464967,0.13150017200825087,0.48507462686567165
full_best_6m_3d_pressure_vol_scaled_filt0,4h,HG,10,5628,1.7389694645192502,1.284323150898097,-0.25059421591056624,1.3864985119200621,0.10217536102174854,0.49076048329779676
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,1,339,-1.3052296609029095,25.916555055032884,16.884542055527753,25.914731491429635,-0.0018235636031937682,0.616519174041298
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,2,339,-0.7772741278943757,1.358205903254223,8.129792483232658,1.5158121673338993,0.15760626407974637,0.5427728613569321
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,3,339,-0.4377319734660943,-9.678316605388932,4.345484285021408,-9.61439927875029,0.06391732663872013,0.5368731563421829
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,4,339,-0.16475967704956845,1.8450731978601618,6.8793105291838765,1.9046703014561033,0.05959710359601741,0.5368731563421829
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,5,339,0.0630508638418579,5.24729378068666,2.335370390838178,5.293878192015248,0.04658441132865299,0.5132743362831859
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,6,338,0.29933400259315895,11.387666310138933,9.943677582835017,11.363808726322688,-0.02385758381618278,0.5798816568047337
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,7,339,0.5662047484809978,-15.456553305386796,-6.1467858475916515,-15.43154300259216,0.02501030279470543,0.4631268436578171
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,8,339,0.970755956975123,0.42194698886707793,-0.09721527861040546,0.4974640580359293,0.07551706916891514,0.49557522123893805
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,9,339,1.3985918560240274,5.531680887974229,7.431911174326979,5.573358904449871,0.04167801647572134,0.5545722713864307
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PA,10,339,2.1642227639329636,15.93281519395735,13.7287931139637,15.903774832638309,-0.02904036131896527,0.584070796460177
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,1,3683,-1.829704481423022,-3.3864137860691548,-1.212716387804424,-3.2272064797780833,0.1592073062902339,0.4892750475156123
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,2,3682,-1.109530248445499,-2.517681685853048,-0.18223827129733675,-2.353485651562997,0.1641960342892402,0.49348180336773495
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,3,3682,-0.7504032983937626,0.9903620359884354,-0.006562205592464598,1.1424324818911766,0.15207044590195248,0.49945681694731126
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,4,3683,-0.4515710072025587,0.005235873481662902,0.8599421282400521,0.15666986951064493,0.15143399602821245,0.5020363833831116
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,5,3682,-0.19143437106065844,-1.0523996885616813,-0.07470131138894312,-0.8882725269246936,0.16412716163624064,0.4983704508419337
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,6,3682,0.06412832081719556,-2.8178198400409555,-1.725875880342222,-2.657909744074227,0.1599100959659768,0.4823465507876154
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,7,3683,0.3497871009611584,-1.8629596589549666,0.8553084009622208,-1.7121187916357181,0.15084086731848803,0.5028509367363563
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,8,3682,0.6549821242246329,-2.827120843421394,-2.30537690265179,-2.6626953216406846,0.16442552177995856,0.4752851711026616
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,9,3682,1.0447176602479062,0.8419148740062881,4.0479879477026515,0.9793850750562075,0.1374702010491577,0.5309614340032591
full_best_6m_3d_pressure_vol_scaled_filt0,4h,PL,10,3683,1.7636263049313434,4.3762464496410365,2.3441036307761376,4.513343597267423,0.13709714762562966,0.514526201466196
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,1,4806,-1.6597361053318522,-1.5570949345092746,-0.11157787133453173,-1.3185431233661096,0.23855181114245994,0.4954223886808157
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,2,4806,-1.0110289731998048,-3.360113082760767,-0.12480558751459098,-3.1507736128069044,0.20933946995316735,0.49063670411985016
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,3,4806,-0.6447725045148501,2.4115110619126847,1.323858784484218,2.618366288561392,0.2068552266479954,0.50187265917603
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,4,4805,-0.33636136326288996,1.7038851880881427,1.9018354362049412,1.936428161894333,0.23254297380548705,0.5063475546305931
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,5,4806,-0.06393013968295265,2.1335772203780716,1.9037244985704078,2.358357204629774,0.22477998425099113,0.5062421972534332
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,6,4806,0.19556246189132342,1.1253469390626114,2.6618058273329477,1.360044729025054,0.23469778996173382,0.5116521015397419
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,7,4805,0.4479848486773048,-0.8084257803395708,-0.11676873868607862,-0.573343750800887,0.2350820295379752,0.4909469302809573
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,8,4806,0.7318193402642587,1.1832962742004298,1.9505077144719454,1.3957557774583966,0.2124595032572731,0.5045776113191843
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,9,4806,1.0791062600847008,0.46999928483523723,-0.11860691303438795,0.7121092951546405,0.24211001031872148,0.4943820224719101
full_best_6m_3d_pressure_vol_scaled_filt0,4h,SI,10,4806,1.7809553998907606,2.423037902530181,0.7943798831656148,2.6495385351252843,0.22650063259444264,0.5010403662089056
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,1,5778,-1.6676640823628293,0.23968515535177368,3.0415194542192077,1.470269698822982,1.230584543471122,0.5162686050536518
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,2,5778,-0.9839234302122764,-4.32953267995811,-3.4813711418965445,-3.095144803473608,1.2343878764844247,0.4820006922810661
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,3,5778,-0.6379678485813244,1.599735756189724,3.505909940924147,2.8612812414073967,1.261545485217596,0.5167878158532364
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,4,5777,-0.34448406014841587,-2.0317727421583944,4.180728964228794,-0.7445509156307268,1.2872218265276008,0.523628180716635
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,5,5778,-0.07822666872907781,8.573782395975199,9.112599283896971,9.851372513132839,1.2775901171575674,0.5451713395638629
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,6,5778,0.17110034617293401,7.408769726303757,7.0836094224759165,8.683917912898346,1.2751481865945138,0.5441329179646937
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,7,5777,0.45572371706632064,4.95625490742633,5.785191621645071,6.258008970325915,1.301754062899516,0.5314176908429981
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,8,5778,0.7779672761308721,4.9025176599576845,4.9303998978725,6.1708239058308205,1.2683062458730683,0.5295950155763239
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,9,5778,1.1553433661076302,1.506750500154854,-0.5431356608424226,2.7969900831848538,1.29023958302994,0.496711664935964
full_best_6m_3d_pressure_vol_scaled_filt0,1d,GC,10,5778,1.832874091400744,-1.762863464069622,-2.19177101500009,-0.4301059038287636,1.332757560240818,0.49048113534094845
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,1,5627,-1.5843520447795125,6.3944145726710735,10.890563398541056,7.268921118858897,0.8745065461879578,0.5425626443931046
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,2,5626,-0.9329935843433068,3.10738998417289,11.192620154280766,3.956735993343649,0.849346009170897,0.5398151439744046
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,3,5626,-0.5904941733809623,4.852036326168693,6.186598721374529,5.728050479661917,0.8760141534933525,0.5179523640241734
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,4,5626,-0.30971595649562117,6.713658931885411,6.41662806084445,7.5629607998335775,0.8493018679483019,0.5193743334518308
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,5,5626,-0.0517568738098673,4.827891827868877,5.581933553131511,5.662639294585152,0.8347474667163997,0.5188410949164592
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,6,5626,0.19050369201061323,0.6800606048819342,1.7380101090919158,1.5134982087002757,0.8334376038184662,0.5042659082829719
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,7,5626,0.43877340231967943,2.6237896873311506,0.1948440636449192,3.425153431510093,0.8013637441790775,0.5008887308922858
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,8,5626,0.7127150085567037,3.8496284088374346,0.4179916428430992,4.678582907971042,0.8289544991337404,0.5012442232492001
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,9,5626,1.0691525138278413,-5.494711177794073,-10.120961772043849,-4.681313833979357,0.8133973438148483,0.4676501955207963
full_best_6m_3d_pressure_vol_scaled_filt0,1d,HG,10,5626,1.7391283189932878,7.348103297807305,-2.1919979548191026,7.943534789464786,0.5954314916576093,0.49342339139708496
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,1,337,-1.3051479773555883,38.26826995222949,56.10489788608368,38.59081472450783,0.32254477227813383,0.629080118694362
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,2,337,-0.7656320118847612,30.651170301998533,38.98845471571925,31.416644746919555,0.7654744449208395,0.5845697329376854
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,3,337,-0.42445164420461245,26.831822499576244,47.2876719737415,27.217797554397812,0.3859750548213442,0.5875370919881305
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,4,337,-0.15618491047279728,50.390341785232806,75.61144191910508,50.35851409535108,-0.031827689881956805,0.6409495548961425
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,5,337,0.0711248130383011,21.670257623055473,39.899187704635196,21.794050908433615,0.12379328537791047,0.5875370919881305
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,6,336,0.30521775559198167,-4.320636357256897,23.07948007522701,-4.225247697452578,0.09538865980405925,0.5297619047619048
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,7,337,0.573597187828148,-32.97360842594188,-1.285471046013572,-32.583471781629484,0.3901366443121598,0.49554896142433236
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,8,337,0.9764073079051709,18.751665303156326,-2.9805433632878846,19.099340996544782,0.347675693388209,0.49851632047477745
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,9,337,1.4032798565555902,48.93999362873281,48.92647958052778,49.15225443061709,0.21226080188400176,0.5756676557863502
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PA,10,337,2.1669697636240963,57.4805915477259,55.07400365723784,57.326745739182776,-0.1538458085434453,0.5875370919881305
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,1,3681,-1.829688346442287,-11.386525987193867,-10.6841968011992,-10.441464729700037,0.945061257494568,0.47161097527845697
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,2,3680,-1.1087417094829153,-2.292286026621999,-7.006685289279229,-1.3522901960291156,0.9399958305936141,0.4826086956521739
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,3,3680,-0.749110532448626,-3.432771464430332,-0.1741934005401605,-2.4935709245136137,0.9392005399174445,0.49918478260869564
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,4,3681,-0.4506147543668474,-14.5922359268359,4.913248440440093,-13.671150705112792,0.9210852217238217,0.5093724531377343
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,5,3680,-0.1906753492540662,-12.29996994966188,-0.6820362241398865,-11.310747679696993,0.9892222699655869,0.4980978260869565
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,6,3680,0.06476872686062997,1.2229499513847581,-0.23555385521688818,2.163907731593186,0.9409577802091277,0.49918478260869564
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,7,3681,0.3503562806602739,-8.892759813713104,-6.8735411389416825,-7.960568096136135,0.9321917175776778,0.48274925292040205
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,8,3680,0.6554236980844482,-2.9354859206370234,-2.5815598562687865,-2.018452506124598,0.9170334145131258,0.4964673913043478
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,9,3680,1.0450951609973742,2.4947575932211326,0.2490439418597885,3.341470459818677,0.8467128665982477,0.5005434782608695
full_best_6m_3d_pressure_vol_scaled_filt0,1d,PL,10,3681,1.7638775609037014,2.8051735396587736,-1.8323176836643347,3.674084122208428,0.868910582550355,0.49687584895408854
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,1,4804,-1.6599102860197184,-4.0000316531938385,0.48378254049359637,-2.6071796615032055,1.3928519916901876,0.5012489592006661
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,2,4804,-1.011290394213735,-13.099962002237778,4.821880348495604,-11.7725883783034,1.3273736239339404,0.5126977518734388
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,3,4804,-0.6451143160068468,4.624667644998142,12.762484598571673,5.923737257382435,1.2990696123838614,0.5420482930890924
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,4,4803,-0.3367735124877133,17.553901398524914,12.557030688270975,18.9487300080782,1.394828609552829,0.541120133250052
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,5,4804,-0.06443353026007878,16.258450137123646,15.606027460480709,17.62737536686383,1.3689252297397432,0.5420482930890924
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,6,4804,0.19499557339740814,9.58618301096106,13.997916697436423,10.912144303369661,1.3259612924081658,0.5380932556203164
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,7,4803,0.4474035820183475,4.929318089000295,7.693733229713358,6.282985819262583,1.3536677302618543,0.5219654382677493
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,8,4804,0.7315172429398802,-4.566056822248436,-4.425304882707266,-3.2338289890748695,1.3322278331731114,0.48792672772689427
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,9,4804,1.0786687935496804,-5.451927688901578,-9.814206662020364,-4.060976896410158,1.3909507924909428,0.4718984179850125
full_best_6m_3d_pressure_vol_scaled_filt0,1d,SI,10,4804,1.7804337189317718,9.11510724678318,-0.6130863933485918,10.508691620566362,1.3935843737827063,0.49895920066611155
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,1,5773,-1.6680676010027122,-6.251444954893406,-6.692983843700824,-2.3753253643641274,3.8761195905296306,0.4786073098908713
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,2,5773,-0.984360977168024,2.548184605543285,6.31769888722216,6.354751830124503,3.8065672245815656,0.5153299844101853
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,3,5773,-0.6383477114294173,6.749081240588989,8.6316238038962,10.478349256862975,3.729268016274327,0.520526589294994
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,4,5773,-0.344859363474876,3.1518907978617308,1.667292960680583,6.969011552968935,3.8171207551075397,0.5063225359431838
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,5,5773,-0.0785931108265951,19.581147204462596,16.450244455928093,23.33205596160235,3.7509087571400945,0.5579421444656159
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,6,5773,0.1706499332759496,24.65820181852344,20.37132870288246,28.39303045266924,3.734828634146143,0.5666031526069635
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,7,5773,0.45519451131219574,15.05887376544155,6.39675439002769,18.895335809826822,3.836462044385613,0.52416421271436
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,8,5773,0.7772470588843214,4.525798446091017,2.3631394393676786,8.320145407977549,3.794346961886874,0.5075350770829724
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,9,5773,1.1545649799425575,8.098694498885006,3.7061570749776243,12.031790105925865,3.9330956070411904,0.5111727005023384
full_best_6m_3d_pressure_vol_scaled_filt0,3d,GC,10,5773,1.8327780732837522,-11.584370189556935,-4.642628251008908,-7.576003255066902,4.008366934490342,0.4848432357526416
full_best_6m_3d_pressure_vol_scaled_filt0,3d,HG,1,5622,-1.5847273077915418,9.595653611438083,31.691998430875508,12.244043266925662,2.6483896554875903,0.5556741373176806
