label,variant,lookback_bars,entry_z,flow_z,rebalance_bars,train_observations,train_total_gross_return,train_total_cost_return,train_total_net_return,train_gross_to_cost,train_mean_net_bps,train_tstat,train_annualized_sharpe,train_hit_rate,train_max_drawdown,train_avg_turnover,train_avg_gross_exposure,train_active_fraction,test_observations,test_total_gross_return,test_total_cost_return,test_total_net_return,test_gross_to_cost,test_mean_net_bps,test_tstat,test_annualized_sharpe,test_hit_rate,test_max_drawdown,test_avg_turnover,test_avg_gross_exposure,test_active_fraction,full_observations,full_total_gross_return,full_total_cost_return,full_total_net_return,full_gross_to_cost,full_mean_net_bps,full_tstat,full_annualized_sharpe,full_hit_rate,full_max_drawdown,full_avg_turnover,full_avg_gross_exposure,full_active_fraction
stable_residual_reversion_lb156_z1_fz0.5_rb6,stable_residual_reversion,156,1.0,0.5,6,582,-0.00023255484770390864,0.0033087592762820386,-0.0035413141239859476,-0.07028460769899952,-0.06084732171797161,-0.82845373679809,-4.81453491559964,0.061855670103092786,-0.005086165227482775,0.03790102263782405,0.14432989690721648,0.14432989690721648,412,-0.0071675063756881305,0.004901102210677057,-0.012068608586365187,-1.462427443376657,-0.29292739287294145,-2.1455651016039803,-14.819742591758324,0.1262135922330097,-0.012127534385896893,0.07930586101419186,0.28640776699029125,0.28640776699029125,994,-0.007400061223392039,0.008209861486959095,-0.015609922710351132,-0.9013624937700375,-0.15704147595926693,-2.2079321312119697,-9.818385937486472,0.08853118712273642,-0.01577028016837567,0.05506278663285778,0.20321931589537223,0.20321931589537223
stable_residual_reversion_lb156_z1_fz1_rb6,stable_residual_reversion,156,1.0,1.0,6,582,-0.00023255484770390864,0.0033087592762820386,-0.0035413141239859476,-0.07028460769899952,-0.06084732171797161,-0.82845373679809,-4.81453491559964,0.061855670103092786,-0.005086165227482775,0.03790102263782405,0.14432989690721648,0.14432989690721648,412,-0.0071675063756881305,0.004901102210677057,-0.012068608586365187,-1.462427443376657,-0.29292739287294145,-2.1455651016039803,-14.819742591758324,0.1262135922330097,-0.012127534385896893,0.07930586101419186,0.28640776699029125,0.28640776699029125,994,-0.007400061223392039,0.008209861486959095,-0.015609922710351132,-0.9013624937700375,-0.15704147595926693,-2.2079321312119697,-9.818385937486472,0.08853118712273642,-0.01577028016837567,0.05506278663285778,0.20321931589537223,0.20321931589537223
stable_residual_reversion_lb390_z1.5_fz0.5_rb6,stable_residual_reversion,390,1.5,0.5,6,582,-0.0014878255487808796,0.0017447304430422755,-0.0032325559918231542,-0.8527538192011871,-0.05554219917221914,-0.8541003127862375,-4.963579249731975,0.029209621993127148,-0.004427901643852588,0.019985457537712206,0.07216494845360824,0.07216494845360824,412,0.0028978400923291513,0.004825293421793973,-0.0019274533294648209,0.6005520989129356,-0.0467828478025442,-0.4346192082784206,-3.001980591176131,0.11650485436893204,-0.003675179563588087,0.07807918158242676,0.25728155339805825,0.25728155339805825,994,0.0014100145435482715,0.006570023864836248,-0.005160009321287977,0.21461330621565633,-0.05191156258841023,-0.8855353638757126,-3.937860154719381,0.06539235412474849,-0.005987620809068703,0.04406454637717135,0.1488933601609658,0.1488933601609658
stable_residual_reversion_lb390_z1.5_fz1_rb6,stable_residual_reversion,390,1.5,1.0,6,582,-0.0014878255487808796,0.0017447304430422755,-0.0032325559918231542,-0.8527538192011871,-0.05554219917221914,-0.8541003127862375,-4.963579249731975,0.029209621993127148,-0.004427901643852588,0.019985457537712206,0.07216494845360824,0.07216494845360824,412,0.0028978400923291513,0.004825293421793973,-0.0019274533294648209,0.6005520989129356,-0.0467828478025442,-0.4346192082784206,-3.001980591176131,0.11650485436893204,-0.003675179563588087,0.07807918158242676,0.25728155339805825,0.25728155339805825,994,0.0014100145435482715,0.006570023864836248,-0.005160009321287977,0.21461330621565633,-0.05191156258841023,-0.8855353638757126,-3.937860154719381,0.06539235412474849,-0.005987620809068703,0.04406454637717135,0.1488933601609658,0.1488933601609658
stable_residual_reversion_lb390_z2_fz0.5_rb1,stable_residual_reversion,390,2.0,0.5,1,582,0.0016149775144981178,0.004513066498649427,-0.002898088984151309,0.35784483011305357,-0.04979534337029741,-0.8566204135195418,-4.978224742210788,0.012027491408934709,-0.004275026857871745,0.05169606527662574,0.029209621993127148,0.029209621993127148,412,0.004758835247881278,0.011547517683795737,-0.006788682435914461,0.4121089378853431,-0.16477384553190436,-2.1953068809199414,-15.16331658304272,0.0412621359223301,-0.008140920687046619,0.18685303695462363,0.11407766990291263,0.11407766990291263,994,0.006373812762379395,0.016060584182445166,-0.00968677142006577,0.3968605805351848,-0.0974524287732975,-2.1128877612306423,-9.395736032414574,0.02414486921529175,-0.009686771420065774,0.10771686239064497,0.06438631790744467,0.06438631790744467
stable_residual_reversion_lb390_z2_fz1_rb1,stable_residual_reversion,390,2.0,1.0,1,582,0.0016149775144981178,0.004513066498649427,-0.002898088984151309,0.35784483011305357,-0.04979534337029741,-0.8566204135195418,-4.978224742210788,0.012027491408934709,-0.004275026857871745,0.05169606527662574,0.029209621993127148,0.029209621993127148,412,0.004758835247881278,0.011547517683795737,-0.006788682435914461,0.4121089378853431,-0.16477384553190436,-2.1953068809199414,-15.16331658304272,0.0412621359223301,-0.008140920687046619,0.18685303695462363,0.11407766990291263,0.11407766990291263,994,0.006373812762379395,0.016060584182445166,-0.00968677142006577,0.3968605805351848,-0.0974524287732975,-2.1128877612306423,-9.395736032414574,0.02414486921529175,-0.009686771420065774,0.10771686239064497,0.06438631790744467,0.06438631790744467
stable_residual_reversion_lb390_z2_fz0.5_rb3,stable_residual_reversion,390,2.0,0.5,3,582,-0.0003138273460961523,0.0018258658659042475,-0.0021396932120003997,-0.17187864232334038,-0.036764488178701024,-0.8723547505655923,-5.069664386595525,0.022336769759450172,-0.0031718558294849654,0.020914843824790922,0.041237113402061855,0.041237113402061855,412,-8.066350605338423e-05,0.003988347102318948,-0.004069010608372333,-0.0202247958826061,-0.09876239340709546,-1.6813046350544518,-11.613025347592613,0.03155339805825243,-0.0043693227441930875,0.06453636087894739,0.10922330097087378,0.10922330097087378,994,-0.0003944908521495371,0.005814212968223195,-0.006208703820372733,-0.06784939841481111,-0.06246180905807578,-1.8020928427071798,-8.013671604647044,0.026156941649899398,-0.006331047304639784,0.038995392141000645,0.06941649899396378,0.06941649899396378
stable_residual_reversion_lb390_z2_fz1_rb3,stable_residual_reversion,390,2.0,1.0,3,582,-0.0003138273460961523,0.0018258658659042475,-0.0021396932120003997,-0.17187864232334038,-0.036764488178701024,-0.8723547505655923,-5.069664386595525,0.022336769759450172,-0.0031718558294849654,0.020914843824790922,0.041237113402061855,0.041237113402061855,412,-8.066350605338423e-05,0.003988347102318948,-0.004069010608372333,-0.0202247958826061,-0.09876239340709546,-1.6813046350544518,-11.613025347592613,0.03155339805825243,-0.0043693227441930875,0.06453636087894739,0.10922330097087378,0.10922330097087378,994,-0.0003944908521495371,0.005814212968223195,-0.006208703820372733,-0.06784939841481111,-0.06246180905807578,-1.8020928427071798,-8.013671604647044,0.026156941649899398,-0.006331047304639784,0.038995392141000645,0.06941649899396378,0.06941649899396378
stable_flow_confirmed_reversion_lb156_z1.5_fz0.5_rb3,stable_flow_confirmed_reversion,156,1.5,0.5,3,582,-0.001538184598939869,0.003964285714285714,-0.005502470313225584,-0.38801052946230935,-0.09454416345748426,-0.9284271724121725,-5.395527643397259,0.03264604810996564,-0.005934444533633626,0.04540991654393717,0.07731958762886598,0.07731958762886598,412,0.0028827853815975033,0.004816688744210767,-0.001933903362613264,0.5984994120831153,-0.0469394020051763,-0.5285202855442216,-3.6505695308115,0.038834951456310676,-0.004008317104655992,0.07793994731732633,0.12378640776699029,0.12378640776699029,994,0.0013446007826576345,0.00878097445849648,-0.007436373675838846,0.1531266021798523,-0.07481261243298638,-1.0680697292072512,-4.749566647117512,0.035211267605633804,-0.007436373675838846,0.05889318885644857,0.096579476861167,0.096579476861167
stable_flow_confirmed_reversion_lb156_z1_fz0.5_rb6,stable_flow_confirmed_reversion,156,1.0,0.5,6,582,-0.00020625832802759723,0.00321554281618884,-0.0034218011442164378,-0.0641441709278998,-0.05879383409306594,-0.9629737715270817,-5.596294204360325,0.048109965635738834,-0.004458093514323173,0.036833251044545705,0.12371134020618557,0.12371134020618557,412,0.004192213844968389,0.00399684391579405,0.00019536992917433917,1.0488810504714254,0.0047419885721926985,0.054663744001551884,0.37757074562741355,0.10436893203883495,-0.0023616234153433324,0.06467384977013027,0.20388349514563106,0.20388349514563106,994,0.003985955516940792,0.00721238673198289,-0.0032264312150420975,0.5526541580563497,-0.03245906654971929,-0.6404031436558034,-2.847789173909451,0.07142857142857142,-0.006343111492485415,0.04837281510384232,0.15694164989939638,0.15694164989939638
stable_flow_confirmed_reversion_lb390_z1.5_fz1_rb3,stable_flow_confirmed_reversion,390,1.5,1.0,3,582,-0.0009664295474766329,0.0008538461538461536,-0.0018202757013227864,-1.1318544249726334,-0.03127621479936059,-0.9785318567400434,-5.6867095663178695,0.00859106529209622,-0.0021353460859819045,0.009780597409463387,0.015463917525773196,0.015463917525773196,412,-0.005951724802429336,0.0050999999999999995,-0.011051724802429335,-1.1670048632214385,-0.26824574763178,-2.9054175731133736,-20.068158511211074,0.038834951456310676,-0.011318667624545321,0.0825242718446602,0.13106796116504854,0.13106796116504854,994,-0.006918154349905968,0.005953846153846154,-0.01287200050375212,-1.161963908898935,-0.12949698695927686,-3.0304192158455447,-13.47587862549666,0.02112676056338028,-0.013138943325868107,0.03993189908682866,0.06338028169014084,0.06338028169014084
ungated_residual_reversion_lb156_z2_fz0.5_rb6,ungated_residual_reversion,156,2.0,0.5,6,582,-0.0024360987316360237,0.006309964230447015,-0.008746062962083037,-0.38607171810599056,-0.15027599591207969,-1.0387007946196638,-6.036379607490704,0.1254295532646048,-0.011192292829795378,0.072279086259416,0.25773195876288657,0.25773195876288657,412,-0.002887674396978788,0.006859392167272662,-0.00974706656425145,-0.42098109082556595,-0.23657928554008373,-1.2263978571542427,-8.4709154453168,0.20388349514563106,-0.011999571137579452,0.11099340076492979,0.3932038834951456,0.3932038834951456,994,-0.0053237731286148145,0.013169356397719677,-0.01849312952633449,-0.4042546171456523,-0.1860475807478319,-1.5978999006011747,-7.105652248903939,0.1579476861167002,-0.01951008480273692,0.08832566329791869,0.31388329979879276,0.31388329979879276
ungated_residual_reversion_lb156_z2_fz1_rb6,ungated_residual_reversion,156,2.0,1.0,6,582,-0.0024360987316360237,0.006309964230447015,-0.008746062962083037,-0.38607171810599056,-0.15027599591207969,-1.0387007946196638,-6.036379607490704,0.1254295532646048,-0.011192292829795378,0.072279086259416,0.25773195876288657,0.25773195876288657,412,-0.002887674396978788,0.006859392167272662,-0.00974706656425145,-0.42098109082556595,-0.23657928554008373,-1.2263978571542427,-8.4709154453168,0.20388349514563106,-0.011999571137579452,0.11099340076492979,0.3932038834951456,0.3932038834951456,994,-0.0053237731286148145,0.013169356397719677,-0.01849312952633449,-0.4042546171456523,-0.1860475807478319,-1.5978999006011747,-7.105652248903939,0.1579476861167002,-0.01951008480273692,0.08832566329791869,0.31388329979879276,0.31388329979879276
stable_flow_confirmed_reversion_lb390_z1.5_fz1_rb6,stable_flow_confirmed_reversion,390,1.5,1.0,6,582,0.00011815720927539316,0.0005999999999999998,-0.0004818427907246067,0.1969286821256553,-0.008279085751281902,-1.0414572862459401,-6.052398878802773,0.012027491408934709,-0.0005284813377461409,0.006872852233676975,0.020618556701030924,0.020618556701030927,412,-0.0051115646588272895,0.0020501418046556426,-0.007161706463482932,-2.4932737078086493,-0.1738278267835663,-2.368484855337581,-16.35948303891623,0.043689320388349516,-0.007161706463482932,0.0331738156093146,0.11165048543689321,0.11165048543689321,994,-0.004993407449551897,0.0026501418046556424,-0.007643549254207538,-1.884203871951198,-0.07689687378478409,-2.4917071389775334,-11.08029634961772,0.025150905432595575,-0.007643549254207537,0.017774257576496595,0.05835010060362173,0.05835010060362173
stable_residual_reversion_lb156_z1_fz0.5_rb3,stable_residual_reversion,156,1.0,0.5,3,582,-0.0008006398403241777,0.006092118152891764,-0.006892757993215945,-0.13142224432140004,-0.1184322679246726,-1.0780630388885677,-6.265132150899399,0.061855670103092786,-0.00735877107997787,0.0697837130915437,0.14948453608247422,0.14948453608247422,412,-0.014564649235073522,0.008839284870874122,-0.02340393410594764,-1.6477180504799382,-0.5680566530569816,-4.061345320493599,-28.05232625239941,0.10922330097087378,-0.023403934105947648,0.1430304995287075,0.29854368932038833,0.29854368932038833,994,-0.015365289075397697,0.014931403023765888,-0.030296692099163587,-1.0290586256992196,-0.30479569516261157,-3.5101233460902823,-15.609060266348893,0.08148893360160966,-0.03076270518592552,0.10014354811378866,0.2112676056338028,0.2112676056338028
stable_residual_reversion_lb156_z1_fz1_rb3,stable_residual_reversion,156,1.0,1.0,3,582,-0.0008006398403241777,0.006092118152891764,-0.006892757993215945,-0.13142224432140004,-0.1184322679246726,-1.0780630388885677,-6.265132150899399,0.061855670103092786,-0.00735877107997787,0.0697837130915437,0.14948453608247422,0.14948453608247422,412,-0.014564649235073522,0.008839284870874122,-0.02340393410594764,-1.6477180504799382,-0.5680566530569816,-4.061345320493599,-28.05232625239941,0.10922330097087378,-0.023403934105947648,0.1430304995287075,0.29854368932038833,0.29854368932038833,994,-0.015365289075397697,0.014931403023765888,-0.030296692099163587,-1.0290586256992196,-0.30479569516261157,-3.5101233460902823,-15.609060266348893,0.08148893360160966,-0.03076270518592552,0.10014354811378866,0.2112676056338028,0.2112676056338028
stable_flow_confirmed_reversion_lb390_z2_fz1_rb6,stable_flow_confirmed_reversion,390,2.0,1.0,6,582,3.077008525759996e-05,0.0002999999999999999,-0.00026922991474239994,0.10256695085866657,-0.004625943552274913,-1.0917251183132504,-6.344528930089571,0.003436426116838488,-0.00026922991474239994,0.003436426116838487,0.01030927835051546,0.010309278350515464,412,-0.003847826208428482,0.0010001418046556426,-0.004847968013084124,-3.847280646121298,-0.11766912653116805,-1.9269737470642887,-13.309899052338217,0.02669902912621359,-0.0054690517095048055,0.016183524347178683,0.05825242718446602,0.05825242718446602,994,-0.003817056123170882,0.0013001418046556426,-0.005117197927826524,-2.935876770904904,-0.05148086446505558,-2.0208400000637323,-8.986411655527041,0.013078470824949699,-0.005738281624247205,0.00871993162076219,0.030181086519114688,0.030181086519114688
stable_residual_reversion_lb156_z1.5_fz0.5_rb6,stable_residual_reversion,156,1.5,0.5,6,582,-0.0006222996806479583,0.00320548429544864,-0.0038277839760965985,-0.19413593182519748,-0.0657694841253711,-1.1260904388111712,-6.544241995616289,0.061855670103092786,-0.005007002305980529,0.036718033166651086,0.13402061855670103,0.13402061855670103,412,-0.005745279042964741,0.003436886355912234,-0.009182165398876976,-1.6716523178258547,-0.22286809220575185,-1.840529396932501,-12.712814854563367,0.07524271844660194,-0.009094967561416721,0.055613047830295054,0.17475728155339806,0.17475728155339806,994,-0.006367578723612698,0.006642370651360874,-0.013009949374973573,-0.9586304435311996,-0.1308848025651265,-2.1546261422085875,-9.581341163593297,0.06740442655935613,-0.013916209179804104,0.0445497696268335,0.15090543259557343,0.15090543259557343
stable_residual_reversion_lb156_z1.5_fz1_rb6,stable_residual_reversion,156,1.5,1.0,6,582,-0.0006222996806479583,0.00320548429544864,-0.0038277839760965985,-0.19413593182519748,-0.0657694841253711,-1.1260904388111712,-6.544241995616289,0.061855670103092786,-0.005007002305980529,0.036718033166651086,0.13402061855670103,0.13402061855670103,412,-0.005745279042964741,0.003436886355912234,-0.009182165398876976,-1.6716523178258547,-0.22286809220575185,-1.840529396932501,-12.712814854563367,0.07524271844660194,-0.009094967561416721,0.055613047830295054,0.17475728155339806,0.17475728155339806,994,-0.006367578723612698,0.006642370651360874,-0.013009949374973573,-0.9586304435311996,-0.1308848025651265,-2.1546261422085875,-9.581341163593297,0.06740442655935613,-0.013916209179804104,0.0445497696268335,0.15090543259557343,0.15090543259557343
non_transition_flow_confirmed_reversion_lb156_z1.5_fz1_rb6,non_transition_flow_confirmed_reversion,156,1.5,1.0,6,582,0.0007770895760953362,0.004271013728263162,-0.003493924152167826,0.181944996091442,-0.06003306103381144,-1.141355962653382,-6.632957145634563,0.08075601374570447,-0.004720123532610773,0.04892341040393084,0.16494845360824742,0.16494845360824742,412,-0.008200931566120817,0.00568139900739047,-0.013882330573511285,-1.443470447235424,-0.3369497712017302,-1.86865041860064,-12.907051003458376,0.12378640776699029,-0.016092206928981206,0.0919320227733086,0.3058252427184466,0.3058252427184466,994,-0.0074238419900254805,0.009952412735653634,-0.017376254725679115,-0.7459338943440545,-0.17481141575129894,-2.1608848204356637,-9.609172688585979,0.09859154929577464,-0.022098312773290222,0.06674991774415581,0.22334004024144868,0.22334004024144868
non_transition_flow_confirmed_reversion_lb156_z2_fz1_rb1,non_transition_flow_confirmed_reversion,156,2.0,1.0,1,582,0.006685771033772923,0.010404315748065784,-0.0037185447142928604,0.6425959376536455,-0.06389252086413849,-1.1637473086317127,-6.7630838047725845,0.027491408934707903,-0.006024796094994269,0.11917887454829076,0.07560137457044673,0.07560137457044673,412,-2.2590927485172498e-05,0.012438416075361322,-0.012461007002846494,-0.0018162222061313589,-0.3024516262826819,-3.188007511902235,-22.020049949387836,0.024271844660194174,-0.010877346170977572,0.20126886853335468,0.11407766990291263,0.11407766990291263,994,0.006663180106287751,0.022842731823427102,-0.016179551717139355,0.2916980402253863,-0.16277215007182452,-3.197982177315318,-14.22100923946863,0.026156941649899398,-0.01680125772311324,0.1532041034435084,0.09154929577464789,0.09154929577464789
stable_residual_reversion_lb390_z1.5_fz0.5_rb3,stable_residual_reversion,390,1.5,0.5,3,582,-0.0012466458385872168,0.0032023170388216634,-0.004448962877408881,-0.3892949459638566,-0.07644266112386393,-1.1925494147068603,-6.930466410683142,0.024054982817869417,-0.004629929707882378,0.03668175302201218,0.06701030927835051,0.06701030927835051,412,-0.016132937852179216,0.00832825040449981,-0.024461188256679027,-1.9371341000340818,-0.5937181615698793,-2.713890903445943,-18.74525484270615,0.10194174757281553,-0.0252422489400782,0.13476133340614577,0.2621359223300971,0.2621359223300971,994,-0.01737958369076643,0.011530567443321472,-0.028910151134087906,-1.507261787088607,-0.29084659088619624,-2.955585906828024,-13.143104669935855,0.056338028169014086,-0.029032494618354967,0.07733445636030499,0.14788732394366197,0.14788732394366197
stable_residual_reversion_lb390_z1.5_fz1_rb3,stable_residual_reversion,390,1.5,1.0,3,582,-0.0012466458385872168,0.0032023170388216634,-0.004448962877408881,-0.3892949459638566,-0.07644266112386393,-1.1925494147068603,-6.930466410683142,0.024054982817869417,-0.004629929707882378,0.03668175302201218,0.06701030927835051,0.06701030927835051,412,-0.016132937852179216,0.00832825040449981,-0.024461188256679027,-1.9371341000340818,-0.5937181615698793,-2.713890903445943,-18.74525484270615,0.10194174757281553,-0.0252422489400782,0.13476133340614577,0.2621359223300971,0.2621359223300971,994,-0.01737958369076643,0.011530567443321472,-0.028910151134087906,-1.507261787088607,-0.29084659088619624,-2.955585906828024,-13.143104669935855,0.056338028169014086,-0.029032494618354967,0.07733445636030499,0.14788732394366197,0.14788732394366197
ungated_residual_reversion_lb156_z1_fz0.5_rb3,ungated_residual_reversion,156,1.0,0.5,3,582,0.002962894469848705,0.015800307789050498,-0.0128374133192018,0.18752131347099263,-0.2205741120137766,-1.193159717002288,-6.9340131648106125,0.2766323024054983,-0.015743968839186464,0.18098863446793242,0.6185567010309279,0.6185567010309279,412,-0.013081862241501152,0.01635965560887792,-0.029441517850379073,-0.7996416644860175,-0.7145999478247347,-3.0717969332129873,-21.217365909958573,0.4053398058252427,-0.028701223505522313,0.26471934642197287,0.9563106796116505,0.9563106796116505,994,-0.010118967771652446,0.03215996339792842,-0.04227893116958087,-0.31464487836774896,-0.4253413598549383,-2.9315314812813327,-13.03613777988371,0.3299798792756539,-0.04227893116958086,0.21569391950320874,0.7585513078470825,0.7585513078470825
ungated_residual_reversion_lb156_z1_fz1_rb3,ungated_residual_reversion,156,1.0,1.0,3,582,0.002962894469848705,0.015800307789050498,-0.0128374133192018,0.18752131347099263,-0.2205741120137766,-1.193159717002288,-6.9340131648106125,0.2766323024054983,-0.015743968839186464,0.18098863446793242,0.6185567010309279,0.6185567010309279,412,-0.013081862241501152,0.01635965560887792,-0.029441517850379073,-0.7996416644860175,-0.7145999478247347,-3.0717969332129873,-21.217365909958573,0.4053398058252427,-0.028701223505522313,0.26471934642197287,0.9563106796116505,0.9563106796116505,994,-0.010118967771652446,0.03215996339792842,-0.04227893116958087,-0.31464487836774896,-0.4253413598549383,-2.9315314812813327,-13.03613777988371,0.3299798792756539,-0.04227893116958086,0.21569391950320874,0.7585513078470825,0.7585513078470825
non_transition_flow_confirmed_reversion_lb390_z1.5_fz1_rb3,non_transition_flow_confirmed_reversion,390,1.5,1.0,3,582,-0.00035185273878809574,0.0020538461538461535,-0.002405698892634249,-0.17131406757472828,-0.041335032519488814,-1.2317855506595674,-7.158486079261885,0.01718213058419244,-0.0024056988926342495,0.02352630187681734,0.03608247422680412,0.03608247422680412,412,-0.003709915578181992,0.01251147098309549,-0.01622138656127748,-0.2965211351402674,-0.3937229747882884,-2.6174523767160744,-18.079139355929904,0.14563106796116504,-0.017193818402660817,0.2024509867814804,0.34951456310679613,0.34951456310679613,994,-0.004061768316970086,0.014565317136941643,-0.018627085453911733,-0.27886576576271904,-0.18739522589448424,-2.8584591253383698,-12.711194552749474,0.07042253521126761,-0.018627085453911747,0.09768824370852881,0.1659959758551308,0.1659959758551308
stable_residual_reversion_lb390_z1_fz0.5_rb6,stable_residual_reversion,390,1.0,0.5,6,582,-0.0023475855797098185,0.002829147511277021,-0.005176733090986838,-0.8297854991131817,-0.08894730396884601,-1.2456754909290855,-7.239207065157428,0.044673539518900345,-0.005863768364348562,0.03240718798713656,0.1134020618556701,0.1134020618556701,412,-0.004247736733393344,0.0054384985509326,-0.009686235284325944,-0.7810495293163104,-0.23510279816325105,-2.1484739789870115,-14.8398346476998,0.1383495145631068,-0.009908153766151206,0.0880015946752848,0.30097087378640774,0.30097087378640774,994,-0.006595322313103162,0.008267646062209621,-0.014862968375312783,-0.7977267366644488,-0.1495268448220602,-2.4236692054022355,-10.777740541498448,0.08350100603621731,-0.01486296837531279,0.0554503424695481,0.19114688128772636,0.19114688128772636
stable_residual_reversion_lb390_z1_fz1_rb6,stable_residual_reversion,390,1.0,1.0,6,582,-0.0023475855797098185,0.002829147511277021,-0.005176733090986838,-0.8297854991131817,-0.08894730396884601,-1.2456754909290855,-7.239207065157428,0.044673539518900345,-0.005863768364348562,0.03240718798713656,0.1134020618556701,0.1134020618556701,412,-0.004247736733393344,0.0054384985509326,-0.009686235284325944,-0.7810495293163104,-0.23510279816325105,-2.1484739789870115,-14.8398346476998,0.1383495145631068,-0.009908153766151206,0.0880015946752848,0.30097087378640774,0.30097087378640774,994,-0.006595322313103162,0.008267646062209621,-0.014862968375312783,-0.7977267366644488,-0.1495268448220602,-2.4236692054022355,-10.777740541498448,0.08350100603621731,-0.01486296837531279,0.0554503424695481,0.19114688128772636,0.19114688128772636
stable_residual_reversion_lb156_z2_fz0.5_rb3,stable_residual_reversion,156,2.0,0.5,3,582,-0.0018572176390028831,0.0022429607356412506,-0.004100178374644135,-0.8280205754346005,-0.07044980025161744,-1.2515538630754135,-7.27336905476323,0.022336769759450172,-0.005692172398928152,0.025692562836669538,0.05154639175257732,0.05154639175257732,412,-0.0033216802454481167,0.0033,-0.006621680245448117,-1.0065697713479143,-0.16072039430699314,-1.9667093165708076,-13.584358639410782,0.02912621359223301,-0.006621680245448115,0.05339805825242718,0.08009708737864078,0.08009708737864078,994,-0.005178897884451,0.0055429607356412515,-0.010721858620092253,-0.9343197853000607,-0.10786578088623996,-2.282567591230053,-10.150280084376364,0.025150905432595575,-0.011657400063876028,0.0371761283409876,0.06338028169014084,0.06338028169014084
stable_residual_reversion_lb156_z2_fz1_rb3,stable_residual_reversion,156,2.0,1.0,3,582,-0.0018572176390028831,0.0022429607356412506,-0.004100178374644135,-0.8280205754346005,-0.07044980025161744,-1.2515538630754135,-7.27336905476323,0.022336769759450172,-0.005692172398928152,0.025692562836669538,0.05154639175257732,0.05154639175257732,412,-0.0033216802454481167,0.0033,-0.006621680245448117,-1.0065697713479143,-0.16072039430699314,-1.9667093165708076,-13.584358639410782,0.02912621359223301,-0.006621680245448115,0.05339805825242718,0.08009708737864078,0.08009708737864078,994,-0.005178897884451,0.0055429607356412515,-0.010721858620092253,-0.9343197853000607,-0.10786578088623996,-2.282567591230053,-10.150280084376364,0.025150905432595575,-0.011657400063876028,0.0371761283409876,0.06338028169014084,0.06338028169014084
non_transition_flow_confirmed_reversion_lb156_z1_fz1_rb6,non_transition_flow_confirmed_reversion,156,1.0,1.0,6,582,0.00017462192353696123,0.00782055775227871,-0.007645935828741749,0.022328576690848024,-0.13137346784779638,-1.2624284182502015,-7.336566217447272,0.13745704467353953,-0.008844890886389536,0.08958256302724754,0.29896907216494845,0.29896907216494845,412,-0.0056371972107757545,0.009117340542164825,-0.01475453775294058,-0.6182940282536882,-0.3581198483723441,-2.065923873435694,-14.26964858609839,0.2087378640776699,-0.01605240998316322,0.1475297822356768,0.5097087378640777,0.5097087378640777,994,-0.0054625752872387925,0.016937898294443535,-0.022400473581682328,-0.3225060861907989,-0.22535687707929905,-2.391799859094675,-10.636021719076455,0.16700201207243462,-0.02544457685096179,0.11360092752812569,0.386317907444668,0.386317907444668
stable_flow_confirmed_reversion_lb156_z1_fz0.5_rb3,stable_flow_confirmed_reversion,156,1.0,0.5,3,582,-0.0002669010406089207,0.006384918726326743,-0.006651819766935664,-0.04180179138513003,-0.1142924358580011,-1.3002148029668226,-7.556160698673918,0.0429553264604811,-0.006651819766935664,0.07313767155013454,0.12371134020618557,0.12371134020618557,412,0.0032137234447064396,0.008167495190643552,-0.004953771745937112,0.393477237475204,-0.12023717829944446,-1.6236129475883259,-11.214540138594296,0.08495145631067962,-0.00520058344737618,0.13216011635345554,0.2111650485436893,0.2111650485436893,994,0.0029468224040975193,0.014552413916970295,-0.011605591512872777,0.20249715414300323,-0.1167564538518388,-1.9492095887823901,-8.667880568054235,0.060362173038229376,-0.01185240321431185,0.0976017029977887,0.15995975855130784,0.15995975855130784
stable_residual_reversion_lb390_z1.5_fz0.5_rb1,stable_residual_reversion,390,1.5,0.5,1,582,0.0037391412398712306,0.00897031447623077,-0.00523117323635954,0.4168350228722837,-0.0898827016556622,-1.3136386177837354,-7.634172809991513,0.020618556701030927,-0.006156957621994264,0.10275274314124593,0.06529209621993128,0.06529209621993128,412,-0.00595142885321905,0.02258775843540956,-0.02853918728862861,-0.263480277170369,-0.6926987205977818,-4.4003658832393056,-30.393992543228077,0.06067961165048544,-0.02978139233923947,0.3654977093108343,0.24757281553398058,0.24757281553398058,994,-0.0022122876133478186,0.031558072911640325,-0.03377036052498815,-0.07010211363482233,-0.33974205759545417,-4.406703870853318,-19.596036809566062,0.03722334004024145,-0.03378128862570343,0.21165709531616583,0.14084507042253522,0.14084507042253522
stable_residual_reversion_lb390_z1.5_fz1_rb1,stable_residual_reversion,390,1.5,1.0,1,582,0.0037391412398712306,0.00897031447623077,-0.00523117323635954,0.4168350228722837,-0.0898827016556622,-1.3136386177837354,-7.634172809991513,0.020618556701030927,-0.006156957621994264,0.10275274314124593,0.06529209621993128,0.06529209621993128,412,-0.00595142885321905,0.02258775843540956,-0.02853918728862861,-0.263480277170369,-0.6926987205977818,-4.4003658832393056,-30.393992543228077,0.06067961165048544,-0.02978139233923947,0.3654977093108343,0.24757281553398058,0.24757281553398058,994,-0.0022122876133478186,0.031558072911640325,-0.03377036052498815,-0.07010211363482233,-0.33974205759545417,-4.406703870853318,-19.596036809566062,0.03722334004024145,-0.03378128862570343,0.21165709531616583,0.14084507042253522,0.14084507042253522
