variant,root,sign,events,mean_event_return,median_event_return,event_tstat,win_rate,mean_duration_days
z1.5_exit0.25_mdq90_normq50_topo_exit,PL,1.0,106,0.001046617400220976,0.0008294734715038752,0.5894502281897831,0.5377358490566038,1.679245283018868
z2.5_exit0.5_mdq90_normq50_topo_exit,HG,1.0,81,0.0010412005775299544,0.0009205249391034905,0.40303210239433057,0.5308641975308642,1.6419753086419753
z1.5_exit0.25_mdq90_normq75_topo_hold,HG,-1.0,126,0.00102565663505717,0.0014803290219593062,0.5336850126063877,0.5793650793650794,1.4682539682539681
z2.5_exit0.5_mdq90_normq50_topo_hold,HG,1.0,81,0.0010236664483224726,0.0009205249391034905,0.39518235783558076,0.5308641975308642,1.654320987654321
z2_exit0.5_mdq90_normq50_topo_exit,HG,1.0,99,0.0009995573095793614,0.00044382257518514427,0.45649232808507256,0.5151515151515151,1.6767676767676767
z2_exit0.5_mdq90_normq50_topo_hold,HG,1.0,98,0.0009834380991488555,0.0006821737571443174,0.443345894345725,0.5204081632653061,1.7040816326530612
z1.5_exit0.25_mdq90_normq75_topo_exit,HG,-1.0,126,0.0008732481081817461,0.0014803290219593062,0.44851508155528663,0.5793650793650794,1.4603174603174602
z1.5_exit0.5_mdq90_normq75_topo_exit,HG,-1.0,126,0.0008732481081817461,0.0014803290219593062,0.44851508155528663,0.5793650793650794,1.4603174603174602
z1.5_exit0.5_mdq90_normq75_topo_hold,HG,-1.0,126,0.0008732481081817461,0.0014803290219593062,0.44851508155528663,0.5793650793650794,1.4603174603174602
z2.5_exit0.25_mdq90_normq50_topo_exit,PA,-1.0,80,0.0008413289962088833,0.0022039635519932213,0.16224355470921734,0.5375,1.6
z2_exit0.5_mdq90_normq75_topo_hold,PA,1.0,79,0.0008405647180753953,0.00038505161155112395,0.27024395829422376,0.5063291139240507,1.5569620253164558
z1.5_exit0.5_mdq90_normq50_topo_hold,PL,1.0,105,0.0008392339525864428,0.0008248450092817505,0.4649214442972455,0.5333333333333333,1.619047619047619
z2.5_exit0.5_mdq90_normq50_topo_exit,PA,-1.0,80,0.0008053751940651239,0.0020565318974896576,0.15531242389981917,0.5375,1.5625
z2_exit0.25_mdq90_normq50_topo_exit,HG,1.0,99,0.0007726552147482248,0.00044382257518514427,0.350307512727834,0.5151515151515151,1.7171717171717171
z1.5_exit0.25_mdq90_normq50_topo_hold,PL,1.0,105,0.0007709546952039433,0.0008248450092817505,0.4252103891080357,0.5333333333333333,1.7333333333333334
z2.5_exit0.25_mdq90_normq50_topo_exit,HG,1.0,81,0.0007638757949585646,0.0009205249391034905,0.29337636254144817,0.5308641975308642,1.691358024691358
z2_exit0.25_mdq90_normq50_topo_hold,HG,1.0,98,0.000754220676819442,0.0006821737571443174,0.33756145703552304,0.5204081632653061,1.7448979591836735
z2.5_exit0.25_mdq90_normq50_topo_hold,HG,1.0,81,0.000746341665751083,0.0009205249391034905,0.2858879532206582,0.5308641975308642,1.7037037037037037
z2.5_exit0.5_mdq95_normq50_topo_exit,HG,-1.0,47,0.0007170453976152646,0.0011261846678883966,0.2355260754997666,0.5106382978723404,1.6382978723404256
