strategy,split,cost_multiplier,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,realized_avg_cost_bps,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,avg_exec_gross,avg_leg_gross,annual_turnover
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.06474901297236323,-0.01341621051007561,-0.004995605364108434,0.008420605145967179,1.4162574193307258,-0.006727373327143185,-0.006750104106066596,0.020556174952943134,-0.32837354816831565,-0.46294336300288313,-0.034967308098461825,0.49738675958188155,-0.010161713306485291,0.06474901297236323,0.06474901297236323,29.91449750241176
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.06474901297236323,-0.01341621051007561,-0.004995605364108434,0.008420605145967179,1.4162574193307258,-0.006727373327143185,-0.006750104106066596,0.020556174952943134,-0.32837354816831565,-0.46294336300288313,-0.034967308098461825,0.49738675958188155,-0.010161713306485291,0.06474901297236323,0.06474901297236323,29.91449750241176
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.17557811618725325,-0.03435461222294972,-0.021550318292451777,0.012804293930497942,1.7844017187952192,-0.017136325631370408,-0.01728485169894309,0.05217252178230919,-0.3313018253375686,-0.46707166897667507,-0.09560822282950698,0.5042161901702538,-0.01175118487302136,0.17557811618725325,0.1658804893839765,36.103026413567285
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.1465454032712916,-0.03767101062228147,-0.022107802878946873,0.015563207743334608,1.2521341370321515,-0.01877494585540443,-0.018953432736477493,0.034968360997493515,-0.5420166171882076,-0.7641388807479055,-0.05492349310015021,0.49764264408736647,-0.01462262995943323,0.1465454032712916,0.14459789227734662,62.53582240574393
wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2103355893965031,-0.06296055628554194,-0.04408915094053285,0.01887140534500913,1.6276018596026265,-0.03118090149322272,-0.031677373367397954,0.053990572287945474,-0.5867204592397067,-0.827162675124494,-0.11982923946116775,0.5020111282429442,-0.018598949818311596,0.2103355893965031,0.20276427970528552,58.336003443448654
wf_event_60D_agree_120D_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.21143542019176537,-0.06469670869343125,-0.04962279090287887,0.015073917790552366,1.6649411572916033,-0.03202680627255937,-0.03255088451933239,0.054271176808295976,-0.5997821759847414,-0.8455771762628073,-0.13267746944803216,0.502434144714905,-0.019677861763635878,0.21143542019176537,0.20034132398931886,45.552043038237876
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.20228426395939086,-0.0640794761154819,-0.04956292258723804,0.014516553528243874,1.6578534695578575,-0.031726156960645104,-0.03224033601119106,0.05323538610463755,-0.6056185250130547,-0.8538053026204182,-0.1355805493963278,0.5020563223198105,-0.020405700284065506,0.20228426395939086,0.1913113168313791,44.055281870222785
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.1465454032712916,-0.04300782196997935,-0.02780629757382931,0.015201524396150058,1.2509662175859493,-0.02140611127339419,-0.021638545061179328,0.0356524764093459,-0.6069296509093832,-0.8556537372314039,-0.059953753412327226,0.49749831617434814,-0.017190132772720006,0.1465454032712916,0.1465454032712916,61.13953988043427
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.15228426395939088,-0.04552221713455982,-0.025134638312941618,0.020387578821618204,1.2758833336113444,-0.022643317114633243,-0.022903613845838174,0.03658129939137933,-0.6261017029710976,-0.8826826325447591,-0.055040357004893514,0.4978240740740741,-0.016592762079274355,0.15228426395939088,0.1502741931860035,80.3961581003039
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.015820642978003382,-0.012333751330897952,-0.011454729135481944,0.0008790221954160082,1.4070944412725657,-0.006186271663469169,-0.0062054859261021994,0.00987133706173427,-0.6286368186289015,-0.886256656624261,-0.025890179905664445,0.49064171122994654,-0.0530999917966868,0.015820642978003382,0.015820642978003382,3.143092778072347
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23284686971235194,-0.07323881442766576,-0.05046567746757505,0.02277313696009071,1.688462158952186,-0.03617802828343949,-0.03684867806899446,0.0572768874494644,-0.6433428859329372,-0.9069893748722833,-0.1373387129760515,0.5011959911587489,-0.019533319799595862,0.23284686971235194,0.2207320433840767,67.8597308972817
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23284686971235194,-0.07323881442766576,-0.05046567746757505,0.02277313696009071,1.688462158952186,-0.03617802828343949,-0.03684867806899446,0.0572768874494644,-0.6433428859329372,-0.9069893748722833,-0.1373387129760515,0.5011959911587489,-0.019533319799595862,0.23284686971235194,0.2207320433840767,67.8597308972817
wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2354624929498026,-0.07419181018415523,-0.051363148665509444,0.022828661518645814,1.6900988675526616,-0.03664005201384895,-0.037328159258121045,0.05770788658059376,-0.6468467564825691,-0.911929156486306,-0.13563560277585118,0.5015270375471585,-0.019674504684065335,0.2354624929498026,0.22301453330443866,67.95930753298123
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.01577834179357022,-0.012948652458112893,-0.012069630262696883,0.0008790221954160082,1.4070944412725657,-0.00649368571131169,-0.006514861410373366,0.009851358220760324,-0.6613160606264656,-0.9323280843477355,-0.025890179905664445,0.4906166219839142,-0.05598989850934521,0.01577834179357022,0.01577834179357022,3.143092778072347
wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.25517484489565706,-0.08057673157902298,-0.036477357307667616,0.04409937427135537,1.6867032601511172,-0.03972983061289847,-0.04054060766835148,0.059230514300399065,-0.6844547636838321,-0.9649491924383654,-0.13223816776619712,0.5012709288832403,-0.0181727952722336,0.25517484489565706,0.2405277506137256,131.54500137665082
wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.25517484489565706,-0.08057673157902298,-0.036477357307667616,0.04409937427135537,1.6867032601511172,-0.03972983061289847,-0.04054060766835148,0.059230514300399065,-0.6844547636838321,-0.9649491924383654,-0.13223816776619712,0.5012709288832403,-0.0181727952722336,0.25517484489565706,0.2405277506137256,131.54500137665082
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.21073745064861815,-0.07470156083267694,-0.0594148849897821,0.01528667584289487,1.6649875959306413,-0.03688709429535141,-0.03758463033414303,0.054173701295753024,-0.6937799972159091,-0.978095972975981,-0.13534857612377627,0.5019905657221237,-0.023034741679018533,0.21073745064861815,0.19969992458720728,46.19369057108257
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23520868584320362,-0.08185243567266297,-0.06912225747401096,0.012730178198652003,1.6936536901864192,-0.04034597802157063,-0.041182453250167464,0.05586363139532531,-0.7371961367626672,-1.0393043552055883,-0.13402231219647487,0.5007793297763923,-0.02313186514161433,0.23520868584320362,0.2219090920022557,37.817296379956666
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23520868584320362,-0.08185243567266297,-0.06912225747401096,0.012730178198652003,1.6936536901864192,-0.04034597802157063,-0.041182453250167464,0.05586363139532531,-0.7371961367626672,-1.0393043552055883,-0.13402231219647487,0.5007793297763923,-0.02313186514161433,0.23520868584320362,0.2219090920022557,37.817296379956666
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23441201353637903,-0.0851448282207053,-0.06222429844242397,0.022920529778281316,1.68476411506462,-0.04193433183248539,-0.04283895621280608,0.05752102960028496,-0.7447529453226939,-1.0499579976437867,-0.13783844207427065,0.5010376251917351,-0.023007102639103758,0.23441201353637903,0.2221275287595952,68.4488498201229
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23441201353637903,-0.0851448282207053,-0.06222429844242397,0.022920529778281316,1.68476411506462,-0.04193433183248539,-0.04283895621280608,0.05752102960028496,-0.7447529453226939,-1.0499579976437867,-0.13783844207427065,0.5010376251917351,-0.023007102639103758,0.23441201353637903,0.2221275287595952,68.4488498201229
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23316412859560068,-0.08832676374784715,-0.07544519218103313,0.012881571566814017,1.694515021456119,-0.04346689953661369,-0.044439884884197235,0.055708340476410684,-0.7977240841165427,-1.1246370857497117,-0.13887604661104058,0.5007861635220126,-0.025241978618271557,0.23316412859560068,0.22003396221002502,38.24758641209489
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23316412859560068,-0.08832676374784715,-0.07544519218103313,0.012881571566814017,1.694515021456119,-0.04346689953661369,-0.044439884884197235,0.055708340476410684,-0.7977240841165427,-1.1246370857497117,-0.13887604661104058,0.5007861635220126,-0.025241978618271557,0.23316412859560068,0.22003396221002502,38.24758641209489
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23869853355893966,-0.09231044332651135,-0.05691727655764163,0.035393166768869735,1.6274629436897772,-0.045382168855433856,-0.0464441954054879,0.057391581215997786,-0.8092510159406738,-1.1408878361939374,-0.1360133104766328,0.5005464158076617,-0.023678407522609742,0.23869853355893966,0.22508054629587082,109.41803738032745
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23869853355893966,-0.09231044332651135,-0.05691727655764163,0.035393166768869735,1.6274629436897772,-0.045382168855433856,-0.0464441954054879,0.057391581215997786,-0.8092510159406738,-1.1408878361939374,-0.1360133104766328,0.5005464158076617,-0.023678407522609742,0.23869853355893966,0.22508054629587082,109.41803738032745
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23467992103778906,-0.09076049215758004,-0.07790893509431432,0.01285155706326569,1.6936506997707426,-0.04463744114533554,-0.04566436776773961,0.055806087523616134,-0.8182685759580489,-1.153600856422912,-0.1371460573497585,0.5004055637335897,-0.025810333175528027,0.23467992103778906,0.22143585929158965,38.177941655883416
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.23467992103778906,-0.09076049215758004,-0.07790893509431432,0.01285155706326569,1.6936506997707426,-0.04463744114533554,-0.04566436776773961,0.055806087523616134,-0.8182685759580489,-1.153600856422912,-0.1371460573497585,0.5004055637335897,-0.025810333175528027,0.23467992103778906,0.22143585929158965,38.177941655883416
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.25296813310772703,-0.09965583752685575,-0.07891562724357504,0.020740210283280713,1.752415393984738,-0.04890363076226163,-0.050139886935908214,0.06084950441085316,-0.8239982793839358,-1.1616786330519526,-0.14748980082001284,0.4994286669825256,-0.02545951224961324,0.25296813310772703,0.24039910811994925,59.546563471379585
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.25296813310772703,-0.09965583752685575,-0.07891562724357504,0.020740210283280713,1.752415393984738,-0.04890363076226163,-0.050139886935908214,0.06084950441085316,-0.8239982793839358,-1.1616786330519526,-0.14748980082001284,0.4994286669825256,-0.02545951224961324,0.25296813310772703,0.24039910811994925,59.546563471379585
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2544627749576988,-0.10402380392349335,-0.08289600877335256,0.021127795150140773,1.7474030293069407,-0.05099151921106878,-0.052337543858998505,0.06109918353406584,-0.8565997257527626,-1.2076403839448921,-0.1465838048156758,0.4995428476435874,-0.026520025393069278,0.2544627749576988,0.2417441395046752,60.83334537578371
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2544627749576988,-0.10402380392349335,-0.08289600877335256,0.021127795150140773,1.7474030293069407,-0.05099151921106878,-0.052337543858998505,0.06109918353406584,-0.8565997257527626,-1.2076403839448921,-0.1465838048156758,0.4995428476435874,-0.026520025393069278,0.2544627749576988,0.2417441395046752,60.83334537578371
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.27205301748448957,-0.10266887296026075,-0.060582846825217314,0.04208602613504342,1.6245830503785037,-0.050344352891667554,-0.051655836826190356,0.05948448581638357,-0.8683917515172166,-1.224264865711051,-0.14001372951308888,0.49994817041567324,-0.02290011881799567,0.27205301748448957,0.2550219022893601,130.339667755764
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.27205301748448957,-0.10266887296026075,-0.060582846825217314,0.04208602613504342,1.6245830503785037,-0.050344352891667554,-0.051655836826190356,0.05948448581638357,-0.8683917515172166,-1.224264865711051,-0.14001372951308888,0.49994817041567324,-0.02290011881799567,0.27205301748448957,0.2550219022893601,130.339667755764
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2699802594472645,-0.10449602043370303,-0.08244205596544033,0.022053964468262674,1.716778889708484,-0.05121696403961429,-0.05257513036691182,0.060308910434810986,-0.8717638900762641,-1.2290189306281099,-0.1416171512186779,0.5001305687575077,-0.02517076358689011,0.2699802594472645,0.2549514351567756,64.63279142548929
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2917230682459109,-0.10730465417442164,-0.05989216310794459,0.04741249106647708,1.6834440705375202,-0.05255675119570032,-0.05398823954043172,0.06170211699954165,-0.8749819644086566,-1.233555794703006,-0.14254584716161878,0.500072502295906,-0.022297493384831057,0.2917230682459109,0.2737411247874184,141.70157861409942
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2917230682459109,-0.10730465417442164,-0.05989216310794459,0.04741249106647708,1.6834440705375202,-0.05255675119570032,-0.05398823954043172,0.06170211699954165,-0.8749819644086566,-1.233555794703006,-0.14254584716161878,0.500072502295906,-0.022297493384831057,0.2917230682459109,0.2737411247874184,141.70157861409942
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2528553299492386,-0.10365321425844606,-0.06082833238865602,0.04282488186979004,1.680531766067136,-0.05081455538769586,-0.05215108891199071,0.05902417138371189,-0.8835547825476487,-1.2456418146696415,-0.1458535037794425,0.5004600585529068,-0.02483408242749041,0.2528553299492386,0.2386606501152593,128.21240728850825
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2528553299492386,-0.10365321425844606,-0.06082833238865602,0.04282488186979004,1.680531766067136,-0.05081455538769586,-0.05215108891199071,0.05902417138371189,-0.8835547825476487,-1.2456418146696415,-0.1458535037794425,0.5004600585529068,-0.02483408242749041,0.2528553299492386,0.2386606501152593,128.21240728850825
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2648195149464185,-0.10896277768083534,-0.08721218114858942,0.02175059653224589,1.7218082100209264,-0.053346828425467126,-0.05482249197561847,0.06021840944703024,-0.9103942212861307,-1.2834802462364066,-0.14544278857186754,0.4997337734944891,-0.026887761460714532,0.2648195149464185,0.24979069065592957,63.55752910617277
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2692963902989284,-0.10834760705810859,-0.07148194024845407,0.03686566680965452,1.6227564022035443,-0.05305378343605038,-0.05451298089994767,0.059131972654244164,-0.9218867298524841,-1.2996824665270617,-0.14127186024556404,0.4994109485038092,-0.025159059489594595,0.2692963902989284,0.25249804549886484,114.30082612489939
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.2692963902989284,-0.10834760705810859,-0.07148194024845407,0.03686566680965452,1.6227564022035443,-0.05305378343605038,-0.05451298089994767,0.059131972654244164,-0.9218867298524841,-1.2996824665270617,-0.14127186024556404,0.4994109485038092,-0.025159059489594595,0.2692963902989284,0.25249804549886484,114.30082612489939
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,2021_2022,1.0,141840,1.9875560879154308,0.06328257191201353,-0.054283996465989054,-0.0455490270230743,0.008734969442914742,1.256284091505444,-0.02694233352055756,-0.027311931872535312,0.02235408600112218,-1.2217870089237488,-1.7224840123068403,-0.05633940706142704,0.4929812834224599,-0.055786055669988774,0.06328257191201353,0.06328257191201353,34.98276532347378
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.4013996659407573,0.057527509260557934,0.06805031844965655,0.01052280918909863,1.862275688096877,0.029244176971140966,0.028824724106224237,0.05350495597351863,0.5387299845735888,0.7610730682862222,-0.06183506678609918,0.4897901852339566,0.010673443858113467,0.4013996659407573,0.38470418399650097,28.312440712389737
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.40230881451254835,0.05618535272402027,0.06670648681012886,0.010521134086108608,1.862262069313405,0.028552242201959965,0.02815222337795807,0.053604255001931625,0.5251863565111315,0.7419397531554888,-0.0629191570094687,0.4898044986335926,0.010414157122806654,0.40230881451254835,0.38560752055068515,28.308140733694817
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.40104728277339646,0.05492866423369162,0.06544642877239357,0.010517764538701978,1.8622349536116674,0.027904791276942096,0.027522547254538166,0.053470233618306634,0.5147265196371847,0.7271629626084969,-0.062411621189712774,0.48972849485985415,0.010226052686236066,0.40104728277339646,0.3843497147124252,28.299486694938103
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.4336004397741929,0.045433088972315565,0.07537353372173924,0.029940444749423693,1.7130125299179637,0.02302578907376331,0.022764695912507054,0.05576169754534957,0.4082496931517034,0.5767413277354603,-0.06163768493772026,0.49010142383460115,0.009355700841344853,0.4336004397741929,0.416714656189845,87.5764417604788
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.36462495859497784,0.03386743295138827,0.055585677738369726,0.02171824478698147,1.9273888908805106,0.017114412006484867,0.01696961025356144,0.051184772629411006,0.3315363023379071,0.46836700776604534,-0.062468219850185025,0.5006281771266212,0.008161902170020222,0.36462495859497784,0.356209642024748,56.460531284172895
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.2730335257345427,0.01268802380080482,0.025539488837345282,0.012851465036540468,1.612940199495862,0.006377710606068016,0.006357459069797706,0.03728076171969295,0.17052921604977517,0.2409095417144323,-0.03252203796815978,0.5012519036679487,0.00464334000016785,0.2730335257345427,0.2730335257345427,39.923072844704755
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.0562403535107935,0.0050728319871621574,0.00662761693223767,0.0015547849450755192,1.3604486837241732,0.002545025434411293,0.002541792341554269,0.019345282960833755,0.1313908070872033,0.18561804161246107,-0.03058939314030029,0.4218045112781955,0.006969344263253863,0.0562403535107935,0.04778315749413282,5.726348168626463
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.05614168622393245,0.004972914096060815,0.006527699041136328,0.0015547849450755192,1.3604486837241732,0.0024948344328329665,0.0024917274998586697,0.019227012485435967,0.12959514650266638,0.1830812811762365,-0.030589393140300403,0.42166708511172485,0.006856162228188848,0.05614168622393245,0.04768449020727178,5.726348168626463
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.22326997483984184,0.006495759040313245,0.00896515328571256,0.002469394245399325,1.3610413885554646,0.003260066426631993,0.00325476393127828,0.028321960467465806,0.11492014950790976,0.16234966179416202,-0.04286396458006181,0.4807449494949495,0.0022382470918746655,0.22326997483984184,0.21481277882318117,9.090937831276998
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.22317835521632803,0.006305229414865103,0.008774623660264418,0.002469394245399325,1.3610413885554646,0.0031642930283169416,0.0031592971892239643,0.02830806837907378,0.11160412455268112,0.15766505659405033,-0.04269428387215146,0.48072125556573087,0.0021789993247263114,0.22317835521632803,0.21472115919966736,9.090937831276998
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.2230867355928142,0.005575329932942345,0.008043000458490355,0.002467670525548021,1.3608767918227875,0.0027974795412572095,0.002793573877679093,0.02828829919817093,0.09875368816304518,0.13951102520183398,-0.04271899285545011,0.4806659505907626,0.0019495010752278229,0.2230867355928142,0.21462953957615352,9.085690824961484
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.3385486042102741,0.006966151455434589,0.026081402274841865,0.01911525081940729,1.4738701593623875,0.0034965574202396594,0.003490458675615656,0.04293169659987709,0.08130260278662382,0.11485757825684849,-0.05023796487812471,0.487166142764952,0.0031356459325463876,0.3385486042102741,0.33009140819361343,64.98458698666776
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.3385486042102741,0.006966151455434589,0.026081402274841865,0.01911525081940729,1.4738701593623875,0.0034965574202396594,0.003490458675615656,0.04293169659987709,0.08130260278662382,0.11485757825684849,-0.05023796487812471,0.487166142764952,0.0031356459325463876,0.3385486042102741,0.33009140819361343,64.98458698666776
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.05617692454066854,0.003012231165646241,0.004567016110721753,0.0015547849450755192,1.3604486837241732,0.0015104476194298954,0.0015093080407959424,0.01926611852049244,0.07834001639668957,0.11067228176618643,-0.03058939314030029,0.42152803914188935,0.004392091206323758,0.05617692454066854,0.04771972852400787,5.726348168626463
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.04685286593230015,0.0016659903307763369,0.0026135496235058934,0.0009475592927295641,1.392677142277785,0.0008351093444878888,0.0008347608346949562,0.016686859121080186,0.05002504237843172,0.07067123342732878,-0.03058939314030029,0.40884476534296027,0.0028618001644196847,0.04685286593230015,0.03839566991563947,3.409145488892852
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.046803532288869625,0.0015909586963043926,0.0025385179890339486,0.0009475592927295641,1.392677142277785,0.0007974833174176463,0.0007971654965568649,0.01667502494012983,0.04780595527856873,0.06753629110696789,-0.03058939314030029,0.40867339256136126,0.002751834234052499,0.046803532288869625,0.03834633627220895,3.409145488892852
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.04678943696217519,0.0009489074491486962,0.0018964667418782527,0.0009475592927295641,1.392677142277785,0.0004755724554761917,0.00047545940673647893,0.01666812487563639,0.028525068673528633,0.04029785265362776,-0.03058939314030029,0.4086458804036753,0.0017855729291739232,0.04678943696217519,0.03833224094551452,3.409145488892852
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.2534269263025844,-0.01810786330299595,0.00028571111780940385,0.018393574420805355,1.634806322622495,-0.009032086362240009,-0.009073122938419016,0.04282803032048909,-0.2118501100919974,-0.2992842758364538,-0.04772209131248539,0.5017659000528379,-0.003367209768937718,0.2534269263025844,0.24444297600905426,56.37537104841333
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.2534269263025844,-0.01810786330299595,0.00028571111780940385,0.018393574420805355,1.634806322622495,-0.009032086362240009,-0.009073122938419016,0.04282803032048909,-0.2118501100919974,-0.2992842758364538,-0.04772209131248539,0.5017659000528379,-0.003367209768937718,0.2534269263025844,0.24444297600905426,56.37537104841333
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,2023_2024,1.0,141891,1.9957696402768272,0.18732689176903397,-0.01033591504804945,-0.005369404146855741,0.004966510901193709,1.3193210814946155,-0.005165524410853995,-0.005178911854083413,0.02355437464458824,-0.21987048827353603,-0.3106148013431618,-0.0311906141383127,0.4981941309255079,-0.003112857727949018,0.18732689176903397,0.18732689176903397,18.862118941488262
