strategy,root,cum_log_contribution,contribution_bp,share_of_gross_pnl,leg_turnover
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,-0.03646991561219987,-364.6991561219987,0.550925854566458,80.43809271760946
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,-0.04253610032247919,-425.3610032247919,0.6425635219251028,43.437117022057016
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,-0.04602487651327077,-460.2487651327077,0.6952660569334371,177.45210808406583
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,-0.05028931085480431,-502.8931085480431,0.7596859244986366,106.56851220183805
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,HG,0.10912270084409886,1091.2270084409886,-1.6484413579236346,123.60292464360839
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PL,-0.03646991561219987,-364.6991561219987,0.550925854566458,80.43809271760946
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,-0.04253610032247919,-425.3610032247919,0.6425635219251028,43.437117022057016
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,GC,-0.0439181095764281,-439.18109576428094,1.2656265082056022,96.80248685174425
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,-0.03831503907479589,-383.15039074795885,1.1041579335651146,57.36494064583603
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,HG,0.1183153313225748,1183.153313225748,-3.4095962028691216,73.4869454637996
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PL,-0.03504538652096452,-350.4538652096452,1.0099335012144979,59.04001562818528
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PA,-0.03573748335288093,-357.37483352880935,1.0298782598839071,28.03650670564891
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,GC,-0.0439181095764281,-439.18109576428094,3.8542771077504043,96.14060396400002
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,SI,-0.01500899433018656,-150.0899433018656,1.3171974799261972,56.49192875605889
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,HG,0.1183153313225748,1183.153313225748,-10.383417624543233,72.5327291803172
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PL,-0.03504538652096452,-350.4538652096452,3.0756021218298506,58.643808248794635
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PA,-0.03573748335288093,-357.37483352880935,3.136340915036782,27.623058503146027
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,GC,-0.04350343976014222,-435.0343976014222,0.9338624131823647,60.96057376738433
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,-0.04059068346744011,-405.9068346744011,0.8713360098562749,33.02049862561737
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,HG,0.13381134336840633,1338.1134336840632,-2.872448356225923,53.87294192153273
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,PL,-0.056127330902303624,-561.2733090230363,1.204851960463437,32.86915759899936
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,PA,-0.040174310183243495,-401.74310183243495,0.8623979727238463,17.555513867604514
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,GC,0.0,0.0,-0.0,49.822556841948014
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,SI,-0.03931364896732011,-393.13648967320114,4.27665138460679,28.267038540773672
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,HG,0.13381134336840633,1338.1134336840632,-14.55638135672144,50.63077418901161
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,PL,-0.06385542088566773,-638.5542088566773,6.946375656259916,30.718739992417184
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,PA,-0.03983489770471392,-398.3489770471392,4.333354315854734,16.74006679633841
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,GC,-0.04770181402999861,-477.0181402999861,0.4843199385209599,234.11475236107668
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,SI,-0.033747528829431224,-337.47528829431224,0.342641080224448,139.3914935206796
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,HG,0.09052916575008761,905.2916575008761,-0.9191491116640349,168.31921258028405
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,PL,-0.05791231647863962,-579.1231647863962,0.5879879020722838,128.59918109246595
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,PA,-0.049659867010825566,-496.59867010825565,0.5042001908463435,66.40211902910568
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,GC,-0.04770181402999861,-477.0181402999861,0.5299048224115194,231.8552229694576
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,SI,-0.033747528829431224,-337.47528829431224,0.3748909477518229,136.7609683718794
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,HG,0.09052916575008761,905.2916575008761,-1.0056607379688904,164.59799454973768
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,PL,-0.04943954432764937,-494.39544327649367,0.5492087353444038,113.41956637207497
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,PA,-0.049659867010825566,-496.59867010825565,0.5516562324611444,60.72541760120867
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,GC,-0.04801334730679374,-480.1334730679374,0.544798101906257,90.8367337221713
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,SI,-0.04043584596149028,-404.3584596149028,0.45881766976235383,50.94256579724768
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,HG,0.09433251992774859,943.3251992774859,-1.0703727335711035,75.21312262216435
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PL,-0.04822077013583856,-482.2077013583856,0.5471516883544915,57.414902952178466
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PA,-0.045793089906165894,-457.9308990616589,0.5196052735480013,28.252278393704437
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,GC,-0.04801334730679374,-480.1334730679374,0.7361476833657451,72.62531572692734
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,SI,-0.025458482416768145,-254.58482416768146,0.39033318658996313,40.69794064421332
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,HG,0.09801580264667371,980.1580264667372,-1.5027926628513428,71.52213529704164
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,PL,-0.04822077013583856,-482.2077013583856,0.7393279206048369,54.402161581521156
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,PA,-0.04154564169691114,-415.4564169691114,0.6369838722907981,27.012466461354492
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,GC,-0.049315737831245106,-493.15737831245104,0.5905262137689528,55.70723859667247
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,SI,-0.04478704608127681,-447.8704608127681,0.5362978617246871,29.65403125090446
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,HG,0.10378940654003704,1037.8940654003704,-1.242815538584171,47.24499512169968
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PL,-0.04589140871598804,-458.9140871598804,0.5495219381348496,28.19116323005966
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PA,-0.0473067273403623,-473.067273403623,0.5664695249556816,15.205604883955795
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,GC,-0.049315737831245106,-493.15737831245104,0.6033428408066622,54.85566594309815
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,SI,-0.04301303659847427,-430.1303659847427,0.5262337913679589,29.025289214121393
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,HG,0.10378940654003704,1037.8940654003704,-1.2697892831247233,46.97722666251624
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PL,-0.04589140871598804,-458.9140871598804,0.5614486190609385,27.977747713572118
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PA,-0.0473067273403623,-473.067273403623,0.5787640318891638,15.123355106714289
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,GC,-0.05049649975554269,-504.9649975554269,0.561923168766758,225.48377175691633
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,-0.0449366285631,-449.36628563100004,0.5000531291894211,131.38165946060911
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,0.09342097695843038,934.2097695843038,-1.0395851525531805,161.3258877891303
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,-0.04245789791679138,-424.5789791679138,0.4724699068663703,101.63532666416447
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,-0.04539365907722985,-453.93659077229853,0.5051389477306311,57.93136891958829
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,-0.05049649975554269,-504.9649975554269,0.561923168766758,225.48377175691633
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,-0.0449366285631,-449.36628563100004,0.5000531291894211,131.38165946060911
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,HG,0.09342097695843038,934.2097695843038,-1.0395851525531805,161.3258877891303
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PL,-0.04245789791679138,-424.5789791679138,0.4724699068663703,101.63532666416447
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,-0.04539365907722985,-453.93659077229853,0.5051389477306311,57.93136891958829
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,GC,-0.048789463766680904,-487.89463766680905,0.688643433800132,86.27416396479974
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,-0.022539101950410742,-225.39101950410742,0.31813025525609323,47.9547021913525
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,HG,0.0919374321585939,919.374321585939,-1.2976594553125143,73.94873992818691
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PL,-0.04812418233444908,-481.2418233444908,0.6792532570167491,56.229566986529136
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PA,-0.04333334303849269,-433.33343038492694,0.6116325092395399,28.574493313244083
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,GC,-0.048789463766680904,-487.89463766680905,0.6970531375805064,82.12866549213086
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,SI,-0.02168433751033049,-216.8433751033049,0.30980327166975136,43.70888878508903
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,HG,0.0919374321585939,919.374321585939,-1.313506454051411,72.68868477625969
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PL,-0.04812418233444908,-481.2418233444908,0.6875482880923278,54.977731015421966
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PA,-0.04333334303849269,-433.33343038492694,0.6191017567088253,28.220864711373867
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,GC,-0.05060767504617904,-506.07675046179037,0.5399831850983103,56.10429949615718
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,-0.04776852355765919,-477.6852355765919,0.5096894784155073,29.68011233126108
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,HG,0.10219844938622485,1021.9844938622485,-1.0904560259155542,47.330453992132114
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,PL,-0.048332321653252276,-483.32321653252274,0.5157051962119268,28.35625285624981
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,PA,-0.049210764226925996,-492.10764226925994,0.5250781661898097,15.313368458223595
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,GC,-0.05060767504617904,-506.07675046179037,0.5538998368232376,55.252726842582874
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,SI,-0.04541380139542549,-454.13801395425486,0.4970530094396881,29.051370294478012
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,HG,0.10219844938622485,1021.9844938622485,-1.1185596727564315,47.06268553294867
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,PL,-0.048332321653252276,-483.32321653252274,0.5289961463868106,28.14283733976227
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,PA,-0.049210764226925996,-492.10764226925994,0.5386106801066953,15.231118680982089
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,GC,-0.05086890959149865,-508.6890959149865,0.4294258201414205,203.82070067284775
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,-0.06223079442984745,-622.3079442984745,0.5253407267954391,117.27850186469132
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,0.08249665396049342,824.9665396049343,-0.6964213223832967,145.92346129175806
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,-0.04042531804517163,-404.25318045171633,0.34126297369910186,91.3753892494677
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,-0.04742959880138302,-474.2959880138302,0.400391801747335,52.270863587785094
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,-0.05086890959149865,-508.6890959149865,0.4294258201414205,203.82070067284775
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,-0.06223079442984745,-622.3079442984745,0.5253407267954391,117.27850186469132
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,HG,0.08249665396049342,824.9665396049343,-0.6964213223832967,145.92346129175806
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PL,-0.04042531804517163,-404.25318045171633,0.34126297369910186,91.3753892494677
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,-0.04742959880138302,-474.2959880138302,0.400391801747335,52.270863587785094
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,GC,-0.04951774012430461,-495.1774012430461,0.6148323460396219,88.41584196431332
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,-0.04276727126544495,-427.6727126544495,0.5310157866622895,49.734770134018504
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,HG,0.0973342525172439,973.342525172439,-1.208541558539682,72.98392332490019
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PL,-0.04396415694208608,-439.6415694208608,0.5458768046866014,56.19465241731125
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PA,-0.041623690267648325,-416.2369026764832,0.5168166211511694,28.514031300758347
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,GC,-0.04951774012430461,-495.1774012430461,0.7786216721083807,84.58281956365879
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,SI,-0.025825328232948485,-258.2532823294849,0.4060799261236179,46.85343924394891
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,HG,0.0973342525172439,973.342525172439,-1.530493076989145,71.28667510340566
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PL,-0.04396415694208608,-439.6415694208608,0.691296600070015,55.37282520686853
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PA,-0.041623690267648325,-416.2369026764832,0.654494878687132,28.264491642384915
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,GC,-0.051240299294089096,-512.402992940891,0.5623063119309827,55.2378426570141
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,-0.04658869946843529,-465.8869946843529,0.5112600850631407,29.01352782807956
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,HG,0.1007120145620763,1007.1201456207631,-1.1052043461048502,47.19985173513599
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,PL,-0.04507671329363711,-450.7671329363711,0.49466768842701353,28.09938612366058
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,PA,-0.04893154546846991,-489.3154546846991,0.5369702606837131,15.291425484917408
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,GC,-0.051240299294089096,-512.402992940891,0.5623063119309827,55.2378426570141
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,SI,-0.04658869946843529,-465.8869946843529,0.5112600850631407,29.01352782807956
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,HG,0.1007120145620763,1007.1201456207631,-1.1052043461048502,47.19985173513599
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,PL,-0.04507671329363711,-450.7671329363711,0.49466768842701353,28.09938612366058
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,PA,-0.04893154546846991,-489.3154546846991,0.5369702606837131,15.291425484917408
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,GC,-0.01560533360700023,-156.0533360700023,-0.8175228233317394,133.77604336255553
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,SI,-0.07005183521369794,-700.5183521369794,-3.669833375287948,73.52138607226797
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,HG,0.023372951469367707,233.72951469367706,1.2244481121673552,114.890459663537
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,PL,0.030823942120615427,308.23942120615425,1.6147861252614153,64.947448242994
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,PA,0.050548835404976726,505.4883540497673,2.648121961190916,28.56384859896134
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,GC,0.02710359921364066,271.0359921364066,-0.6310930411137082,81.48285765164817
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,SI,-0.07807939961782517,-780.7939961782517,1.8180377212907783,46.0673215615574
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,HG,0.0,0.0,-0.0,30.762635531740262
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,PL,0.0,0.0,-0.0,18.251903769152534
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,PA,0.008028726917507887,80.28726917507888,-0.18694468017707008,7.340681498583893
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,GC,0.0,0.0,0.0,30.78510244254298
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,SI,-0.033221985969128745,-332.21985969128747,-0.6730624147251572,20.407368889397965
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,HG,0.029125467475443825,291.25467475443827,0.5900688022455193,32.74650220621021
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PL,0.029002071143860695,290.02071143860695,0.5875688483601392,21.63036032409524
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PA,0.02445389045985857,244.5389045985857,0.4954247641194983,9.252646109898224
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,GC,0.0,0.0,0.0,7.4627169604608286
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,SI,0.0013349249756416815,13.349249756416816,0.16765060593536144,7.485867147936591
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,HG,0.006627616932237665,66.27616932237665,0.8323493940646384,12.248669194346904
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,PL,0.0,0.0,0.0,3.87040815713313
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,PA,0.0,0.0,0.0,2.558429737706431
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,GC,0.0,0.0,0.0,17.355466943088388
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,SI,-0.05537532474185644,-553.7532474185645,-2.4140984247242976,12.182838359605398
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,HG,0.07831362923463228,783.1362923463228,3.414098424724297,21.59243055241824
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PL,0.0,0.0,0.0,6.245688248102168
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PA,0.0,0.0,0.0,3.6746293049515018
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,GC,0.0,0.0,0.0,4.306460836092288
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,SI,0.0,0.0,0.0,2.05138143444178
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,HG,0.028572639397546278,285.72639397546277,1.0,6.640092713055097
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PL,0.0,0.0,0.0,1.7359133783068972
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PA,0.0,0.0,0.0,0.8677030211751628
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,GC,0.015129187501383864,151.29187501383865,1.1896002104721215,81.0294344949415
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,-0.07328841567975873,-732.8841567975874,-5.762630326964658,52.502444163701355
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,0.0006632061415370438,6.632061415370438,0.05214755686560866,46.30201260992518
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,0.024119982268453202,241.19982268453202,1.8965417660737705,46.39120082645572
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,0.04609391537751845,460.93915377518454,3.6243407935531575,21.788863031211104
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,0.05727171113873809,572.7171113873809,2.901897974491153,81.9191825724229
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,-0.08362967727125228,-836.2967727125229,-4.237428675614442,50.62908277463861
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,HG,0.0,0.0,0.0,41.48484827675454
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PL,0.0,0.0,0.0,29.948424229126026
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,0.04609391537751845,460.93915377518454,2.335530701123288,12.649756654064758
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,GC,0.0,0.0,0.0,30.795341685126424
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,-0.03680511126032275,-368.0511126032275,-0.7740617283587953,20.40847175203831
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,HG,0.029843600912707637,298.4360091270764,0.6276516633667695,32.74673236321907
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PL,0.02929988679709832,292.9988679709832,0.6162166133519816,21.63217498130246
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PA,0.025209654814585106,252.09654814585105,0.5301934516400441,9.255575203262014
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,GC,0.0,0.0,0.0,7.4627169604608286
