spec,base_strategy,timing,z_buffer,selection_policy,rebalance_ts,root,side,train_event_count,train_hit_rate,train_mean_trade_return_bp,train_tstat,selected,strategy
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2025-01-01 00:00:00+00:00,PL,short_rich,156,0.5897435897435898,-4.342281927659457,-0.8499710330195697,False,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2025-01-01 00:00:00+00:00,SI,long_cheap,130,0.6384615384615384,3.117548976824996,1.2278918635357166,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2025-01-01 00:00:00+00:00,SI,short_rich,61,0.6721311475409836,8.624038372478525,1.1622511248277676,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,GC,long_cheap,146,0.5821917808219178,-4.722831314832481,-0.9208684693076243,False,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,GC,short_rich,123,0.5121951219512195,-4.917055103821405,-1.1462085890753346,False,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,HG,long_cheap,133,0.5338345864661654,-4.511184315864015,-0.8663107359758259,False,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,HG,short_rich,91,0.6813186813186813,11.993759933600293,1.7997678900250977,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,PA,long_cheap,96,0.5833333333333334,3.5527755938191508,0.4428431825523643,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,PA,short_rich,124,0.5483870967741935,-15.402202345486137,-1.6587303070651285,False,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,PL,long_cheap,108,0.5555555555555556,3.0469156663088115,0.6425435351873724,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,PL,short_rich,171,0.5964912280701754,-3.0320974114533343,-0.6277617410023267,False,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,SI,long_cheap,145,0.6137931034482759,2.6747968193893508,1.1375887031414273,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p0,event_60D_agree_120D,state_hold,0.0,expanding_n10_hit55_meanpos,2026-01-01 00:00:00+00:00,SI,short_rich,72,0.6805555555555556,8.347652965658007,1.137260103407296,True,wf_event_60D_agree_120D_state_hold_zbuf0p0_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,GC,long_cheap,23,0.7391304347826086,11.06076017875462,2.526621660496254,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,GC,short_rich,43,0.4186046511627907,-6.691545209932084,-0.8097493318359134,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,HG,long_cheap,29,0.5172413793103449,-15.808539702033475,-0.9049933732566743,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,HG,short_rich,28,0.75,18.162644891819255,2.117167067947731,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,PA,long_cheap,15,0.5333333333333333,30.14474371151821,1.4232002409519633,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,PA,short_rich,32,0.5625,-46.69992178565599,-1.3928395199163677,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,PL,long_cheap,37,0.7297297297297297,15.748859772904838,1.5920340936276824,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,PL,short_rich,25,0.68,18.99352040283384,1.3578901362337907,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,SI,long_cheap,29,0.5862068965517241,15.043044303688315,1.6025801765263061,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2021-01-01 00:00:00+00:00,SI,short_rich,17,0.6470588235294118,28.85432633373412,1.3778536728686552,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,GC,long_cheap,35,0.7428571428571429,-5.736237142921877,-0.34651947610785866,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,GC,short_rich,48,0.4375,-11.673930614938682,-1.1684933847743284,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,HG,long_cheap,38,0.5789473684210527,-10.240761394486313,-0.7620348778922892,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,HG,short_rich,34,0.7352941176470589,25.18079650991823,2.5202123352234547,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,PA,long_cheap,28,0.5714285714285714,13.194337728074162,0.5623200930760383,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,PA,short_rich,36,0.5833333333333334,-47.67002626268383,-1.5667973395081054,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,PL,long_cheap,40,0.7,12.852295978643417,1.361397991217371,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,PL,short_rich,32,0.65625,-5.802358892834335,-0.2967164541739915,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,SI,long_cheap,37,0.5945945945945946,15.612743072079706,1.9548520009772294,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2022-01-01 00:00:00+00:00,SI,short_rich,18,0.6666666666666666,29.901377750276076,1.5123411804481062,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,GC,long_cheap,45,0.7333333333333333,-3.4937077437441557,-0.265480009711434,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,GC,short_rich,50,0.44,-11.831885904143457,-1.2315523674782902,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,HG,long_cheap,59,0.6101694915254238,-2.373242624093997,-0.22362141468996513,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,HG,short_rich,37,0.7567567567567568,24.48551138177578,2.667370799543426,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,PA,long_cheap,39,0.5641025641025641,16.25066545410527,0.9325948033001134,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,PA,short_rich,45,0.5555555555555556,-41.624785734409194,-1.699006804341453,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,PL,long_cheap,40,0.7,12.852295978643417,1.361397991217371,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,PL,short_rich,39,0.6666666666666666,-10.360006261248541,-0.5791383809964571,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,SI,long_cheap,39,0.5641025641025641,14.079632690897938,1.8369672618575295,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2023-01-01 00:00:00+00:00,SI,short_rich,23,0.6086956521739131,23.600384899913482,1.4391079646357101,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,GC,long_cheap,56,0.6785714285714286,-4.4163222639321,-0.378364246920505,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,GC,short_rich,50,0.44,-11.831885904143457,-1.2315523674782902,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,HG,long_cheap,65,0.5692307692307692,-6.050775928838774,-0.6083618143253097,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,HG,short_rich,40,0.75,26.16449383135457,2.2624273989815022,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,PA,long_cheap,46,0.5434782608695652,9.447290287124916,0.5946765280907559,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,PA,short_rich,48,0.5416666666666666,-39.430097416950275,-1.7081587938304863,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,PL,long_cheap,40,0.7,12.852295978643417,1.361397991217371,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,PL,short_rich,42,0.6190476190476191,-19.05488087973609,-1.0786880614825227,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,SI,long_cheap,44,0.5681818181818182,9.736967556527686,1.3104962580598634,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2024-01-01 00:00:00+00:00,SI,short_rich,28,0.6071428571428571,14.588146330811298,0.9156001675561694,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,GC,long_cheap,60,0.65,-11.421885011824306,-0.9491776276849911,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,GC,short_rich,67,0.5074626865671642,-5.444255088900235,-0.7220027239001381,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,HG,long_cheap,68,0.5735294117647058,-5.332345340964983,-0.5559873077606072,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,HG,short_rich,53,0.7169811320754716,17.40096069075649,1.6261812341696238,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,PA,long_cheap,47,0.5319148936170213,6.225454913385185,0.3921516018169061,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,PA,short_rich,51,0.5294117647058824,-38.19247888852896,-1.7558543478240731,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,PL,long_cheap,48,0.6875,17.717170785013387,1.7774915628307144,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,PL,short_rich,45,0.6,-18.45679247851872,-1.1153714090441906,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,SI,long_cheap,53,0.5660377358490566,8.934189872327536,1.4065753322447199,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2025-01-01 00:00:00+00:00,SI,short_rich,35,0.6285714285714286,12.234185514703753,0.9585849317959879,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,GC,long_cheap,66,0.6363636363636364,-9.393890366567993,-0.8385931543470686,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,GC,short_rich,75,0.48,-6.83190113724427,-1.0048532738662073,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,HG,long_cheap,72,0.5555555555555556,-5.623848613574803,-0.6131056351733929,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,HG,short_rich,57,0.7017543859649122,16.43790166920355,1.641859138622047,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,PA,long_cheap,51,0.5490196078431373,4.3673934039078715,0.2951003724443963,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,PA,short_rich,60,0.55,-29.44892756937843,-1.5468261788508957,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,PL,long_cheap,52,0.6538461538461539,13.96833284286217,1.451719077136625,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,PL,short_rich,49,0.5714285714285714,-19.18400870217282,-1.232491002973708,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,SI,long_cheap,58,0.5517241379310345,8.22628197654731,1.3947117576494177,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n5_hit52_meanpos,2026-01-01 00:00:00+00:00,SI,short_rich,43,0.627906976744186,10.219839377307073,0.8411955272771846,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,GC,long_cheap,23,0.7391304347826086,11.06076017875462,2.526621660496254,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,GC,short_rich,43,0.4186046511627907,-6.691545209932084,-0.8097493318359134,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,HG,long_cheap,29,0.5172413793103449,-15.808539702033475,-0.9049933732566743,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,HG,short_rich,28,0.75,18.162644891819255,2.117167067947731,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,PA,long_cheap,15,0.5333333333333333,30.14474371151821,1.4232002409519633,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,PA,short_rich,32,0.5625,-46.69992178565599,-1.3928395199163677,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,PL,long_cheap,37,0.7297297297297297,15.748859772904838,1.5920340936276824,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,PL,short_rich,25,0.68,18.99352040283384,1.3578901362337907,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,SI,long_cheap,29,0.5862068965517241,15.043044303688315,1.6025801765263061,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2021-01-01 00:00:00+00:00,SI,short_rich,17,0.6470588235294118,28.85432633373412,1.3778536728686552,True,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2022-01-01 00:00:00+00:00,GC,long_cheap,35,0.7428571428571429,-5.736237142921877,-0.34651947610785866,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2022-01-01 00:00:00+00:00,GC,short_rich,48,0.4375,-11.673930614938682,-1.1684933847743284,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
wf_event_60D_agree_120D_state_hold_zbuf0p25,event_60D_agree_120D,state_hold,0.25,expanding_n10_hit55_meanpos,2022-01-01 00:00:00+00:00,HG,long_cheap,38,0.5789473684210527,-10.240761394486313,-0.7620348778922892,False,wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n10_hit55_meanpos
