label,train_obs,train_gross_log,train_cost_log,train_net_log,train_comp_total,train_cagr,train_mean_bps,train_tstat,train_sharpe,train_mdd_log,train_calmar,train_hit,oos_obs,oos_gross_log,oos_cost_log,oos_net_log,oos_comp_total,oos_cagr,oos_mean_bps,oos_tstat,oos_sharpe,oos_mdd_log,oos_calmar,oos_hit,family,roots,params
roll_pause_5_GC_SI_HG_PL,2296,0.1281998943515682,0.07588760797071323,0.05231228638085493,0.05370474878108911,0.007096513494030843,0.22784096855773053,0.16195323242304224,0.05365422782769263,-0.3151934990609476,0.02251478382382062,0.507404181184669,985,0.39436742317317025,0.04125659571488735,0.353110827458283,0.42348889634803943,0.11792304633429529,3.5848814970384058,1.6164894948570703,0.8176266559671372,-0.14884028405180771,0.792279100282079,0.5309644670050762,roll_pause,"GC,SI,HG,PL",pause=5
volume_filter_q0.05_GC_SI_HG_PL,2296,-0.14733349881285476,0.10221914940646414,-0.24955264821931888,-0.22085074107165625,-0.03317129473413594,-1.086901777958706,-0.8265931534637846,-0.27384583014007674,-0.381228114397568,-0.08701166960509865,0.4891114982578397,985,0.5739502946244359,0.05277813403691057,0.5211721605875254,0.6840004121883358,0.17883579774266933,5.291087924746451,2.64126195437486,1.3359605405166524,-0.08337536103896215,2.1449478060922287,0.5279187817258884,volume_filter,"GC,SI,HG,PL",q=0.05
volume_filter_q0.1_GC_SI_HG_PL,2296,0.05679685918015278,0.13156996333845933,-0.07477310415830662,-0.07204598864951817,-0.01005674157501546,-0.32566682995778146,-0.2447758829438505,-0.08109292289942224,-0.27919456887591976,-0.03602054873597809,0.48301393728222997,985,0.4962528738796814,0.07040189795975543,0.4258509759199258,0.5308926182691063,0.14389106890164172,4.323360161623612,2.024627168463052,1.0240642742172774,-0.12902225202468948,1.1152422674664442,0.5065989847715736,volume_filter,"GC,SI,HG,PL",q=0.1
volume_filter_q0.2_GC_SI_HG_PL,2296,0.032686340422726654,0.16905354474182907,-0.13636720431910254,-0.12747782025641052,-0.018264934437325908,-0.5939338167208299,-0.48413458726592384,-0.16039116389217584,-0.20682994169807448,-0.08830894737662612,0.43162020905923343,985,0.28200549439568623,0.0801627749511061,0.20184271944458004,0.22365553575336916,0.06579302573744927,2.04916466441198,1.2087264609688202,0.6113785319392459,-0.09333392146379263,0.7049208337718094,0.43248730964467,volume_filter,"GC,SI,HG,PL",q=0.2
volume_filter_q0.3_GC_SI_HG_PL,2296,0.06328346649429277,0.1988116804711509,-0.13552821397685832,-0.12674547540204018,-0.01815358685994317,-0.5902796775995571,-0.47004544360835726,-0.15572350698659737,-0.29342503183424234,-0.06186788750251631,0.3998257839721254,985,0.42697536409654024,0.09811077703323054,0.3288645870633096,0.38938970150896135,0.10939887544057991,3.338726772216341,1.6447186569044647,0.8319050756160111,-0.07993660448205797,1.3685704584203955,0.4213197969543147,volume_filter,"GC,SI,HG,PL",q=0.3
inv_vol_signal_w63_GC_SI_HG,2296,-0.0327314680113657,0.052379112248905624,-0.08511058026027138,-0.08158927931043991,-0.011439117926377307,-0.3706906805760949,-0.31845594119303655,-0.10550272672064587,-0.33531517177128123,-0.034114525346261214,0.4843205574912892,985,0.38936973128320473,0.034149186802541934,0.35522054448066276,0.4264952252403791,0.11866784280907883,3.6062999439661194,2.087987205568827,1.0561120267239084,-0.09335439781831148,1.2711542849864768,0.5258883248730964,risk_weight,"GC,SI,HG",volw=63
inv_vol_signal_w126_GC_SI_HG,2296,-0.08507599141703641,0.05159138077790999,-0.13666737219494637,-0.12773968408221048,-0.018304768498344393,-0.5952411680964563,-0.5100793459831463,-0.1689865217885355,-0.3630215699585828,-0.05042336327406877,0.48519163763066203,985,0.3935431391782291,0.03388889296860692,0.35965424620962216,0.43283392114669517,0.12023469655861097,3.6513121442601237,2.099218385658594,1.0617928011728464,-0.10277698091711984,1.1698601718566646,0.5238578680203045,risk_weight,"GC,SI,HG",volw=126
inv_vol_signal_w252_GC_SI_HG,2296,-0.10445140875049153,0.04914607297898118,-0.15359748172947274,-0.14238284187993755,-0.020548880182292284,-0.6689785789611182,-0.5788810283679342,-0.19178014613534256,-0.35154290726544857,-0.05845340570838459,0.47560975609756095,985,0.3838230304113761,0.03382420263799594,0.3499988277733801,0.41906588512547627,0.11682531766340998,3.5532875916079196,2.0372443536464138,1.0304460954181025,-0.10449246640968646,1.1180262240664296,0.5218274111675127,risk_weight,"GC,SI,HG",volw=252
asset_cap_0.25_GC_SI_HG,2296,0.03671689507336478,0.019504608832003438,0.017212286241361317,0.017361271203312212,0.0023294252446277586,0.07496640349024963,0.07762386785238526,0.02571636656031338,-0.18495812640776932,0.012594338458490728,0.48606271777003485,985,0.2669084989047678,0.01584625818368281,0.25106224072108496,0.2853900854472995,0.08248261008914315,2.5488552357470557,1.722138817579297,0.871064493155312,-0.10726204629365578,0.7689822536419552,0.5258883248730964,asset_cap,"GC,SI,HG",cap=0.25
asset_cap_0.3_GC_SI_HG,2296,0.04873512820314757,0.02341577391875339,0.025319354284394226,0.025642611591076836,0.0034284745351675916,0.11027593329439994,0.0966189741105083,0.032009342276428564,-0.2136127576061646,0.016049952135764434,0.48519163763066203,985,0.3213190011968171,0.01890141214208225,0.3024175890547348,0.3531261594202637,0.10017508826794175,3.070229330504922,1.751426725225659,0.8858784304344322,-0.1361237276952336,0.7359120262429414,0.5258883248730964,asset_cap,"GC,SI,HG",cap=0.3
asset_cap_0.35_GC_SI_HG,2296,0.08564190879750341,0.030799788606988208,0.05484212019051527,0.05637382141152725,0.0074409762137215285,0.2388594084952756,0.19601831114895568,0.06493980371637986,-0.22185213831747363,0.03354025014207158,0.4921602787456446,985,0.38980937263466187,0.022620775819075158,0.3671885968155868,0.4436701650378978,0.12290234317438276,3.7278030133562114,2.0630194397565353,1.043483233939901,-0.13654303581545973,0.9000996824216461,0.5238578680203045,asset_cap,"GC,SI,HG",cap=0.35
asset_cap_0.4_GC_SI_HG,2296,0.09365560898430578,0.0387556228707249,0.05489998611358083,0.05643495122645503,0.007448856628466949,0.23911143777691998,0.19277809897237047,0.06386633898998005,-0.2168274413606255,0.034353846458382895,0.4895470383275261,985,0.44171999105306575,0.025954186386156316,0.4157658046669095,0.5155308970425767,0.14025498704969497,4.220972636212279,2.290208690001629,1.1583964378552791,-0.12207042564599582,1.148967788942052,0.531979695431472,asset_cap,"GC,SI,HG",cap=0.4
asset_cap_0.5_GC_SI_HG,2296,0.0922647852785744,0.049173748588827185,0.04309103668974728,0.04403293582690382,0.005841942891203988,0.1876787312271223,0.14845767358066753,0.04918322235310364,-0.24159974491232708,0.024180252728842663,0.49085365853658536,985,0.47763679773299716,0.03260618047713543,0.4450306172558616,0.5605379744916841,0.15083807140557326,4.518077332546818,2.3243355806877157,1.17565795152363,-0.10353038860627985,1.4569448973982106,0.534010152284264,asset_cap,"GC,SI,HG",cap=0.5
deadband_0.5_GC_SI_HG,2296,0.02682885276152018,0.06830843568709596,-0.04147958292557577,-0.040631077351792166,-0.005591421869949875,-0.1806602043796854,-0.13477043520946966,-0.04464871448985891,-0.36223379893744656,-0.015435947408417973,0.4725609756097561,985,0.6305311462217568,0.042355785526184235,0.5881753606955724,0.8006997884218134,0.2040361685640406,5.971323458838298,2.6522812872758927,1.3415341618358907,-0.09586682629832027,2.128329229645267,0.5076142131979695,deadband,"GC,SI,HG",deadband=0.5
deadband_0.75_GC_SI_HG,2296,0.07988933307051943,0.07640317096934283,0.003486162101176582,0.003492245831843821,0.0004713622433520914,0.01518363284484574,0.011365079864491793,0.0037651893401950166,-0.28573950147312277,0.00164962226406218,0.43597560975609756,985,0.3958658141547413,0.040724128809559286,0.35514168534518203,0.4263827374955509,0.11863999412839465,3.605499343605909,1.4587385171829337,0.7378355996307918,-0.13676059452593226,0.86750130430223,0.4558375634517767,deadband,"GC,SI,HG",deadband=0.75
deadband_1.0_GC_SI_HG,2296,0.11309112941307345,0.07402196045187566,0.03906916896119783,0.03984240598176392,0.005295248832194455,0.17016188571950275,0.12445765151285876,0.041232145164769286,-0.2359873304915015,0.022438699658857957,0.3867595818815331,985,0.2079150561519812,0.04067184634874781,0.16724320980323334,0.18204171448450923,0.05421511956668312,1.697900607139425,0.6621734336651444,0.3349298909522331,-0.18482533877898955,0.2933316390752703,0.4010152284263959,deadband,"GC,SI,HG",deadband=1.0
deadband_1.25_GC_SI_HG,2296,-0.13021169304749997,0.07338776554403628,-0.2035994585915364,-0.18421093694355994,-0.02714681343706349,-0.8867572238307334,-0.6323658391317144,-0.20949937395874843,-0.4516490586650127,-0.06010598918838494,0.3288327526132404,985,0.34347531614818594,0.03536014607411825,0.3081151700740677,0.36085770999544464,0.10215570212444414,3.128072792630129,1.2478621109436876,0.6311734954820684,-0.13963741601151863,0.7315782907069647,0.33096446700507615,deadband,"GC,SI,HG",deadband=1.25
deadband_1.5_GC_SI_HG,2296,-0.01861312577828106,0.06543788190017383,-0.08405100767845491,-0.08061564076268757,-0.011297515689058013,-0.3660758174148733,-0.2668827383071171,-0.08841680422286655,-0.32180312811446865,-0.03510691693785951,0.2682926829268293,985,0.4545042407450077,0.036305942715530726,0.4181982980294769,0.5192219032444614,0.14113093291994705,4.245668000299258,1.7350078757125058,0.8775737126710456,-0.12259459907280859,1.1512002485209791,0.2639593908629442,deadband,"GC,SI,HG",deadband=1.5
roll_pause_1_GC_SI_HG,2296,0.13254691283863104,0.07081253906807544,0.0617343737705556,0.06367976595396141,0.008380024805841657,0.2688779345407474,0.20381400043491849,0.06752247331034246,-0.22659144057319325,0.036982971574933576,0.4930313588850174,985,0.6397514313049837,0.04256668602745811,0.5971847452775256,0.8169962858077602,0.2074654984926363,6.062789292157621,2.886312613891142,1.4599081145159225,-0.09658606043524312,2.147985926310072,0.5380710659898477,roll_pause,"GC,SI,HG",pause=1
roll_pause_2_GC_SI_HG,2296,0.05032114059661366,0.07047892061464611,-0.020157780018032458,-0.019955970257441447,-0.002721172136020411,-0.08779520913777203,-0.06572370251937967,-0.021773906305513006,-0.30868384975901364,-0.008815401706777996,0.4912891986062718,985,0.7318032054790853,0.042938810691877084,0.6888643947872084,0.9914527445511991,0.24292269478764839,6.993547155200085,3.288847626515618,1.6635118851119945,-0.08694758134513189,2.793898243395466,0.5451776649746193,roll_pause,"GC,SI,HG",pause=2
roll_pause_3_GC_SI_HG,2296,0.046615581727224936,0.07044095694944655,-0.023825375222221612,-0.023543791680772586,-0.0032154773859591756,-0.10376905584591294,-0.07414638134526826,-0.024564294134656522,-0.30989805788048,-0.010375919771653766,0.4930313588850174,985,0.6895962431629142,0.04300154575228632,0.6465946974106279,0.9090289266604936,0.2264473037299093,6.564413171681502,3.064637876219872,1.5501057238268283,-0.07320703280052923,3.0932452124773486,0.5390862944162437,roll_pause,"GC,SI,HG",pause=3
roll_pause_5_GC_SI_HG,2296,0.024514381704946325,0.07026013968547307,-0.04574575798052674,-0.044715195143039455,-0.006164723521642657,-0.19924110618696317,-0.13463731580004215,-0.04460461275125911,-0.28851349691782413,-0.021367192826332572,0.48998257839721254,985,0.6255239531707322,0.04222839817144851,0.5832955549992838,0.7919341280909271,0.20218278862560113,5.921782284256688,2.6633884413328692,1.3471522034364147,-0.08845374540020928,2.285745930947575,0.534010152284264,roll_pause,"GC,SI,HG",pause=5
volume_filter_q0.05_GC_SI_HG,2296,-0.24584522969712275,0.09378562992187134,-0.3396308596189941,-0.28796688556873273,-0.044872557896696086,-1.4792284826611242,-1.0925058319045706,-0.36194125878867456,-0.5642630641814473,-0.0795241807326,0.47560975609756095,985,0.5043975302314694,0.053995254810041776,0.4504022754214277,0.5689432058489978,0.15279127599642384,4.572611933212464,2.220271716454635,1.1230220453883817,-0.10631400352719331,1.4371698076193926,0.5228426395939086,volume_filter,"GC,SI,HG",q=0.05
volume_filter_q0.1_GC_SI_HG,2296,0.01897374393516158,0.12291569840423781,-0.10394195446907634,-0.09872238895965335,-0.013952379354762567,-0.4527088609280328,-0.3204049046063126,-0.10614840773262219,-0.4790059585278995,-0.02912777827992283,0.46646341463414637,985,0.42751327687339524,0.0699011435733536,0.3576121333000417,0.42991089808640504,0.11951274899400688,3.6305800335029614,1.7374382529146142,0.8788030068859606,-0.0995699021886135,1.200289910575748,0.4964467005076142,volume_filter,"GC,SI,HG",q=0.1
