strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,avg_exec_gross,avg_leg_gross,annual_turnover
selected_pre2023_event_20D_agree_60D_carry,full,1.0,58691,9.944558521560575,0.2300523078495851,0.14209183077748314,0.17613880661998293,0.0340469758424998,0.014390967193102774,0.0142884000802466,0.028103121577909514,0.5084275083333807,1.603325846967822,-0.03963051229881975,0.4834839283069175,0.11328943292092047,0.2300523078495851,0.2201732932817128,34.23678966611068
selected_pre2023_event_252D_pure,full,1.0,58691,9.944558521560575,0.21584229268542024,0.11092581935808057,0.11923247029911019,0.0083066509410296,0.011216866248326957,0.011154423709970109,0.022684158726897982,0.49172745810245244,1.5506622484369748,-0.04429356537579576,0.4895800442058731,0.08866894486744596,0.21584229268542024,0.21584229268542024,8.352960991702284
selected_pre2023_event_120D_agree_60D_carry,full,1.0,58691,9.944558521560575,0.28264981002197953,0.1187367503552306,0.13228850353200305,0.013551753176772504,0.012011436254406607,0.011939871448068821,0.02439205391055136,0.4894984035314856,1.5436329261651562,-0.0501974260824366,0.49918620772801253,0.07314289610900632,0.28264981002197953,0.2588758855405193,13.627304970242019
selected_pre2023_event_120D_carry_tailwind,full,1.0,58691,9.944558521560575,0.3317885195345113,0.08918604241833562,0.10426485311965258,0.015078810701316975,0.009008661893973147,0.008968325966906762,0.02432798761586342,0.36864232703977673,1.162513360393709,-0.047237691266213244,0.4965850151491809,0.04723773554066431,0.3317885195345113,0.3047726625776899,15.162875927196712
selected_pre2023_event_60D_agree_120D,full,1.0,58691,9.944558521560575,0.38482901978156786,0.07852707933142244,0.1031206598165435,0.024593580485121072,0.007927746706882097,0.007896487225769714,0.02425186708111692,0.3256032700227896,1.0267897195335658,-0.05968064198382861,0.490657929690959,0.03745197751329865,0.38482901978156786,0.3651517630017364,24.730691092822553
selected_pre2023_event_120D_pure,full,1.0,58691,9.944558521560575,0.517592135080336,0.051135730537727915,0.07309675305653472,0.021961022518806807,0.00515532470451782,0.005142081513911521,0.0304120780147249,0.16908024211373623,0.5331944435523615,-0.11567944796078244,0.493745473698071,0.018018214015974688,0.517592135080336,0.48386939401941764,22.083456466361586
selected_pre2023_event_120D_agree_60D,full,1.0,58691,9.944558521560575,0.5162461024688624,0.04743678505589916,0.06930195089708616,0.021865165841186984,0.0047815199394082636,0.004770124782618809,0.030452836925224037,0.15663975065218708,0.49396336108267463,-0.11464483116186674,0.4940097032905376,0.01684437937090305,0.5162461024688624,0.48405390590580066,21.987065382321003
selected_pre2023_event_20D_pure,full,1.0,58691,9.944558521560575,0.44814366768329045,0.03953858953208086,0.10244213728403707,0.0629035477519562,0.003983816324969406,0.003975901941384138,0.02980940425283779,0.13337743712223435,0.42060566911769454,-0.10930868162540452,0.47232149646414723,0.021886904849617087,0.44814366768329045,0.418269058451783,63.2542386025246
selected_pre2023_event_252D_pure,full,2.0,58691,9.944558521560575,0.21584229268542024,0.10261916841705099,0.11923247029911019,0.0166133018820592,0.01037255341923203,0.010319127610799882,0.022680666710751283,0.4549746152703845,1.434762180292822,-0.04470653506594324,0.4891064098515946,0.08321689960297676,0.21584229268542024,0.21584229268542024,8.352960991702284
selected_pre2023_event_120D_agree_60D_carry,full,2.0,58691,9.944558521560575,0.28264981002197953,0.10518499717845806,0.13228850353200305,0.02710350635354501,0.0106332766502208,0.010577140951044615,0.024378466592352016,0.4338722827777389,1.3682159872520976,-0.05084010406201411,0.49677497136656823,0.06654107973865699,0.28264981002197953,0.2588758855405193,13.627304970242019
selected_pre2023_event_60D_pure,full,2.0,58691,9.944558521560575,0.3701930449302278,0.08252411114201669,0.1333440676406436,0.05081995649862691,0.008332946093139691,0.008298418774759887,0.021276390537861976,0.3900294441386851,1.2299576215219297,-0.033327376772467554,0.48382197266074467,0.04424177803747258,0.3701930449302278,0.3587330536105595,25.551640320907808
selected_pre2023_event_20D_agree_60D_carry,full,2.0,58691,9.944558521560575,0.2300523078495851,0.10804485493498332,0.17613880661998293,0.0680939516849996,0.010923956527119463,0.01086472111363553,0.0280760440750494,0.3869747847878179,1.2203247550647593,-0.039796172612877156,0.47829951118352837,0.0961250022512744,0.2300523078495851,0.2201732932817128,34.23678966611068
selected_pre2023_event_120D_carry_tailwind,full,2.0,58691,9.944558521560575,0.3317885195345113,0.07410723171701862,0.10426485311965258,0.03015762140263395,0.0074798739130269385,0.007452038374187088,0.024318473232444474,0.30643528904787315,0.9663435028604908,-0.04757641298360049,0.4945308889231243,0.04093217876907444,0.3317885195345113,0.3047726625776899,15.162875927196712
selected_pre2023_event_60D_agree_120D,full,2.0,58691,9.944558521560575,0.38482901978156786,0.05393349884630136,0.1031206598165435,0.049187160970242144,0.005438151471526692,0.005423418116487459,0.024235162374363184,0.22378303197277288,0.7056996590347872,-0.061766084559041534,0.4856991056406624,0.029247061456888858,0.38482901978156786,0.3651517630017364,24.730691092822553
selected_pre2023_event_120D_pure,full,2.0,58691,9.944558521560575,0.517592135080336,0.029174708018921136,0.07309675305653472,0.04392204503761361,0.0029380434817825045,0.002933735867275365,0.030399264353591,0.09650680467630492,0.304334151495862,-0.12107959739771357,0.4907498847850418,0.011974029896280576,0.517592135080336,0.48386939401941764,22.083456466361586
selected_pre2023_event_120D_agree_60D,full,2.0,58691,9.944558521560575,0.5162461024688624,0.025571619214712224,0.06930195089708616,0.04373033168237397,0.0025747271758882443,0.0025714182443867134,0.0304404948360364,0.08447360196466284,0.2663874538582347,-0.12005545417786367,0.4910063038384105,0.01081607287854788,0.5162461024688624,0.48405390590580066,21.987065382321003
selected_pre2023_event_20D_pure,full,2.0,58691,9.944558521560575,0.44814366768329045,-0.023364958219875352,0.10244213728403707,0.1258070955039124,-0.0023467639526349167,-0.0023495219188683246,0.02977845003778462,-0.07890007424453305,-0.24881133748764647,-0.1264679655703801,0.4683294046080146,0.004825388558622391,0.44814366768329045,0.418269058451783,63.2542386025246
