feature,root,horizon,spearman_ic,pvalue,observations
entropy_normalized,GC,2,0.01237060302655506,0.33002662561109775,6202
entropy_normalized,GC,5,0.0026737172141954885,0.8333011379747443,6199
entropy_normalized,GC,10,0.02335110064817448,0.06611292739909005,6194
entropy_normalized,GC,20,0.0357716569746233,0.004902703116930022,6184
entropy_normalized,GC,50,-0.018419303685058726,0.14852077141341558,6154
entropy_normalized,SI,1,-0.01628429997314661,0.19971506119917007,6203
entropy_normalized,SI,2,-0.012343802317001754,0.33107552229176795,6202
entropy_normalized,SI,5,0.00012560233732797932,0.9921113273216948,6199
entropy_normalized,SI,10,0.020668876967616406,0.10383764667055947,6194
entropy_normalized,SI,20,0.039409580036029686,0.0019372691904975252,6184
entropy_normalized,SI,50,-0.02702143871241888,0.034029753001912966,6154
entropy_normalized,HG,1,-0.010550469627234623,0.4060858156407711,6203
entropy_normalized,HG,2,0.0031395468505556884,0.8047543681454374,6202
entropy_normalized,HG,5,0.001980990567408696,0.876080731141429,6199
entropy_normalized,HG,10,0.004113988252818179,0.7461538132506679,6194
entropy_normalized,HG,20,0.009242287975178976,0.4674296962750578,6184
entropy_normalized,HG,50,-0.009719492438247565,0.44586166175546965,6154
entropy_normalized,PL,1,-0.008177908163288382,0.5195975691361092,6203
entropy_normalized,PL,2,-0.020004352075520353,0.11520143638316752,6202
entropy_normalized,PL,5,-0.011143427178871701,0.3803704835250119,6199
entropy_normalized,PL,10,0.007558704696318075,0.5519949649894587,6194
entropy_normalized,PL,20,0.024727736998311947,0.051840704045345985,6184
entropy_normalized,PL,50,-0.028016199552170645,0.02796450977086757,6154
entropy_normalized,PA,1,-0.000840219609915769,0.9472491385251808,6203
entropy_normalized,PA,2,-0.01548526436653285,0.2227171173799583,6202
entropy_normalized,PA,5,0.002924052675235138,0.8179552948403906,6199
entropy_normalized,PA,10,0.006089637945968919,0.6318146973715439,6194
entropy_normalized,PA,20,0.010418393907605725,0.41270507609244383,6184
entropy_normalized,PA,50,-0.032397600898009485,0.011032758010425933,6154
entropy_normalized,ALI,1,-0.014945261167250815,0.2392337387247409,6203
entropy_normalized,ALI,2,-0.004527506445542796,0.7214783821207975,6202
entropy_normalized,ALI,5,-0.037014652969466086,0.0035601612755106257,6199
entropy_normalized,ALI,10,-0.03547765492803915,0.005230621604778197,6194
entropy_normalized,ALI,20,0.007130947402585884,0.5750292355935385,6184
entropy_normalized,ALI,50,0.00588394064287833,0.6444468945223321,6154
hhi,GC,1,-0.009940805907636019,0.4337500049104156,6203
hhi,GC,2,-0.013348107016636124,0.2932423143897039,6202
hhi,GC,5,-0.004685864904311662,0.7122296652914483,6199
hhi,GC,10,-0.027816378680662716,0.028583358802731895,6194
hhi,GC,20,-0.03376302582419942,0.007924001464317446,6184
hhi,GC,50,0.025426123990868844,0.04609400750431291,6154
hhi,SI,1,0.01611034937137299,0.20456105048112713,6203
hhi,SI,2,0.01339126048055708,0.2916844169249403,6202
hhi,SI,5,0.0001997683927213222,0.9874535121585232,6199
hhi,SI,10,-0.022037629814726303,0.08287100065592792,6194
hhi,SI,20,-0.0395135033189995,0.0018844431431225344,6184
hhi,SI,50,0.032405583803740895,0.011012996982959633,6154
hhi,HG,1,0.007454539397441609,0.5572017973329274,6203
hhi,HG,2,-0.0045491898732562585,0.7202003979612778,6202
hhi,HG,5,0.0005707268249663707,0.9641659797775384,6199
hhi,HG,10,-0.0009678191156969549,0.9392966464063286,6194
hhi,HG,20,-0.004562468092189314,0.7198086146117896,6184
hhi,HG,50,0.01909523814973179,0.13418399887723248,6154
hhi,PL,1,0.004831034112852418,0.7036384468087566,6203
hhi,PL,2,0.017387879801156768,0.17094572938445893,6202
hhi,PL,5,0.010554426687412025,0.4060612407340424,6199
hhi,PL,10,-0.007064343216311719,0.578298054200612,6194
hhi,PL,20,-0.021895090142571072,0.08513231555194871,6184
hhi,PL,50,0.03442254266370266,0.0069212049714158395,6154
hhi,PA,1,-0.0002751204955411711,0.982716073864149,6203
hhi,PA,2,0.013071063921994992,0.30337674464967135,6202
hhi,PA,5,-0.004683621171167463,0.7123613273719298,6199
hhi,PA,10,-0.007748831895173439,0.5420377626823927,6194
hhi,PA,20,-0.012311589747642099,0.33304194986769564,6184
hhi,PA,50,0.03230757811280972,0.011257791872496896,6154
hhi,ALI,1,0.018415114020130102,0.14700583375365045,6203
hhi,ALI,2,0.009192070987425843,0.4692066440854652,6202
hhi,ALI,5,0.04363889079691807,0.0005886369443472075,6199
hhi,ALI,10,0.03727363610910023,0.0033469323030346112,6194
hhi,ALI,20,-0.005745216173127547,0.6514800185801232,6184
hhi,ALI,50,0.0026626767347132413,0.8345746294517101,6154
effective_metals,GC,1,0.0070716520146784975,0.5776286537161761,6203
effective_metals,GC,2,0.01237060302655506,0.33002662561109775,6202
effective_metals,GC,5,0.0026737172141954885,0.8333011379747443,6199
effective_metals,GC,10,0.02335110064817448,0.06611292739909005,6194
effective_metals,GC,20,0.0357716569746233,0.004902703116930022,6184
effective_metals,GC,50,-0.018419303685058726,0.14852077141341558,6154
effective_metals,SI,1,-0.01628429997314661,0.19971506119917007,6203
effective_metals,SI,2,-0.012343802317001754,0.33107552229176795,6202
effective_metals,SI,5,0.00012560233732797932,0.9921113273216948,6199
effective_metals,SI,10,0.020668876967616406,0.10383764667055947,6194
effective_metals,SI,20,0.039409580036029686,0.0019372691904975252,6184
effective_metals,SI,50,-0.02702143871241888,0.034029753001912966,6154
effective_metals,HG,1,-0.010550469627234623,0.4060858156407711,6203
effective_metals,HG,2,0.0031395468505556884,0.8047543681454374,6202
effective_metals,HG,5,0.001980990567408696,0.876080731141429,6199
effective_metals,HG,10,0.004113988252818179,0.7461538132506679,6194
