signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
HG_signed_notional_share,PL,10,mean_reversion,-0.00623060272514744,-1.8251423575007977,-0.023188063547359763,0.4948337100419761,6194
HG_signed_notional_share,PL,20,mean_reversion,-0.002219592533061434,-0.49583564502611566,-0.006306154526145421,0.505659767141009,6184
HG_signed_notional_share,PL,50,mean_reversion,-0.0015749824405722312,-0.2332343085133023,-0.002973598654303525,0.5136496587585311,6154
HG_signed_notional_share,PA,1,momentum,0.0047486209905480935,1.8114868496420267,0.022997966605504794,0.43688537804288247,6203
HG_signed_notional_share,PA,2,momentum,0.0033843728792524504,1.1576474082582873,0.014700548090362538,0.46775233795549825,6202
HG_signed_notional_share,PA,5,mean_reversion,-4.5057075720962804e-05,-0.013650358327333618,-0.00017340167860569017,0.4828198096467172,6199
HG_signed_notional_share,PA,10,momentum,0.00043274722166063254,0.10915323122415033,0.0013871413078621773,0.4870842751049403,6194
HG_signed_notional_share,PA,20,mean_reversion,-0.0006945984301934715,-0.1391880761930436,-0.0017702591644160846,0.4909443725743855,6184
HG_signed_notional_share,PA,50,momentum,0.004867538627379355,0.6603745043686492,0.008419120821531572,0.5115372115697108,6154
HG_signed_notional_share,ALI,1,momentum,0.0028102778062806264,0.7173556252815848,0.009109312961616042,0.127196517813961,6203
HG_signed_notional_share,ALI,2,momentum,0.006008403747627976,1.2905500583230392,0.01638780113322895,0.20509513060303128,6202
HG_signed_notional_share,ALI,5,momentum,0.009816060451948218,1.7060987704501522,0.021667631967077935,0.3334408775608969,6199
HG_signed_notional_share,ALI,10,momentum,0.001771818780146759,0.266788815914997,0.003390389931313835,0.40813690668388763,6194
HG_signed_notional_share,ALI,20,momentum,0.015299032463172222,2.1252586867903207,0.027020209023753156,0.4736416558861578,6184
HG_signed_notional_share,ALI,50,momentum,0.0021837049785384016,0.27187338763081403,0.003466218423855119,0.4938251543711407,6154
