signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score
feat:SI_notional_share,2.0,HG,2,7938,-1.0,0.10572799572993484,0.442621834740079,1.6007683688161451,0.06604827893252689,0.02923441040253956
feat:SI_signed_notional_share,2.0,PA,50,9352,-1.0,0.6000597757976942,0.5446611619026557,11.187768040275966,0.05363534296005056,0.02921308821566856
feat:SI_abs_signed_notional_share,3.0,HG,10,3354,1.0,0.14845520221372535,0.3149347255296682,1.6007683688161451,0.09273996482296562,0.029207035367151763
size:large_small_l1_distance,2.0,HG,5,10061,1.0,0.11724788954744984,0.3987241710451907,1.6007683688161451,0.0732447566003325,0.029204454858874337
feat:max_share,3.0,GC,20,433,1.0,0.18690701169165772,0.17193702723481993,1.1015763557651,0.16967231614356995,0.029172953641771963
resid:GC,1.5,SI,5,43222,-1.0,0.11157354155564592,0.9750455972825699,3.739016638624893,0.029840343689050707,0.02909569573540761
size:PA_large_minus_small_share,2.0,HG,1,7472,-1.0,0.07450898275374408,0.6235050810623465,1.6007683688161451,0.04654576152628972,0.02902151881355792
size:HG_large_minus_small_share,3.0,HG,5,3573,1.0,0.17262163451377063,0.2685252116953556,1.6007683688161451,0.10783673508081228,0.028956882116111096
feat:PL_signed_notional_share,2.5,GC,1,5280,-1.0,0.050506795415437886,0.6315135675379449,1.1015763557651,0.045849563810180356,0.028954621611825646
feat:GC_signed_notional_share,2.5,PL,20,3988,-1.0,0.31817433775711007,0.465946354792068,5.126364894653202,0.062066268066279455,0.028919551361030246
anom:md_robust_snapshot,3.0,GC,5,3210,1.0,0.07822050260948786,0.4071535535512639,1.1015763557651,0.07100779006386698,0.02891107405432557
feat:GC_notional_share,2.0,HG,10,6747,1.0,0.18252947755089757,0.2530016308075932,1.6007683688161451,0.1140261646261089,0.028848805605140648
size:HG_large_minus_small_share,3.0,GC,2,3573,-1.0,0.06846491964600732,0.4640926991649668,1.1015763557651,0.062151769405448976,0.02884418242125342
feat:SI_notional_share,2.5,GC,1,4730,1.0,0.048746154252342896,0.6493988811352047,1.1015763557651,0.04425127136873436,0.02873672611566641
feat:complex_signed_notional_ratio,2.0,HG,10,8409,-1.0,0.12395958959392474,0.3704736508789113,1.6007683688161451,0.07743755561936769,0.0286885739454459
feat:HG_notional_share,2.5,HG,2,4222,-1.0,0.18653803351300305,0.2459163802221507,1.6007683688161451,0.11653030953563757,0.028656711907170763
feat:PL_signed_notional_share,2.0,SI,50,8766,1.0,0.2933038693513488,0.36462961973611685,3.739016638624893,0.07844411985800037,0.028603049594357048
feat:GC_signed_notional_share,2.5,PL,5,3988,1.0,0.2206605292331497,0.6629859368899668,5.126364894653202,0.04304424943751051,0.028537732041053327
feat:HG_abs_signed_notional_share,1.5,PL,20,10372,-1.0,0.2595102083966874,0.5632074180021172,5.126364894653202,0.05062265635194181,0.028511055576385624
size:very_large_small_l1_distance,3.0,PL,1,555,-1.0,0.2646497776618885,0.5514848864568644,5.126364894653202,0.05162523212850459,0.028470535278697622
feat:SI_abs_signed_notional_share,3.0,PL,10,3354,1.0,0.28937341726195737,0.5038022722988659,5.126364894653202,0.05644807250529002,0.028438667195056246
size:PL_large_minus_small_share,2.0,SI,1,9002,-1.0,0.11316564872009607,0.9381141806391112,3.739016638624893,0.030266152750182806,0.028393107088335926
size:large_small_l1_distance,3.0,PA,2,3764,-1.0,0.3571874274155095,0.8892662435177963,11.187768040275966,0.03192660288715629,0.028391250217745904
feat:HG_notional_share,2.0,PL,10,6507,1.0,0.2533856475048155,0.5737016811670517,5.126364894653202,0.049427938258764355,0.028356891275674343
feat:PL_signed_notional_share,2.0,GC,5,8766,1.0,0.06569463660747055,0.47501732585019607,1.1015763557651,0.05963693416589568,0.02832857698938796
size:HG_large_minus_small_share,1.5,HG,1,17255,1.0,0.06972075131525991,0.6499794032611654,1.6007683688161451,0.043554553346667,0.028309562593573215
resid:GC,2.5,HG,2,6952,-1.0,0.0850287083304449,0.532388703158037,1.6007683688161451,0.05311743409405836,0.02827912185241823
feat:complex_signed_notional_ratio,2.5,GC,50,3253,1.0,0.1501946802330838,0.20728259804474503,1.1015763557651,0.13634522876879113,0.028261993250200138
feat:SI_signed_notional_share,1.5,HG,10,18023,1.0,0.10532628822113138,0.4287392985451776,1.6007683688161451,0.06579733225177724,0.028209902075770964
size:PA_large_minus_small_share,2.5,PA,10,4822,-1.0,0.4920743908875409,0.6411251308403844,11.187768040275966,0.043983249305498025,0.028198766465772667
feat:SI_notional_share,2.0,PL,20,7938,1.0,0.27791533461321816,0.5199088187465101,5.126364894653202,0.05421294432300046,0.028185787843741487
anom:md_rolling,1.5,HG,1,10778,-1.0,0.0823812572252775,0.5473272382143999,1.6007683688161451,0.051463571388659375,0.028167414396804542
size:HG_large_minus_small_share,2.5,PL,50,5766,-1.0,0.37988375596348195,0.37978871308224194,5.126364894653202,0.07410392427579642,0.028143834035048627
feat:GC_abs_signed_notional_share,1.5,HG,10,13863,1.0,0.10457425975311943,0.42950488551054283,1.6007683688161451,0.06532754006780991,0.028058497617510097
feat:SI_notional_share,3.0,PL,5,2776,-1.0,0.2478126128825054,0.5790967047687112,5.126364894653202,0.048340806394990325,0.02799400168920114
feat:GC_abs_signed_notional_share,3.0,HG,20,2829,1.0,0.17771034567954402,0.24955379200620045,1.6007683688161451,0.11101565294607267,0.027704377164736754
feat:complex_signed_notional_ratio,2.0,PL,10,8409,-1.0,0.21927774482630794,0.6448732420135115,5.126364894653202,0.04277450968326788,0.0275841367349873
size:very_large_small_l1_distance,2.5,HG,10,1828,1.0,0.16582126953365248,0.26581070104703675,1.6007683688161451,0.1035885470777301,0.027534944319175407
feat:SI_signed_notional_share,3.0,PL,5,2935,-1.0,0.24236780587201298,0.5799860934321571,5.126364894653202,0.04727868789145357,0.027420981492762387
feat:GC_signed_notional_share,1.5,SI,1,20805,1.0,0.08408015697279507,1.208044969577269,3.739016638624893,0.022487237982368923,0.027165594724287673
feat:SI_abs_signed_notional_share,2.0,HG,1,7867,1.0,0.06312900990093444,0.6848599116819469,1.6007683688161451,0.039436692485135594,0.02700860973239806
size:GC_large_minus_small_share,3.0,GC,5,2099,1.0,0.10011696984878465,0.2958146135256393,1.1015763557651,0.09088518405902822,0.02688516559762803
feat:PL_signed_notional_share,2.0,SI,5,8766,1.0,0.16389389769162635,0.6117996498937457,3.739016638624893,0.04383342293761549,0.026817272806877637
size:GC_large_minus_small_share,2.0,HG,20,10129,-1.0,0.14155839221414993,0.30265788724163506,1.6007683688161451,0.08843152761622847,0.02676449931387801
feat:GC_notional_share,2.5,GC,1,3007,1.0,0.049937966668841906,0.5890322358050539,1.1015763557651,0.04533318676230799,0.02670270835477035
size:SI_large_minus_small_share,2.5,PL,50,5307,1.0,0.37062495780437266,0.3675919629997563,5.126364894653202,0.07229781051889897,0.026576094089226503
size:HG_large_minus_small_share,3.0,PL,50,3573,1.0,0.41610409100072476,0.32739460091895767,5.126364894653202,0.08116942503151137,0.026574431515012917
feat:rank_turnover_l1,1.5,PL,1,14905,1.0,0.11195906760913633,1.2158457224993549,5.126364894653202,0.021839855318514224,0.026553894669020302
feat:SI_notional_share,2.0,PA,20,7938,-1.0,0.47564120040463037,0.6239947531676026,11.187768040275966,0.04251439596283387,0.02652876001489824
feat:SI_notional_share,1.5,HG,1,14911,-1.0,0.0733374350447894,0.5779345550697712,1.6007683688161451,0.04581389567250532,0.026477433411502282
resid:SI,3.0,PL,10,1986,1.0,0.3101077246778969,0.43735304763397703,5.126364894653202,0.06049271385291734,0.0264566727632235
resid:GC,3.0,HG,10,1822,-1.0,0.1496832200585271,0.28170872941995767,1.6007683688161451,0.0935071075706137,0.02634176846545289
size:SI_large_minus_small_share,3.0,HG,10,2816,-1.0,0.15883652878090362,0.264979447955943,1.6007683688161451,0.09922517952948548,0.026292633295052402
feat:PA_notional_share,1.5,PL,2,9751,1.0,0.1527577501025517,0.8811303294185691,5.126364894653202,0.029798454312504753,0.026256321864541493
resid:PA,1.5,SI,1,44665,1.0,0.07056635282712422,1.3885509513085381,3.739016638624893,0.018872971063610074,0.026206081924394282
feat:GC_notional_share,3.0,PL,1,1390,1.0,0.20922495818987902,0.6411258593211046,5.126364894653202,0.040813512594099696,0.02616659833380489
anom:md_ewma,3.0,HG,5,3188,-1.0,0.19439463291656622,0.21488866926580802,1.6007683688161451,0.12143832718304622,0.026095720526230604
feat:PL_abs_signed_notional_share,2.0,SI,1,7156,1.0,0.11139230507395938,0.8745876882238974,3.739016638624893,0.029791871992023655,0.026055604453366247
feat:HG_notional_share,2.5,PL,2,4222,1.0,0.18125500001863534,0.7355207231025557,5.126364894653202,0.035357412853635195,0.026006109869141356
feat:max_share,2.0,HG,5,6686,1.0,0.15073007248180526,0.27521132285279165,1.6007683688161451,0.09416107627943592,0.02591419436410618
feat:HG_signed_notional_share,2.5,HG,20,4570,-1.0,0.20815158828141003,0.19919677220365153,1.6007683688161451,0.1300322971994689,0.02590201388436012
size:very_large_small_l1_distance,2.0,PA,5,5119,-1.0,0.3986586023267197,0.7256980286601511,11.187768040275966,0.035633434737969955,0.025859113343734943
feat:abs_complex_signed_notional_ratio,1.5,HG,5,14136,1.0,0.09649309933684554,0.42887985844080867,1.6007683688161451,0.06027923915576081,0.02585255155604235
size:HG_large_minus_small_share,1.5,HG,2,17255,1.0,0.08101664648610474,0.5106295382904814,1.6007683688161451,0.05061109905989768,0.025843522145329367
feat:HG_notional_share,1.5,PL,10,10389,1.0,0.21543945746522858,0.6148613419332752,5.126364894653202,0.04202577496774214,0.02584002439245178
feat:HG_abs_signed_notional_share,2.0,SI,5,6598,-1.0,0.1729875864804111,0.5577042552506076,3.739016638624893,0.046265530004175416,0.025802482954753292
size:GC_large_minus_small_share,1.5,PA,1,22693,-1.0,0.18360300278128866,1.5625895004450283,11.187768040275966,0.01641104839860085,0.025643731918948885
feat:rank_turnover_l1,2.0,PA,20,9046,1.0,0.44937906305235475,0.6379891486273029,11.187768040275966,0.04016699858582964,0.025626109230687533
feat:hhi,2.0,PA,1,6413,-1.0,0.22323319474147246,1.2825276679305202,11.187768040275966,0.019953327056641944,0.025590694017409942
size:HG_large_minus_small_share,2.0,GC,1,9560,1.0,0.04123147879274326,0.6832033676266279,1.1015763557651,0.037429524133264405,0.025571976936508384
feat:PA_signed_notional_share,2.5,HG,1,5168,-1.0,0.07387730383921769,0.5525329479437565,1.6007683688161451,0.04615115170838486,0.02550003190443342
feat:GC_signed_notional_share,3.0,SI,1,1805,-1.0,0.13661326320116318,0.6973814759603686,3.739016638624893,0.03653721724314278,0.02548037848850754
size:PL_large_minus_small_share,2.5,PL,50,5784,1.0,0.3582605277099756,0.3639873925074188,5.126364894653202,0.06988588114038492,0.025437579649372103
size:large_small_l1_distance,1.5,PA,5,16495,1.0,0.28546876675755445,0.9952237072623331,11.187768040275966,0.025516149935346073,0.025394277333716662
feat:HG_signed_notional_share,3.0,PL,10,2761,-1.0,0.2981594053492816,0.4360096503739875,5.126364894653202,0.05816195520148436,0.025359173752466716
size:HG_large_minus_small_share,2.5,HG,1,5766,1.0,0.09971953984980167,0.4067451187798353,1.6007683688161451,0.062294796544205625,0.02533810441973859
feat:HG_signed_notional_share,3.0,HG,20,2761,1.0,0.2517438473449835,0.1601480185571433,1.6007683688161451,0.15726438143649835,0.02518557907667
feat:PL_signed_notional_share,1.5,SI,2,15360,-1.0,0.10944477323675637,0.8600481020599005,3.739016638624893,0.02927100460216383,0.025174471953477613
feat:PA_signed_notional_share,1.5,GC,1,14845,-1.0,0.03594626604630147,0.7711372015581226,1.1015763557651,0.032631660854172004,0.025163487633279937
feat:rank_turnover_l1,1.5,GC,1,14905,1.0,0.03625449333814824,0.7638636146690064,1.1015763557651,0.032911466507437585,0.025139871770429215
size:PL_large_minus_small_share,2.5,SI,1,5784,-1.0,0.11958228475752243,0.7846916685473556,3.739016638624893,0.0319822820583921,0.02509623027235185
size:PA_large_minus_small_share,1.5,HG,1,12811,-1.0,0.05936288176409284,0.6737950856343449,1.6007683688161451,0.03708399223804935,0.02498701172569984
feat:HG_notional_share,2.5,PA,1,4222,1.0,0.2804419786986514,0.9951107629285609,11.187768040275966,0.025066838862681122,0.024944281144849912
anom:md_ewma,1.5,GC,1,10693,-1.0,0.038142996264105944,0.7198283720198242,1.1015763557651,0.03462583057859273,0.024924655255222652
feat:max_share,3.0,PL,1,433,1.0,0.3059789349470412,0.4174435814270209,5.126364894653202,0.05968731084011932,0.02491608480284726
feat:distance_from_equal_weight,1.5,PA,5,23078,-1.0,0.25126814339963044,1.1076742723211008,11.187768040275966,0.022459184217536964,0.02487746053508581
resid:PA,2.0,HG,5,20167,-1.0,0.07279643461116733,0.5465792786990005,1.6007683688161451,0.04547593270162143,0.02485620249421653
feat:HG_notional_share,1.5,PA,2,10389,-1.0,0.26686152350187436,1.041585172400869,11.187768040275966,0.023852972509009203,0.024844902483069538
feat:PL_signed_notional_share,1.5,PL,50,15360,1.0,0.2787710094381765,0.45535885649293,5.126364894653202,0.05437986081110509,0.02476235123518951
size:PA_large_minus_small_share,2.5,PA,20,4822,1.0,0.5412230594371146,0.5091686172819304,11.187768040275966,0.04837632112935409,0.024631704538619858
feat:PA_signed_notional_share,2.5,SI,50,5168,-1.0,0.3110650001848632,0.2958309236662,3.739016638624893,0.08319433429942273,0.02461145675959285
feat:hhi,2.5,SI,2,1373,1.0,0.1764029752908727,0.5187270428608995,3.739016638624893,0.047178975741533166,0.024473010571611616
feat:rank_turnover_l1,2.5,PL,10,1234,1.0,0.32338413795673515,0.38757857033715454,5.126364894653202,0.06308254379122032,0.024449442135832115
size:large_small_l1_distance,1.5,PL,20,16495,1.0,0.21466578998263838,0.5834565146620593,5.126364894653202,0.04187485565191327,0.02443215733064215
size:large_small_l1_distance,2.0,PL,2,10061,1.0,0.14023006188779993,0.8923856130428678,5.126364894653202,0.027354678172453132,0.02441092125051494
size:PA_large_minus_small_share,1.5,PL,20,12811,1.0,0.23130909038419842,0.5401619719166729,5.126364894653202,0.04512146426124558,0.024372899111122098
feat:entropy_normalized,2.5,PL,2,2023,-1.0,0.19625505949388353,0.6341229378497566,5.126364894653202,0.03828347445547186,0.024276429292799925
feat:distance_from_equal_weight,2.5,PA,1,1085,-1.0,0.3798147768433688,0.7116553238590609,11.187768040275966,0.033949110803516445,0.02416006544360364
feat:GC_abs_signed_notional_share,2.5,PL,2,4730,-1.0,0.15091493549466564,0.8195582048786723,5.126364894653202,0.029438976466944423,0.02412695470671445
feat:entropy_normalized,1.5,PL,20,22750,-1.0,0.1936615417472172,0.6384215131267745,5.126364894653202,0.03777755694862966,0.02411800506937704
feat:abs_complex_signed_notional_ratio,2.5,SI,1,4310,-1.0,0.11455264346741552,0.7870201308835743,3.739016638624893,0.03063710449535331,0.024112017989826703
feat:distance_from_equal_weight,2.0,GC,5,5790,1.0,0.06443568706570552,0.4105799285433373,1.1015763557651,0.058494072361376805,0.02401649205034289
anom:md_robust_snapshot,1.5,HG,1,10193,-1.0,0.07547699519604062,0.5093332928888832,1.6007683688161451,0.0471504788989927,0.024015308678911756
anom:md_robust_snapshot,1.5,HG,50,10193,-1.0,0.1862118494141883,0.2062119163004466,1.6007683688161451,0.1163265423291079,0.023987919210290358
feat:GC_abs_signed_notional_share,2.0,PL,5,8087,-1.0,0.1703969614793993,0.7208665596468284,5.126364894653202,0.03323933527578642,0.023961125265203623
feat:max_share,3.0,GC,5,433,1.0,0.11715674598269245,0.2251533293169025,1.1015763557651,0.10635372243562836,0.023945894691627473
feat:complex_signed_notional_ratio,2.0,GC,2,8409,1.0,0.04829164935760693,0.5454846261054755,1.1015763557651,0.04383867637034199,0.023913323988834948
feat:distance_from_equal_weight,1.5,PL,2,23078,-1.0,0.10955969663407768,1.1186803645612864,5.126364894653202,0.02137181002240953,0.023908224227203647
feat:PA_signed_notional_share,3.0,PL,50,3304,1.0,0.40293091749512716,0.30264388116047447,5.126364894653202,0.07859973407577445,0.02378772857887358
feat:distance_from_equal_weight,1.5,PL,1,23078,-1.0,0.09216314018967753,1.3222225805754038,5.126364894653202,0.017978263756800394,0.02377126629878187
resid:HG,3.0,SI,2,2768,1.0,0.17743478495249101,0.5008887695393991,3.739016638624893,0.047454933235532924,0.02376964311692042
feat:SI_notional_share,3.0,PA,10,2776,-1.0,0.47892998263818615,0.5531676227000454,11.187768040275966,0.042808358281476534,0.023680197782256173
feat:GC_notional_share,2.5,PA,1,3007,-1.0,0.29267818478869817,0.9048871257329487,11.187768040275966,0.026160551750363137,0.02367234648097416
feat:SI_abs_signed_notional_share,2.5,HG,1,5082,1.0,0.06563666541214706,0.5745190243779645,1.6007683688161451,0.04100322488299099,0.023557132756126264
feat:abs_complex_signed_notional_ratio,2.5,PL,1,4310,-1.0,0.12537613060512887,0.9616836806160268,5.126364894653202,0.024457121797142486,0.023520014907150444
size:large_small_l1_distance,3.0,PL,2,3764,1.0,0.17618712081849947,0.6838175245755921,5.126364894653202,0.03436882165806469,0.02350200254879779
feat:hhi,1.5,SI,5,22853,-1.0,0.11610487743576599,0.7549596000383927,3.739016638624893,0.031052249470188545,0.023443193840305934
resid:SI,2.5,HG,2,6849,-1.0,0.07307953041174672,0.5134613868336387,1.6007683688161451,0.045652782648243476,0.023440941091381774
anom:md_ewma,2.5,SI,5,4589,1.0,0.1756788064979273,0.49851477165976094,3.739016638624893,0.04698529679785996,0.023422864504551257
feat:PA_abs_signed_notional_share,1.5,PA,1,10459,1.0,0.23029415160559405,1.1337222431118927,11.187768040275966,0.020584458917680012,0.023337058937396786
feat:abs_complex_signed_notional_ratio,1.5,HG,50,14136,-1.0,0.14760812855197133,0.2528144187118934,1.6007683688161451,0.09221079790646759,0.023312219271683483
size:large_small_l1_distance,1.5,GC,1,16495,1.0,0.035140408781264426,0.7253689608362196,1.1015763557651,0.03190011168754403,0.023139350865353157
feat:contribution_velocity_l2,2.5,PA,5,4613,1.0,0.35616834440072376,0.7247886553023764,11.187768040275966,0.031835513850351355,0.023074019274456337
feat:GC_abs_signed_notional_share,3.0,PA,2,2829,-1.0,0.3019015054781208,0.8520358254904532,11.187768040275966,0.026984962897986027,0.022992155138614776
feat:PA_abs_signed_notional_share,1.5,SI,2,10459,-1.0,0.11341012965239806,0.7575988570839253,3.739016638624893,0.03033153917552696,0.022979139412975528
size:HG_large_minus_small_share,3.0,PA,10,3573,1.0,0.4733141265182324,0.5430779246333886,11.187768040275966,0.04230639434195467,0.022975668837950474
feat:GC_abs_signed_notional_share,1.5,HG,1,13863,1.0,0.05010056925278179,0.7340432844353448,1.6007683688161451,0.03129782561223013,0.02297395870808606
anom:md_ewma,3.0,HG,50,3188,-1.0,0.2568955557501908,0.14248591054650736,1.6007683688161451,0.1604826536772331,0.022866517036120356
feat:HG_abs_signed_notional_share,2.5,SI,2,4346,1.0,0.14607742880072758,0.58513843272182,3.739016638624893,0.0390684083327457,0.02286042722075891
feat:rank_turnover_l1,2.0,HG,1,9046,1.0,0.059094657498501534,0.6186432820715685,1.6007683688161451,0.03691643253933436,0.022838102988507455
size:PL_large_minus_small_share,1.5,HG,2,15453,-1.0,0.065880259329531,0.5546346834871112,1.6007683688161451,0.04115539800318082,0.022826211145280283
resid:HG,2.5,GC,10,7533,1.0,0.07320805299989419,0.3430882001039039,1.1015763557651,0.06645753843277394,0.022800797244236427
size:PL_large_minus_small_share,1.5,PA,2,15453,-1.0,0.22808647821589595,1.1181027935440375,11.187768040275966,0.020387129711197497,0.022794906682434567
resid:PA,2.5,SI,1,7999,1.0,0.10170996299759472,0.8360298802801925,3.739016638624893,0.027202329603700514,0.02274196036192408
resid:HG,1.5,HG,1,40769,1.0,0.05047181052021501,0.7167238759455876,1.6007683688161451,0.03152974003199579,0.022598117483288778
size:SI_large_minus_small_share,2.0,HG,2,10126,1.0,0.07091597588195728,0.5090848442137169,1.6007683688161451,0.04430121013348326,0.022553074659283464
feat:entropy_normalized,1.5,HG,1,22750,-1.0,0.060326081196454,0.5955461214631311,1.6007683688161451,0.037685702923445696,0.022443574210669868
feat:PA_signed_notional_share,1.5,HG,1,14845,-1.0,0.05474271580231297,0.6537940392604425,1.6007683688161451,0.03419777456172386,0.022358301164427455
feat:HG_signed_notional_share,2.0,PL,5,8062,1.0,0.1775001916484668,0.6456878081549271,5.126364894653202,0.03462496238486642,0.022356916069731194
feat:PL_signed_notional_share,1.5,PL,20,15360,-1.0,0.2134714493970668,0.5363353179199289,5.126364894653202,0.04164187563388582,0.022334008606882293
feat:PL_notional_share,1.5,HG,5,11389,-1.0,0.08351536610969985,0.42754294345374005,1.6007683688161451,0.05217204920875841,0.022305791484725942
feat:PL_signed_notional_share,3.0,GC,5,3370,1.0,0.07373797955624492,0.3331512746337185,1.1015763557651,0.06693860046136357,0.022300680065900493
resid:PL,1.5,PL,2,41593,1.0,0.09188740728710162,1.243945629947865,5.126364894653202,0.017924476539494912,0.022297074260407727
size:PA_large_minus_small_share,1.5,SI,1,12811,1.0,0.09018439003794605,0.9236500009920603,3.739016638624893,0.024119815115643182,0.022278267255492135
resid:PL,3.0,PA,2,2672,1.0,0.3294443707027566,0.7542443120771563,11.187768040275966,0.029446836001314727,0.022210108562660466
feat:SI_signed_notional_share,2.5,HG,1,5099,-1.0,0.06360409554113736,0.5579875581576154,1.6007683688161451,0.039733478484570525,0.022170786636713655
feat:HG_abs_signed_notional_share,2.0,HG,50,6598,-1.0,0.18788970184952605,0.1885232743761412,1.6007683688161451,0.11737469674546397,0.02212786215936147
feat:PA_abs_signed_notional_share,3.0,PL,5,3261,-1.0,0.22491599952671004,0.5016262787477418,5.126364894653202,0.043874364027675326,0.02200853395962656
feat:HG_signed_notional_share,3.0,HG,1,2761,-1.0,0.11922162224693736,0.29454387325414755,1.6007683688161451,0.07447774741770304,0.021936964195654336
size:GC_large_minus_small_share,2.0,PL,20,10129,-1.0,0.22989198828591456,0.4868703113164569,5.126364894653202,0.04484503015493335,0.021833713792528298
feat:HG_abs_signed_notional_share,2.5,PA,1,4346,-1.0,0.2544287137040496,0.9563520723973766,11.187768040275966,0.0227416865265803,0.02174905903950657
feat:SI_notional_share,2.0,PA,2,7938,1.0,0.24620886095110908,0.9816512744680203,11.187768040275966,0.022006968688013297,0.02160316885976607
feat:SI_signed_notional_share,2.5,HG,20,5099,-1.0,0.14482418821384668,0.23781477635794732,1.6007683688161451,0.09047167037724016,0.021515500057493295
feat:entropy_normalized,2.5,PA,5,2023,-1.0,0.4005763256954393,0.599263619816109,11.187768040275966,0.03580484724507734,0.021456542367047884
resid:GC,2.0,PL,10,20389,-1.0,0.15536772973787508,0.7049640001317178,5.126364894653202,0.03030758303996729,0.021365754974179547
feat:PL_signed_notional_share,2.5,GC,5,5280,1.0,0.06412545769694841,0.36379441112305066,1.1015763557651,0.058212449242712794,0.021177363692283176
size:GC_large_minus_small_share,3.0,PL,1,2099,-1.0,0.16699214449132385,0.6496368904186667,5.126364894653202,0.03257515762592254,0.021162024105002238
size:SI_large_minus_small_share,2.0,PA,10,10126,1.0,0.33758478970290834,0.6978494743918341,11.187768040275966,0.03017445378627829,0.021057226714814994
size:large_small_l1_distance,1.5,HG,20,16495,1.0,0.11409938389966554,0.29496131356073685,1.6007683688161451,0.07127788512216056,0.02102421862346378
feat:PA_notional_share,2.5,HG,10,4478,1.0,0.1221851466509266,0.2753578653330529,1.6007683688161451,0.07632906111287614,0.021017807330917713
feat:contribution_velocity_l2,2.5,PA,2,4613,1.0,0.2778801205998954,0.8461071496568557,11.187768040275966,0.024837851446287317,0.021015483690818574
resid:SI,2.5,HG,10,6849,1.0,0.10163375130913581,0.33028830655917557,1.6007683688161451,0.06349060444285232,0.02097020422384816
size:very_large_small_l1_distance,2.0,HG,5,5119,1.0,0.09815814642714797,0.341745625269763,1.6007683688161451,0.06131939407307332,0.02095563466866544
feat:SI_signed_notional_share,1.5,HG,50,18023,1.0,0.13294796563605846,0.2521169506526321,1.6007683688161451,0.08305259413289175,0.020938966776575352
feat:complex_signed_notional_ratio,2.5,GC,10,3253,1.0,0.08747379792265714,0.26306004959574797,1.1015763557651,0.07940783901620892,0.02088903006989509
feat:PL_notional_share,1.5,SI,1,11389,-1.0,0.08701019611157967,0.8960202770099026,3.739016638624893,0.023270876950036688,0.02085117761103523
feat:GC_signed_notional_share,1.5,SI,5,20805,-1.0,0.11244062721693608,0.6932678033686578,3.739016638624893,0.030072245749162712,0.02084811975288449
feat:PL_abs_signed_notional_share,2.5,GC,2,4892,-1.0,0.052114696408494365,0.4393870692808623,1.1015763557651,0.0473092002526671,0.020787050849040825
feat:HG_signed_notional_share,1.5,PA,1,14960,1.0,0.18468255052618246,1.256831598832485,11.187768040275966,0.016507541974531942,0.020747200372645335
feat:GC_abs_signed_notional_share,1.5,PA,5,13863,-1.0,0.25152766152025524,0.9212440717463515,11.187768040275966,0.022482380812218813,0.020711760042000503
feat:SI_signed_notional_share,1.5,PA,20,18023,-1.0,0.34378727668883585,0.6739784934009772,11.187768040275966,0.03072885274803711,0.020710585879062528
feat:GC_abs_signed_notional_share,3.0,GC,2,2829,1.0,0.05936278284324173,0.3838593173332277,1.1015763557651,0.0538889406372664,0.020685771964831914
resid:GC,1.5,PL,2,43222,1.0,0.08650420398557361,1.2237223578435148,5.126364894653202,0.016874375071465844,0.020649550049590012
feat:PL_abs_signed_notional_share,1.5,SI,1,10888,1.0,0.08962124127530305,0.8553050896978218,3.739016638624893,0.023969200979074345,0.020500979593392303
feat:SI_notional_share,1.5,PA,10,14911,-1.0,0.2995751974517382,0.7655941242194831,11.187768040275966,0.026777029732227866,0.020500336627044053
feat:PA_abs_signed_notional_share,2.5,SI,2,4629,1.0,0.1303805678076611,0.5871239164777998,3.739016638624893,0.03487028286015103,0.020473177041540568
feat:complex_signed_notional_ratio,3.0,SI,2,1353,-1.0,0.16659074042311253,0.45835315121872533,3.739016638624893,0.04455469352615131,0.020421784179295993
feat:PA_notional_share,2.5,PL,10,4478,-1.0,0.2371264993286239,0.44148956820134583,5.126364894653202,0.046256266224034656,0.02042165900185556
size:GC_large_minus_small_share,1.5,SI,2,22693,-1.0,0.09179955610710863,0.8313357645236797,3.739016638624893,0.024551791280840615,0.020410782174883447
feat:SI_signed_notional_share,2.5,GC,50,5099,-1.0,0.11174107673710389,0.2009166535584704,1.1015763557651,0.10143743205117553,0.020380469393286915
feat:GC_signed_notional_share,3.0,GC,2,1805,1.0,0.0651445079022374,0.34462583483542125,1.1015763557651,0.059137532828572086,0.020380321621153785
anom:md_rolling,3.0,HG,5,3238,1.0,0.16612018300438774,0.19620895768464616,1.6007683688161451,0.10377527832289853,0.020361639193169974
feat:PL_signed_notional_share,1.5,SI,20,15360,-1.0,0.1717479793077589,0.442813389099017,3.739016638624893,0.04593399706584966,0.020340188915593194
feat:SI_notional_share,2.0,PL,2,7938,1.0,0.13006203679829942,0.798261719955805,5.126364894653202,0.025371201518244266,0.020252858961298997
feat:HG_abs_signed_notional_share,1.5,PA,5,10372,-1.0,0.29007777448837485,0.7779515711068136,11.187768040275966,0.025928118409685903,0.020170820452658646
feat:complex_signed_notional_ratio,1.5,PA,20,21280,1.0,0.3178141081644158,0.707053935722958,11.187768040275966,0.02840728436809603,0.02008548221566356
feat:rank_turnover_l1,1.5,SI,2,14905,1.0,0.0940369459595447,0.7959687164102621,3.739016638624893,0.025150181196874507,0.02001875744476171
anom:md_robust_snapshot,2.0,HG,5,6648,-1.0,0.10554684186870714,0.30055596412841645,1.6007683688161451,0.06593511211541789,0.019817191191764654
feat:SI_signed_notional_share,3.0,HG,10,2935,1.0,0.1265472292736792,0.25054446659653423,1.6007683688161451,0.0790540541273112,0.01980655582362073
