root,target_months,horizon,signal,decile,n,mean_excess_bp,median_excess_bp,mean_signal
GC,1,4h,funding_change_24h_pct_ann,9,5837,0.45089729651088234,0.7139992215359355,0.5883385969698482
GC,1,4h,funding_change_24h_pct_ann,10,5837,0.4695066479572796,0.7852889085693202,1.8697558869816986
GC,1,4h,funding_z_change_24h,1,5795,1.472996336110638,1.8146987597527486,-1.4029051713127454
GC,1,4h,funding_z_change_24h,2,5773,2.1846659889920343,1.721439123077261,-0.44593543322908186
GC,1,4h,funding_z_change_24h,3,5767,3.0530028030458647,1.4621495802583133,-0.21762465072083992
GC,1,4h,funding_z_change_24h,4,5775,1.3543910849147176,0.6548995463675401,-0.09698716425414369
GC,1,4h,funding_z_change_24h,5,5779,1.8862724082153006,0.7057571643986894,-0.01963771680179546
GC,1,4h,funding_z_change_24h,6,5775,0.10784350218999571,0.67729085927101,0.038312715468494164
GC,1,4h,funding_z_change_24h,7,5787,-1.9098055034157233,-0.597430691520726,0.11842935841157984
GC,1,4h,funding_z_change_24h,8,5770,-0.567559502975524,-0.13847004659666007,0.237640643287136
GC,1,4h,funding_z_change_24h,9,5776,-2.5527531731099455,-0.980052504718827,0.45121523282476983
GC,1,4h,funding_z_change_24h,10,5775,-1.9522858304581032,-1.6685619356041803,1.339129922523778
GC,1,4h,abs_funding_z_126d,1,5803,1.3578464704445745,1.0836424730113419,0.0726315226982446
GC,1,4h,abs_funding_z_126d,2,5774,0.3276024396307462,1.2437146999239062,0.23093821614822127
GC,1,4h,abs_funding_z_126d,3,5775,-1.3369485859094978,-0.17575638777748412,0.38022246936302545
GC,1,4h,abs_funding_z_126d,4,5784,0.34809344900542294,-0.026514335771917037,0.5490902211495134
GC,1,4h,abs_funding_z_126d,5,5769,2.1018289062777264,1.0243432020888612,0.7236666462531334
GC,1,4h,abs_funding_z_126d,6,5787,3.2017999107476247,1.123493548873037,0.9186160972278435
GC,1,4h,abs_funding_z_126d,7,5781,-1.7873372595223844,-0.7595980031414548,1.1319578067368317
GC,1,4h,abs_funding_z_126d,8,5781,0.7547521215479939,1.1582353209541203,1.3449235111794806
GC,1,4h,abs_funding_z_126d,9,5773,-0.520776360419665,-0.560589906395896,1.6355346158604909
GC,1,4h,abs_funding_z_126d,10,5769,-1.3874576084139756,-0.04331145057026982,2.4626721251165926
GC,3,1d,funding_pct_ann,1,5751,-0.9961988284116039,2.6600821019603362,0.5644880289919525
GC,3,1d,funding_pct_ann,2,5751,2.1341629056078206,3.762440786965561,1.2407812377969438
GC,3,1d,funding_pct_ann,3,5750,0.7586820418953021,4.275789591508405,1.7112387648509748
GC,3,1d,funding_pct_ann,4,5751,3.906844671708635,8.6875638423477,2.155262941440702
GC,3,1d,funding_pct_ann,5,5751,-1.8278532771789653,-4.0316041474698805,2.593625072490925
GC,3,1d,funding_pct_ann,6,5750,-3.1328719458184033,-1.5164396373076978,3.000932862168182
GC,3,1d,funding_pct_ann,7,5753,7.328545527173966,9.646702323439577,4.276153456734946
GC,3,1d,funding_pct_ann,8,5748,2.8152431720555438,3.1473851360688263,4.908118088286953
GC,3,1d,funding_pct_ann,9,5751,8.466937125678053,8.614068678715087,5.41765239936581
GC,3,1d,funding_pct_ann,10,5751,4.448733569296577,0.4540645686294218,5.900185845910974
GC,3,1d,funding_z_126d,1,5712,17.50849265702409,14.072958105456262,-2.389247946081471
GC,3,1d,funding_z_126d,2,5690,4.094559784480725,1.122866344635229,-1.2482990933920042
GC,3,1d,funding_z_126d,3,5691,6.861384915971985,10.75186933517218,-0.8304953070099895
GC,3,1d,funding_z_126d,4,5682,-5.093884099502175,1.9730942668076774,-0.4737559869589868
GC,3,1d,funding_z_126d,5,5688,-1.1193598486234584,2.8184137480101397,-0.09875844216099096
GC,3,1d,funding_z_126d,6,5690,1.4058086465279935,3.8292906199221823,0.36921361106750505
GC,3,1d,funding_z_126d,7,5703,3.1155365555797947,-0.04663773401956836,0.8286767100890325
GC,3,1d,funding_z_126d,8,5691,2.621595205663125,0.5983969301335249,1.2026051466610201
GC,3,1d,funding_z_126d,9,5688,0.5361973705950639,2.0722054941834287,1.610138734684897
GC,3,1d,funding_z_126d,10,5677,-8.031460576616007,-3.8751567019645567,2.183901676553814
GC,3,1d,funding_change_24h_pct_ann,1,5749,2.1540861800742923,6.408829720419325,-0.7370835496541703
GC,3,1d,funding_change_24h_pct_ann,2,5748,4.283634222041415,4.160625050649015,-0.2657975888759807
GC,3,1d,funding_change_24h_pct_ann,3,5748,3.9572378377916153,4.117862496962763,-0.1463800693991309
GC,3,1d,funding_change_24h_pct_ann,4,5748,2.272737576698096,2.581472275271809,-0.07462811363339385
GC,3,1d,funding_change_24h_pct_ann,5,5749,0.9789550754941948,2.916711666580753,-0.020827085574907783
GC,3,1d,funding_change_24h_pct_ann,6,5748,2.654458781726513,2.998751813543183,0.026485001607393668
GC,3,1d,funding_change_24h_pct_ann,7,5748,0.986685744862327,1.8057972771796178,0.07964118447854619
GC,3,1d,funding_change_24h_pct_ann,8,5748,-0.3545069792323811,0.8958792864353983,0.15006423606742764
GC,3,1d,funding_change_24h_pct_ann,9,5748,2.9449804952255243,4.019335037877264,0.26971491048331253
GC,3,1d,funding_change_24h_pct_ann,10,5749,4.11226806066388,4.671817006886979,0.7271370337835558
GC,3,1d,funding_z_change_24h,1,5708,10.453440753679267,7.339480922275471,-1.023555260813644
GC,3,1d,funding_z_change_24h,2,5690,11.493061490775085,11.291887887844103,-0.34479155811009776
GC,3,1d,funding_z_change_24h,3,5675,15.983290749438217,14.122134287158834,-0.17478676076223287
GC,3,1d,funding_z_change_24h,4,5684,3.591503602456703,4.851198242313514,-0.08824946925093981
GC,3,1d,funding_z_change_24h,5,5942,4.176720590519018,4.667156490609154,-0.025342691453891276
GC,3,1d,funding_z_change_24h,6,5443,-7.475547983031024,-3.6624166521955597,0.028159803937983327
GC,3,1d,funding_z_change_24h,7,5686,-7.5365652511927905,0.019252477420327593,0.09373678506395117
GC,3,1d,funding_z_change_24h,8,5682,-1.6329803129035514,1.5175282473792489,0.19816672835952637
GC,3,1d,funding_z_change_24h,9,5705,-3.4143053246317314,-2.7492391540473555,0.363615235338137
GC,3,1d,funding_z_change_24h,10,5673,-4.268092956845803,-5.963769814634671,0.9459674662252955
GC,3,1d,abs_funding_z_126d,1,5704,1.9496283044031837,3.5632586827432298,0.10813619907605475
GC,3,1d,abs_funding_z_126d,2,5696,-9.491842001489687,0.3419137172406003,0.3156232083682079
GC,3,1d,abs_funding_z_126d,3,5695,1.5557590769641154,3.4161800362808434,0.5484434207164082
GC,3,1d,abs_funding_z_126d,4,5686,5.434648599672425,6.269678311807529,0.7415030416440468
GC,3,1d,abs_funding_z_126d,5,5688,6.75197804573693,6.313147371665107,0.919098130993647
GC,3,1d,abs_funding_z_126d,6,5680,4.261641135561597,1.6997984586711519,1.1052526490545165
GC,3,1d,abs_funding_z_126d,7,5695,0.4568961300221823,-1.3710309865388635,1.3415676850281268
GC,3,1d,abs_funding_z_126d,8,5690,7.531186318679276,5.783937145095804,1.5924656490938356
GC,3,1d,abs_funding_z_126d,9,5688,0.7300943450620124,-0.3357805893501172,1.8998330444656266
GC,3,1d,abs_funding_z_126d,10,5690,2.8384606756973643,6.168621131107624,2.6978757141957814
GC,3,1h,funding_pct_ann,1,5839,-0.13449335743952254,-0.006813734492257548,0.5660245084501776
GC,3,1h,funding_pct_ann,2,5838,0.21349735195189495,-0.012730137081324311,1.2445006375709828
GC,3,1h,funding_pct_ann,3,5840,-0.3167204339578218,-0.020087133207035524,1.7067508385058063
GC,3,1h,funding_pct_ann,4,5836,0.39406781918793454,0.6359671449977718,2.1488292746871
GC,3,1h,funding_pct_ann,5,5838,0.19760384532517766,-0.029183562543231234,2.5912047335139636
GC,3,1h,funding_pct_ann,6,5838,-0.1585237862512923,-0.03370376880383081,2.98966247717659
GC,3,1h,funding_pct_ann,7,5838,-0.03566620610895346,0.5197802931850581,4.248943631148908
GC,3,1h,funding_pct_ann,8,5838,0.06043081897742259,0.31739650832145605,4.896548637789852
GC,3,1h,funding_pct_ann,9,5838,0.6389239584497313,0.42896212204275147,5.410629128214812
GC,3,1h,funding_pct_ann,10,5838,0.05953186376384837,-0.06636680076203545,5.899150547570908
GC,3,1h,funding_z_126d,1,5793,0.7646265217725718,0.643907835515913,-2.3842291259349913
GC,3,1h,funding_z_126d,2,5775,0.4682434769853616,0.4262814569301447,-1.24636221292788
GC,3,1h,funding_z_126d,3,5787,-0.14672433194439216,0.421167349470104,-0.8282887920426639
GC,3,1h,funding_z_126d,4,5776,0.1511606936074804,0.650232550123904,-0.4702263903580763
GC,3,1h,funding_z_126d,5,5780,0.12593405263804827,-0.006879760584004246,-0.09267931551570052
GC,3,1h,funding_z_126d,6,5772,-0.08857134409544902,-0.01779619131804004,0.3710127839987021
GC,3,1h,funding_z_126d,7,5779,0.24047308425582575,-0.033446045876414025,0.8269687362222692
GC,3,1h,funding_z_126d,8,5782,-0.12870556372804076,-0.032678450448532896,1.2013315535221916
GC,3,1h,funding_z_126d,9,5779,-0.10695956937765545,-0.04326008647335813,1.6122066539326012
GC,3,1h,funding_z_126d,10,5763,-0.441422450470536,-0.05326518874340203,2.185332814126226
GC,3,1h,funding_change_24h_pct_ann,1,5836,0.3948384181062204,0.5544179049945921,-0.7405584417317088
GC,3,1h,funding_change_24h_pct_ann,2,5836,-0.061876052168417524,-0.022532071682106913,-0.2660326045802406
GC,3,1h,funding_change_24h_pct_ann,3,5835,-0.12523685719277175,-0.03321929778996368,-0.14668113427784338
GC,3,1h,funding_change_24h_pct_ann,4,5836,0.3048527095111586,-0.023177224765422513,-0.07458711331939638
GC,3,1h,funding_change_24h_pct_ann,5,5836,0.6263085282467609,0.4220179288816612,-0.020505127348225304
GC,3,1h,funding_change_24h_pct_ann,6,5835,0.10925736145524298,-0.019024414243436778,0.02698728294649994
GC,3,1h,funding_change_24h_pct_ann,7,5836,-0.018503863419185394,-0.018731125021365664,0.0803770628970705
GC,3,1h,funding_change_24h_pct_ann,8,5835,-0.34428375789770965,-0.02453984847995057,0.15127807770812737
GC,3,1h,funding_change_24h_pct_ann,9,5836,-0.07802359420764488,0.36020231604234193,0.2715283699955826
GC,3,1h,funding_change_24h_pct_ann,10,5836,0.11569706078142132,0.5949013889133473,0.7302631248522456
GC,3,1h,funding_z_change_24h,1,5779,0.7073166197879841,0.553583696696979,-1.0368039605037327
GC,3,1h,funding_z_change_24h,2,5781,0.5609128204316964,0.649705866034027,-0.34618677449084134
GC,3,1h,funding_z_change_24h,3,5770,0.7158409182395123,0.3490305632398968,-0.17423545453472328
GC,3,1h,funding_z_change_24h,4,5796,0.42768338666537636,0.4496391371260514,-0.08692747427528913
GC,3,1h,funding_z_change_24h,5,5900,0.3220303117730009,0.41621924069924054,-0.024008631547320955
GC,3,1h,funding_z_change_24h,6,5633,-0.46930601758251816,-0.06751656410046981,0.028918362608823137
GC,3,1h,funding_z_change_24h,7,5787,-0.28424663901416114,-0.0196982775287611,0.09636474880198484
GC,3,1h,funding_z_change_24h,8,5782,-0.3708525250042482,-0.036017645447629636,0.2035918808872027
GC,3,1h,funding_z_change_24h,9,5770,-0.35660327306045236,-0.029989910679554678,0.3738880398416148
GC,3,1h,funding_z_change_24h,10,5764,-0.43044924113122307,-0.03129505999908204,0.9632276277109483
GC,3,1h,abs_funding_z_126d,1,5788,0.25878684836695415,0.1517046347022307,0.10676701703130002
GC,3,1h,abs_funding_z_126d,2,5771,-0.31284275949113804,0.1824932794178292,0.31351898155618557
GC,3,1h,abs_funding_z_126d,3,5784,0.2706216497092051,0.5439917244839498,0.5459001567668573
GC,3,1h,abs_funding_z_126d,4,5781,0.045868081241086295,-0.019942547527471755,0.7390633333412214
GC,3,1h,abs_funding_z_126d,5,5782,0.010460432371224869,-0.007478956575873945,0.9168864156681555
GC,3,1h,abs_funding_z_126d,6,5785,0.2552056769254188,-0.01732811096926877,1.1029561887735093
GC,3,1h,abs_funding_z_126d,7,5765,-0.07169402540882427,-0.020509385048886344,1.341307256887724
GC,3,1h,abs_funding_z_126d,8,5787,0.3940525489722133,-0.02284225656867775,1.5934660709476804
GC,3,1h,abs_funding_z_126d,9,5778,-0.21054611698581346,-0.052824299295805635,1.9028915685499488
GC,3,1h,abs_funding_z_126d,10,5765,0.19904338252362203,0.3510412527718907,2.6931551528612334
GC,3,1m,funding_pct_ann,1,4456,63.77042297726345,34.53238811456985,0.5987623459889444
GC,3,1m,funding_pct_ann,2,4456,-67.63695895400733,-45.40009584432221,1.2099398334255083
GC,3,1m,funding_pct_ann,3,4454,-168.36288992731622,-147.9355550275368,1.7756175012822397
GC,3,1m,funding_pct_ann,4,4455,24.492584148437896,-15.340828971396277,2.1807934645022975
GC,3,1m,funding_pct_ann,5,4457,126.43526526333264,35.30910991651519,2.5851675264221647
GC,3,1m,funding_pct_ann,6,4455,90.36808902559773,75.59141121621336,3.24481954675077
GC,3,1m,funding_pct_ann,7,4454,228.2366216687921,250.6845205459767,4.566152961118727
GC,3,1m,funding_pct_ann,8,4455,173.49663746311876,178.79072313152722,5.0662645205313375
GC,3,1m,funding_pct_ann,9,4455,201.38529647052508,158.96551341834396,5.546771629162131
GC,3,1m,funding_pct_ann,10,4456,35.09606117432917,3.6926349737361095,5.939242225671578
GC,3,1m,funding_z_126d,1,4477,304.77454715814713,415.60436969516167,-2.2340199894976913
GC,3,1m,funding_z_126d,2,4452,122.28725854448086,27.3203460656677,-1.2290844236475909
GC,3,1m,funding_z_126d,3,4437,125.77556379784001,23.05058630353412,-0.8314748681464424
GC,3,1m,funding_z_126d,4,4466,-7.748489518317123,-43.66614569320355,-0.4694637982703266
GC,3,1m,funding_z_126d,5,4451,10.002709508613,-27.54031783401728,-0.06990470176290207
GC,3,1m,funding_z_126d,6,4458,35.119903876005786,63.3778997440093,0.48013384697362615
GC,3,1m,funding_z_126d,7,4461,47.35102834527357,85.54194779648725,0.8916695443064699
GC,3,1m,funding_z_126d,8,4444,33.20633685804536,43.73439248393238,1.256379910455889
GC,3,1m,funding_z_126d,9,4462,74.41675877266593,-18.832142929244927,1.6277143935443692
GC,3,1m,funding_z_126d,10,4445,-38.95036113386512,-125.49932994833712,2.1937971101938167
GC,3,1m,funding_change_24h_pct_ann,1,4457,37.60392424893289,1.621663813155007,-0.6789131657844578
GC,3,1m,funding_change_24h_pct_ann,2,4454,62.63128008731103,11.50703296354738,-0.25907299098748626
GC,3,1m,funding_change_24h_pct_ann,3,4456,73.68206203030026,24.574721195106605,-0.14506720047346616
GC,3,1m,funding_change_24h_pct_ann,4,4454,95.9551793662228,70.20936896022978,-0.0747809036264843
GC,3,1m,funding_change_24h_pct_ann,5,4456,86.52223814829433,49.6560386080187,-0.021066609830975504
GC,3,1m,funding_change_24h_pct_ann,6,4455,85.05585627055596,48.400740126073835,0.026188185652081565
GC,3,1m,funding_change_24h_pct_ann,7,4455,89.06591017685999,45.412394618776126,0.07931885020941659
GC,3,1m,funding_change_24h_pct_ann,8,4455,73.42690469644482,27.449499992701405,0.14866147601246743
GC,3,1m,funding_change_24h_pct_ann,9,4455,56.06082756254661,4.756973329411388,0.2640420437011044
GC,3,1m,funding_change_24h_pct_ann,10,4456,47.29941613194867,1.1023335144167323,0.6775610044170962
GC,3,1m,funding_z_change_24h,1,4467,48.7429072252532,45.483472304360966,-0.8783795422258792
GC,3,1m,funding_z_change_24h,2,4449,143.89330554874545,134.04672643635377,-0.2984983439190002
GC,3,1m,funding_z_change_24h,3,4460,108.91524208645542,59.04162431735368,-0.15077324258424088
GC,3,1m,funding_z_change_24h,4,4446,12.644254469224997,-45.35202485102756,-0.07922137130163787
GC,3,1m,funding_z_change_24h,5,4461,20.48137259837284,-68.12218982827063,-0.02331536027166614
GC,3,1m,funding_z_change_24h,6,4450,26.919855656739344,-41.6062136847759,0.028567308057006364
GC,3,1m,funding_z_change_24h,7,4461,57.564862248253746,25.304014184660495,0.08741779242125176
GC,3,1m,funding_z_change_24h,8,4452,143.87367460112526,114.30459963537163,0.17946569662421746
GC,3,1m,funding_z_change_24h,9,4452,88.69877626094035,80.72541185523417,0.3215718522899824
GC,3,1m,funding_z_change_24h,10,4455,55.64473104417775,4.809457410237935,0.7869946492125786
GC,3,1m,abs_funding_z_126d,1,4462,21.406100549803572,-12.600934031870214,0.11305078219215124
GC,3,1m,abs_funding_z_126d,2,4472,-46.38297848466829,-40.46508214246085,0.35083800847471147
GC,3,1m,abs_funding_z_126d,3,4447,62.006606364668045,59.618835183473664,0.6013786580941426
GC,3,1m,abs_funding_z_126d,4,4458,95.49106984162565,50.29072560637098,0.7830536471755679
GC,3,1m,abs_funding_z_126d,5,4451,77.66980365689162,40.257806712103346,0.9446476690613322
GC,3,1m,abs_funding_z_126d,6,4452,74.05809287358431,44.40444056574549,1.1298076033611917
GC,3,1m,abs_funding_z_126d,7,4460,87.82531906693838,40.05852613091535,1.3591927542540674
GC,3,1m,abs_funding_z_126d,8,4452,100.11925664052166,38.79268708554411,1.5966991348281363
GC,3,1m,abs_funding_z_126d,9,4462,87.45060761863108,-1.0794339051055022,1.875602764163013
GC,3,1m,abs_funding_z_126d,10,4437,148.42874877764814,192.48817968039253,2.5896319295873527
GC,3,1w,funding_pct_ann,1,5362,16.59782211920167,36.54622913415523,0.577082347471633
GC,3,1w,funding_pct_ann,2,5358,-0.4535386366468808,30.14694410788293,1.2313016055568156
GC,3,1w,funding_pct_ann,3,5359,-25.633123433167587,-2.155091245837237,1.719336466156268
GC,3,1w,funding_pct_ann,4,5360,9.696823501878683,21.655877369718908,2.1588394398310284
GC,3,1w,funding_pct_ann,5,5361,8.111368176242932,-8.738720337376066,2.5866471710636767
GC,3,1w,funding_pct_ann,6,5358,-11.714822667263984,-0.506381030772087,3.035095709281207
GC,3,1w,funding_pct_ann,7,5360,24.35435657989749,6.403736329412431,4.354599893336354
GC,3,1w,funding_pct_ann,8,5359,34.549429473378815,43.89706635717045,4.948440147727875
GC,3,1w,funding_pct_ann,9,5361,56.41611184738722,49.68410572634628,5.450903459782918
GC,3,1w,funding_pct_ann,10,5359,17.718639348923762,8.897833886904747,5.910024992817384
GC,3,1w,funding_z_126d,1,5316,75.49974058764218,37.07648727601144,-2.382805314307068
GC,3,1w,funding_z_126d,2,5325,27.167027647399113,31.15322885637054,-1.245915608573567
GC,3,1w,funding_z_126d,3,5294,29.52127925040004,41.33082913424262,-0.8359468653922405
GC,3,1w,funding_z_126d,4,5326,-40.73410618878883,-22.011455487089922,-0.4789474508740253
GC,3,1w,funding_z_126d,5,5301,1.7858856547996476,22.217121475808856,-0.09117810336828874
GC,3,1w,funding_z_126d,6,5307,-4.688091896210382,31.9754769929113,0.3974577877298858
GC,3,1w,funding_z_126d,7,5331,23.901521271542247,40.561374610946906,0.8448087903946183
GC,3,1w,funding_z_126d,8,5309,9.980757198992466,2.871729646374717,1.2270127898810035
GC,3,1w,funding_z_126d,9,5311,-3.8079250090685295,-9.926645136750484,1.6210699410648137
GC,3,1w,funding_z_126d,10,5291,7.5459340853398995,-0.3680058682565624,2.1975697667252185
GC,3,1w,funding_change_24h_pct_ann,1,5358,18.502185368755548,16.16635151181143,-0.7218051012990736
GC,3,1w,funding_change_24h_pct_ann,2,5357,15.854649396410867,22.490701925137053,-0.2615693728879833
GC,3,1w,funding_change_24h_pct_ann,3,5357,13.04363070171591,13.910836674525203,-0.14451652531432768
GC,3,1w,funding_change_24h_pct_ann,4,5358,15.218664826610802,26.04676647701513,-0.07397289105783941
GC,3,1w,funding_change_24h_pct_ann,5,5358,9.263169201207509,15.034676550391593,-0.02087395294211261
GC,3,1w,funding_change_24h_pct_ann,6,5356,2.7216861645127093,10.946802062068311,0.025592605540190393
GC,3,1w,funding_change_24h_pct_ann,7,5357,10.83939357399273,16.681449790695083,0.07810769624217952
GC,3,1w,funding_change_24h_pct_ann,8,5357,8.693694819545373,16.357848172678075,0.14737448766584024
GC,3,1w,funding_change_24h_pct_ann,9,5357,10.294550301356129,16.01498298841844,0.26464826833135086
GC,3,1w,funding_change_24h_pct_ann,10,5358,22.754159449426474,25.71430812512352,0.7135016321319003
GC,3,1w,funding_z_change_24h,1,5331,40.9193302769902,45.24595672594967,-0.9467824749005644
GC,3,1w,funding_z_change_24h,2,5306,16.146741881437265,15.289434507251427,-0.3271151979587015
GC,3,1w,funding_z_change_24h,3,5309,14.089079116148852,1.0166373630577512,-0.1662676290760236
GC,3,1w,funding_z_change_24h,4,5299,0.6167267642550113,17.2612316076248,-0.08496488860818464
GC,3,1w,funding_z_change_24h,5,5409,13.815135754235893,27.21613048855859,-0.025071617044128344
GC,3,1w,funding_z_change_24h,6,5225,10.765819316987217,25.36799018689126,0.028220536318169582
GC,3,1w,funding_z_change_24h,7,5316,0.29500946502000264,2.4250401528434202,0.09177438780095243
