ts,md_signed_flow_ewma,md_notional_share_ewma,complex_trades,complex_notional,complex_signed_notional_ratio,signed_share_GC,signed_share_SI,signed_share_HG,signed_share_PL,signed_share_PA,notional_share_GC,notional_share_SI,notional_share_HG,notional_share_PL,notional_share_PA
2024-09-11 00:35:00+00:00,18.044216394474553,8.399738910222801,82.0,20969287.5,0.3274628429792858,0.06153761781367156,0.06843222498618515,0.07331376900621922,0.02251626336850978,0.10166296780470009,0.6079577095788304,0.12316942099248723,0.12217689799903787,0.04503300362494434,0.10166296780470009
2025-07-30 04:15:00+00:00,18.039193168085866,11.66101179337186,421.0,77243135.0,-0.1363908261879842,0.13084683836304675,0.019876200001462913,-0.0018334962712220316,-0.2835928396743607,-0.0016875286069111513,0.4803795185164351,0.08192540346789394,0.00550178342709679,0.43050576598166296,0.0016875286069111513
2023-10-12 23:30:00+00:00,17.8650267112329,7.857519443350594,79.0,30425615.0,0.17782434307408412,0.222863531271266,0.03616360753923955,0.020615852793772614,0.007173396495025655,-0.1089920450252197,0.7303950963686354,0.08314047226325581,0.05595285419867437,0.02151953214421467,0.1089920450252197
2024-10-23 23:15:00+00:00,17.73927151609283,7.52663366635393,155.0,43550205.0,0.07387186811175746,-0.006278730490476451,-0.043180623374792386,0.007466095739388596,0.018972356157680545,0.09689277007995714,0.6148570368382882,0.22648458256396267,0.027373579527352396,0.03439203099043966,0.09689277007995714
2023-09-01 20:20:00+00:00,17.616880911577997,6.589995911403574,10.0,1395995.0,0.8246412057349776,0.42268776034298117,0.35172045745149516,0.13791238507301243,0.0,-0.08767939713251122,0.42268776034298117,0.35172045745149516,0.13791238507301243,0.0,0.08767939713251122
2023-07-03 23:35:00+00:00,17.413875258065527,10.811330908830215,11.0,1274955.0,0.2771509582691154,0.45380425191477347,-0.18122208234800444,0.14873073951629665,-0.1441619508139503,0.0,0.45380425191477347,0.18122208234800444,0.14873073951629665,0.21624292622092545,0.0
2025-07-08 03:40:00+00:00,17.3477706735708,9.582639678908786,239.0,44132532.5,-0.3194365177207993,0.0076972695822520466,-0.05870669216637409,-0.005692229422818644,-0.23459349403979932,-0.028141371674059265,0.45440582862540235,0.0670950619024639,0.005692229422818644,0.4446655083752558,0.028141371674059265
2024-02-06 23:45:00+00:00,17.17480896029939,12.1628127301091,66.0,11029437.5,-0.4312579403981391,-0.24177932918156525,-0.03058859529327765,-0.07717188659893127,-0.004130310362609151,-0.07758781896175576,0.3905666086779131,0.17336559548027722,0.16293555315037597,0.16107303749624585,0.11205920519518787
2025-07-29 23:20:00+00:00,17.161693861446185,7.106267439792992,51.0,13178972.5,0.17834679448644422,-0.05059954408433586,3.7939224776438377e-06,-0.010720676441202073,0.21017306167077895,0.02949015941872555,0.6666179779948702,0.029118355015916454,0.010720676441202073,0.2640528311292857,0.02949015941872555
2024-12-18 10:30:00+00:00,17.13075231435032,11.672971997485805,209.0,55930882.5,0.01190724104880698,0.004766955000218352,-0.03589206732076863,-0.04452616137426403,0.0025258854086559423,0.08503262933496535,0.6239186374361249,0.12151515756970221,0.09092360557693685,0.03861596498142149,0.1250266344358146
2025-10-02 05:45:00+00:00,16.96613690049241,11.351521277005393,269.0,93961145.0,0.026170179173529654,0.09115203949462301,0.010096194549353356,0.006535148118937887,-0.014514723080481831,-0.06709847990890278,0.7001982574818559,0.11619643417499861,0.024833935346360456,0.03159486828305466,0.12717650471373035
2024-10-22 09:10:00+00:00,16.95960727154996,8.682534462241845,339.0,91545492.5,0.06458698662853335,-0.129166709109135,-0.01127963782596942,0.027589971182906684,0.16687648493452586,0.01056687744620523,0.5257492060573054,0.13164656905417818,0.10918901878210989,0.22284832866020138,0.01056687744620523
2025-02-20 19:20:00+00:00,16.941030737466445,22.5348014594474,251.0,91261475.0,0.2237942132756456,0.16197809645307618,-0.012836194023820018,-0.0014337922984479494,-0.0005459039534480458,0.07663200709828545,0.6638811174156456,0.07147101227544263,0.04481819957435489,0.014207857148922916,0.20562181358563403
2024-10-31 20:15:00+00:00,16.775240278152413,8.236401892332923,139.0,40380237.5,0.07740822475350721,7.429376808424273e-07,-0.04063683379772098,0.005304884598561363,0.0037207557285912447,0.10901867528639474,0.5599974492472958,0.22766582291646997,0.0731846240379344,0.016114194474462912,0.12303790932383694
2025-07-30 03:40:00+00:00,16.35208751620356,8.41374581095133,249.0,60314907.5,-0.2546739792314197,-0.07395833277204313,-0.0031745883055528186,0.03522201372852972,-0.21276058493499306,-2.486947360401738e-06,0.5754937118986712,0.04129203049843026,0.05870252723176273,0.311562195465524,0.01294953490561185
2023-10-22 23:40:00+00:00,16.25663039102899,8.425539960260695,104.0,22158240.0,-0.3238120446389244,-0.2600378008361675,-0.005248611803103495,0.036091539761280676,0.0,-0.09461717176093408,0.6634421325881478,0.1315876170670595,0.09224108051903039,0.008151820722223426,0.10457734910353891
2026-05-04 07:40:00+00:00,16.179393242669015,13.596075848427052,531.0,184349207.5,0.044339260313880115,0.03497308226833576,0.03261635936243447,0.03962852674590423,0.002169849306241255,-0.06504855736903561,0.433876343081106,0.150775668509451,0.20451952580268076,0.08971457064712361,0.1211138919596386
2023-12-12 19:50:00+00:00,16.019728467465033,17.65631183625669,265.0,38567550.0,0.18530396667664914,0.020700822323429915,0.01196666627773867,0.0,0.15263647807548056,0.0,0.5277296587416105,0.06581245114092028,0.02458349052506576,0.38187439959240344,0.0
2026-03-17 23:50:00+00:00,15.989866152785696,6.887101214953032,26.0,9516802.5,0.0702060907536959,0.1578229662746495,0.08334469481740323,-0.22715481381482908,0.02231106508724963,0.03388217838922264,0.36824448127404136,0.16668150883660768,0.4088807664128787,0.02231106508724963,0.03388217838922264
2024-06-16 23:15:00+00:00,15.926779756130168,7.029118542909833,51.0,11258180.0,0.2902649451332276,-0.021626053234181708,0.13133339491818394,0.039968716080219006,0.14058888736900635,0.0,0.4795384333879899,0.2101294347754255,0.13962514367331133,0.1707069881632733,0.0
2024-09-30 20:30:00+00:00,15.855978745417444,12.695319175986581,97.0,23474592.5,-0.013762432723805536,-0.12438554577677972,-5.3249060659920635e-06,0.03391379424371265,-0.01266496958360406,0.0893796132989316,0.5993560910588757,0.09372154170514355,0.11141673705305001,0.037999168675664975,0.15750646150726577
2024-02-19 19:00:00+00:00,15.827646552677075,14.64848193425854,59.0,13358785.0,0.2725184213983532,-0.015273844140765805,0.09483085475213501,0.11410281698522733,-0.006789165332026828,0.0856477591337835,0.5012162408482508,0.1637742504277148,0.14269074620184397,0.006789165332026828,0.18552959719016363
2023-07-11 04:05:00+00:00,15.732763830533596,9.107852320652293,122.0,20340017.5,0.32595657796262956,0.22799488741836135,-0.028753662576740655,-0.04677294402524482,0.1734882971462537,0.0,0.5509739605681263,0.07476148926617197,0.16839771647197452,0.20586683369372716,0.0
2024-09-06 20:20:00+00:00,15.578856156563347,9.407984837344932,171.0,44417365.0,-0.1518534474073372,0.03985108076537182,-0.009520488214462969,-0.031989740949288636,-0.1481466764181081,-0.002047622590849322,0.5910548723455342,0.08898884479077046,0.08937551788585388,0.22649790234067238,0.0040828626371690446
2025-03-17 22:45:00+00:00,15.560640722253568,9.640289079624798,57.0,13191765.0,-0.12073971905957996,-7.580486765796692e-07,1.1370730148699451e-05,-0.06599761290471744,0.011663715962193079,-0.06641643479852771,0.4561307755254888,0.18256465302406463,0.08485407373463673,0.2100340629172821,0.06641643479852771
2024-11-28 18:20:00+00:00,15.423014506252397,7.110787159935914,96.0,18979317.5,-0.41394415262824913,3.161336017483242e-06,-0.016183405962832964,-0.3977639080014337,0.0,0.0,0.30890362627634005,0.09712678024381013,0.5939695934798498,0.0,0.0
2026-01-19 04:05:00+00:00,15.389426329796937,7.004980045925699,210.0,114501492.5,0.057779530690396895,0.024682298355193928,-0.05287245491581693,0.0013103540986594564,0.004118461599965607,0.08054087155239482,0.5058261576808704,0.3377207070030113,0.06445931261551023,0.008233779136110387,0.08376004356449764
2026-03-17 23:40:00+00:00,15.367447534151497,5.4077789046506854,42.0,15337165.0,0.19241985073512607,-0.03263901770633621,0.12917152550683259,-0.018795846559647757,0.06221586583961247,0.05246732365466499,0.6859403286070144,0.12917152550683259,0.05638101956913159,0.07603980266235644,0.05246732365466499
2025-03-17 23:20:00+00:00,15.348114361976187,7.689261983168642,71.0,18681542.5,-0.18087304621660658,-0.29005634839842587,9.367534827489266e-06,0.013315950757278207,0.028010267353458632,0.06784771653625497,0.6445634775608063,0.1472830736541161,0.013315950757278207,0.12698978149154438,0.06784771653625497
2026-06-03 18:35:00+00:00,15.321407570448839,9.811369727126845,240.0,76155582.5,-0.18751484830412793,-0.01182618490246595,-0.05780337902346161,-0.0020988284082785395,-0.03918274802769712,-0.07660370794222472,0.46925647243260205,0.13011554340090564,0.17274685673896592,0.11641326491068466,0.11146786251684175
2024-12-24 09:40:00+00:00,15.294016324250439,9.098702693184505,248.0,67649655.0,0.35233483452354636,0.23712582126250312,0.011161549899995795,0.0045728245029483154,0.016219964462494303,0.08325467439560483,0.7075778878694947,0.04240708988094618,0.060795210263821745,0.08627398025902719,0.10294583172671021
2026-06-17 04:55:00+00:00,15.07552292746198,8.56678557123976,97.0,42540465.0,0.4804782340766609,0.3166373475231171,0.016561878202318664,0.026826516823452683,0.11409031377536659,0.0063621777524058565,0.6638883707547626,0.10732310989078281,0.05757870770806102,0.15848898219612786,0.012720829450265765
2026-04-10 00:50:00+00:00,15.036187963124494,6.772778047267386,250.0,129432242.5,0.23723854973771316,0.1403191326148892,-0.008724642161708665,0.005573669172887891,0.09886705779666917,0.0012033323149755364,0.8237316911201628,0.03199048336043471,0.016742061005394385,0.12152605638428926,0.006009708129718914
2025-09-03 04:25:00+00:00,14.952018190852135,9.093149521477102,295.0,124093832.5,0.08053206431512219,-0.0377337044530396,0.06039542698465696,0.002786500287997794,-0.011363860488392927,0.06644770198389996,0.6295061440704557,0.22474968689519684,0.008379646909527111,0.030744799504842435,0.10661972261997792
2023-07-12 08:35:00+00:00,14.942927359933908,9.523949964079243,374.0,95601640.0,0.16783700049497058,0.06702991706000022,0.039085365062775074,-0.015772349721197253,0.002470250510346894,0.07502381758304565,0.7227608229314895,0.06351538530092161,0.06606345874401318,0.0476923826829749,0.09996795034060085
2025-12-08 21:05:00+00:00,14.895330604721128,12.20011255461023,144.0,69192072.5,-0.34253476075601,-0.30514695162513017,-0.016904754515049393,0.025507979978486698,0.013220228372260421,-0.05921126296657757,0.6714568348852392,0.10144045042154215,0.06664798918980205,0.031254230750206245,0.12920049475321035
2025-01-22 03:05:00+00:00,14.844860434856432,7.902164873092786,140.0,37424457.5,-0.10465475685252085,-0.05148504824685835,-0.016930105132452494,-0.0836428290243085,-0.023308554305697015,0.07071177985679553,0.6208659136875933,0.13073736606602782,0.1413223558417647,0.02589883901456688,0.08117552539004741
2024-04-21 22:25:00+00:00,14.789773253403753,14.559057648460008,191.0,62711270.0,-0.24807745880445412,-0.2716395314590184,-0.036540481479644726,0.019761798796292914,-0.0022568511210185986,0.042597606458934734,0.6503151666359173,0.13924411034890538,0.10044008038746464,0.008276502772149249,0.10172413985556344
2026-03-31 04:25:00+00:00,14.782583382993549,8.108290278360819,136.0,64806060.0,0.14113248051185337,0.19777116522744942,3.857663928343402e-06,-0.002121715160588377,-0.0014740905402982375,-0.05304673667863777,0.8431554086145647,0.05574787296126319,0.031824955876039986,0.007374001752305263,0.06189776079582681
2023-07-19 23:05:00+00:00,14.725525011512357,10.122726730226525,57.0,12236345.0,-0.4295616869253033,-0.09708454607973215,-0.1344376118849215,-0.031149007322039384,-0.15624600319785034,-0.010644518440759884,0.3723137914140211,0.29991594712309927,0.06230210083158002,0.21234363692753025,0.05312452370376938
2024-02-23 04:35:00+00:00,14.61615845351456,6.86378350074239,87.0,14795660.0,-0.06122031730926501,0.05503505757769508,-0.16995862300160994,-0.0855622527146474,0.07360097488047171,0.06566452594882553,0.4127318416346415,0.18536854726318394,0.18444428974442506,0.13192010359794695,0.08553521775980254
2025-10-02 20:00:00+00:00,14.568507010127178,7.124986886971133,387.0,177656780.0,0.045640546338845046,0.03493843578612649,-0.04079115359402551,-0.009055452316539791,0.0013446714501973976,0.059204045013086466,0.7535729849432147,0.11712457582536394,0.039729556057472165,0.00897815439410756,0.08059472877984167
2025-12-15 00:10:00+00:00,14.528834078589112,6.647612765517021,244.0,128853630.0,0.45764713807441826,0.369932302256444,-0.002390503084779218,0.01764909533398477,0.013081121579578317,0.05937512198919037,0.7836400883700366,0.09672079086945397,0.03425747493493198,0.01651513426513479,0.06886651156044266
2025-06-25 20:35:00+00:00,14.501390493237313,6.729323741674408,266.0,67736150.0,0.19217415663571077,0.059302750451568326,-0.06168678024954179,0.21669282207506627,-0.022134635641382037,0.0,0.32614224457693564,0.17414814689054514,0.3835551621992097,0.11615444633330947,0.0
2023-09-26 20:50:00+00:00,14.477191812387241,7.1774238784873505,154.0,34359422.5,0.15251413204049047,-0.0726275303375661,-0.010072200718740253,0.03181041532348223,0.2034034477733146,0.0,0.5247058503384333,0.15131729877008265,0.090206332775238,0.233770518116246,0.0
2024-07-01 20:35:00+00:00,14.468367835179889,5.825910501543461,108.0,26784770.0,0.20678150307058824,-0.16611305603893556,0.11177620715055608,0.0868329278168153,0.17061916156084223,0.0036662625813101996,0.37594573334025266,0.21747620009430732,0.1693051685715427,0.22628157717986752,0.010991320814029764
2025-10-09 10:15:00+00:00,14.452525615958624,8.836599573612881,402.0,158064397.5,0.1164395195319047,0.03851113910708451,-0.07393726977638972,0.15992176543108008,-0.0032435197812334684,-0.004812595448636686,0.44404408019838876,0.18180137623970635,0.36070464571251726,0.008637302400750934,0.004812595448636686
2024-07-17 20:25:00+00:00,14.445025684308318,11.577046362472746,89.0,24608690.0,-0.0737306618109294,0.010015567671420138,0.037192146351553046,-0.053775719065094485,0.0102530853938182,-0.0774157421626263,0.5701859790179811,0.12396027582126476,0.14784309932792034,0.02255443097539934,0.1354562148574345
2025-04-08 19:35:00+00:00,14.440602902920766,7.540128017496328,644.0,184579090.0,-0.08168343987393155,-0.006416165558081362,-0.020947930775907498,-0.0012952442229507122,-0.0007386535495434505,-0.05228544576744852,0.5723496090483489,0.2095752016114068,0.13957214763600795,0.019007949383649036,0.05949509232058734
2024-05-17 04:40:00+00:00,14.434218570510751,7.874841352577564,130.0,23690712.5,0.07562678834585494,0.10053728861046285,-0.006315766146754768,-0.061854935768605526,-0.00672985246855703,0.049990054119309416,0.44232523610254443,0.17632331657395275,0.185697770803643,0.12900308506972932,0.06665059145013051
2023-08-08 08:45:00+00:00,14.354653130066948,9.451198428667633,445.0,91142820.0,0.023248348032242145,0.05386941066778491,0.010166187528540371,0.01959479638659414,0.010581853842134795,-0.07096390039281207,0.509362558674397,0.04961416598696419,0.2946850338841831,0.05391680880622302,0.09242143264823274
2023-11-14 00:05:00+00:00,14.345428797236456,7.897971115227635,206.0,37551247.5,0.17666743295279339,0.051792686780911874,0.03287707019587032,-0.03423754430528573,0.0336271118556048,0.09260810842569211,0.4366137236852118,0.08653041420261737,0.2615715363384399,0.0881687086427688,0.12711561713096217
2025-10-02 23:15:00+00:00,14.337506662723644,7.194634922245653,73.0,26826140.0,-0.12909209077414788,0.05788346739411634,0.026167573866385553,-0.14296456739583108,-0.06540337148766091,-0.004775193151157789,0.46302859822546216,0.1482872675681257,0.31378256431972695,0.06540337148766091,0.009498198399024235
2025-07-30 04:50:00+00:00,14.312049375645959,8.496097099834088,517.0,88569455.0,0.3423776289466837,0.09543007801052858,0.012953111205211774,-0.0031909985220073896,0.24156674555579008,-0.004381307302839337,0.4734012419970293,0.06279027007674373,0.09888228396573062,0.34871463305267036,0.016211570907825955
2024-08-21 22:50:00+00:00,14.305533749832108,9.874007134109585,63.0,11825325.0,0.3036829854570593,0.30193927016805033,0.050083190102597604,0.07110798223304644,-0.11944745704663508,0.0,0.3882083579098249,0.10052155014767036,0.28465813835983367,0.22661195358267108,0.0
2024-04-16 22:15:00+00:00,14.244484539150383,4.9506273866239585,72.0,36861910.0,-0.3423498673834318,0.11754871085084848,-0.47044700071157464,0.0029542690544250147,0.013140529071879346,-0.005546375649010049,0.41767776005095775,0.539533220063746,0.01461467948893587,0.017069381374974872,0.01110495902138549
2026-05-11 03:45:00+00:00,14.224464526251879,7.825698970987091,220.0,99015465.0,-0.240990788661145,-0.12798162388067358,-0.03689878141763006,-0.001501533119094073,-0.015622105092371174,-0.0589867451513761,0.7345917125168275,0.08616532781015572,0.08002159056668572,0.02813752376964548,0.07108384533668553
2023-08-04 19:25:00+00:00,14.212324181804206,8.272516294893073,162.0,52047395.0,0.04738421586709575,0.12154018467206668,-0.009202189658099118,-1.1527954473033665e-05,0.0026701624548164226,-0.0676124136472152,0.6683590984716911,0.20034239946110655,0.04068407266108131,0.013347353887740204,0.07726707551838088
2024-05-17 04:15:00+00:00,14.187687731507378,22.109583211620357,178.0,28725420.0,0.12218855285666841,0.016501412337922305,0.0207090096506857,0.021862604619880235,0.014815101049871507,0.048300425198308676,0.2570256588067294,0.07247152522051897,0.4579715457598183,0.044746082041620276,0.16778518817131308
2023-09-03 22:50:00+00:00,14.154373364051384,5.243646608513551,13.0,2939075.0,-0.5154461863001114,0.06689179418694657,-0.5419477216471169,-0.06555634000493353,-0.016462662572407985,0.04162874373740037,0.33440453203814124,0.5419477216471169,0.06555634000493353,0.016462662572407985,0.04162874373740037
2023-08-27 22:35:00+00:00,14.14071476174757,9.070125533434712,76.0,15237712.5,0.14200573084706777,0.1912275218475214,0.09608561652544632,0.006261602586346212,-0.14350349502919155,-0.008065515083054624,0.6117906477104093,0.11202304807890293,0.055983632713899806,0.21213715641373337,0.008065515083054624
2026-05-28 22:15:00+00:00,14.129024457465148,7.586805160194909,100.0,33944257.5,-0.08926333121294523,5.892012809410412e-07,0.03356826997909735,-4.2348842068496666e-05,-0.06514091521960673,-0.05764892633164829,0.5865074526965275,0.10067682287644676,0.13730046974808627,0.08501246492134937,0.09050278975759007
2024-09-12 10:05:00+00:00,14.101928513950195,21.458764279105996,262.0,60504367.5,-0.0649515508116005,-0.10945672640904808,0.021674055182875848,-0.06799819037857059,0.0016084789250957793,0.08922083186804655,0.43357233674081463,0.05057279542671031,0.1969814410505159,0.030973549140894664,0.2878998776410645
