feature,root,horizon,spearman_ic,pvalue,observations
HG_large_minus_small_share,HG,20,-0.003477144943587042,0.237059574525621,115629
HG_large_minus_small_share,HG,50,-0.007943720458041526,0.006915905547682596,115599
HG_large_minus_small_share,PL,1,-0.0023802205607705287,0.41826475482431724,115648
HG_large_minus_small_share,PL,2,-0.003405795383918776,0.24678379635467973,115647
HG_large_minus_small_share,PL,5,-0.008666723300329355,0.0032059299477602125,115644
HG_large_minus_small_share,PL,10,-0.014838327653807505,4.509062925467353e-07,115639
HG_large_minus_small_share,PL,20,-0.015739232796903955,8.685095591983566e-08,115629
HG_large_minus_small_share,PL,50,-0.029526016536076373,1.007684604447754e-23,115599
HG_large_minus_small_share,PA,1,0.0022187533393804686,0.4505337333502639,115648
HG_large_minus_small_share,PA,2,0.001335614414885132,0.6496874023863884,115647
HG_large_minus_small_share,PA,5,-0.0030468117643066076,0.30015347104163376,115644
HG_large_minus_small_share,PA,10,-0.00545159226836664,0.0637609456445844,115639
HG_large_minus_small_share,PA,20,-0.007218649306177749,0.014102023140252655,115629
HG_large_minus_small_share,PA,50,-0.018402637577392068,3.9161944996209075e-10,115599
PL_large_minus_small_share,GC,1,0.0005496082373960574,0.8517362271568847,115648
PL_large_minus_small_share,GC,2,0.0008149819749350797,0.7816670452365906,115647
PL_large_minus_small_share,GC,5,-0.0003178183408894406,0.9139341103667367,115644
PL_large_minus_small_share,GC,10,-0.0013442691990125707,0.647582004019039,115639
PL_large_minus_small_share,GC,20,-0.007334593965838036,0.012628361292624471,115629
PL_large_minus_small_share,GC,50,-0.019500488438662693,3.341074071834311e-11,115599
PL_large_minus_small_share,SI,1,0.004923302403121479,0.09407904906208243,115648
PL_large_minus_small_share,SI,2,0.004292836681866155,0.14433072645277675,115647
PL_large_minus_small_share,SI,5,0.0067190268044975635,0.022318403283025225,115644
PL_large_minus_small_share,SI,10,0.004413193051624086,0.1334254593404178,115639
PL_large_minus_small_share,SI,20,0.005294749038419489,0.07179219630904185,115629
PL_large_minus_small_share,SI,50,-0.0072190589601999885,0.014109052628843079,115599
PL_large_minus_small_share,HG,1,0.0005351046475108381,0.8556051749856696,115648
PL_large_minus_small_share,HG,2,-0.002828154491209462,0.3361704213372278,115647
PL_large_minus_small_share,HG,5,0.002774843011163129,0.34536500713962637,115644
PL_large_minus_small_share,HG,10,-0.0004926790489611433,0.8669472775014102,115639
PL_large_minus_small_share,HG,20,0.0015102989483946497,0.6075590997540422,115629
PL_large_minus_small_share,HG,50,-0.004994168412516181,0.08950735743515251,115599
PL_large_minus_small_share,PL,1,-0.0014503911952659808,0.6218498675573164,115648
PL_large_minus_small_share,PL,2,-0.001587348154735551,0.5893331872272337,115647
PL_large_minus_small_share,PL,5,0.00044975876331521466,0.8784413067688411,115644
PL_large_minus_small_share,PL,10,-0.0024513353127359723,0.4045138511355642,115639
PL_large_minus_small_share,PL,20,-0.009864137752573443,0.00079573864266442,115629
PL_large_minus_small_share,PL,50,-0.019123110963132406,7.907284159264071e-11,115599
PL_large_minus_small_share,PA,1,-0.001174349880882644,0.6896296814497926,115648
PL_large_minus_small_share,PA,2,-0.0025328391047528933,0.38905498866031657,115647
PL_large_minus_small_share,PA,5,-0.0038442644482696523,0.19111446509726285,115644
PL_large_minus_small_share,PA,10,-0.012506575019943554,2.108567249011258e-05,115639
PL_large_minus_small_share,PA,20,-0.020150528988630973,7.248883447568096e-12,115629
PL_large_minus_small_share,PA,50,-0.03214465763369706,8.118269833803484e-28,115599
PA_large_minus_small_share,GC,1,0.0009564002149783253,0.7449993346410041,115648
PA_large_minus_small_share,GC,2,0.006987600586904901,0.017488639737151725,115647
PA_large_minus_small_share,GC,5,0.009213073122129538,0.0017298607960467914,115644
PA_large_minus_small_share,GC,10,0.006619920370036317,0.02437585517260391,115639
PA_large_minus_small_share,GC,20,0.011298317900617411,0.00012204032361871377,115629
PA_large_minus_small_share,GC,50,0.013233384482196318,6.812001279730562e-06,115599
PA_large_minus_small_share,SI,1,0.004138595009092528,0.1593072633033899,115648
PA_large_minus_small_share,SI,2,0.0068224403477543496,0.020335298420245874,115647
PA_large_minus_small_share,SI,5,0.009441862723285828,0.0013232868892490723,115644
PA_large_minus_small_share,SI,10,0.011015952694148503,0.00017958439731491333,115639
PA_large_minus_small_share,SI,20,0.016441559593565008,2.2557209984084508e-08,115629
PA_large_minus_small_share,SI,50,0.017914029605703284,1.1209083155543815e-09,115599
PA_large_minus_small_share,HG,1,0.003973088620610662,0.17665658475226217,115648
PA_large_minus_small_share,HG,2,0.006007417433184924,0.04105902608846839,115647
PA_large_minus_small_share,HG,5,0.0032517306795895808,0.26881751627958905,115644
PA_large_minus_small_share,HG,10,9.454985659818661e-05,0.9743508140711321,115639
PA_large_minus_small_share,HG,20,-0.000688822745569515,0.8148090627314805,115629
PA_large_minus_small_share,HG,50,-0.005805645363346712,0.048392412572768995,115599
