,rpc1,rpc2,rpc3
10563,-0.06519162470211459,0.3121824594532866,0.379418071351448
10660,11.727625923205556,-7.204644477301223,-2.355174788101252
10756,2.789221471946522,-0.6304111403182658,-0.37347498065755846
10853,-1.057259141622439,1.0434551717511065,-0.6533356305963531
10950,1.010111278291285,0.12086018592959233,-0.07610404851473732
11047,1.1614004063095493,-0.09159959558950992,0.38028520528025234
11144,0.6232568529736373,0.3557899977719666,0.5208964899186072
11241,-1.4390523086411036,-0.7201602026664881,0.1462742186830831
11338,-1.6046195211176455,-0.9915482304467256,0.14004882506571126
11435,2.7088463632093576,3.2509662505086543,5.9873170263644875
11532,0.09869583761062561,1.0274231510681726,1.613601282918999
11629,0.1710602468431559,0.4139894849871206,-0.8228777342631397
11725,0.28768151782678997,0.40394598109073965,0.1452886537427712
11822,-0.09650317218863746,0.2583369369819877,0.42278534058319583
11919,-0.17117178856372683,0.5606542939305816,-0.27497902043766675
12016,-0.06466292941887408,-0.31058870047875553,0.4498359689444298
12113,-1.2481716532677818,-0.13518022691251574,0.533259725575901
12210,0.3828938481725285,0.755680984563747,2.1138191710776346
12307,-0.6182528740771888,-1.0386447275708492,-0.012586442981781465
12404,-0.5946013580296556,0.8714480213283385,0.3358906131147382
12501,0.3895290767053984,0.3211940910292691,0.4530813048396285
12598,-1.950451070819849,-1.5113223764704022,0.18291319957543656
12695,0.7088567053207775,0.14045497584510472,0.4930116098876165
12791,0.5557122186206549,0.8658890110007923,-0.4031887826108772
12888,0.33865378067102314,1.7710896584832903,-0.8110056869432584
12985,1.09370424205936,1.0494742552792227,0.8834922939147892
13082,0.39954036979604046,0.5674663797279091,-0.4913435770069162
13179,0.8023848235608833,-1.2298990037873634,-0.384471755418454
13276,0.7814225694727823,0.6282610988194042,2.4654068017312487
13373,-0.5183427068622639,0.5559997944355968,0.5394695699692181
13470,-0.21811020447921792,1.0617018668881382,0.16823969620899049
13567,-1.622759176969718,-1.1019162775289937,0.10886875250465733
13664,-0.6405394797445327,0.4687675529989279,0.48690228558385207
13760,0.21049842720686618,-0.9862732139836613,-0.10558002302878343
13857,1.9432295428281194,0.528788342716208,-0.28267831722313363
13954,-0.11321343235550757,0.2279190421209917,1.1570128474600767
14051,-0.32343382984756897,0.1114144156997218,0.8212640557218057
14148,1.3528505896496617,-0.20264821597570928,0.11111334716734622
14245,-0.26777274625847014,0.11563961808405751,0.3293585465544714
14342,0.8589166154741672,0.3162197933457248,0.26546560628213645
14439,1.005310781672288,0.15876387066334754,0.7377009645771444
14536,1.2523310844263171,0.10153714402183975,0.8818173589333766
14633,3.7631695399957334,-1.9130530763762101,-0.49554839288391406
14730,-1.1421247390797988,-0.4256377866984342,-0.18458998638282567
14826,-0.2420577740372311,2.015452394877877,-0.9329017948452205
14923,-0.5553824479914902,0.1019548027053119,0.8160397040381412
15020,4.163058418558309,0.4196564942828852,0.8898622775594304
15117,-0.5299151714862873,-0.12093681517690784,1.733544797104127
15214,0.344339289587131,1.697611756861929,2.338861053880352
15311,-1.1071605364878847,-0.6799270324490557,0.3356721310143299
15408,-0.5540278388415009,1.0046180447800035,0.9631570662379385
15505,1.1034334217884896,0.13441255201615257,1.564068474787254
15602,-0.5365044173138098,-0.7733395155933683,0.5289797227607805
15699,-1.6593174943299118,-0.7805778228934369,0.05750783813465381
15795,1.0833093218628864,-1.1166337230299106,-0.20885644095271239
15892,-1.1598906223620378,-0.5687164805437565,0.0024836886851674483
15989,-1.7733440184309774,-0.9822300353369715,0.020035258826115794
16086,-0.8559069832262995,-0.609695351951178,0.589250083795423
16183,-1.7809289962555843,-1.2795041806107823,0.29718446489866757
16280,2.9607220285657943,-0.6517682775504472,2.4748776062540867
16377,0.5043087159432107,0.954621671965325,1.461982279226036
16474,1.1751216572362098,1.3519723401424137,4.371805957572177
16571,0.42963398174928824,0.7843073173054544,0.6519514090768875
16668,2.1661515905734565,-2.0127459855858745,-0.3904192250042464
16765,-0.8872855762013626,-0.3062859093289342,0.26796020081966654
16861,3.8318340394543458,-0.9227107770802981,1.9015588657294955
16958,-1.0748034951491476,-0.7857240276405398,0.4790424101625066
17055,-1.6128554841237988,-1.0709934903013878,0.258727480541041
17152,-0.8346218783274064,-0.5362382491684677,1.6035455404799883
17249,0.7297748233381269,-0.6713713136244827,0.13260198895706693
17346,1.1039509867126502,0.4196669778576626,2.5320937162557673
17443,-1.3288466041704678,-1.0985991117453322,0.11237966023364881
17540,-0.6253573794593612,-0.24943687452590743,-0.4187356309086724
17637,-0.7219358696276548,-0.8179043705114751,0.05684873303716628
17734,-0.8652395438388616,-0.2338824774351241,0.4649468151108376
17830,-0.7399269768652398,-0.42279264979670267,0.25383253353643864
17927,0.6540755961882625,1.882041160917394,0.20297211855860037
18024,-1.0431463608947102,-0.15088327776360477,-0.36407283794874457
18121,-1.4302029167673802,-0.8184998983661858,0.02181174749050345
18218,1.83259776615852,-1.3410243505394206,0.7666276581467093
18315,-0.5499444940339414,0.3005812226047839,1.1466517142088155
18412,8.763768445649678,-3.881377591879497,-0.5701797680510082
18509,3.257572972796011,-2.481383512135447,-0.7113275210853763
18606,-0.2785454563606947,-0.15802341111781304,0.11512687159972032
18703,-0.015327181167038018,0.2661035311717008,0.4293886088187898
18800,0.3669281572698254,0.7638298933038441,-0.5739765779725788
18896,0.9137946053708548,-0.24939139953212444,-0.08890411597621321
18993,1.5369414330960547,0.6347019482044264,-1.4807476533800679
19090,0.3462871448624546,0.8366637293059055,2.954908615366569
19187,1.1399278799409547,1.397169028103613,0.8304729429920356
19284,-0.44135005056862797,0.11950960116967832,1.144082539349322
19381,0.8936690166687555,1.6840339113250267,1.4827487420074084
19478,1.9108950372904023,2.2239699638822636,2.930696569804044
19575,1.4630986955870404,0.12097879405652048,0.6075462677147464
19672,-0.6661194371771169,0.45076602240276864,0.15261267457367733
