signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
PL_signed_notional_share,HG,5,momentum,1.1164249547834765e-05,0.0173430808760946,3.537136268184049e-05,0.48563703672892145,240410
PL_signed_notional_share,HG,10,momentum,0.0001713214393908371,0.1918203197256063,0.0003922320169743448,0.4906300957477945,239170
PL_signed_notional_share,HG,20,mean_reversion,-0.00043155389147892805,-0.34236521238339584,-0.0007036451532654831,0.4931021956391346,236742
PL_signed_notional_share,HG,50,mean_reversion,-0.00015145101971119195,-0.07386043584452177,-0.00015412562609958076,0.49514926672936915,229656
PL_signed_notional_share,PL,1,mean_reversion,-0.0008267365520843027,-2.0581907143090334,-0.004188758169563249,0.4417747366764278,241433
PL_signed_notional_share,PL,2,mean_reversion,-0.0008358256476689912,-1.4887485631383173,-0.0030315010154848584,0.47449123447166336,241172
PL_signed_notional_share,PL,5,momentum,0.0010450768305746286,1.1988168735348212,0.0024449900226944207,0.49159768728422276,240410
PL_signed_notional_share,PL,10,mean_reversion,-0.0004998755226239187,-0.4081378876446661,-0.0008345555031372712,0.4942091399423005,239170
PL_signed_notional_share,PL,20,mean_reversion,-0.001858489202009852,-1.079226718881852,-0.002218072813743762,0.4948636067955834,236742
PL_signed_notional_share,PL,50,momentum,0.0009059809306758905,0.3301687895699424,0.0006889677722046882,0.4970521127251193,229656
PL_signed_notional_share,PA,1,momentum,0.0031003792066845036,6.122942045797765,0.012460340642599146,0.38556038321190556,241433
PL_signed_notional_share,PA,2,momentum,0.0031705244209322483,4.530473804855339,0.009224938978756068,0.44248917784817476,241172
PL_signed_notional_share,PA,5,momentum,0.003145402228064385,2.931735413632876,0.005979192723896898,0.4734245663657918,240410
PL_signed_notional_share,PA,10,momentum,0.002489408645235025,1.6716586717484212,0.0034181690106869183,0.483041351340051,239170
PL_signed_notional_share,PA,20,mean_reversion,-1.638776135841286e-05,-0.0079025875423068,-1.624177514863247e-05,0.48820657086617497,236742
PL_signed_notional_share,PA,50,mean_reversion,-0.0002566084719317895,-0.07885708568701486,-0.00016455220639763492,0.493046121155119,229656
